geography_code,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00063850,32.9,30.8,17.5,18.9
E00063851,41.1,29,15.3,14.5
E00063852,46.2,31.1,13.6,9.1
E00063853,37.5,38.4,13.4,10.7
E00063854,49.1,35.3,7.8,7.8
E00063855,30.1,37.4,20.3,12.2
E00063856,29.1,35.1,18.7,17.2
E00063857,46.4,18.8,16.7,18.1
E00063858,33.9,41.7,13.9,10.4
E00063860,51,28.4,7.8,12.7
E00063861,35.4,41.6,13.3,9.7
E00063862,48,31,8,13
E00063863,23.1,41,16.2,19.7
E00063869,35.2,36.7,14.8,13.3
E00063870,31.7,26.2,14.3,27.8
E00063871,45.2,24,14.4,16.3
E00063872,45.2,29,16.1,9.7
E00063873,45,16.5,11.9,26.6
E00063874,43.2,31.7,11.5,13.7
E00063875,45.7,28.3,9.8,16.3
E00063876,46.6,20.7,12.9,19.8
E00063877,53.4,26,10.1,10.6
E00063878,40.6,29.7,10.9,18.8
E00063879,73.6,17.3,3.6,5.5
E00063880,47.7,20.7,9.9,21.6
E00063881,75,12.5,12.5,0
E00063882,39.3,27.4,13.7,19.7
E00063883,35,33.3,13.7,18
E00063884,49,32.2,10.1,8.7
E00063885,61,22.1,9.7,7.1
E00063886,45,28.9,15.4,10.7
E00063887,39.9,24.4,17.2,18.5
E00063888,40.6,25.2,12.9,21.3
E00063889,46.7,21,10.5,21.9
E00063890,42.2,33.3,11.1,13.3
E00063891,43.6,24.8,13.7,17.9
E00063892,30.3,22.9,18.3,28.4
E00063893,26.9,24.4,21,27.7
E00063894,32.7,38.9,13.3,15
E00063895,29.8,32.2,25.6,12.4
E00063896,49.6,20,14.4,16
E00063897,24.4,37.4,19.1,19.1
E00063898,39.2,37.1,11.3,12.4
E00063899,50,29.9,11.8,8.3
E00063900,36.3,26.7,12.6,24.4
E00063901,36.8,30.7,19.3,13.2
E00063902,41.2,29.4,12.6,16.8
E00063903,30.6,35.7,18.4,15.3
E00063904,18.9,43.2,18.9,18.9
E00063905,41.5,32.2,18.6,7.6
E00063906,43.2,18.4,16.8,21.6
E00063907,28.4,27,22,22.7
E00063908,39.5,34.5,11.8,14.3
E00063909,47.3,31,10.9,10.9
E00063910,55.8,22.1,15.6,6.5
E00063911,51.6,29.5,10.5,8.4
E00063912,16.7,13.9,33.3,36.1
E00063914,35.9,27.5,20.4,16.2
E00063916,33.3,29.1,12.8,24.8
E00063917,30.1,31.7,18.7,19.5
E00063918,37.1,33.6,10,19.3
E00063919,24.6,32.2,20.3,22.9
E00063920,35.1,29.7,17.1,18
E00063921,45.5,23.5,13.6,17.4
E00063922,64,25.1,5.7,5.1
E00063923,66.9,24.6,6.3,2.3
E00063924,28.1,34.1,22.2,15.6
E00063925,34.8,37,14.1,14.1
E00063926,48,25.5,8.8,17.6
E00063927,49.2,17.5,7.5,25.8
E00063928,75.3,17.2,4.3,3.2
E00063929,46.6,29.3,13.8,10.3
E00063930,51.4,22.3,16.9,9.5
E00063931,52.5,25.4,6.8,15.3
E00063932,54.3,13.6,12.3,19.8
E00063933,55.7,21.7,6.1,16.5
E00063934,65.8,16.5,10.1,7.6
E00063935,32.4,31.4,18.6,17.6
E00063936,41.8,20.9,12.7,24.5
E00063937,80.3,16.2,3.4,0
E00063938,34.2,43.3,12.5,10
E00063939,55.4,24.8,8.3,11.6
E00063940,25.4,24.6,21.4,28.6
E00063941,53.7,25.7,7.4,13.2
E00063942,56.6,22.1,12.5,8.8
E00063943,40.7,35.9,12.4,11
E00063944,54.1,23.3,11.3,11.3
E00063945,35.1,31.1,13.5,20.3
E00063946,46.9,32.9,12.6,7.7
E00063947,63.4,18,8.8,9.8
E00063948,47.2,28.3,9.4,15
E00063949,56.1,23.5,12.1,8.3
E00063950,34.1,37.2,16.3,12.4
E00063951,45,22.5,13.2,19.4
E00063952,68,23.8,2.7,5.4
E00063953,27.7,42,16.1,14.3
E00063954,30.6,40.3,12.9,16.1
E00063955,31.9,43.1,14.7,10.3
E00063956,45,33.3,10,11.7
E00063957,34.8,44.9,9.4,10.9
E00063958,33.6,34.4,10.7,21.3
E00063959,30.2,33.3,20.9,15.5
E00063960,31.9,38.4,18.1,11.6
E00063961,49.3,31.4,11.4,7.9
E00063962,43.3,36.7,10.8,9.2
E00063963,27.5,26.7,20,25.8
E00063964,37.4,28.2,19.1,15.3
E00063966,38.9,47.8,8.8,4.4
E00063967,31.7,35.2,17.2,15.9
E00063968,30.8,25,15.8,28.3
E00063969,29.4,33.3,17.5,19.8
E00063970,53.3,23.8,15.6,7.4
E00063972,34,47.6,13.6,4.9
E00063973,43.9,39.5,13.2,3.5
E00063974,30.3,44.3,13.9,11.5
E00063975,40.8,34.4,11.2,13.6
E00063976,24.6,35.7,23.1,16.6
E00063977,32.3,32.3,21,14.5
E00063978,36.9,31.9,18.4,12.8
E00063979,28.6,40.3,20.2,10.9
E00063980,39.7,38,13.2,9.1
E00063981,37.5,32.1,17,13.4
E00063982,25.1,40.9,16.3,17.7
E00063983,25.7,30,25,19.3
E00063984,23.6,42.3,17.1,17.1
E00063985,30.1,34.9,18.5,16.4
E00063986,26.8,37.6,19.5,16.1
E00063987,22.4,40.8,20.8,16
E00063988,30.3,37.9,17.4,14.4
E00063989,71.9,24.8,2.5,0.8
E00063990,71.7,24.5,3.8,0
E00063991,34.1,42.3,5.7,17.9
E00063992,31,34.1,17.8,17.1
E00063993,25.9,45.6,20.4,8.2
E00063994,18.4,52.6,17.5,11.4
E00063995,44.6,36.6,9.8,8.9
E00063996,26.7,38.3,15.8,19.2
E00063997,29.1,34,24.1,12.8
E00063998,30,29.2,20.8,20
E00063999,29.8,33.8,21.9,14.6
E00064000,26.4,36.8,19.2,17.6
E00064001,27.5,21.4,21.4,29.8
E00064002,26.9,28.2,21.8,23.1
E00064003,31.3,39.7,16,13
E00064004,51.7,25,11.2,12.1
E00064005,29.4,38.9,14.3,17.5
E00064006,31.7,41.5,8.1,18.7
E00064007,26.8,37.1,18.6,17.5
E00064008,27.1,34.7,20.3,17.8
E00064009,28.5,31.5,22.3,17.7
E00064010,28.8,34.7,16.1,20.3
E00064011,42.5,33.3,10,14.2
E00064012,38.8,33.6,16.4,11.2
E00064013,33.1,29.3,15,22.6
E00064014,49.5,27.9,9.9,12.6
E00064015,25.8,36.4,22.5,15.2
E00064016,26.3,31.6,19.3,22.8
E00064017,22.2,39.7,20.6,17.5
E00064018,49.6,34,7.8,8.5
E00064019,50.8,31.3,11.7,6.3
E00064020,25.6,37.2,20.7,16.5
E00064021,41.1,42.4,9.3,7.3
E00064022,26.8,40.7,19.5,13
E00064023,30.3,33,15.6,21.1
E00064024,27.1,35.6,22.9,14.4
E00064025,30.9,28.7,22.1,18.4
E00064026,29.6,33.6,20.8,16
E00064027,28,47.5,17.8,6.8
E00064028,31.2,34.8,17,17
E00064029,25.2,33.1,19.4,22.3
E00064030,29.5,32,20.5,18
E00064031,25.4,44.4,17.5,12.7
E00064032,33.6,36.6,16.8,13
E00064033,22.5,40,20,17.5
E00064034,22.3,50.8,17.7,9.2
E00064035,28.2,38.5,14.5,18.8
E00064036,33.1,38.6,14.5,13.8
E00064037,38.7,36.3,11.3,13.7
E00064038,24.8,46.1,14.2,14.9
E00064039,64,21.1,9.6,5.3
E00064040,53.9,23.7,14.5,7.9
E00064041,27.1,33.8,21.8,17.3
E00064042,47.7,30.3,11.4,10.6
E00064043,46.9,31.3,13.5,8.3
E00064044,30.8,40.8,17.7,10.8
E00064045,65.5,26.1,5.9,2.5
E00064047,30,33.6,17.9,18.6
E00064048,31.6,31.6,16.8,20
E00064054,51.8,28.9,9.6,9.6
E00064055,29.5,37.2,16.3,17.1
E00064056,31.5,29.2,20.8,18.5
E00064057,29.9,39.4,16.8,13.9
E00064058,30.3,23,20.5,26.2
E00064059,68.2,15,10.3,6.5
E00064060,34.9,39.4,11.9,13.8
E00064071,42.3,33.8,13.1,10.8
E00064072,23.6,43.6,17.3,15.5
E00064073,27.8,36.5,19.8,15.9
E00064074,48.1,34.4,6.9,10.7
E00064075,30.1,38.2,15.4,16.3
E00064076,35.2,42.9,13.3,8.6
E00064077,47.4,28.5,15.3,8.8
E00064078,39.7,29.1,16.3,14.9
E00064079,28.3,35,19.2,17.5
E00064080,28.8,39.4,19.7,12.1
E00064081,33.6,29.3,17.2,19.8
E00064082,33.9,40.9,15.7,9.6
E00064083,44.9,33.1,17.8,4.2
E00064084,32.8,39.8,15.6,11.7
E00064085,34.3,34.3,23.6,7.9
E00064086,33.3,41.3,14.3,11.1
E00064087,25.6,40.3,24.8,9.3
E00064088,45.5,31.3,14.2,9
E00064089,33,33.9,15.6,17.4
E00064090,26.7,35.3,21.6,16.4
E00064091,25,32.3,20.2,22.6
E00064092,41.3,25.7,21.1,11.9
E00064093,37.1,33.1,16.1,13.7
E00064094,23,42.5,15.9,18.6
E00064095,26.7,37.1,22.4,13.8
E00064096,57.7,26.3,8.3,7.7
