geography_code,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00063850,36.9,63.1
E00063851,31.5,68.5
E00063852,35.8,64.2
E00063853,42.5,57.5
E00063854,46.3,53.7
E00063855,42.4,57.6
E00063856,44.9,55.1
E00063857,30.1,69.9
E00063858,46.5,53.5
E00063860,28.9,71.1
E00063861,41.7,58.3
E00063862,42.8,57.2
E00063863,47.5,52.5
E00063869,44.8,55.2
E00063870,34.6,65.4
E00063871,28.4,71.6
E00063872,31.5,68.5
E00063873,23.1,76.9
E00063874,33.2,66.8
E00063875,28.3,71.7
E00063876,22.4,77.6
E00063877,38.9,61.1
E00063878,29.3,70.7
E00063879,23.7,76.3
E00063880,17.6,82.4
E00063881,15.5,84.5
E00063882,22.2,77.8
E00063883,30.4,69.6
E00063884,29.5,70.5
E00063885,18.6,81.4
E00063886,27.4,72.6
E00063887,26.5,73.5
E00063888,22.1,77.9
E00063889,30.2,69.8
E00063890,22.1,77.9
E00063891,25.5,74.5
E00063892,38.8,61.2
E00063893,27.7,72.3
E00063894,23.6,76.4
E00063895,35.9,64.1
E00063896,26.9,73.1
E00063897,42.9,57.1
E00063898,26.2,73.8
E00063899,23.8,76.2
E00063900,31.9,68.1
E00063901,40.7,59.3
E00063902,21.8,78.2
E00063903,28.3,71.7
E00063904,48.4,51.6
E00063905,24.2,75.8
E00063906,19.1,80.9
E00063907,39.2,60.8
E00063908,26.4,73.6
E00063909,42.5,57.5
E00063910,22.9,77.1
E00063911,23.5,76.5
E00063912,24.6,75.4
E00063914,20.4,79.6
E00063916,29,71
E00063917,33,67
E00063918,26.7,73.3
E00063919,30,70
E00063920,27.3,72.7
E00063921,25.8,74.2
E00063922,19.2,80.8
E00063923,17.4,82.6
E00063924,23.6,76.4
E00063925,36.1,63.9
E00063926,20.2,79.8
E00063927,26.3,73.7
E00063928,10.8,89.2
E00063929,18.5,81.5
E00063930,18.9,81.1
E00063931,19.1,80.9
E00063932,25.5,74.5
E00063933,21.4,78.6
E00063934,16.7,83.3
E00063935,39.5,60.5
E00063936,29.7,70.3
E00063937,17.8,82.2
E00063938,15,85
E00063939,18.8,81.2
E00063940,27.3,72.7
E00063941,19.6,80.4
E00063942,24.8,75.2
E00063943,19.1,80.9
E00063944,20.4,79.6
E00063945,25.2,74.8
E00063946,14.4,85.6
E00063947,24.7,75.3
E00063948,19.8,80.2
E00063949,22.5,77.5
E00063950,37.3,62.7
E00063951,24.8,75.2
E00063952,33.7,66.3
E00063953,42.1,57.9
E00063954,35,65
E00063955,40,60
E00063956,39.4,60.6
E00063957,54.4,45.6
E00063958,32.1,67.9
E00063959,32.2,67.8
E00063960,26.9,73.1
E00063961,41.4,58.6
E00063962,23.6,76.4
E00063963,28.9,71.1
E00063964,31.9,68.1
E00063966,42.9,57.1
E00063967,24.5,75.5
E00063968,29,71
E00063969,29.5,70.5
E00063970,21.3,78.7
E00063972,56.9,43.1
E00063973,32.7,67.3
E00063974,39.7,60.3
E00063975,37.8,62.2
E00063976,47.8,52.2
E00063977,34.5,65.5
E00063978,39.1,60.9
E00063979,43.3,56.7
E00063980,44.3,55.7
E00063981,22.2,77.8
E00063982,42,58
E00063983,30.8,69.2
E00063984,47.2,52.8
E00063985,36.4,63.6
E00063986,54.6,45.4
E00063987,30.3,69.7
