geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00025905,16.3,40.3,38,5.4
E00025932,14.8,49.6,25.2,10.4
E00025938,30.2,50,15.1,4.8
E00025942,27.4,53.2,13.7,5.6
E00026438,4.9,51.2,30.9,13
E00029090,11.7,51.6,32.8,3.9
E00029093,25,50.9,20.5,3.6
E00029108,12.3,41.2,36.8,9.6
E00029114,20.9,58.3,17.3,3.6
E00029117,13.5,47.4,27.1,12
E00029119,13.1,42.4,35.4,9.1
E00029120,13.8,44,32.1,10.1
E00029122,16.3,39.8,31.7,12.2
E00029123,22.6,47.6,21.8,8.1
E00029125,11.9,37.3,38.1,12.7
E00029126,12,52.1,26.5,9.4
E00029127,10.3,42.2,36.2,11.2
E00029128,15.6,40.4,32.1,11.9
E00029129,11.4,43.1,38.2,7.3
E00029130,12.9,45.7,32.8,8.6
E00029131,14.7,48.3,26.7,10.3
E00029133,11.2,49.5,32.7,6.5
E00029134,7.5,45,40,7.5
E00029135,29.1,45.5,21.8,3.6
E00029136,63.5,27.6,7.8,1
E00029137,64.7,23.5,6.6,5.1
E00029138,47,34.8,16.7,1.5
E00029139,35.4,47.8,13.7,3.1
E00029140,18.7,40.7,30.1,10.6
E00029141,29.7,43,25,2.3
E00029142,32.2,43.7,18.4,5.7
E00029143,31.3,41.7,19.1,7.8
E00029144,37.7,45.7,12.3,4.3
E00029145,37,45.2,14.1,3.7
E00029146,48.4,43.8,7.8,0
E00029147,58.6,31.9,8.6,0.9
E00029148,35.6,43.3,14.4,6.7
E00029149,45,39.2,15,0.8
E00029150,49.1,37.9,8.3,4.7
E00029151,29.4,42.9,18.5,9.2
E00029153,24.8,47.9,23.1,4.3
E00029154,24.3,55.7,16.5,3.5
E00029155,24.4,52.6,20.7,2.2
E00029156,33.6,49.3,14.3,2.9
E00029157,74.6,23.8,1.5,0
E00029158,45,42.6,10.3,2.1
E00029159,58.8,34.7,6,0.5
E00029160,57.4,40.7,1.9,0
E00029161,72.3,24.5,2.1,1.1
E00029162,83.5,12.9,3.6,0
E00029163,76,18.7,5.3,0
E00029164,63.8,26.4,9.8,0
E00029165,56.8,26.3,12.7,4.2
E00029167,38.8,46.3,14,0.8
E00029168,34.1,38.2,22.8,4.9
E00029169,40,46.9,11.5,1.5
E00029170,32.8,42.7,21.4,3.1
E00029171,71.3,22.6,4.9,1.2
E00029172,41.9,33.3,22.5,2.3
E00029173,24.3,46.8,20.7,8.1
E00029174,11.7,49,31.7,7.6
E00029175,44.2,41.4,12,2.4
E00029176,7.8,45.7,36.4,10.1
E00029177,44.2,44.2,9.2,2.5
E00029178,50.4,41.2,7.6,0.8
E00029179,18.8,44.2,32.6,4.3
E00029180,36.8,46.2,15.4,1.7
E00029181,38,42,15.3,4.7
E00029182,42.1,42.1,14.9,0.8
E00029183,38.7,42.7,12.1,6.5
E00029184,8,44,40,8
E00029185,36.2,44.7,15.8,3.3
E00029186,43.3,39.4,16.5,0.8
E00029187,15.2,58.8,22.1,3.9
E00029188,21.4,46.6,25.2,6.8
E00029189,34,46.8,16.7,2.6
E00029190,18.8,47.9,26,7.3
E00029191,25.8,50,21.7,2.5
E00029192,38.6,41.4,19.3,0.7
E00029193,20.3,59.9,17.4,2.3
E00029194,26.7,58,11.5,3.8
E00029195,51.7,40.8,5,2.5
E00029196,48.8,41.1,7,3.1
E00029197,16.1,63.6,19.5,0.8
E00029199,22.8,50,22.8,4.4
E00029200,24.6,38.2,28.6,8.5
E00029201,11.1,48.9,34.1,5.9
E00029202,29.8,42.7,20.2,7.3
E00029203,37.7,38.4,18.5,5.5
E00029204,22.5,46.5,24,7
E00029205,10.2,58.4,24.8,6.6
E00029206,8.4,56.5,24.4,10.7
E00029207,37.6,39.4,21.1,1.8
E00029208,13.2,52.1,27.3,7.4
E00029209,39.2,45.5,14,1.4
E00029210,21.4,44.4,26.2,7.9
E00029211,12.7,47.2,32.4,7.7
E00029212,17.1,49.3,30.8,2.7
E00029262,26.6,41.4,28.9,3.1
E00029263,9.9,58.6,27.9,3.6
E00029270,13.3,37.5,40.8,8.3
E00029272,1,45.2,40.4,13.5
E00029284,9.4,48,36.2,6.3
E00029285,13,40.7,34.1,12.2
E00029286,13,41.5,38.2,7.3
E00029288,4.7,38.7,38.7,17.9
E00029290,7.8,51,37.3,3.9
E00029293,46.1,45.3,6.3,2.3
E00029294,59,41,0,0
E00029295,51.4,30.8,13.9,3.8
E00029296,35.6,35.6,23.7,5.1
E00029297,40.4,45.9,11.9,1.8
E00029299,29.1,50.9,14.5,5.5
E00029300,7,48.2,34.2,10.5
E00029301,16,51,26,7
E00029303,12.6,44.1,33.9,9.4
E00029304,5.8,27.3,57.9,9.1
E00029306,28.7,51.5,16.9,2.9
E00029308,33,45.2,18.3,3.5
E00029310,11.4,53.5,30.7,4.4
E00029358,44.1,35.4,18,2.5
E00029359,14.9,53.7,22.4,9
E00029360,19.8,46.6,26,7.6
E00029361,11.7,32.8,41.4,14.1
E00029362,24.8,51.8,17.7,5.7
E00029363,53.8,28.6,12.6,5
E00029364,23.1,53.7,20.7,2.5
E00029365,0.6,36.6,48.8,14
E00029366,22,50.8,22.9,4.2
E00029367,45.3,38,12.4,4.4
E00029368,14.9,43,28.9,13.2
E00029369,10.1,47.1,34.5,8.4
E00029370,13.8,55.2,25.9,5.2
E00029371,28.7,45,20.2,6.2
E00029373,5.4,41.5,40.8,12.3
E00029374,14.7,42.6,35.7,7
E00029375,7.1,34.5,43.4,15
E00029376,10.3,52.1,31.6,6
E00029377,40,33.1,21.3,5.6
E00029378,10.2,38.9,42.6,8.3
E00029380,12.6,43,34.1,10.4
E00029382,26.1,57.5,14.2,2.2
E00029383,29.5,46.5,20.2,3.9
E00029384,21.6,56.9,18.1,3.4
E00029385,15,47.8,26.5,10.6
E00029386,30.4,53.3,13.3,3
E00029387,25.7,50.5,19.3,4.6
E00029388,21.7,50.7,23.2,4.3
E00029389,41.1,51.9,5.4,1.6
E00029390,20.7,55,22.9,1.4
E00029391,22,47.5,22.9,7.6
E00029392,35.3,42.9,15,6.8
E00029393,14.2,42.5,32.3,11
E00029394,14.4,47.5,27.3,10.8
E00029395,24.4,45.8,19.1,10.7
E00029396,19.5,50.3,25.4,4.9
E00029397,17.9,49.1,27.7,5.4
E00029448,33.3,36.8,25.6,4.3
E00029449,27.9,54.1,13.5,4.5
E00029450,23.4,55.1,13.1,8.4
E00029451,14.2,58.1,25,2.7
E00029452,6.3,52.1,31,10.6
E00029453,36.4,44.8,16.1,2.8
E00029454,30.3,51.7,15.2,2.8
E00029455,19.7,51.6,23.8,4.9
E00029456,19.5,45.8,29.7,5.1
E00029457,35.6,46.2,14.4,3.8
E00029458,25,59.5,11.2,4.3
E00029459,43.4,37.7,17.2,1.6
E00029460,60.5,31.3,7.2,1
