geography_code,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00025905,82,10.9,1.6,5.5
E00025932,75.6,16.3,3.7,4.4
E00025938,77,11.1,6.3,5.6
E00025942,74.4,16.8,3.2,5.6
E00026438,82.1,13.8,1.6,2.4
E00029090,96.1,2.3,0,1.6
E00029093,97.3,1.4,0.5,0.9
E00029108,98.3,0.9,0,0.9
E00029114,98.6,0.7,0.7,0
E00029117,95.5,2.3,0,2.3
E00029119,98,0,0,2
E00029120,99.1,0.9,0,0
E00029122,97.6,0,0.8,1.6
E00029123,96.8,0.8,0,2.4
E00029125,94.1,4.2,0,1.7
E00029126,97.4,0.9,0.9,0.9
E00029127,96.6,0.9,0,2.6
E00029128,97.3,2.7,0,0
E00029129,97.6,1.6,0,0.8
E00029130,100,0,0,0
E00029131,97.4,1.7,0,0.9
E00029133,97.2,1.9,0,0.9
E00029134,95.9,0,0,4.1
E00029135,84,3.2,3.2,9.6
E00029136,96.4,1.5,1,1
E00029137,93.3,2.2,0.7,3.7
E00029138,93.9,1.5,0.8,3.8
E00029139,92.6,2.5,1.2,3.7
E00029140,93.6,2.4,0,4
E00029141,90.5,4.8,3.2,1.6
E00029142,96.6,0,1.1,2.3
E00029143,90.3,7.1,0,2.7
E00029144,89.1,5.8,1.4,3.6
E00029145,88.4,2.2,3.6,5.8
E00029146,93,0.8,0.8,5.5
E00029147,94,2.6,0.9,2.6
E00029148,96.2,1,1.9,1
E00029149,94,2.6,0,3.4
E00029150,93.5,2.4,3,1.2
E00029151,95,2.5,0,2.5
E00029153,94.1,5.9,0,0
E00029154,90.4,7.8,0,1.7
E00029155,93.2,2.3,0,4.5
E00029156,95,0,2.1,2.9
E00029157,93.2,0.8,1.5,4.5
E00029158,95,0.8,0.8,3.3
E00029159,87.9,2.8,2.8,6.5
E00029160,92.8,0,1.9,5.3
E00029161,89.3,0,4.8,5.9
E00029162,91.4,1.4,1.4,5.7
E00029163,93,1.2,1.8,4.1
E00029164,95.7,0,1.2,3.1
E00029165,93.4,0.8,3.3,2.5
E00029167,92.6,3.3,1.7,2.5
E00029168,95.9,1.6,1.6,0.8
E00029169,97.7,0,1.5,0.8
E00029170,88.8,3.7,1.5,6
E00029171,98.8,0,0,1.2
E00029172,92.3,3.8,1.5,2.3
E00029173,90.1,6.3,1.8,1.8
E00029174,95.2,1.4,0.7,2.8
E00029175,86.7,3.6,1.6,8
E00029176,96.9,1.5,0,1.5
E00029177,88.8,2.4,1.6,7.2
E00029178,95.8,0.8,0,3.3
E00029179,98.6,0,0,1.4
E00029180,94.9,0.9,2.6,1.7
E00029181,78.7,4.7,2,14.7
E00029182,91.7,0.8,0.8,6.6
E00029183,94.3,0.8,1.6,3.3
E00029184,97.1,1,1,1
E00029185,89.5,4.6,0.7,5.3
E00029186,96.9,0.8,0,2.4
E00029187,92.6,2,1,4.4
E00029188,99,0,0,1
E00029189,77.7,8.9,3.2,10.2
E00029190,100,0,0,0
E00029191,96.6,0.8,0,2.5
E00029192,80.4,8.4,2.1,9.1
E00029193,94.7,2.9,0.6,1.8
E00029194,86.2,6.2,0.8,6.9
E00029195,95.8,1.7,0.8,1.7
E00029196,91.4,3.1,0,5.5
E00029197,94.3,2.5,0,3.3
E00029199,98.5,0.7,0,0.7
E00029200,96.5,1,0.5,2
E00029201,88.8,6.7,1.5,3
E00029202,89.4,5.7,2.4,2.4
E00029203,92.4,2.1,0.7,4.9
E00029204,96,1.6,0.8,1.6
E00029205,94.1,3.7,1.5,0.7
E00029206,90.1,3.8,3.1,3.1
E00029207,95.4,1.8,1.8,0.9
