geography_code,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00025905,19.3,37.9,3.9,36.8,2.1
E00025932,21.8,37.2,2.8,35,3.2
E00025938,28.2,36.1,3,29.7,3
E00025942,26.5,43,5.5,23.5,1.5
E00026438,17.1,35.2,8.2,34.5,5.1
E00029090,17.3,49.4,5.5,25.3,2.5
E00029093,29.6,43,6.2,19.9,1.3
E00029108,15.3,44.1,7.2,32.4,0.9
E00029114,19.3,46.5,5.8,25.1,3.3
E00029117,24.5,43.2,10.5,19.5,2.3
E00029119,21.6,47.6,8.2,19.2,3.4
E00029120,19.7,36.5,13.9,26,3.8
E00029122,18.7,50.8,7.7,22.8,0
E00029123,21.4,48.7,9.4,19.7,0.9
E00029125,8.2,51.4,4.5,32.1,3.7
E00029126,18.8,39.1,5.3,33.8,2.9
E00029127,15.5,41.8,7.8,32.3,2.6
E00029128,17.4,44.4,9.7,27.5,1
E00029129,11.3,48.3,9.6,28.7,2.2
E00029130,20.9,45.5,6.8,25,1.8
E00029131,17.3,45.3,7,27.1,3.3
E00029133,15.4,45.6,8.2,28.7,2.1
E00029134,10.3,52.7,5.8,28.6,2.7
E00029135,17.1,39,4.2,37.7,2.1
E00029136,28,43.9,13.3,11.7,3
E00029137,33.2,44.5,6.6,13.7,1.9
E00029138,27.4,44.9,7.7,17.1,3
E00029139,31.5,43.4,5.1,16.9,3.1
E00029140,22.2,44.8,10.5,20.6,2
E00029141,21.2,42.9,4.3,29,2.6
E00029142,35,43.9,4.7,14,2.3
E00029143,16.8,48.7,4.7,25.7,4.2
E00029144,33.4,38.3,4,22.7,1.5
E00029145,26,50.2,5,16.4,2.5
E00029146,35.9,42.4,6,15.2,0.5
E00029147,28,45.7,3.8,22.6,0
E00029148,18.5,53.8,5.6,20,2.1
E00029149,30.1,46.9,4.8,15.8,2.4
E00029150,26,46.9,6.2,17.4,3.5
E00029151,18.9,49.4,6.4,25.3,0
E00029153,18.9,40.6,9.2,29.5,1.8
E00029154,14.3,50.3,2.6,25.4,7.4
E00029155,15.4,42.5,9.5,29.9,2.7
E00029156,26.1,47.7,5.4,18.3,2.5
E00029157,38.7,40.5,2.9,17.3,0.6
E00029158,25.8,43,6.3,23.4,1.6
E00029159,27,33.2,9.9,27,2.9
E00029160,23.2,42.2,8.4,22.1,4.2
E00029161,32.3,38.2,6,20.7,2.8
E00029162,25,51.7,5.7,13.1,4.5
E00029163,44.7,36.5,1.2,14.9,2.7
E00029164,38.9,39.7,6.8,12,2.6
E00029165,32,43.2,4.9,18,1.9
E00029167,29.1,39.7,8.5,22.6,0
E00029168,30.2,42.6,7.4,16.9,2.9
E00029169,34.1,42.2,7.3,15.1,1.3
E00029170,34.6,40.2,6.1,17.9,1.2
E00029171,38.2,37.3,6,17.1,1.4
E00029172,31.4,42.7,5.1,15.7,5.1
E00029173,34.6,39.7,5.6,20.1,0
E00029174,13.8,48.6,5.5,30,2.1
E00029175,25.3,45.3,3.4,24.2,1.8
