geography_code,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00025905,83.6,2.1,14.4
E00025932,83.3,5.1,11.6
E00025938,82.1,1.9,16
E00025942,86,3.6,10.3
E00026438,87.2,3.3,9.5
E00029090,97.9,1.4,0.7
E00029093,97.4,0.5,2.1
E00029108,98.2,0,1.8
E00029114,96.9,0.7,2.4
E00029117,97.3,0.7,2.1
E00029119,95.6,0.4,4
E00029120,97.1,0.8,2
E00029122,96.5,0.3,3.2
E00029123,96.6,2.1,1.4
E00029125,96.7,0.7,2.6
E00029126,93.3,0.4,6.3
E00029127,97.8,0,2.2
E00029128,96.3,2.1,1.7
E00029129,97.9,0.7,1.4
E00029130,96.5,1.6,1.9
E00029131,98.1,0,1.9
E00029133,96.6,1.3,2.1
E00029134,96.9,0.3,2.7
E00029135,84.1,3.3,12.6
E00029136,94.3,0.3,5.4
E00029137,95.9,0,4.1
E00029138,95,0.3,4.7
E00029139,95.4,0.3,4.4
E00029140,94.1,0.7,5.2
E00029141,86.9,2.7,10.3
E00029142,95.4,1.8,2.9
E00029143,90.6,1.6,7.8
E00029144,94.1,0.2,5.6
E00029145,90.1,1.2,8.7
E00029146,94.7,1.9,3.4
E00029147,92.2,1.7,6.1
E00029148,96.2,0.8,2.9
E00029149,94.4,1,4.7
E00029150,94.4,2.1,3.6
E00029151,92.8,1.7,5.5
E00029153,93,1.9,5.1
E00029154,89.8,4.9,5.3
E00029155,93.1,2.1,4.8
E00029156,90.8,0.6,8.6
E00029157,87.3,0.5,12.2
E00029158,93.1,1.1,5.9
E00029159,85.4,0.3,14.3
E00029160,88.9,2.6,8.5
E00029161,91.3,0,8.7
E00029162,87.8,0.9,11.3
E00029163,91.9,1.5,6.6
E00029164,94,0.6,5.4
E00029165,92.8,0.9,6.3
E00029167,95,2.1,2.8
E00029168,94.6,0,5.4
E00029169,99.3,0,0.7
E00029170,88.6,2.2,9.2
E00029171,94.8,0.8,4.4
E00029172,92.5,3.3,4.2
E00029173,93.6,0.3,6
E00029174,92.4,1.6,6
E00029175,83.1,1.1,15.7
E00029176,96.6,0.6,2.8
E00029177,89.7,1.6,8.6
E00029178,90.9,0.5,8.7
E00029179,96.2,0.6,3.2
E00029180,92.7,1.5,5.8
E00029181,74.2,4.5,21.4
E00029182,88.3,2.7,8.9
E00029183,95.2,0.4,4.5
E00029184,98.6,0.4,1.1
E00029185,87.3,4,8.7
E00029186,92.7,1.2,6.2
E00029187,89.7,1.7,8.6
E00029188,95.3,0.4,4.3
E00029189,82.4,1.5,16.1
E00029190,96.1,1.8,2.2
E00029191,94.1,1.3,4.6
E00029192,79.8,2.2,18
E00029193,91.2,0.5,8.3
E00029194,87.6,2.8,9.6
E00029195,92.7,0.5,6.7
E00029196,87.6,0.4,12
E00029197,91,1.9,7.1
E00029199,94.8,1.7,3.5
E00029200,93.2,0.8,5.9
E00029201,91.4,3,5.6
E00029202,93.1,0.2,6.7
E00029203,97,1.1,1.9
E00029204,92.5,1.7,5.7
E00029205,94.8,1.2,4.1
E00029206,89.5,6.1,4.4
E00029207,96.7,0,3.3
E00029208,89.6,4.5,6
E00029209,91.6,1.2,7.2
E00029210,89.2,4.4,6.4
E00029211,93.5,3.7,2.8
E00029212,84.9,0.9,14.2
E00029262,94.9,1,4
E00029263,96.1,1,3
E00029270,96.4,1,2.6
E00029272,93.1,2.4,4.5
E00029284,95.4,0,4.6
E00029285,95.6,0.3,4.1
E00029286,98.6,0,1.4
E00029288,97.7,1,1.3
E00029290,97.9,0.8,1.2
E00029293,97.1,0.5,2.4
E00029294,96.5,0,3.5
E00029295,97.7,0,2.3
E00029296,93.4,1.1,5.5
E00029297,92.7,0.6,6.8
E00029299,95.3,0.7,4
E00029300,93.1,3.2,3.6
E00029301,96.9,1.1,2
E00029303,91.2,1.9,6.9
E00029304,93.9,0.9,5.2
E00029306,92.9,1.1,6
E00029308,91.5,2.1,6.4
E00029310,97.8,0.4,1.8
E00029358,93.3,0.6,6.1
E00029359,95.9,0.4,3.7
E00029360,90.3,3.3,6.3
E00029361,97.2,0.9,1.9
E00029362,92.5,0.3,7.2
E00029363,81.9,2.8,15.3
E00029364,91.6,2.2,6.2
E00029365,95.1,1.3,3.6
E00029366,89.5,2.5,8
E00029367,93.1,0.2,6.7
E00029368,94.2,2.2,3.6
E00029369,94.2,1.4,4.5
E00029370,96.3,0,3.7
E00029371,91.9,0.9,7.3
E00029373,95.6,2.6,1.7
E00029374,99.4,0,0.6
E00029375,98.5,0,1.5
E00029376,94.3,0.8,4.9
E00029377,86.3,0.3,13.4
E00029378,94,0.8,5.3
E00029380,97.9,0,2.1
E00029382,93.8,1.1,5.1
E00029383,94.2,2.7,3.1
E00029384,94.8,2.2,3
E00029385,93.7,1.5,4.8
E00029386,94.8,1.1,4.1
E00029387,97.4,0.7,1.9
E00029388,88.3,3.5,8.2
E00029389,91.5,1.2,7.3
E00029390,94.4,1.7,4
E00029391,93.3,0.8,5.9
E00029392,90.9,2.1,7.1
E00029393,93.3,2.3,4.3
E00029394,93,3.2,3.9
E00029395,95.5,2.4,2.1
E00029396,88.7,1.7,9.6
E00029397,92.2,0.7,7.1
E00029448,91.2,1.1,7.6
E00029449,95.6,0.4,4
E00029450,97.3,0,2.7
E00029451,98.7,0,1.3
E00029452,95.4,0.9,3.8
E00029453,92.7,1,6.3
E00029454,92,2,6
E00029455,91.2,0.6,8.1
E00029456,89,3.8,7.2
E00029457,95.8,0.6,3.6
E00029458,95,0,5
E00029459,95.3,0,4.7
E00029460,84,1.5,14.5
E00029461,87.6,1.7,10.7
E00029462,88.8,1.1,10.1
E00029463,93.9,1.9,4.2
E00029464,90.6,1.1,8.2
E00029465,94.9,0,5.1
E00029466,94.8,1.7,3.5
E00029467,83.1,5,12
E00029468,81.8,2.2,15.9
E00029469,92.2,2,5.7
E00029470,86.8,0.9,12.3
E00029471,89.6,1.7,8.7
E00029472,92.7,1.9,5.4
E00029474,92.9,1.1,5.9
E00029475,95.8,1.7,2.5
E00029476,91.3,1.1,7.6
E00029477,92.7,2,5.3
E00029478,92.9,0,7.1
E00029479,96.2,3.1,0.7
E00029481,94.4,1.9,3.8
E00029482,90.2,0.7,9.2
E00029484,97.3,0.6,2.1
E00029485,95,0.6,4.5
E00029486,84.4,0.9,14.7
E00029487,76.6,4.1,19.4
E00029488,90,2.3,7.7
E00029489,87.9,0.8,11.3
E00029490,97.7,0,2.3
E00029491,96.3,1.6,2.2
E00029492,90.8,2.8,6.4
E00029493,95.1,0.5,4.4
E00029494,96,2.4,1.6
E00029495,90.9,0.5,8.6
E00029496,96.6,0,3.4
E00029497,97.7,0,2.3
E00029498,97.2,0.4,2.5
E00029499,97.1,1.2,1.6
E00029500,96.7,0.6,2.7
E00029501,97.1,0,2.9
E00029502,96.6,1.2,2.1
E00029503,97.2,0,2.8
E00029504,94.5,1.4,4.1
E00029505,94.8,2.2,3.1
E00029506,83,2.5,14.5
E00029507,93.8,2.3,4
E00029508,92.8,1.6,5.6
E00029509,95.8,1.9,2.2
E00029510,94.4,1.3,4.3
E00029511,93,1.4,5.7
E00029512,94.5,1.7,3.9
E00029513,95.5,1.3,3.2
E00029514,93.7,2,4.3
E00029515,86.6,1,12.4
E00029516,95.8,1.4,2.8
E00029517,93.5,1.7,4.8
E00029518,87.8,1.1,11.1
E00029519,95,0.6,4.4
E00029520,89.1,1.7,9.2
E00029521,97.6,0.9,1.5
E00029522,98.4,0,1.6
E00029523,99,0,1
E00029524,95.3,1,3.7
E00029525,96.4,0.9,2.7
E00029526,96.8,0.9,2.3
E00029527,94.9,0,5.1
E00029528,95.8,0,4.2
E00029529,90.8,2.1,7.2
E00029530,94.3,1.7,3.9
E00029531,97.3,1.8,0.9
E00029532,95.4,0.7,3.9
E00029533,94.8,1.4,3.8
E00029534,94.9,1.8,3.3
E00029535,97.7,0,2.3
E00029536,97,0.7,2.2
E00029537,94.6,0,5.4
E00029538,91.5,0.7,7.8
E00029543,99.2,0.3,0.6
E00029547,89.1,2.8,8
E00029549,89.6,0.6,9.7
E00029552,94.3,1.6,4.1
E00029553,91.4,1.1,7.5
E00029584,96.2,1.3,2.5
E00029587,97.9,0.6,1.5
E00029590,94.9,0.7,4.4
E00029631,89.3,1.3,9.3
E00029632,85.1,3.3,11.6
E00029634,85.8,4,10.2
E00029635,95.8,0.3,4
E00029636,93.7,3.4,2.9
E00029639,92.3,2.3,5.4
E00029640,87.7,2.7,9.6
E00029643,93.5,1.5,5
E00029644,92.8,1.6,5.6
E00029647,90.5,2.2,7.4
E00029649,92.9,2,5.1
E00029650,92.8,2.3,4.9
E00029651,89.3,3.9,6.8
E00029652,88.3,2.8,8.9
E00029654,87.1,3.8,9.1
E00029656,90.9,1.9,7.2
E00029657,92.4,2.4,5.2
E00029658,92.2,2.6,5.2
E00029659,91.1,1,8
E00029660,89.2,1.3,9.5
E00029661,85.4,1.4,13.2
E00029662,90.1,3.5,6.4
E00029663,92.1,0.8,7.1
E00029664,89.7,1.5,8.8
E00029665,89.4,4.3,6.3
E00029666,95.3,2.5,2.2
E00029667,89.3,3,7.7
E00029668,95.1,0,4.9
E00029669,88.8,1.7,9.5
E00029670,94,1.5,4.5
E00029671,90.9,2.4,6.7
E00029673,91,4.5,4.5
E00029674,94.1,1.4,4.5
E00029675,91.5,1.7,6.8
E00029676,93.4,3.1,3.4
E00029679,92.1,1.3,6.6
E00029680,95.1,2.4,2.4
E00029681,92.1,2.1,5.7
E00029683,94.3,2.3,3.4
E00029684,94,2,4
E00029685,89,3.5,7.4
E00029687,93.2,2.5,4.2
E00029688,92.9,4.6,2.5
E00029689,91.4,2.3,6.3
E00029690,92.6,3,4.3
E00029691,92.7,2.2,5.1
E00029692,92.4,2.1,5.5
E00029694,90,3.7,6.3
E00029696,92.4,1.5,6.1
E00029697,94,1.2,4.8
E00029700,91.4,2.2,6.4
E00029701,90.5,1.9,7.6
E00029702,85.3,4,10.8
E00029703,90.2,2.4,7.3
E00029704,96.5,0.9,2.5
E00029705,86.6,4.4,9.1
E00029706,80.4,1.8,17.8
E00029707,91.4,2.3,6.3
E00029708,94.3,0.9,4.8
E00029709,90.7,4,5.3
E00029710,92.1,2.3,5.6
E00029711,94.3,1.8,3.9
E00029712,90.2,2,7.8
E00029713,93.2,0.8,6
E00029714,90.1,0.6,9.3
E00029715,94.3,1.3,4.4
E00029716,95.4,1.3,3.3
E00029718,96.9,0.4,2.7
E00029719,90.3,5.4,4.3
E00029720,90.8,4.1,5.1
E00029721,87.7,4.8,7.5
E00029722,86.1,4.2,9.6
E00029723,90.5,2.7,6.9
E00029724,77.9,4.7,17.4
E00029725,90.5,1.5,8
E00029727,96.2,1.4,2.5
E00029728,93.2,1.9,4.9
E00029729,97,0,3
E00029730,96.4,0.6,2.9
E00029731,96.5,0.6,2.9
E00029732,97.2,0.4,2.5
E00029733,93.4,1.5,5.1
E00029734,96.6,0.3,3.1
E00029735,97.3,1,1.7
E00029737,96.8,1.8,1.4
E00029738,94.3,1.1,4.5
E00029739,94,1.2,4.8
E00029740,97.7,1.1,1.1
E00029741,95.6,0.7,3.7
E00029742,97.6,0.9,1.5
E00029743,96.9,1,2.1
E00029744,95.3,0,4.7
E00029745,95.4,1.1,3.5
E00029746,96.7,0.7,2.6
E00029747,92.1,3.2,4.7
E00029748,96.5,0.8,2.7
E00029749,95.3,0,4.7
E00029750,97.3,0.7,2.1
E00029751,92.8,1.5,5.7
E00029752,99.3,0.3,0.3
E00029753,97.9,1.4,0.7
E00029754,94.1,2.3,3.5
E00029755,91.7,1.7,6.7
E00029756,97.1,0,2.9
E00029757,96.6,2.6,0.8
E00029758,98.6,0,1.4
E00029759,99,0,1
E00029760,94.5,1.6,3.9
E00029761,97.6,0.3,2.1
E00029762,97.3,0.4,2.3
E00029763,98,0.3,1.6
E00029764,97,0,3
E00029765,95.1,0.9,4
E00029767,97.9,1,1
E00029768,95,0.9,4
E00029847,95.5,0.6,3.9
E00029848,92.5,0.6,6.9
E00029849,94.3,1.6,4.1
E00029850,97,0.3,2.6
E00029851,93.3,1.7,5
E00029852,97.7,1,1.3
E00029853,93.5,1.5,5
E00029865,96.9,0.3,2.8
E00029867,97.1,0,2.9
E00029876,96.8,0.3,2.9
E00029881,95,0.4,4.6
E00029949,95.9,0.9,3.2
E00029950,97.4,0.5,2.1
E00029951,91.6,2.5,5.9
E00029952,92.3,0,7.7
E00029953,82.7,1.7,15.6
E00029954,91.3,0.7,8
E00029957,89.1,2.5,8.4
E00029958,95.8,0.4,3.8
E00029959,89.6,0.4,10.1
E00029960,93.9,0,6.1
E00029961,91.9,2.2,5.9
E00029962,93.1,0.3,6.6
E00029963,94.7,2.6,2.6
E00029964,89.7,0.7,9.6
E00029965,90.8,3.7,5.5
E00029966,88.1,1.4,10.5
E00029967,79.4,4.6,15.9
E00029968,87.3,3.9,8.9
E00029969,88.8,2.4,8.8
E00029970,89.7,0.6,9.6
E00029971,90.2,4.9,4.9
E00029972,87.3,3.8,8.9
E00029973,93.7,1.1,5.1
E00029974,84,4.1,11.9
E00029975,88.8,3.6,7.7
E00029976,80.6,1.9,17.5
E00029979,92.4,2.3,5.3
E00029980,94.9,2.4,2.7
E00029981,91.9,0.7,7.4
E00029982,95,1,4
E00029983,92.9,1.5,5.5
E00029984,92.1,2.8,5.1
E00029985,93.3,4.2,2.5
E00029986,95.2,0,4.8
E00029987,85.4,2.5,12
E00029988,91.5,2.5,6
E00029989,95.7,0.3,4
E00029990,97.4,0,2.6
E00029991,92.6,1.2,6.2
E00029992,92.4,1.3,6.3
E00029993,96,0.4,3.6
E00029994,95.6,0.4,4
E00029995,96.5,0,3.5
E00029996,96.5,0.7,2.8
E00029997,95.5,2.5,2.1
E00029998,92.1,1.1,6.8
E00029999,92.7,4.2,3.1
