geography_code,in_full_time_education-001,in_full_time_education-002
E00025905,25.6,74.4
E00025932,25.4,74.6
E00025938,38.9,61.1
E00025942,29.8,70.2
E00026438,23.8,76.2
E00029090,18.4,81.6
E00029093,16.7,83.3
E00029108,17.3,82.7
E00029114,10.9,89.1
E00029117,7.9,92.1
E00029119,20.2,79.8
E00029120,13.6,86.4
E00029122,20.5,79.5
E00029123,19,81
E00029125,18.1,81.9
E00029126,14.5,85.5
E00029127,14.7,85.3
E00029128,13.5,86.5
E00029129,14.3,85.7
E00029130,9.2,90.8
E00029131,10.2,89.8
E00029133,17.3,82.7
E00029134,18.4,81.6
E00029135,21.9,78.1
E00029136,17.6,82.4
E00029137,24.8,75.2
E00029138,26.6,73.4
E00029139,27.6,72.4
E00029140,17.7,82.3
E00029141,20.1,79.9
E00029142,25.9,74.1
E00029143,22.1,77.9
E00029144,23.7,76.3
E00029145,16.9,83.1
E00029146,11.1,88.9
E00029147,31.2,68.8
E00029148,17.5,82.5
E00029149,27.3,72.7
E00029150,24.4,75.6
E00029151,19.6,80.4
E00029153,17.1,82.9
E00029154,12.6,87.4
E00029155,20.7,79.3
E00029156,23.1,76.9
E00029157,16.3,83.7
E00029158,14,86
E00029159,10.4,89.6
E00029160,11.9,88.1
E00029161,13.9,86.1
E00029162,13.6,86.4
E00029163,21.1,78.9
E00029164,21.7,78.3
E00029165,36.5,63.5
E00029167,26.1,73.9
E00029168,25.7,74.3
E00029169,22.5,77.5
E00029170,32.8,67.2
E00029171,9.1,90.9
E00029172,23.8,76.2
E00029173,28.1,71.9
E00029174,22.8,77.2
E00029175,27.3,72.7
E00029176,17.4,82.6
E00029177,13.2,86.8
E00029178,16.1,83.9
E00029179,15.4,84.6
E00029180,19.1,80.9
E00029181,14.9,85.1
E00029182,21.5,78.5
E00029183,22.7,77.3
E00029184,16.9,83.1
E00029185,9.8,90.2
E00029186,16.6,83.4
E00029187,22.4,77.6
E00029188,16.4,83.6
E00029189,27.2,72.8
E00029190,16.4,83.6
E00029191,12.2,87.8
E00029192,26.1,73.9
E00029193,12.6,87.4
E00029194,20.5,79.5
E00029195,8.8,91.2
E00029196,17.8,82.2
E00029197,19.2,80.8
E00029199,17.3,82.7
E00029200,20.4,79.6
E00029201,14.9,85.1
E00029202,31.4,68.6
E00029203,29.9,70.1
E00029204,24.5,75.5
E00029205,24.2,75.8
E00029206,23.5,76.5
E00029207,24.5,75.5
E00029208,14.2,85.8
E00029209,30.6,69.4
E00029210,29.2,70.8
E00029211,20.2,79.8
E00029212,22.8,77.2
E00029262,19,81
E00029263,10.6,89.4
E00029270,18.8,81.2
E00029272,29.5,70.5
E00029284,17.3,82.7
E00029285,13.6,86.4
E00029286,17.6,82.4
E00029288,21.2,78.8
E00029290,20,80
E00029293,16.2,83.8
E00029294,1.8,98.2
E00029295,17.9,82.1
E00029296,23.6,76.4
E00029297,11.1,88.9
E00029299,27.2,72.8
E00029300,14.8,85.2
E00029301,6.7,93.3
E00029303,21.8,78.2
E00029304,20,80
E00029306,17.1,82.9
E00029308,21.3,78.7
E00029310,8.2,91.8
E00029358,13.6,86.4
E00029359,14.2,85.8
E00029360,24.3,75.7
E00029361,26.2,73.8
E00029362,11.3,88.7
E00029363,27.5,72.5
E00029364,19.7,80.3
E00029365,21.2,78.8
E00029366,12.2,87.8
E00029367,39.8,60.2
E00029368,16.3,83.7
E00029369,18.5,81.5
E00029370,19.3,80.7
E00029371,27.6,72.4
E00029373,16.5,83.5
E00029374,24.7,75.3
E00029375,16,84
E00029376,18.7,81.3
E00029377,13,87
E00029378,17.9,82.1
E00029380,16.1,83.9
E00029382,14.9,85.1
E00029383,23.3,76.7
E00029384,9.9,90.1
E00029385,19.5,80.5
E00029386,18.6,81.4
E00029387,26.7,73.3
E00029388,17.1,82.9
E00029389,16.1,83.9
E00029390,19.1,80.9
E00029391,20.3,79.7
E00029392,14.8,85.2
E00029393,17.2,82.8
E00029394,12.3,87.7
E00029395,15.9,84.1
E00029396,27.9,72.1
E00029397,17,83
E00029448,16.8,83.2
E00029449,17.3,82.7
E00029450,11.2,88.8
E00029451,17.8,82.2
E00029452,20,80
E00029453,22.3,77.7
E00029454,13.9,86.1
E00029455,22.9,77.1
E00029456,12.7,87.3
E00029457,26.7,73.3
E00029458,9.9,90.1
E00029459,34,66
E00029460,13.9,86.1
E00029461,21.5,78.5
E00029462,19.4,80.6
E00029463,15.5,84.5
E00029464,18.3,81.7
E00029465,14.7,85.3
E00029466,20.8,79.2
E00029467,17.4,82.6
E00029468,17.1,82.9
E00029469,21.7,78.3
E00029470,16.3,83.7
E00029471,14.2,85.8
E00029472,18,82
E00029474,16.6,83.4
E00029475,15.1,84.9
E00029476,15.8,84.2
E00029477,16.7,83.3
E00029478,16.9,83.1
E00029479,18.1,81.9
E00029481,20.1,79.9
E00029482,13.9,86.1
E00029484,14.4,85.6
E00029485,21.9,78.1
E00029486,17.4,82.6
E00029487,9.9,90.1
E00029488,21.4,78.6
E00029489,15.5,84.5
E00029490,18.9,81.1
E00029491,23,77
E00029492,15.6,84.4
E00029493,20.1,79.9
E00029494,14.6,85.4
E00029495,15.2,84.8
E00029496,16.1,83.9
E00029497,14.1,85.9
E00029498,15.5,84.5
E00029499,11.4,88.6
E00029500,20.9,79.1
E00029501,11.4,88.6
E00029502,26.3,73.7
E00029503,15.8,84.2
E00029504,18.3,81.7
E00029505,16.2,83.8
E00029506,16.6,83.4
E00029507,21.6,78.4
E00029508,15.3,84.7
E00029509,21.4,78.6
E00029510,20.7,79.3
E00029511,17.1,82.9
E00029512,21,79
E00029513,18.3,81.7
E00029514,17.1,82.9
E00029515,18.2,81.8
E00029516,22.5,77.5
E00029517,17.2,82.8
E00029518,15,85
