geography_code,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00079367,89.1,5.5,3.2,2.3
E00079368,93.4,2.3,2,2.3
E00079369,92.1,3.5,2,2.4
E00079370,92.8,5.3,1.6,0.3
E00079371,93.4,3.3,2,1.3
E00079372,93.1,3.2,1.6,2.1
E00079373,95.3,2.2,0.7,1.7
E00079374,92,5.9,1.6,0.5
E00079375,90.9,6.1,0.7,2.4
E00079376,95.9,1.7,1.7,0.8
E00079377,88.8,5.6,2.5,3.2
E00079378,91.1,5.3,1.3,2.3
E00079379,94.5,3,1.5,0.9
E00079380,90.8,6.5,0.9,1.8
E00079381,90.9,4.9,1.6,2.5
E00079382,90.4,4.5,1.8,3.3
E00079383,92.2,5,0.6,2.2
E00079384,91.7,5.7,1.4,1.1
E00079385,89.9,5,2.4,2.6
E00079386,89,4.9,2.7,3.3
E00079387,90.9,4.1,1.9,3
E00079388,92.6,2.3,2.3,2.7
E00079389,89.1,3.5,3.3,4.2
E00079390,91.2,4.4,2.4,1.9
E00079392,97.1,0.8,1.1,1.1
E00079393,94.2,2,2.2,1.6
E00079395,86.2,6.6,2.9,4.2
E00079397,91.4,2.4,5.5,0.7
E00079398,93.9,1.4,1.8,2.8
E00079400,91.6,2.5,3.8,2.2
E00079401,91.5,3.5,2.4,2.6
E00079402,92.8,2.7,2.5,1.9
E00079403,95.9,1.7,0.7,1.7
E00079404,95.7,1.4,1.1,1.9
E00079405,95.3,2.4,1.8,0.6
E00079406,89.1,4.8,2.9,3.2
E00079407,93.7,2.4,1.7,2.2
E00079408,92.6,4.2,1.6,1.6
E00079409,92.2,2.5,3.8,1.6
E00079410,96.7,1.8,1.1,0.4
E00079411,92.8,1.7,1.2,4.3
E00079412,93.7,2.1,1.6,2.6
E00079413,93.4,3.2,1.7,1.7
E00079414,93,2.4,2,2.6
E00079415,95.8,1.2,0.8,2.2
E00079416,91.8,3,1.3,3.9
E00079417,94,2.2,1.1,2.6
E00079418,91.3,4.1,2,2.6
E00079419,92.1,2.9,2.1,2.9
E00079420,89.5,4.3,2.5,3.7
E00079421,92.3,3.9,1.5,2.4
E00079422,91.5,4.1,3.1,1.3
E00079423,93.5,2.9,2.3,1.3
E00079424,94.1,4.3,0.7,1
E00079425,91.1,4.5,3.3,1.1
E00079426,91.9,3.5,0.8,3.8
E00079427,88.8,6.8,2.8,1.6
E00079428,91.6,4.1,1.7,2.7
E00079429,86.1,8.6,3.4,1.9
E00079430,94.8,2.6,1.3,1.3
E00079431,92.3,1.9,3.2,2.6
E00079432,93.3,2.5,2.1,2.1
E00079433,93.7,3.2,1.2,2
E00079434,93.8,2.7,1.6,1.9
E00079435,90.3,2.8,3.1,3.8
E00079436,91.3,4,3,1.7
E00079437,89.9,6.4,2.8,0.8
E00079438,93.5,2.8,2.5,1.2
E00079439,94.2,2.5,1.8,1.5
E00079440,94.4,1.1,0.4,4.1
E00079441,88.5,6.1,1.6,3.8
E00079442,90.9,6,0.6,2.5
E00079443,87.3,8.7,2.5,1.5
E00079444,93.9,5,1.1,0
E00079445,91.8,4.5,1.2,2.4
E00079446,96.9,1.7,1,0.3
E00079447,93.4,3.1,1,2.4
E00079448,93.6,2.7,1.5,2.1
E00079449,88.3,2.6,3.1,5.9
E00079450,91,5.2,1.7,2
E00079451,93,3.2,1.2,2.6
E00079452,94.4,2,2,1.5
E00079453,89.7,4.8,2.6,2.9
E00079454,92.2,2.7,2.7,2.3
E00079455,93.1,3.3,1,2.6
E00079456,95.2,2.3,1.6,1
E00079457,94.6,3.3,0.5,1.6
E00079458,96.1,1.8,1.3,0.9
E00079460,94.4,1.2,1.7,2.7
E00079461,91.1,4.1,1.9,2.9
E00079462,91.8,4.5,1.6,2
E00079463,90.6,2.9,3.2,3.2
E00079465,91.3,4.3,2.9,1.6
E00079466,94.6,3.9,0.5,1
E00079467,92.5,4.1,1,2.4
E00079468,91.6,4.6,2,1.8
E00079469,86.1,3.7,3.7,6.5
E00079471,92.4,3.4,2.3,1.9
E00079472,91.6,2.5,2.8,3.1
E00079473,92.9,3.5,1.2,2.3
E00079474,92.1,3.3,2.7,1.9
E00079475,94.6,3,1.1,1.3
E00079476,93.8,2.3,1.9,1.9
E00079477,92.5,3.2,1.9,2.3
E00079478,95.7,2.1,1.4,0.7
E00079479,90.8,1.3,4.3,3.6
E00079480,92,2.8,2.8,2.3
E00079481,92.9,3,1.8,2.3
E00079482,91.8,3.3,1.5,3.3
E00079483,89.1,2.9,2.9,5.1
E00079484,92.6,3.4,1.9,2.1
E00079485,91.2,4.5,1.2,3
