geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00079367,17.1,43.1,30.9,8.9
E00079368,17.5,40.8,35,6.7
E00079369,5.2,26.7,45.9,22.2
E00079370,5.2,36.2,40.5,18.1
E00079371,9.9,40.5,36.6,13
E00079372,2.7,33.6,49,14.8
E00079373,5.8,31.7,46.7,15.8
E00079374,6.3,33.6,43,17.2
E00079375,5.6,38.4,41.6,14.4
E00079376,7.1,49.6,31.9,11.3
E00079377,5.6,34.6,38.3,21.5
E00079378,6.1,41.7,39.1,13
E00079379,24.5,35.4,34,6.1
E00079380,4.9,50.4,34.1,10.6
E00079381,7.5,32.3,36.1,24.1
E00079382,5.8,29.8,43.8,20.7
E00079383,9.5,43.7,34.9,11.9
E00079384,4.7,35.2,38.3,21.9
E00079385,8.3,29.3,44.4,18
E00079386,7.8,35,33,24.3
E00079387,16.7,51.5,24.2,7.6
E00079388,30,45,20,5
E00079389,17.9,36.8,28.3,17
E00079390,21.1,30.5,25.3,23.2
E00079392,60.2,32.9,5.6,1.4
E00079393,60.4,30.4,5.8,3.4
E00079395,17.4,40,27.8,14.8
E00079397,35.2,45.5,15.9,3.4
E00079398,37.2,49.3,10.1,3.4
E00079400,11.7,40.6,32,15.6
E00079401,16,44.3,24.5,15.1
E00079402,16.7,50,23.7,9.6
E00079403,45.2,44.1,9.7,1.1
E00079404,30.9,51.8,6.4,10.9
E00079405,56.3,35.2,8.5,0
E00079406,26.6,46.2,17.5,9.8
E00079407,35,33,23.3,8.7
E00079408,35.1,52.1,12.8,0
E00079409,41.3,49.7,5.2,3.9
E00079410,61.7,24.7,11.1,2.5
E00079411,42.1,39.3,12.1,6.4
E00079412,37.3,43.3,17.2,2.2
E00079413,50.8,40.8,6.1,2.2
E00079414,51.9,40.5,5.4,2.2
E00079415,53.5,39.4,5.3,1.8
E00079416,41.2,32.5,21.9,4.4
E00079417,7.6,35.1,35.1,22.1
E00079418,6.1,36.8,31.6,25.4
E00079419,19.8,51.5,17.8,10.9
E00079420,13,45.5,27.6,13.8
E00079421,22.5,50,18.1,9.4
E00079422,13.4,35.8,38.8,11.9
E00079423,20,51.1,18.5,10.4
E00079424,6.6,31.4,38.8,23.1
E00079425,9,35.3,38.3,17.3
E00079426,5.7,33,41.5,19.8
E00079427,13.2,42.1,29.8,14.9
E00079428,10.1,38.8,38,13.2
E00079429,10.7,36.9,35,17.5
E00079430,8,50,37.7,4.3
E00079431,43,47.4,8.8,0.9
E00079432,12.5,61,22.1,4.4
E00079433,13.6,53.4,29.7,3.4
E00079434,12.7,52.2,31.3,3.7
E00079435,20.4,50,25.9,3.7
E00079436,7,33.3,38.6,21.1
E00079437,4.9,25.7,50,19.4
E00079438,14.5,39.9,34.8,10.9
E00079439,0.9,31.5,42.3,25.2
E00079440,6.3,47.3,41.1,5.4
E00079441,5.5,37.5,35.9,21.1
E00079442,9.6,28.7,45.2,16.5
E00079443,3.4,38.5,43.6,14.5
E00079444,14.2,41.6,31.9,12.4
E00079445,10.5,46.5,31.6,11.4
E00079446,18.1,60.6,18.9,2.4
E00079447,28.3,38.3,22.5,10.8
E00079448,30.6,50.7,12.7,6
E00079449,32.2,39.9,22.4,5.6
E00079450,16.8,48.2,27,8
E00079451,9.1,38.6,36.4,15.9
E00079452,10.3,46.6,34.5,8.6
E00079453,17.6,40.8,32,9.6
E00079454,19,52.3,24.1,4.6
E00079455,12.4,41.9,31.4,14.3
E00079456,20.1,48.9,21.2,9.8
E00079457,17.4,38.3,30.4,13.9
E00079458,10.5,51.2,32.7,5.6
E00079460,23.7,42.2,19.3,14.8
E00079461,15.4,41,31.6,12
E00079462,15.7,49,28.4,6.9
E00079463,15.6,39.3,35.2,9.8
E00079465,19.8,47.3,26,6.9
E00079466,10.6,52,26,11.4
E00079467,18.3,60,16.7,5
E00079468,15.3,45.3,28.7,10.7
E00079469,13.9,50.8,26.2,9
E00079471,17.7,45.4,28.5,8.5
E00079472,15.5,49.3,23.9,11.3
E00079473,15.4,42.3,26.3,16
E00079474,17.1,43.2,27.9,11.7
E00079475,11.6,44.5,31.5,12.3
E00079476,19.6,47.3,23.6,9.5
E00079477,17.1,42.6,32.6,7.8
E00079478,53.1,32.7,12.2,2
E00079479,17.6,48.1,17.6,16.7
E00079480,26.9,44.9,23.1,5.1
E00079481,11.8,41.2,31.1,16
E00079482,29.7,35.9,26.9,7.6
E00079483,30.8,44.6,18.5,6.2
E00079484,15.6,45.9,31.1,7.4
E00079485,30.1,48.6,17.8,3.4
E00079486,16.2,53.1,20.8,10
E00079487,32.7,40.9,17.3,9.1
E00079488,11,45.5,30.3,13.1
E00079489,15.8,52,28.9,3.3
E00079490,32.5,50.9,13.2,3.5
E00079491,15.3,51.4,25.7,7.6
E00079493,12.8,38.3,37.6,11.3
E00079494,20.3,46.9,23.4,9.4
E00079495,13.5,34.6,36.1,15.8
E00079496,13.2,37.2,41.1,8.5
E00079497,16.3,45.9,26.7,11.1
E00079498,16.4,51.3,28.9,3.3
E00079499,13.8,43.9,29.3,13
E00079500,15,41.7,30.7,12.6
E00079501,17.6,38.9,28.7,14.8
E00079502,19.2,53.4,19.2,8.2
E00079503,16.1,46.6,24.6,12.7
E00079506,16.3,49,25,9.6
E00079507,41.6,44.6,12,1.8
E00079508,36.1,34.6,18.8,10.5
E00079509,30.7,42.5,23.6,3.1
E00079510,46.3,41.5,9.8,2.4
E00079511,10.6,47.8,33.6,8
E00079512,49,32.9,17.4,0.7
E00079513,39.7,45.8,9.2,5.3
E00079515,42,49.4,7.4,1.2
E00079516,20.7,48,22,9.3
E00079517,25.3,48.1,22.8,3.7
E00079518,17.2,58.6,19.8,4.3
E00079519,16.8,42.4,26.4,14.4
E00079520,21.1,46.1,17.2,15.6
E00079521,29.2,36.2,27.7,6.9
E00079522,38.2,41.8,15.9,4.1
E00079527,39.2,44.6,8.5,7.7
E00079528,36.4,51.7,11.9,0
E00079529,48.2,45.6,6.1,0
E00079531,40.9,49.4,5.8,3.9
E00079532,39.1,39.1,18.2,3.6
E00079533,46.2,42.4,10.6,0.8
E00079534,23.1,54.5,18.2,4.1
E00079536,23.6,45.7,21.3,9.4
E00079538,59.1,37.5,3.4,0
E00079539,51,36.1,9.6,3.4
E00079540,32.6,44,17.7,5.7
E00079541,18,41.4,35.1,5.4
E00079542,15.2,43.4,31,10.3
E00079543,19.6,40.2,30.4,9.8
E00079544,20.4,44.2,24.8,10.6
E00079545,42.3,45.5,9,3.2
E00079547,17.4,40,35.7,7
E00079548,24.2,37.5,25,13.3
E00079549,4.1,35.2,45.9,14.8
E00079550,22.8,36.6,25.2,15.4
E00079551,14.6,38.8,34,12.6
E00079552,49.5,33.3,12.6,4.5
E00079553,40.4,33.3,19.3,7
E00079554,16.9,40.7,28,14.4
E00079555,16.1,42.9,29.5,11.6
E00079556,19.7,36.9,32.8,10.7
E00079557,57.3,30.7,9.3,2.7
E00079558,22.8,46.3,22.8,8
E00079559,43.3,47,9,0.7
E00079560,15,49.3,27.9,7.9
E00079561,64.4,30.6,4.4,0.6
E00079562,24.6,47.8,23.1,4.5
E00079563,13.8,46.7,28.3,11.2
E00079564,14.5,42.7,31.5,11.3
E00079565,2.6,53.8,30.8,12.8
E00079566,49.2,40,10,0.8
E00079567,45.2,30.6,17.7,6.5
E00079568,38,45.8,13.4,2.8
E00079569,40.5,45.3,12.8,1.4
E00079570,31.1,57.8,6.7,4.4
E00079571,38,36.6,18.3,7
E00079572,40.5,43,10.1,6.3
E00079573,9.9,36.8,37.5,15.8
E00079574,40.5,47.8,10.7,1
E00079575,39.8,48.1,8.3,3.7
E00079576,38.1,54.4,6.8,0.7
E00079577,55.4,36.4,7.6,0.5
E00079578,56.1,37.7,4.9,1.3
E00079579,37.1,52.1,8.6,2.1
E00079580,32.3,49.6,13.5,4.5
E00079581,49,41.3,9.1,0.7
E00079582,8.3,38.3,34.6,18.8
E00079583,35.9,53.4,10.7,0
E00079584,33.9,41.1,21.4,3.6
E00079585,24.8,54.2,15,5.9
E00079586,39.5,46.3,11.9,2.3
E00079587,28.4,52.9,14.4,4.3
E00079588,34.9,50.5,11,3.7
E00079589,33,51.8,13.4,1.8
E00079590,39.6,51.3,8.4,0.6
E00079591,44,46.6,6.2,3.1
E00079592,46.8,41.1,11.3,0.8
E00079593,48.6,40,10.9,0.5
E00079594,15.7,52,22.8,9.4
E00079595,39.9,42.2,14.5,3.5
E00079596,39.1,50.8,8.9,1.1
E00079597,51.1,36.8,11,1.1
E00079599,6.1,38.2,36.6,19.1
E00079600,29.2,45.8,21.7,3.3
E00079601,20.7,49.6,22.8,6.9
E00079602,24.8,45.7,23.3,6.2
E00079603,11.1,46.3,29.6,13
E00079604,0.9,40.2,42.1,16.8
E00079605,14.7,47.7,27.5,10.1
E00079606,18.3,47.6,25.6,8.5
E00079607,17.7,43.4,30.1,8.8
E00079608,3.4,28.2,35,33.3
E00079609,6.5,22,41.5,30.1
E00079610,37.2,40.5,18.2,4.1
E00079611,10.2,51.7,27.9,10.2
E00079612,9.5,39.7,31.7,19
E00079613,20,35.2,29.6,15.2
E00079614,24.5,46.1,22.5,6.9
E00079615,8.2,34.3,35.8,21.6
E00079616,8.3,40.5,28.6,22.6
E00079617,8.1,30.2,39.5,22.1
E00079618,13.2,42.1,29.8,14.9
E00079619,10.7,47.9,30.7,10.7
E00079620,8.3,45.1,35.3,11.3
E00079621,20.5,50,23.2,6.3
E00079622,11.3,51.9,25.5,11.3
E00079623,26.3,42.9,21.8,9
E00079624,22.2,50.8,16.7,10.3
E00079625,16.4,41.8,30.8,11
E00079626,22.6,43.4,19.8,14.2
E00079628,17.3,41.7,28.8,12.2
E00079629,22.2,42.7,27.4,7.7
E00079630,14.6,29.9,42.3,13.1
E00079631,19.2,50,21.2,9.6
E00079632,15.2,48.2,26.8,9.8
E00079635,10.4,60.4,26.4,2.8
E00079636,30.7,45.6,17.5,6.1
E00079637,11.9,43.6,30.7,13.9
E00079638,6.3,42,37.1,14.7
E00079639,12.2,38.3,29.6,20
E00079640,23.1,44.6,28.5,3.8
E00079641,28.1,43.7,24.4,3.7
E00079642,16,42.4,29.6,12
E00079643,15.2,48.9,32,3.9
E00079644,16.8,45.4,26.1,11.8
E00079645,33.8,55.2,7.8,3.2
E00079646,63.7,27.4,6.2,2.7
E00079647,11.9,47.8,29.9,10.4
E00079648,49.6,38.3,10.6,1.4
E00079649,28.3,39.8,25.7,6.2
E00079650,31.9,41.6,21.2,5.3
E00079651,11.1,42.7,29.9,16.2
E00079652,30.2,36.3,25.3,8.2
E00079653,24.6,50.8,19.7,4.9
E00079654,50,38.5,8.7,2.9
E00079655,34.1,48,11.4,6.5
E00079656,20,43.6,27.1,9.3
E00079657,32.8,38,19.7,9.5
E00079658,15.5,51.4,28.4,4.7
E00079659,42,40.7,11.7,5.6
E00079660,23.2,43.5,23.2,10.1
E00079661,11.7,51.7,27.6,9
E00079662,16.1,44.9,29.7,9.3
E00079663,23.5,40.4,24.3,11.8
E00079664,27.9,47.1,16.4,8.6
E00079665,9.9,47.9,34.5,7.7
E00079666,21.1,44.6,28.6,5.7
E00079667,11.2,47.6,35.7,5.6
E00079668,14.3,41.9,31.4,12.4
E00079669,21.9,42.2,25.8,10.2
E00079670,29,40.5,19.1,11.5
E00079671,31.3,38.4,27.3,3
E00079672,15.8,39.2,33.3,11.7
E00079673,27.2,51.8,16.7,4.4
E00079674,20.9,49.6,22.6,7
E00079675,43.2,40.5,12.6,3.6
E00079676,17.6,54.4,22.4,5.6
E00079677,22.7,42.9,24.4,10.1
E00079678,39.8,41.7,13,5.6
E00079679,18.4,42.1,29.8,9.6
E00079680,31.1,40.7,20.7,7.4
E00079681,20.4,38.9,27.4,13.3
E00079682,17.2,37.5,26.6,18.8
E00079683,26.2,45.4,22,6.4
E00079684,18.6,47.1,25.5,8.8
E00079685,15.4,48.3,27.3,9.1
E00079686,16.3,44.4,25.6,13.8
E00079687,14.9,53.9,24.1,7.1
E00079688,18,43,32.8,6.3
E00079689,18.3,42.3,30.8,8.7
E00079690,51.3,34.8,12.2,1.7
E00079691,42.5,35.8,17.9,3.8
E00079692,29.3,37.4,24.4,8.9
E00079693,16,45.4,29.4,9.2
E00079694,32.5,36.6,22.8,8.1
E00079695,46,31.7,17.5,4.8
E00079696,16.5,48,29.1,6.3
E00079697,12.9,48.4,28.2,10.5
E00079698,16.8,49.6,25.2,8.4
E00079699,13.3,46.4,28.2,12.2
E00079700,13.2,54.4,28.9,3.5
E00079701,17.1,35.2,35.2,12.4
E00079702,12.4,40.2,38.1,9.3
E00079703,15.5,38.8,30.2,15.5
E00079704,9.6,54.8,28.7,7
E00079705,16.5,38.3,28.7,16.5
E00079706,15,42.1,32.7,10.3
E00079707,16.2,42.4,29.3,12.1
E00079708,30.9,47,14.1,8.1
E00079709,29,52.4,12.4,6.2
E00079710,35.6,50.7,9.6,4.1
E00079711,5.7,47.2,35.8,11.4
E00079712,16.4,44.3,27.9,11.5
