geography_code,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00079367,9.9,16.5,73.6
E00079368,11.4,25.2,63.4
E00079369,12,9,78.9
E00079370,13.2,7.9,78.9
E00079371,17.1,12.4,70.5
E00079372,7.3,13.2,79.5
E00079373,14,17.4,68.6
E00079374,12.3,10,77.7
E00079375,4.1,18.7,77.2
E00079376,5,18.4,76.6
E00079377,12.8,17.4,69.7
E00079378,7.9,17.5,74.6
E00079379,4.8,33.3,61.9
E00079380,7.9,18.3,73.8
E00079381,4.7,16.3,79.1
E00079382,14.9,14,71.1
E00079383,8.9,22.6,68.5
E00079384,7.9,16.7,75.4
E00079385,17.6,16.8,65.6
E00079386,22.9,12.4,64.8
E00079387,10.6,31.8,57.6
E00079388,20.7,14.3,65
E00079389,44.1,10.8,45.1
E00079390,19.1,23.4,57.4
E00079392,2.8,56.9,40.3
E00079393,13.7,42.2,44.1
E00079395,20.9,15.7,63.5
E00079397,5.8,11.6,82.6
E00079398,14.9,6.8,78.4
E00079400,27.6,15,57.5
E00079401,25.2,10.7,64.1
E00079402,31.6,12,56.4
E00079403,7.5,22.6,69.9
E00079404,15.9,13.3,70.8
E00079405,6.8,15.1,78.1
E00079406,31.7,17.2,51
E00079407,22.1,23.1,54.8
E00079408,2.2,34.1,63.7
E00079409,4,61.6,34.4
E00079410,20.7,14.6,64.6
E00079411,14.8,28.2,57
E00079412,16.4,13.4,70.1
E00079413,13.4,28.5,58.1
E00079414,14,35.5,50.5
E00079415,8.9,17.8,73.4
E00079416,9.6,50,40.4
E00079417,33.8,9.2,56.9
E00079418,21.1,9.6,69.3
E00079419,31,12,57
E00079420,27.5,14.2,58.3
E00079421,27.7,17.5,54.7
E00079422,6.6,25.7,67.6
E00079423,2.9,38.7,58.4
E00079424,8.9,18.7,72.4
E00079425,12.2,16.8,71
E00079426,9.3,23.1,67.6
E00079427,5.3,31.9,62.8
E00079428,7.8,23.4,68.8
E00079429,7.6,21.9,70.5
E00079430,7,28.9,64.1
E00079431,1.8,69.9,28.3
E00079432,3.6,47.8,48.6
E00079433,8.2,33.6,58.2
