geography_code,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00079367,20.6,54.4,25
E00079368,14.7,51,34.3
E00079369,10.2,53.1,36.7
E00079370,19.5,38.2,42.3
E00079371,11.7,38.3,50
E00079372,21.6,59.5,18.9
E00079373,12.8,43.3,44
E00079374,14,54.4,31.6
E00079375,16.9,53.9,29.2
E00079376,19.6,52.2,28.3
E00079377,21.6,46.6,31.8
E00079378,25.6,51.3,23.1
E00079379,7.8,69.6,22.6
E00079380,11.9,56.4,31.7
E00079381,12.1,53.4,34.5
E00079382,14.5,57.2,28.3
E00079383,17.1,60.5,22.4
E00079384,17.9,58.1,23.9
E00079385,20.3,38.5,41.2
E00079386,12.6,42.3,45
E00079387,10.7,57.4,32
E00079388,14.6,25.2,60.2
E00079389,11.6,25.9,62.5
E00079390,9.2,48.6,42.2
E00079392,15.9,44.1,40
E00079393,22.2,31.5,46.3
E00079395,14.6,36.4,49
E00079397,16,31.1,52.8
E00079398,15.1,19.2,65.7
E00079400,8,25.7,66.4
E00079401,11.5,24.4,64.1
E00079402,9.3,30.6,60.2
E00079403,20.8,29.2,50
E00079404,8.3,29.2,62.5
E00079405,20,28.6,51.4
E00079406,11.5,23.9,64.6
E00079407,15.8,17.4,66.8
E00079408,11.3,50.9,37.7
E00079409,14.9,32.7,52.4
E00079410,20.2,13.8,66.1
E00079411,16,30.9,53.1
E00079412,8,30,62
E00079413,18,25.2,56.8
E00079414,16.4,34.9,48.7
E00079415,14.4,28.2,57.4
E00079416,6.4,52.7,40.9
E00079417,16.1,28,56
E00079418,13.9,31.7,54.4
E00079419,11.6,31.5,56.8
E00079420,12.6,28.6,58.7
E00079421,8.9,26.8,64.3
E00079422,17.2,55.9,26.9
E00079423,7.5,67.9,24.6
E00079424,14.6,67.4,18
E00079425,15.2,57.1,27.7
E00079426,13,67.5,19.5
E00079427,12.4,73,14.6
E00079428,5.5,80.3,14.2
E00079429,11,59.3,29.7
E00079430,16.9,63.1,20
E00079431,5.7,65.9,28.4
E00079432,10.6,60.6,28.8
E00079433,24.6,42.1,33.3
E00079434,24.6,50.7,24.6
E00079435,8.1,78.8,13.1
E00079436,15.5,66.4,18.1
E00079437,17.4,60.9,21.7
E00079438,10.9,72.7,16.4
E00079439,12.7,62.7,24.6
E00079440,7.3,69.1,23.6
E00079441,10.2,80.6,9.3
E00079442,8.2,62.9,28.9
E00079443,10.6,62.4,27.1
E00079444,13.6,61.7,24.7
E00079445,15.6,64.1,20.3
E00079446,27.5,31.3,41.3
E00079447,11,49.3,39.7
E00079448,13.6,43.2,43.2
E00079449,13.6,40.1,46.3
E00079450,15.2,58.1,26.7
E00079451,14.8,34.1,51.1
E00079452,11.7,35.2,53.1
E00079453,18,48.4,33.6
E00079454,28.9,31.7,39.4
E00079455,12.3,41.4,46.3
E00079456,18.1,27.1,54.8
E00079457,12.6,36.4,51
E00079458,14.6,17.6,67.8
E00079460,15.4,39.9,44.8
E00079461,12.6,55.1,32.3
E00079462,11.2,61.8,27
E00079463,15.5,55.8,28.7
E00079465,14.1,30.8,55.1
E00079466,13.8,38.2,48
E00079467,11.8,54.1,34.1
E00079468,14.4,53.6,32
E00079469,12.9,54.7,32.4
E00079471,11.7,35.1,53.2
E00079472,17.3,47.5,35.3
E00079473,11.3,32,56.7
E00079474,18.3,38.3,43.3
E00079475,19.8,28.4,51.8
E00079476,12.6,33.8,53.5
E00079477,13.6,61,25.4
E00079478,25.4,34.9,39.7
E00079479,9.5,52.4,38.1
E00079480,19.7,50.7,29.6
E00079481,11,39,50
E00079482,15.8,55,29.2
E00079483,20.1,35.1,44.8
E00079484,25.6,31.6,42.9
E00079485,13,46.3,40.7
E00079486,10.6,62.8,26.6
E00079487,14.3,34.3,51.4
E00079488,17.2,47,35.8
E00079489,16.5,60.2,23.3
E00079490,25.6,44.9,29.5
E00079491,17.5,50.8,31.7
E00079493,13.8,67.8,18.4
E00079494,10.9,54.5,34.7
E00079495,8.5,63.4,28
E00079496,15.4,58.2,26.4
E00079497,16,39.5,44.5
E00079498,19.2,54.5,26.3
E00079499,18.1,45.7,36.2
E00079500,12.2,56.1,31.6
E00079501,12.5,66.7,20.8
E00079502,24.2,45.5,30.3
E00079503,15.6,58.4,26
E00079506,12,37.6,50.4
E00079507,16.6,18.9,64.5
E00079508,16.9,20.6,62.5
E00079509,16.9,29.7,53.4
E00079510,18.5,31.9,49.6
E00079511,8.7,32.2,59.1
E00079512,14.1,34.5,51.5
E00079513,21.1,27.2,51.7
E00079515,13.2,68.4,18.4
E00079516,10.4,35.5,54.1
E00079517,16.8,26.4,56.9
E00079518,14.6,27.8,57.6
E00079519,14.4,28.9,56.7
E00079520,11.2,26.2,62.6
E00079521,13.4,22.8,63.8
E00079522,11.7,47.5,40.8
E00079527,13.1,24.6,62.3
E00079528,13.9,22.2,63.9
E00079529,13.4,20.3,66.3
E00079531,16.2,25.7,58.1
E00079532,13.3,23.7,63
E00079533,7.2,21.1,71.7
E00079534,14.2,32.1,53.7
E00079536,15.3,36.4,48.3
E00079538,25.2,39.3,35.5
E00079539,22.1,38.6,39.3
E00079540,18.6,43.1,38.2
E00079541,17,44.6,38.4
E00079542,21,41.3,37.8
E00079543,14.5,36.6,48.9
E00079544,20.3,36.6,43.1
E00079545,28.8,35.6,35.6
E00079547,10.2,46.3,43.5
E00079548,18.1,37.8,44.1
E00079549,20.6,55.1,24.3
E00079550,15.1,35.8,49.1
E00079551,13.8,41.4,44.8
E00079552,12.6,49.5,37.9
E00079553,6.7,54.1,39.3
E00079554,8.5,40,51.5
E00079555,20.1,35.1,44.8
E00079556,12.9,41.4,45.7
E00079557,10.1,42,47.8
E00079558,9.2,53.8,37
E00079559,30.2,24.8,45
E00079560,15.2,45.6,39.2
E00079561,7.4,66.2,26.5
E00079562,20.2,43.9,36
E00079563,19.3,32.9,47.9
E00079564,14.2,47.2,38.7
E00079565,12.8,39,48.2
E00079566,19.5,34.1,46.3
E00079567,11.3,54.8,33.9
E00079568,15.2,53.3,31.4
E00079569,22.5,45,32.4
E00079570,27.5,24.2,48.4
E00079571,10.1,52.7,37.2
E00079572,16.5,53,30.4
E00079573,11.5,45.9,42.6
E00079574,29.3,39.8,30.8
E00079575,15.3,45.8,39
E00079576,17.6,45.6,36.8
E00079577,19,45.1,35.9
E00079578,18.3,47.5,34.2
E00079579,16.4,31.1,52.5
E00079580,13.5,37.5,49
E00079581,25,38.1,36.9
E00079582,14.3,59.5,26.2
E00079583,4.9,72.8,22.2
E00079584,26.5,44.1,29.4
E00079585,14.9,50.6,34.5
E00079586,28.9,44.6,26.5
E00079587,18.4,45.6,35.9
E00079588,21.8,45.5,32.7
E00079589,27.1,33.3,39.6
E00079590,47.3,34.8,17.9
E00079591,20.3,42.2,37.5
E00079592,28.8,27,44.1
E00079593,32.8,35.1,32.1
E00079594,19,45.6,35.4
E00079595,31.5,42.7,25.8
E00079596,18.3,35.7,46.1
E00079597,25,38.3,36.7
E00079599,10.1,69,20.9
E00079600,13.7,46.3,40
E00079601,7.3,69.5,23.2
E00079602,9.6,72.8,17.5
E00079603,5.1,62.7,32.2
E00079604,12.9,67.2,19.8
E00079605,10.9,75.2,13.9
E00079606,7.1,75,17.9
E00079607,8.6,55.9,35.5
E00079608,8.3,60.2,31.6
E00079609,14.3,51.2,34.5
E00079610,12.6,45.9,41.5
E00079611,22.2,58,19.8
E00079612,9.5,65.8,24.7
E00079613,22.2,36.5,41.3
E00079614,23.5,40,36.5
E00079615,8.1,59.5,32.4
E00079616,7.4,61.1,31.6
E00079617,17.5,47.5,35
E00079618,7.6,44.8,47.6
E00079619,7.8,75,17.2
E00079620,12.1,58.6,29.3
E00079621,11.8,49.5,38.7
E00079622,10.2,68.6,21.2
E00079623,8.6,54.3,37.1
E00079624,10.7,47,42.3
E00079625,17.4,50,32.6
E00079626,10.6,47.7,41.7
E00079628,15.2,60,24.8
E00079629,6.6,52.8,40.6
E00079630,10.7,55.7,33.6
E00079631,19.3,32.5,48.2
E00079632,14.7,36.8,48.5
E00079635,23.6,50.9,25.5
E00079636,3.6,56.6,39.8
E00079637,15.9,56.8,27.3
E00079638,8.6,67.2,24.1
E00079639,18.9,54.7,26.3
E00079640,15.3,53.3,31.4
E00079641,17.3,46,36.7
E00079642,15.2,36.8,48
E00079643,21.2,45.2,33.7
E00079644,20.8,46.2,33
E00079645,9.6,67.8,22.6
