geography_code,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00079367,83.9,2.1,14
E00079368,84.6,1.1,14.3
E00079369,91.3,5.2,3.5
E00079370,90.6,1.5,7.9
E00079371,84.7,2.1,13.3
E00079372,93.5,1.8,4.7
E00079373,89.5,1.4,9.1
E00079374,92.9,1.8,5.3
E00079375,88.6,3.8,7.6
E00079376,87.7,2,10.3
E00079377,83.8,3.9,12.3
E00079378,80.2,2.4,17.4
E00079379,84,2.9,13.1
E00079380,88.7,2.3,9
E00079381,86.3,1.8,11.9
E00079382,88.6,1.5,10
E00079383,88.9,1.5,9.6
E00079384,88.5,1.9,9.7
E00079385,91.9,2.3,5.9
E00079386,84.1,2.6,13.3
E00079387,77.6,4.7,17.7
E00079388,68.3,1.6,30.1
E00079389,86.1,2.6,11.3
E00079390,85.8,2.1,12
E00079392,70.4,3,26.7
E00079393,49.6,2.7,47.7
E00079395,79.5,4.1,16.5
E00079397,70.9,7.4,21.7
E00079398,57.5,1.3,41.1
E00079400,84.9,2,13.1
E00079401,77.2,1.6,21.2
E00079402,82.6,2.3,15
E00079403,64.2,4.1,31.8
E00079404,71.6,3.2,25.2
E00079405,66.7,4.9,28.4
E00079406,79.4,1,19.6
E00079407,63.1,2.7,34.2
E00079408,53.8,5.8,40.4
E00079409,62.4,2.6,35
E00079410,41.3,1.7,57
E00079411,64.6,2.9,32.5
E00079412,56.1,2.9,41
E00079413,65.3,3.5,31.2
E00079414,58.3,4.3,37.4
E00079415,49.5,3.7,46.8
E00079416,79.1,5.4,15.5
E00079417,82,1.4,16.6
E00079418,83.4,3.8,12.7
E00079419,77.8,5.5,16.6
E00079420,86,1.9,12.1
E00079421,76.6,4.5,18.9
E00079422,88.3,2.4,9.3
E00079423,88.4,2.8,8.8
E00079424,87.5,1.8,10.7
E00079425,88.6,1.3,10.1
E00079426,88.2,4.8,7
E00079427,90,1.5,8.4
E00079428,88.6,2.6,8.8
E00079429,92.8,0.7,6.5
E00079430,83.7,0.6,15.7
E00079431,67.9,1.9,30.2
E00079432,76.9,5.9,17.3
E00079433,82.2,2.5,15.2
E00079434,83.9,1.8,14.3
E00079435,85.9,2,12.1
E00079436,94,1.3,4.7
E00079437,90.8,1.2,7.9
E00079438,89.7,1.2,9.1
E00079439,92.1,3.5,4.4
E00079440,91.1,2.1,6.7
E00079441,90.2,1.5,8.2
E00079442,84.4,4.1,11.5
E00079443,89.7,3.8,6.5
E00079444,83.2,4.4,12.5
E00079445,82.3,4.9,12.8
E00079446,58.8,2.7,38.5
E00079447,67.7,5,27.3
E00079448,57.4,2.3,40.3
E00079449,85.4,2.9,11.8
