geography_code,country_of_birth_3a-001,country_of_birth_3a-002
E00079367,76.6,23.4
E00079368,62.4,37.6
E00079369,76.3,23.7
E00079370,68.6,31.4
E00079371,64.1,35.9
E00079372,83.8,16.2
E00079373,62.1,37.9
E00079374,78.1,21.9
E00079375,77.3,22.7
E00079376,82.4,17.6
E00079377,71,29
E00079378,71.3,28.7
E00079379,75.7,24.3
E00079380,77.7,22.3
E00079381,69.9,30.1
E00079382,68.8,31.2
E00079383,74.3,25.7
E00079384,76.7,23.3
E00079385,72.5,27.5
E00079386,66.6,33.4
E00079387,60.4,39.6
E00079388,48.7,51.3
E00079389,60.1,39.9
E00079390,66.3,33.7
E00079392,43.5,56.5
E00079393,27.6,72.4
E00079395,62.1,37.9
E00079397,51.5,48.5
E00079398,39.8,60.2
E00079400,61.9,38.1
E00079401,52.5,47.5
E00079402,54,46
E00079403,43.4,56.6
E00079404,49.9,50.1
E00079405,62.6,37.4
E00079406,53.7,46.3
E00079407,46.8,53.2
E00079408,40.9,59.1
E00079409,45.6,54.4
E00079410,29.6,70.4
E00079411,46.2,53.8
E00079412,41.1,58.9
E00079413,47.5,52.5
E00079414,39.2,60.8
E00079415,28.6,71.4
E00079416,64.7,35.3
E00079417,57.9,42.1
E00079418,61.6,38.4
E00079419,56.4,43.6
E00079420,60.7,39.3
E00079421,53.9,46.1
E00079422,79.8,20.2
E00079423,71.8,28.2
E00079424,78.9,21.1
E00079425,73.2,26.8
E00079426,79.9,20.1
E00079427,80.1,19.9
E00079428,76,24
E00079429,77.7,22.3
E00079430,72.8,27.2
E00079431,58.4,41.6
E00079432,67.2,32.8
E00079433,69.5,30.5
E00079434,70.8,29.2
E00079435,79.7,20.3
E00079436,79.5,20.5
E00079437,79.7,20.3
E00079438,77.9,22.1
E00079439,78,22
E00079440,86.5,13.5
E00079441,86.1,13.9
E00079442,75.9,24.1
E00079443,78.6,21.4
E00079444,74.9,25.1
E00079445,74.8,25.2
E00079446,50,50
E00079447,51.1,48.9
E00079448,44.2,55.8
E00079449,77.3,22.7
E00079450,61.3,38.7
E00079451,65.2,34.8
E00079452,57.8,42.2
E00079453,66,34
E00079454,63.1,36.9
E00079455,58.5,41.5
E00079456,49.8,50.2
E00079457,59.1,40.9
E00079458,56.6,43.4
E00079460,52.5,47.5
E00079461,56.3,43.7
E00079462,58.3,41.7
E00079463,58.2,41.8
E00079465,57.6,42.4
E00079466,54.3,45.7
E00079467,57.3,42.7
E00079468,58.6,41.4
E00079469,59,41
E00079471,53.8,46.2
E00079472,55.1,44.9
E00079473,51.6,48.4
E00079474,56.4,43.6
E00079475,61.1,38.9
E00079476,54.8,45.2
E00079477,57.8,42.2
E00079478,35.5,64.5
E00079479,61.1,38.9
E00079480,48.7,51.3
E00079481,54.8,45.2
E00079482,63.7,36.3
E00079483,70.6,29.4
E00079484,56.6,43.4
E00079485,63.1,36.9
E00079486,68.3,31.7
E00079487,68.3,31.7
E00079488,68,32
E00079489,69.5,30.5
E00079490,56.6,43.4
E00079491,59.4,40.6
E00079493,64.7,35.3
E00079494,74.9,25.1
E00079495,73.3,26.7
E00079496,70.4,29.6
E00079497,60.7,39.3
E00079498,56,44
E00079499,76.9,23.1
E00079500,68.9,31.1
E00079501,70.8,29.2
E00079502,66.4,33.6
E00079503,60.5,39.5
E00079506,46.4,53.6
E00079507,35.6,64.4
E00079508,42.5,57.5
E00079509,46.8,53.2
E00079510,38.6,61.4
E00079511,53.4,46.6
E00079512,50.3,49.7
E00079513,43.8,56.2
E00079515,36.6,63.4
E00079516,55.5,44.5
E00079517,50.3,49.7
E00079518,56.8,43.2
E00079519,57.8,42.2
E00079520,52.5,47.5
E00079521,53.3,46.7
E00079522,50.3,49.7
E00079527,50.5,49.5
E00079528,44.3,55.7
E00079529,43.7,56.3
E00079531,36.1,63.9
E00079532,44.6,55.4
E00079533,38.8,61.2
E00079534,50.2,49.8
E00079536,48.5,51.5
E00079538,47.7,52.3
E00079539,32.2,67.8
E00079540,45.8,54.2
E00079541,57.6,42.4
E00079542,62.9,37.1
E00079543,65.7,34.3
E00079544,61.3,38.7
E00079545,39.4,60.6
E00079547,70.8,29.2
E00079548,60.7,39.3
E00079549,68.5,31.5
E00079550,70.9,29.1
E00079551,65.7,34.3
E00079552,56.7,43.3
E00079553,67.9,32.1
E00079554,67.2,32.8
E00079555,64.4,35.6
E00079556,65.4,34.6
E00079557,71.5,28.5
E00079558,68.7,31.3
E00079559,37.4,62.6
E00079560,53.8,46.2
E00079561,65.8,34.2
E00079562,51.3,48.7
E00079563,57.7,42.3
E00079564,63,37
E00079565,62.4,37.6
E00079566,37.8,62.2
E00079567,67.2,32.8
E00079568,41.6,58.4
E00079569,35.1,64.9
E00079570,37.3,62.7
E00079571,69.5,30.5
E00079572,63.5,36.5
E00079573,66.3,33.7
E00079574,48.5,51.5
E00079575,40.1,59.9
E00079576,53.4,46.6
E00079577,54.8,45.2
E00079578,39.1,60.9
E00079579,51.3,48.7
E00079580,53,47
E00079581,38.7,61.3
E00079582,71.3,28.7
E00079583,57.6,42.4
E00079584,48.2,51.8
E00079585,54.1,45.9
E00079586,44.4,55.6
E00079587,49.2,50.8
E00079588,47.9,52.1
E00079589,43.4,56.6
E00079590,38.9,61.1
E00079591,33.7,66.3
E00079592,41.1,58.9
E00079593,24.7,75.3
E00079594,61.2,38.8
E00079595,36.6,63.4
E00079596,52.4,47.6
E00079597,46.1,53.9
E00079599,81.8,18.2
E00079600,67.6,32.4
E00079601,75.3,24.7
E00079602,71.3,28.7
E00079603,74.6,25.4
E00079604,80.1,19.9
E00079605,73.2,26.8
E00079606,81.9,18.1
E00079607,69.4,30.6
E00079608,74.3,25.7
E00079609,75.7,24.3
E00079610,64.8,35.2
E00079611,70.1,29.9
E00079612,69.8,30.2
E00079613,74,26
E00079614,65.5,34.5
E00079615,72.7,27.3
E00079616,70.2,29.8
E00079617,67.7,32.3
E00079618,68.4,31.6
E00079619,75,25
E00079620,75.5,24.5
E00079621,77.7,22.3
E00079622,72.1,27.9
E00079623,67,33
E00079624,67.1,32.9
E00079625,74,26
E00079626,65.7,34.3
E00079628,57.7,42.3
E00079629,60.2,39.8
E00079630,69.9,30.1
E00079631,62.9,37.1
E00079632,53.2,46.8
E00079635,71.7,28.3
E00079636,65.9,34.1
E00079637,68.6,31.4
E00079638,75,25
E00079639,68.8,31.2
E00079640,65.2,34.8
E00079641,73.8,26.2
E00079642,67,33
E00079643,58.1,41.9
E00079644,63.5,36.5
E00079645,66,34
E00079646,56.6,43.4
E00079647,60.9,39.1
E00079648,64.2,35.8
E00079649,62.1,37.9
E00079650,60.3,39.7
E00079651,71.4,28.6
E00079652,69.3,30.7
E00079653,69.8,30.2
E00079654,74.5,25.5
E00079655,69,31
E00079656,60.8,39.2
E00079657,65.2,34.8
E00079658,71.4,28.6
E00079659,61.1,38.9
E00079660,66.3,33.7
E00079661,66.1,33.9
E00079662,68.1,31.9
E00079663,73.6,26.4
E00079664,64.6,35.4
E00079665,60.3,39.8
E00079666,74.8,25.2
E00079667,65.9,34.1
E00079668,64.7,35.3
E00079669,69,31
E00079670,68.6,31.4
E00079671,64.7,35.3
E00079672,71,29
E00079673,72.8,27.2
E00079674,62.8,37.2
E00079675,69.1,30.9
E00079676,66.6,33.4
E00079677,63,37
E00079678,68.6,31.4
E00079679,65.4,34.6
E00079680,67.6,32.4
E00079681,66.6,33.4
E00079682,59.6,40.4
E00079683,53.6,46.4
E00079684,56,44
E00079685,64.1,35.9
E00079686,57,43
E00079687,61.7,38.3
E00079688,64,36
E00079689,62.8,37.2
E00079690,75.7,24.3
E00079691,67.1,32.9
E00079692,67.9,32.1
E00079693,73.3,26.8
E00079694,65.8,34.2
E00079695,61.3,38.7
E00079696,67.1,32.9
E00079697,83.5,16.5
E00079698,49.2,50.8
E00079699,67.4,32.6
E00079700,69.1,30.9
E00079701,78.5,21.5
E00079702,72,28
E00079703,75.5,24.5
E00079704,78.7,21.3
E00079705,77.9,22.1
E00079706,66,34
E00079707,65.8,34.2
E00079708,67.4,32.6
E00079709,55.2,44.8
E00079710,76.7,23.3
E00079711,72.5,27.5
E00079712,65.7,34.3
E00079713,51.2,48.8
E00079714,67.8,32.2
E00079715,61.4,38.6
E00079716,64.7,35.3
E00079717,78.3,21.7
E00079718,76.5,23.5
E00079719,64.3,35.7
E00079720,69,31
E00079721,69.2,30.8
E00079722,60.5,39.5
E00079723,66.2,33.8
E00079724,71.8,28.2
E00079725,73,27
E00079726,61.9,38.1
E00079727,73.2,26.8
E00079728,67.3,32.7
E00079729,68.1,31.9
E00079730,60.5,39.5
E00079731,68.2,31.8
E00079732,60.6,39.4
E00079733,67.7,32.3
E00079734,68.8,31.2
E00079735,68.9,31.1
E00079736,63.2,36.8
E00079737,71.9,28.1
E00079738,64.5,35.5
E00079739,69.7,30.3
E00079740,67.9,32.1
E00079741,64.3,35.7
E00079742,77.2,22.8
E00079743,75.2,24.8
E00079744,65.5,34.5
E00079745,69.1,30.9
E00079746,74.7,25.3
E00079747,76.1,23.9
E00079748,73.3,26.7
E00079749,66.5,33.5
E00079750,67.8,32.2
E00079751,76,24
E00079752,72.2,27.8
E00079753,83.5,16.5
E00079754,68.9,31.1
E00079755,68.8,31.2
E00079756,73.4,26.6
E00079757,75.6,24.4
E00079758,67.5,32.5
E00079759,79.2,20.8
E00079760,79.4,20.6
E00079761,82.8,17.2
E00079762,65.7,34.3
E00079763,67.5,32.5
E00079764,80.7,19.3
E00079765,72.1,27.9
E00079766,70.9,29.1
E00079767,67.6,32.4
E00079768,72.8,27.2
E00079769,60.5,39.5
E00079770,53.7,46.3
E00079771,73.3,26.7
E00079772,57.5,42.5
E00079773,74.4,25.6
E00079774,70.2,29.8
E00079775,60.4,39.6
E00079776,70.5,29.5
E00079777,65.4,34.6
E00079778,70.8,29.2
E00079779,71.3,28.7
E00079780,63.9,36.1
E00079782,54.6,45.4
E00079783,58.4,41.6
E00079784,60.7,39.3
E00079785,57.5,42.5
E00079786,62,38
E00079787,54.6,45.4
E00079788,61.8,38.2
E00079789,62.2,37.8
E00079790,61,39
E00079791,61.8,38.2
E00079792,60.1,39.9
E00079793,59.8,40.2
E00079794,62.2,37.8
E00079795,55.8,44.2
E00079796,62,38
E00079797,60.6,39.4
E00079799,53,47
E00079802,52.9,47.1
E00079803,58.9,41.1
E00079804,58.4,41.6
E00079806,51.7,48.3
E00079807,58.2,41.8
E00079808,57.9,42.1
E00079809,50.1,49.9
E00079810,59.2,40.8
E00079811,66.1,33.9
E00079812,37.6,62.4
E00079813,65.6,34.4
E00079814,43.1,56.9
E00079815,47.9,52.1
E00079816,50.3,49.7
E00079817,30.1,69.9
E00079818,34.7,65.3
E00079819,44.3,55.7
E00079820,67.2,32.8
E00079821,42.3,57.7
E00079822,47.4,52.6
E00079823,46.3,53.7
E00079824,50,50
E00079825,65.2,34.8
E00079826,56.9,43.1
E00079827,59.4,40.6
E00079828,69.4,30.6
E00079829,65.8,34.2
E00079830,69.8,30.2
E00079831,72.7,27.3
E00079833,44,56
E00079837,53.3,46.7
E00079839,53.4,46.6
E00079840,38.6,61.4
E00079841,41.9,58.1
E00079842,29.7,70.3
E00079843,59,41
