geography_code,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00004881,59.8,23.2,4.9,12.2
E00004885,26.1,35.2,14.2,24.4
E00004888,26.5,30.1,25.3,18.1
E00004892,24.6,36.1,23.5,15.8
E00004894,22.8,29.7,17.8,29.7
E00004905,28.6,30.4,14.3,26.8
E00004910,33.3,24.3,21.6,20.7
E00004956,43,21.9,18.4,16.7
E00004957,33.3,22.8,20.3,23.6
E00004958,24.1,24.1,21.3,30.6
E00004959,29.9,23.1,15.6,31.3
E00004960,24.8,34.6,15,25.5
E00004961,11.1,26.7,15.6,46.7
E00004965,19.1,22.5,15.7,42.7
E00004966,36.7,21.8,13.6,27.9
E00004967,29.5,28.6,15.2,26.8
E00004968,28.4,23.4,16.3,31.9
E00004969,39.8,18.4,18.4,23.5
E00004970,21.4,26.2,23.3,29.1
E00004971,28.4,29.1,16.2,26.4
E00004973,19,22.3,23.1,35.5
E00004974,15.5,24.1,27.6,32.8
E00004984,21.4,29.8,9.5,39.3
E00004986,25.7,19.5,16.8,38.1
E00004987,30.7,26.5,12.7,30.1
E00004988,42.6,22.8,13.2,21.3
E00004989,17.5,17.5,24.3,40.8
E00004990,24.4,26,18.1,31.5
E00004992,17.9,18.8,13.7,49.6
E00004994,26.1,29.4,9.2,35.3
E00004996,19.5,19.5,18.4,42.5
E00004998,20.4,25.9,25,28.7
E00004999,25,25.9,12.5,36.6
E00005000,27.3,23.3,23.3,26
E00005001,38.1,20.9,16.5,24.5
E00005002,35.1,32.7,17.9,14.3
E00005003,35.7,21.4,17.5,25.4
E00005004,33.6,23.2,16,27.2
E00005005,28.9,35.6,23,12.6
E00005006,17.6,29.4,21.8,31.1
E00005007,24.8,26.9,19.3,29
E00005008,16.7,22.5,25,35.8
E00005009,20.3,21,25.2,33.6
E00005011,31,22.3,17.9,28.8
E00005012,30.7,29.3,26.4,13.6
E00005013,8.9,30.6,29,31.5
E00005014,16.7,20,19.2,44.2
E00005015,27.5,21.3,17.4,33.7
E00005016,29.6,20.7,20.7,28.9
E00005017,15.8,28.4,27.4,28.4
E00005018,43.5,12.9,12.1,31.5
E00005019,46.2,19.8,17,17
E00005021,21.1,27.1,28.6,23.3
E00005022,19,24.1,13.9,43
E00005023,31.6,24.3,20.9,23.2
E00005024,14,31,29,26
E00005025,23.1,17.6,13.9,45.4
E00005026,29.1,23.6,16.4,30.9
E00005027,30.5,16.9,23.7,28.8
E00005028,34,29.9,17.8,18.3
E00005029,25.4,16.9,27.7,30
E00005030,60.6,23.9,9.2,6.3
E00005032,35.9,15.3,19.1,29.8
E00005033,37.7,26.2,14.6,21.5
E00005034,26,23.7,17.6,32.8
E00005035,35.1,28.1,13.2,23.7
E00005036,25.4,34.8,17.4,22.5
E00005039,23,18,13.1,45.9
E00005040,24.2,18.3,20,37.5
E00005041,12.7,23.8,27.1,36.5
E00005042,12.5,20,16.7,50.8
E00005043,12.2,20.9,20.9,46.1
E00005044,8.1,17.1,27.6,47.2
E00005045,27.5,25.2,13.7,33.6
E00005046,16.9,20.5,33.1,29.5
E00005047,16,28.6,23.5,31.9
E00005048,15.4,26,24,34.6
E00005049,18.5,28.7,18.5,34.3
E00005050,24.5,18.1,18.1,39.4
E00005051,12.2,20.9,25.2,41.7
E00005052,32.5,24.9,17.3,25.4
E00005053,20.4,23.3,18.4,37.9
E00005054,32.3,24.7,12.9,30.1
E00005132,20.4,33.3,15,31.3
E00005133,32.4,33.8,17.6,16.2
E00005134,26.9,37.3,18.7,17.2
E00005135,23.3,38.3,19.5,18.8
E00005136,43,33.1,15.3,8.7
E00005137,26.6,39.6,15.6,18.2
E00005138,27.9,27.9,22.5,21.7
E00005140,43.1,29.4,12.5,15
E00005144,44.3,34.3,11.4,10
E00005146,39.6,30.9,15.8,13.7
E00005148,31.5,33.1,16.9,18.5
E00005149,40.4,34.2,14.4,11
E00005150,51,31.5,9.4,8.1
E00005151,36.3,33.8,17.2,12.7
E00005152,40.5,33.6,12.2,13.7
E00005153,37.3,37.3,14.1,11.3
E00005155,40.3,26.4,15.5,17.8
E00005157,31.1,32.4,19.6,16.9
E00005158,37,27.6,14.2,21.3
E00005159,30.4,29.6,19.1,20.9
E00005160,42,26.9,15.1,16
E00005162,36.4,27.1,15.7,20.7
E00005163,21.9,43.8,15.2,19
E00005164,40.3,31.8,14,14
E00005165,31.6,27.9,18.4,22.1
E00005166,15.5,37.8,16.9,29.7
E00005167,23,32.5,23,21.4
E00005168,56,24.2,12.1,7.7
E00005169,27.7,25.7,16.8,29.7
E00005170,16,32.1,17,34.9
E00005171,20.4,30.9,23.6,25.1
E00005172,41.8,31.6,14.3,12.2
E00005173,26.5,38.8,16.3,18.4
E00005174,33.6,38.3,20.6,7.5
E00005175,16,41.5,23.6,18.9
E00005177,25.5,29.2,18.9,26.4
