geography_code,country_of_birth_3a-001,country_of_birth_3a-002
E00004881,51.4,48.6
E00004885,52.4,47.6
E00004888,55.4,44.6
E00004892,57,43
E00004894,51.3,48.7
E00004905,53.5,46.5
E00004910,55.5,44.5
E00004956,49.2,50.8
E00004957,52,48
E00004958,50.8,49.2
E00004959,55.6,44.4
E00004960,52.9,47.1
E00004961,53.9,46.1
E00004965,56.8,43.2
E00004966,41.3,58.7
E00004967,54.2,45.8
E00004968,50.4,49.6
E00004969,49.4,50.6
E00004970,63.9,36.1
E00004971,56.3,43.7
E00004973,48.9,51.1
E00004974,56,44
E00004984,40.2,59.8
E00004986,32.5,67.5
E00004987,48.9,51.1
E00004988,50.8,49.2
E00004989,54.3,45.7
E00004990,54.7,45.3
E00004992,52.5,47.5
E00004994,44,56
E00004996,50.5,49.5
E00004998,51.8,48.2
E00004999,53.1,46.9
E00005000,51.6,48.4
E00005001,49.5,50.5
E00005002,49.1,50.9
E00005003,52.2,47.8
E00005004,50.3,49.7
E00005005,54.6,45.4
E00005006,44.5,55.5
E00005007,50.8,49.2
E00005008,47,53
E00005009,61.8,38.2
E00005011,50.4,49.6
E00005012,51.2,48.8
E00005013,63.6,36.4
E00005014,46.3,53.7
E00005015,37.3,62.7
E00005016,59.8,40.2
E00005017,63.1,36.9
E00005018,54.4,45.6
E00005019,58.1,41.9
E00005021,64,36
E00005022,51.2,48.8
E00005023,40.4,59.6
E00005024,83.3,16.7
E00005025,45.7,54.3
E00005026,71.6,28.4
E00005027,50.6,49.4
E00005028,50.2,49.8
E00005029,60.5,39.5
E00005030,58.5,41.5
E00005032,52.6,47.4
E00005033,58.4,41.6
E00005034,61.9,38.1
E00005035,39.1,60.9
E00005036,51.6,48.4
E00005039,46.5,53.5
E00005040,43.8,56.2
E00005041,48.2,51.8
E00005042,41,59
E00005043,41.3,58.7
E00005044,39.4,60.6
E00005045,40,60
E00005046,52.9,47.1
E00005047,49.9,50.1
E00005048,42.2,57.8
E00005049,44.6,55.4
E00005050,44.7,55.3
E00005051,58.8,41.2
E00005052,49.2,50.8
E00005053,40.5,59.5
E00005054,40.8,59.2
E00005132,67.4,32.6
E00005133,63.5,36.5
E00005134,68.5,31.5
E00005135,62.6,37.4
E00005136,61.8,38.2
E00005137,70.2,29.8
E00005138,78.3,21.7
E00005140,53.6,46.4
E00005144,61.2,38.8
E00005146,58.3,41.7
E00005148,67.9,32.1
E00005149,67.7,32.3
E00005150,68.1,31.9
E00005151,64.9,35.1
E00005152,67.6,32.4
E00005153,68.1,31.9
E00005155,67,33
