geography_code,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00004881,8.3,9.5,59.5,22.6
E00004885,4.5,27.1,13.6,54.8
E00004888,26.5,19.3,13.3,41
E00004892,6.6,29.3,9.9,54.1
E00004894,13.1,26.3,6.1,54.5
E00004905,18.1,23.3,6,52.6
E00004910,34.5,25.5,2.7,37.3
E00004956,39.1,20,8.7,32.2
E00004957,11.2,23.2,24,41.6
E00004958,36.1,35.2,2.8,25.9
E00004959,30.1,48.6,5.5,15.8
E00004960,26,37,5.2,31.8
E00004961,22.5,39.3,10.1,28.1
E00004965,31.1,35.6,5.6,27.8
E00004966,10.3,18.5,30.1,41.1
E00004967,16.2,26.1,32.4,25.2
E00004968,23.7,41,5,30.2
E00004969,18.2,38.4,21.2,22.2
E00004970,19.6,39.2,8.8,32.4
E00004971,17.6,37.8,14.2,30.4
E00004973,23.6,31.7,10.6,34.1
E00004974,13.6,33.1,11,42.4
E00004984,18.6,22.1,22.1,37.2
E00004986,26.6,17.4,4.6,51.4
E00004987,15.1,17.5,12.7,54.8
E00004988,11.2,23.1,30.6,35.1
E00004989,28.4,32.4,5.9,33.3
E00004990,38.7,44.4,3.2,13.7
E00004992,43.2,27.1,4.2,25.4
E00004994,35.8,26.7,5,32.5
E00004996,40,26.7,6.7,26.7
E00004998,36.4,35.5,3.7,24.3
E00004999,34.2,28.1,7,30.7
E00005000,17.9,19.9,21.9,40.4
E00005001,15.2,21,14.5,49.3
E00005002,11.9,14.3,22,51.8
E00005003,16.1,32.3,12.1,39.5
E00005004,18.4,20.8,20.8,40
E00005005,16.3,16.3,39.3,28.1
E00005006,20.7,37.9,9.5,31.9
E00005007,15.8,23.3,22.6,38.4
E00005008,12.5,30.8,23.3,33.3
E00005009,18.2,23.1,48.3,10.5
E00005011,12.4,23.8,34.1,29.7
E00005012,9.8,35,8.4,46.9
E00005013,23,30.3,41,5.7
E00005014,17.1,35,8.5,39.3
E00005015,21.8,19.6,6.1,52.5
E00005016,13.4,12.7,25.4,48.5
E00005017,21.9,25,36.5,16.7
E00005018,17.9,30.1,12.2,39.8
E00005019,5.4,21.2,28.3,45.1
E00005021,5.3,28.6,51.1,15
E00005022,12.8,30.8,42.3,14.1
E00005023,3.9,8.4,20.1,67.6
E00005024,2,1,94,3
E00005025,29.2,31.1,5.7,34
E00005026,20,25.5,38.2,16.4
E00005027,4.2,16,49.6,30.3
E00005028,4.1,25.5,21.9,48.5
E00005029,17.7,23.8,42.3,16.2
E00005030,9,6.9,68.1,16
E00005032,9.2,18.3,49.6,22.9
E00005033,5.4,8.5,71.3,14.7
E00005034,9.4,14.1,61.7,14.8
E00005035,3.5,15,20.4,61.1
E00005036,14.7,19.1,40.4,25.7
E00005039,21.7,45.8,8.3,24.2
E00005040,27.5,32.5,8.3,31.7
E00005041,13.3,33.1,26.5,27.1
E00005042,25.4,41.5,5.1,28
E00005043,28.9,34.2,13.2,23.7
E00005044,25.2,38.2,6.5,30.1
E00005045,28.2,14.5,6.1,51.1
E00005046,11.5,40.6,26.1,21.8
E00005047,20.3,45.8,5.1,28.8
E00005048,17.8,45.8,13.1,23.4
E00005049,18.3,24.8,11,45.9
E00005050,22.9,19.1,27.4,30.6
E00005051,21.6,30.2,31.9,16.4
E00005052,14.7,55.8,12.2,17.3
E00005053,17.6,32.4,6.9,43.1
E00005054,21.1,35.8,9.5,33.7
E00005132,35.4,48.3,3.4,12.9
E00005133,17.2,24.9,2.9,55
E00005134,22.6,29.3,12.8,35.3
E00005135,3,6.7,44,46.3
E00005136,11.6,32.6,12.8,43
E00005137,14.3,40.9,11,33.8
E00005138,32.8,46.1,7.8,13.3
E00005140,17.8,24.5,9.2,48.5
E00005144,12.9,33.6,3.6,50
E00005146,8.6,23.6,12.9,55
E00005148,17.7,33.1,18.5,30.6
E00005149,18.1,25.7,10.4,45.8
E00005150,12.7,29.3,4,54
E00005151,11.5,33.1,2.5,52.9
E00005152,18,35.2,9.4,37.5
E00005153,21,39.2,4.9,35
E00005155,16.5,36.2,16.5,30.7
E00005157,16.1,47.6,11.9,24.5
E00005158,10.2,26.6,40.6,22.7
E00005159,27.5,38.5,11,22.9
E00005160,20.2,37,6.7,36.1
E00005162,11.6,26.8,13,48.6
E00005163,23.8,46.7,1,28.6
E00005164,10,36.2,10,43.8
E00005165,28.6,40.6,1.5,29.3
E00005166,37.2,42.6,6.1,14.2
E00005167,17.6,54.4,1.6,26.4
E00005168,13.2,37.4,6.6,42.9
E00005169,25.7,33.7,4,36.6
E00005170,41,42.9,1,15.2
E00005171,5.8,25.7,28.8,39.8
E00005172,17,42,21,20
E00005173,18.6,28.9,23.7,28.9
E00005174,12.4,42.9,9.5,35.2
E00005175,19.8,47.2,15.1,17.9
E00005177,15,34.6,7.5,43
E00005178,20.2,33.1,10.5,36.3
E00005179,21.7,40.3,5.4,32.6
E00005180,35,45.9,0.6,18.5
E00005181,16.7,36,8.8,38.6
E00005182,28,37.6,10.8,23.7
E00005184,38.9,34.7,3.2,23.2
E00005189,13.1,7.7,33.8,45.4
E00005191,9.2,17.9,3.5,69.4
E00005193,16.8,18.6,25.7,38.9
E00005194,10.8,30.8,3.3,55
E00005195,9.8,16.4,9.8,63.9
E00005196,9.9,17.6,17.6,55
E00005199,3.2,4.5,79.9,12.3
E00005201,12.2,13,8.1,66.7
E00005204,8.6,25.7,20,45.7
E00005208,18.8,32.7,17.8,30.7
E00005209,17,22.2,24.6,36.3
E00005210,4.8,18.1,54.3,22.9
E00005211,39.5,25.8,4,30.6
E00005213,8.7,42.4,10.8,38.1
E00005214,7.1,11.1,8,73.9
E00005215,9,28.6,21.1,41.4
E00005216,11.9,9,59,20.1
E00005217,17.3,22.7,10.9,49.1
E00005220,12,33.8,0,54.1
E00005221,18.2,22.3,3.3,56.2
E00005222,9.5,20.4,9.5,60.6
