geography_code,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00004881,60.5,29.3,10.2
E00004885,59.3,33.4,7.3
E00004888,59,32.7,8.3
E00004892,63.5,28,8.5
E00004894,56.1,35.3,8.6
E00004905,57.7,34.1,8.2
E00004910,69.2,22.8,8
E00004956,74.3,21.9,3.7
E00004957,67.3,28.3,4.4
E00004958,69.3,25.2,5.4
E00004959,80.7,13.6,5.7
E00004960,70.2,22.2,7.6
E00004961,68,26,6
E00004965,68.1,25.7,6.2
E00004966,54.9,35,10.1
E00004967,69.5,22.7,7.8
E00004968,65.6,29.4,5.1
E00004969,69.3,19.5,11.2
E00004970,69.5,22.1,8.4
E00004971,66.2,24.1,9.7
E00004973,61.1,30.7,8.2
E00004974,71.4,20,8.6
E00004984,63.5,30.9,5.6
E00004986,56,38.6,5.4
E00004987,60.8,34.8,4.5
E00004988,64.4,27.4,8.3
E00004989,74.5,20.2,5.3
E00004990,78.9,14.6,6.4
E00004992,81,15.9,3
E00004994,67.5,27.2,5.3
E00004996,74.7,21.4,3.9
E00004998,72.8,19.7,7.5
E00004999,73.8,17.1,9
E00005000,62.8,29.1,8.2
E00005001,56.9,35,8.1
E00005002,56.5,33.7,9.8
E00005003,59.4,32.5,8.1
E00005004,56.8,33.5,9.6
E00005005,71.3,22.1,6.5
E00005006,73,23.9,3
E00005007,65,24,11
E00005008,69.9,26,4.1
E00005009,75.4,13.1,11.5
E00005011,63.1,25.2,11.7
E00005012,68.7,26.9,4.3
E00005013,78.7,9.4,11.9
E00005014,59.4,33.2,7.3
E00005015,62.3,34.1,3.6
E00005016,66.2,24.8,9
E00005017,69.9,20.1,10
E00005018,69.5,18.9,11.7
E00005019,62.1,26.9,11.1
E00005021,72.5,18.1,9.4
E00005022,70.9,22.5,6.6
E00005023,46.3,40.9,12.8
E00005024,81.2,7.1,11.7
E00005025,68.2,25.1,6.7
E00005026,73,13.2,13.8
E00005027,74,22.6,3.4
E00005028,61.2,31.7,7.2
E00005029,73,18.5,8.4
E00005030,59.2,23.9,16.8
E00005032,64.3,27.1,8.6
E00005033,67.1,21.7,11.2
E00005034,66,20.8,13.2
E00005035,50.8,40.9,8.3
E00005036,65.8,26.7,7.5
E00005039,68.2,25.1,6.7
E00005040,67.6,28,4.4
E00005041,66.4,27.4,6.2
E00005042,72.5,24.6,2.9
E00005043,72.1,22.6,5.2
E00005044,66.6,30.4,3
E00005045,59.7,31.5,8.8
E00005046,62.1,28.8,9.1
E00005047,66.2,29.4,4.4
E00005048,66,28.8,5.1
E00005049,52.8,40.9,6.2
