areacd,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00098518,50.3,49.7
E00098520,42.4,57.6
E00098521,58.4,41.6
E00098522,46.5,53.5
E00098523,48.4,51.6
E00098524,46.8,53.2
E00098525,60.5,39.5
E00098526,52.5,47.5
E00098527,46.4,53.6
E00098552,45.6,54.4
E00098553,38.8,61.2
E00098558,60.5,39.5
E00098559,41,59
E00098560,51.1,48.9
E00098561,45.1,54.9
E00098562,52.1,47.9
E00098563,57.4,42.6
E00098564,28,72
E00098570,57.7,42.3
E00098629,43.6,56.4
E00098630,56.1,43.9
E00098631,45.3,54.7
E00098632,56.7,43.3
E00098633,56.3,43.8
E00098634,57.5,42.5
E00098635,34.6,65.4
E00098636,44,56
E00098637,54.7,45.3
E00098638,44.7,55.3
E00098639,59.5,40.5
E00098640,46.3,53.7
E00098644,54.8,45.2
E00098645,54.4,45.6
E00098651,35.7,64.3
E00098652,48.4,51.6
E00098653,52.9,47.1
E00098723,41,59
E00098724,65.4,34.6
E00098725,42,58
E00098726,66.2,33.8
E00098727,52.3,47.7
E00098728,42.4,57.6
E00098729,42.4,57.6
E00098730,37.8,62.2
E00098731,52.9,47.1
E00098732,38.3,61.7
E00098733,43.6,56.4
E00098734,43.6,56.4
E00098735,40.4,59.6
E00098736,49.1,50.9
E00098851,25.7,74.3
E00098855,66,34
E00098856,34.2,65.8
E00098857,22,78
E00098859,45.4,54.6
E00098860,61.4,38.6
E00098861,54.2,45.8
E00098863,25.9,74.1
E00098870,35.6,64.4
E00100064,43.9,56.1
E00100071,29.6,70.4
E00100072,46.2,53.8
E00100074,49.3,50.7
E00100075,32.6,67.4
E00100077,29.6,70.4
E00100079,40.8,59.2
E00100082,43.2,56.8
E00100184,31.2,68.8
E00100185,50.1,49.9
E00100186,52.6,47.4
E00100187,32.9,67.1
E00100188,30.2,69.8
E00100189,56.9,43.1
E00100190,36.8,63.2
E00100191,45.6,54.4
E00100192,38.5,61.5
E00100193,57.2,42.8
E00100194,31.5,68.5
E00100196,56.2,43.8
E00100197,27.7,72.3
E00100198,68.2,31.8
E00100199,34.1,65.9
E00100200,46.3,53.7
E00100201,39.6,60.4
E00100202,19.1,80.9
E00100204,36.4,63.6
E00100205,37.7,62.3
E00100206,47.7,52.3
E00100207,47.9,52.1
E00100208,44.1,55.9
E00100209,49.7,50.3
E00100240,38.9,61.1
E00100241,40.3,59.7
E00100242,41,59
E00100243,62.2,37.8
E00100244,47.7,52.3
E00100245,59.6,40.4
E00100246,59.2,40.8
E00100247,59.2,40.8
E00100248,53.4,46.6
E00100249,37.9,62.1
E00100250,38,62
E00100251,33.3,66.7
E00100252,40.3,59.7
E00100253,35,65
E00100254,49.8,50.2
E00100255,37.5,62.5
E00100256,36,64
E00100257,35.6,64.4
E00100258,29.1,70.9
E00100259,44.9,55.1
E00100260,55,45
E00100261,48,52
E00100262,60.4,39.6
E00100263,42.4,57.6
E00100264,51.1,48.9
E00100265,47.9,52.1
E00100266,35,65
E00100267,52.4,47.6
E00100268,46.7,53.3
E00100269,48.6,51.4
E00100270,51.7,48.3
E00100271,54.8,45.2
E00100272,53,47
E00100273,39.7,60.3
E00100289,55.2,44.8
E00100294,43.5,56.5
E00100298,53.6,46.4
E00100300,35.8,64.2
E00100301,65,35
E00100302,54,46
E00100303,33.9,66.1
E00100318,61.2,38.8
E00100323,47.7,52.3
E00100325,54.8,45.2
E00142473,49.2,50.8
E00142474,49,51
E00142475,32.1,67.9
E00142476,36.6,63.4
E00142477,21.5,78.5
E00142478,31.4,68.6
E00142479,30.2,69.8
E00142480,33.3,66.7
E00142481,42.5,57.5
E00142482,24.5,75.5
E00142483,41.7,58.3
E00142484,31.7,68.3
E00142485,34.5,65.5
E00142486,41.1,58.9
E00142487,50,50
E00142488,47.2,52.8
E00142489,57,43
E00142490,57.8,42.2
E00142491,49.2,50.8
E00142492,60.3,39.7
E00142493,34.7,65.3
E00142494,36,64
E00142495,50.2,49.8
E00142496,38.1,61.9
E00142497,31.3,68.8
E00142498,29.1,70.9
E00142499,53.8,46.2
E00142500,62.3,37.7
E00142501,31.4,68.6
E00142502,42.5,57.5
E00142503,26,74
E00142504,29.9,70.1
E00142505,25.7,74.3
E00142506,23.7,76.3
E00142507,37.3,62.7
E00142508,34,66
E00142509,36.1,63.9
E00142510,31.8,68.2
E00142511,49.3,50.7
E00142521,33,67
E00142522,14.5,85.5
E00142523,43.6,56.4
E00142524,29.8,70.2
E00142525,35.4,64.6
E00142527,44,56
E00142528,43.5,56.5
E00142538,37.1,62.9
E00142539,30,70
E00142540,27,73
E00142541,28.1,71.9
E00142542,29.5,70.5
E00142543,42.1,57.9
E00142544,35.8,64.2
E00142545,17.6,82.4
E00142546,43.4,56.6
E00142547,29.2,70.8
E00142548,58.1,41.9
E00142549,58,42
E00142550,48,52
E00142551,43,57
E00142552,41.7,58.3
E00142553,56.3,43.7
E00142554,43.8,56.3
E00142555,37.4,62.6
E00142556,35.6,64.4
E00142557,50,50
E00142558,51.3,48.7
E00142559,31.9,68.1
E00142560,39.3,60.7
E00142561,58.6,41.4
E00142562,64.9,35.1
E00142563,40.2,59.8
E00142564,67.4,32.6
E00142565,39.1,60.9
E00142566,53.5,46.5
E00142567,49.1,50.9
E00142568,35.6,64.4
E00142569,47.7,52.3
E00142570,33.3,66.7
E00142571,57.4,42.6
E00142572,38.4,61.6
E00142573,33.8,66.2
E00142574,50.9,49.1
E00142575,46.7,53.3
E00142576,37.9,62.1
E00142577,52.9,47.1
E00142578,37.5,62.5
E00142579,46.4,53.6
E00142580,46.1,53.9
E00142582,56.9,43.1
E00142583,65.4,34.6
E00142584,27.7,72.3
E00142588,30.1,69.9
E00142589,47.6,52.4
E00142590,50.2,49.8
E00142591,47.5,52.5
E00142592,59.3,40.7
E00142593,46.9,53.1
E00142594,61,39
E00142595,41.1,58.9
E00142596,57.8,42.2
E00142597,48.7,51.3
E00142598,44.7,55.3
E00142599,29.8,70.2
E00142600,59.3,40.7
E00142601,42.9,57.1
E00142602,52.9,47.1
E00142603,33.9,66.1
E00142607,57,43
E00142609,37.7,62.3
E00142610,41.6,58.4
E00142611,36.4,63.6
E00142612,29.2,70.8
E00142613,37.5,62.5
E00142614,28.1,71.9
E00142615,65.2,34.8
E00142616,59,41
E00142617,37.5,62.5
E00142618,47.8,52.2
E00143907,59,41
E00144018,33.1,66.9
E00144021,30.5,69.5
E00144022,41.6,58.4
E00144024,29.4,70.6
E00144025,51,49
E00165871,42.5,57.5
E00165872,48.3,51.7
E00165873,51.9,48.1
E00173367,38.7,61.3
E00173368,49.5,50.5
E00176799,47.1,52.9
E00176808,41.3,58.7
E00176824,44.4,55.6
E00176853,35.8,64.2
E00176892,45.5,54.5
E00180330,40.7,59.3
E00180360,29.5,70.5
E00180362,46.1,53.9
E00180375,46.4,53.6
E00180379,44.2,55.8
E00180389,32,68
E00180392,15.5,84.5
