areacd,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00098518,98.3,1.4,0.3
E00098520,99.2,0,0.8
E00098521,100,0,0
E00098522,100,0,0
E00098523,100,0,0
E00098524,97.9,1.8,0.3
E00098525,99.6,0.4,0
E00098526,98.6,1.1,0.4
E00098527,96.7,3.3,0
E00098552,99.6,0.4,0
E00098553,98.3,0.9,0.8
E00098558,100,0,0
E00098559,95,3.4,1.6
E00098560,100,0,0
E00098561,96.4,2.6,1
E00098562,100,0,0
E00098563,97.7,2.3,0
E00098564,98,1.5,0.5
E00098570,98.8,0.8,0.4
E00098629,98.3,0.4,1.3
E00098630,100,0,0
E00098631,99.4,0.6,0
E00098632,96.1,3.1,0.8
E00098633,98.7,0.9,0.3
E00098634,97.8,1.8,0.4
E00098635,89.9,7.3,2.8
E00098636,95,3.8,1.3
E00098637,97.9,1.6,0.5
E00098638,92.1,5.4,2.4
E00098639,96.4,2.9,0.7
E00098640,98.5,1.5,0
E00098644,99.1,0.9,0
E00098645,99.8,0.2,0
E00098651,96.4,2.6,1
E00098652,100,0,0
E00098653,100,0,0
E00098723,96.4,1.8,1.8
E00098724,99.7,0,0.3
E00098725,99.5,0.5,0
E00098726,99.8,0,0.2
E00098727,98.9,1.1,0
E00098728,98.8,0.8,0.4
E00098729,98.8,1.2,0
E00098730,95.3,2.9,1.8
E00098731,100,0,0
E00098732,97.1,2.9,0
E00098733,96.2,2.3,1.5
E00098734,97.6,1.6,0.8
E00098735,99.1,0.6,0.3
E00098736,99.7,0.3,0
E00098851,96.5,3.1,0.4
E00098855,100,0,0
E00098856,99.5,0.5,0
E00098857,98.3,1.7,0
E00098859,96.8,2.9,0.4
E00098860,99.6,0,0.4
E00098861,100,0,0
E00098863,98.9,1.1,0
E00098870,97,3,0
E00100064,100,0,0
E00100071,99,0.7,0.3
E00100072,98.7,1,0.3
E00100074,100,0,0
E00100075,93.2,6.5,0.4
E00100077,100,0,0
E00100079,96,3.5,0.5
E00100082,98.5,1.5,0
E00100184,99.1,0,0.9
E00100185,99.1,0.7,0.2
E00100186,99.6,0,0.4
E00100187,98.5,1.5,0
E00100188,98.5,1.1,0.4
E00100189,97.2,1.4,1.4
E00100190,98.6,1.4,0
E00100191,98.3,0.8,0.8
E00100192,97.9,2.1,0
E00100193,100,0,0
E00100194,100,0,0
E00100196,99.3,0.2,0.5
E00100197,97.7,1.4,0.9
E00100198,99.6,0.4,0
E00100199,100,0,0
E00100200,98.8,0.3,0.9
E00100201,99.1,0.9,0
E00100202,99.3,0.7,0
E00100204,98.8,1.2,0
E00100205,99,0.7,0.2
E00100206,97.1,2.5,0.3
E00100207,98.7,1.3,0
E00100208,98.8,0.8,0.4
E00100209,100,0,0
E00100240,98.5,1.5,0
E00100241,100,0,0
E00100242,98.4,1.6,0
E00100243,99.3,0.7,0
E00100244,99.6,0.4,0
E00100245,99.5,0.5,0
E00100246,98.9,1.1,0
E00100247,99.6,0.4,0
E00100248,100,0,0
E00100249,97.7,2.3,0
E00100250,97.4,2.6,0
E00100251,100,0,0
E00100252,99.2,0.4,0.4
E00100253,100,0,0
E00100254,98.4,1.6,0
E00100255,99.6,0.4,0
E00100256,99.1,0.3,0.6
