areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00098518,21.3,36.9,31.3,10.6
E00098520,17.1,45,27.9,10.1
E00098521,16.8,46,27,10.2
E00098522,20.2,38.8,31,10.1
E00098523,20,38.5,28.5,13.1
E00098524,8.4,39.7,35.2,16.8
E00098525,5.3,33,47.9,13.8
E00098526,9.8,47.4,26.3,16.5
E00098527,23.4,46.8,25,4.8
E00098552,22.3,38.8,25.6,13.2
E00098553,11.8,37.1,41.5,9.6
E00098558,10.6,34.8,38.6,15.9
E00098559,26.2,45,23,5.8
E00098560,10,34.5,33.6,21.8
E00098561,37.8,34.7,21.4,6.1
E00098562,29.5,38.8,25.6,6.2
E00098563,10.7,42.7,34,12.6
E00098564,23.3,48.3,25.9,2.6
E00098570,2.7,39.6,41.4,16.2
E00098629,28.5,40,19.2,12.3
E00098630,17.9,35.1,29.1,17.9
E00098631,23,36,28.8,12.2
E00098632,7.7,37.8,39.1,15.4
E00098633,7.1,34.8,39.7,18.4
E00098634,5.6,31.3,43.6,19.5
E00098635,21.8,49.1,22.4,6.7
E00098636,23,47.9,24.2,4.8
E00098637,15.9,41.8,31.7,10.6
E00098638,19.5,51.7,20.8,8.1
E00098639,9.9,47.9,31.7,10.6
E00098640,10.7,36,39.9,13.5
E00098644,9.2,33.3,39.9,17.6
E00098645,9.3,30.4,37.1,23.2
E00098651,27.3,39.6,23.4,9.7
E00098652,20.6,43.4,25,11
E00098653,23.9,39.8,29,7.4
E00098723,31.3,40.6,21.9,6.3
E00098724,6.1,26.5,42.2,25.2
E00098725,15.3,32.9,33.5,18.2
E00098726,7.1,27.8,42,23.1
E00098727,8.9,37.5,36.6,17
E00098728,10,40.6,35.1,14.2
E00098729,19,40.8,32,8.2
E00098730,26.9,35.8,29.9,7.5
E00098731,10,41.4,35.7,12.9
E00098732,25.2,40.9,28.3,5.5
E00098733,17.5,41.2,21.6,19.6
E00098734,6.9,37.5,41.2,14.4
E00098735,12,40.5,36.1,11.4
E00098736,18.8,42.8,24.6,13.8
E00098851,26.7,56,15.3,2
E00098855,7.4,41,38.5,13.1
E00098856,29.5,50,15.6,4.9
E00098857,45.3,42.7,6.8,5.1
E00098859,28.1,40.3,20.1,11.5
E00098860,16.8,38.4,32,12.8
E00098861,7.4,46.3,35.2,11.1
E00098863,28.8,40.2,25,6.1
E00098870,39.4,40.9,15.2,4.5
E00100064,38.7,40.3,17.7,3.2
E00100071,33.6,42.4,21.6,2.4
E00100072,15.4,43.4,28.7,12.6
E00100074,17.1,45.9,27.9,9
E00100075,31.6,45.9,18,4.5
E00100077,42.7,35.9,19.1,2.3
E00100079,17.3,49.4,26.8,6.5
E00100082,23.7,50.4,19.8,6.1
E00100184,40,40,17,3
E00100185,12.3,36.2,40.7,10.7
E00100186,16.7,50,20,13.3
E00100187,25.9,45.7,24.1,4.3
E00100188,31.9,40,19.3,8.9
E00100189,10.1,36.4,36.4,17.1
E00100190,27.1,43.2,23.7,5.9
E00100191,32.9,46.1,15.8,5.3
E00100192,26.8,48,18.7,6.5
E00100193,6.7,46.3,36.6,10.4
E00100194,43.7,43.7,9.2,3.4
E00100196,15.9,35.7,35.3,13
E00100197,40.5,43.7,11.1,4.8
E00100198,1.6,34.1,41.5,22.8
E00100199,38.6,47.9,10.7,2.9
E00100200,12.2,43.5,32.2,12.2
E00100201,19.1,42.6,26.2,12.1
E00100202,51,38.5,9.8,0.7
E00100204,14.8,41.3,35.7,8.2
E00100205,22.7,44.2,27.3,5.8
E00100206,25.2,39,29.3,6.5
E00100207,7.3,37.3,41.8,13.6
E00100208,8.1,46.3,29.3,16.3
E00100209,5.2,38.1,42.3,14.4
E00100240,20.3,39.8,26.6,13.3
E00100241,26.7,48.1,16.3,8.9
E00100242,29.5,33.3,27.1,10.1
E00100243,13.1,40,33.1,13.8
E00100244,8.1,36.6,40.7,14.6
E00100245,13.7,37.3,29.4,19.6
E00100246,12.9,40.2,34.5,12.4
E00100247,14.4,38.7,30.6,16.2
E00100248,8.3,38,33.1,20.7
E00100249,19,41.7,31,8.3
E00100250,27,43.8,25.5,3.6
E00100251,27.2,50.6,17.9,4.3
E00100252,16,48.1,25.2,10.7
E00100253,27.9,45.7,21.7,4.7
E00100254,12.3,38.7,40.6,8.4
E00100255,33.3,47.2,16.7,2.8
E00100256,31.4,38.5,18.6,11.5
E00100257,25.3,42.7,21.3,10.7
E00100258,31.3,45.5,21.6,1.5
E00100259,10.9,44.5,31.1,13.4
E00100260,8.3,37.8,37.2,16.7
E00100261,13.5,38,34.5,14
E00100262,12.7,35.6,39,12.7
E00100263,20.2,44.2,22.5,13.2
E00100264,6.4,39.2,40.8,13.6
E00100265,13,47.8,27.5,11.6
E00100266,25,45.8,20.8,8.3
E00100267,7.8,39.1,35.7,17.4
E00100268,13.8,33.8,31,21.4
E00100269,9.7,43.5,31.5,15.3
E00100270,11.5,44.6,33.8,10.1
E00100271,5.5,30.7,44.8,19
E00100272,8.8,43.9,34.2,13.2
E00100273,18.4,45.4,28.6,7.7
E00100289,22.5,43.7,23.9,9.9
E00100294,29.3,45,21.4,4.3
E00100298,14.3,43.7,29.4,12.6
E00100300,20.8,48.2,24.4,6.5
E00100301,11,31.5,42.5,15.1
E00100302,8.7,28,44.7,18.7
E00100303,26.6,37.9,25.8,9.7
E00100318,5.6,29.6,29.6,35.2
E00100323,8.8,40,33.8,17.5
E00100325,0,21.3,50.4,28.4
E00142473,9.4,47.2,24.4,18.9
E00142474,22.6,36.8,29.7,11
E00142475,31.7,45.5,19.5,3.3
E00142476,30.5,39.8,24.2,5.5
E00142477,49.5,33.3,14.4,2.7
E00142478,35.5,40.6,18.3,5.6
E00142479,48.2,31.6,13.2,7
E00142480,43.6,32.7,15.8,7.9
E00142481,23,44.3,27.9,4.9
E00142482,51.4,37.6,9.2,1.8
E00142483,38.2,33.6,22.4,5.9
E00142484,21.4,47.3,25.9,5.4
E00142485,32.1,33,27.4,7.5
E00142486,16.8,53.3,25.2,4.7
E00142487,17.8,37.2,32.6,12.4
E00142488,18.9,45.5,29.5,6.1
E00142489,9.6,41.7,33.9,14.8
E00142490,14,53.7,25.6,6.6
E00142491,13.4,53.7,26.1,6.7
E00142492,20.7,38.8,24.8,15.7
E00142493,16.3,38.9,34.1,10.6
E00142494,47.4,38.8,9.5,4.3
E00142495,11,47.7,31.2,10.1
E00142496,28.8,36,23.7,11.5
E00142497,30.2,39.7,26.2,4
E00142498,21.9,50,21.1,7
E00142499,14.8,39.8,36.1,9.3
E00142500,14.8,40.6,33.6,10.9
E00142501,24.6,45.6,24.6,5.3
E00142502,16.8,30.4,36,16.8
E00142503,50.3,37.1,7,5.6
E00142504,58,29.4,7,5.6
E00142505,40.7,42.6,12,4.6
E00142506,44.8,38,14.1,3.1
E00142507,32.3,47.6,16.9,3.2
E00142508,48.5,32.7,14.8,4.1
E00142509,51.5,29.9,17.5,1
E00142510,35.6,40.4,17.8,6.2
E00142511,9.6,41.7,29.5,19.2
E00142521,23.4,41.4,27.3,7.8
E00142522,46.6,35.6,17.1,0.7
E00142523,27.7,46.2,22.7,3.4
E00142524,31.3,44.4,18.1,6.3
E00142525,25.2,44.4,24.4,5.9
E00142527,31,41.8,21.2,6
E00142528,13.3,46.9,33.6,6.3
E00142538,30.7,37.8,22.8,8.7
E00142539,43.2,43.2,9.8,3.8
E00142540,28.7,50,18,3.3
E00142541,47.9,42,8.4,1.7
E00142542,19.8,47.5,27.2,5.5
E00142543,25.6,40.6,23.8,10
E00142544,30.6,43.2,17.1,9
E00142545,42.5,46.1,10.2,1.2
E00142546,43.4,34.5,17.2,4.8
E00142547,55.7,25.7,11.4,7.1
E00142548,6.5,36.1,37,20.4
E00142549,7.7,42.3,35.9,14.1
E00142550,14.9,49.4,26.6,9.1
E00142551,29.1,41.1,20.6,9.2
E00142552,25.4,41.5,25.4,7.7
E00142553,8,42.3,33.7,16
E00142554,15,39.4,30.7,15
E00142555,18,45.1,26.3,10.5
E00142556,13.9,49.7,27.8,8.6
E00142557,17.6,36.1,40.3,5.9
E00142558,16.8,48.7,26.9,7.6
E00142559,32.9,37.8,21.7,7.7
E00142560,9.2,45.8,36.7,8.3
E00142561,10.7,54.5,28.1,6.6
E00142562,13.8,58.6,17.2,10.3
E00142563,12,42.9,36.1,9
E00142564,14.4,48.6,30.6,6.3
E00142565,22.4,50,22.4,5.2
E00142566,15.8,37.9,33.7,12.6
E00142567,18.5,43.7,28.6,9.2
E00142568,22.8,52.4,15.9,9
E00142569,16.7,49.2,26.7,7.5
E00142570,29.7,46.4,20.3,3.6
E00142571,2.7,32.7,40.1,24.5
E00142572,10.2,35,43.9,10.8
E00142573,36.6,49.7,10.3,3.4
E00142574,29.3,38.8,23.3,8.6
E00142575,18.8,41,31.6,8.5
E00142576,21.4,45.5,21.4,11.6
E00142577,16.4,44,24.6,14.9
E00142578,19.7,47.7,25.9,6.7
E00142579,30.7,42.3,22.6,4.4
E00142580,27.7,36.9,28.5,6.9
E00142582,8.2,34.1,40.1,17.6
E00142583,12.6,49.6,28.6,9.2
E00142584,35,35,19.5,10.6
E00142588,26.5,49,21.3,3.2
E00142589,18.5,48.8,27.5,5.2
E00142590,16.3,48.8,30,5
E00142591,16.8,38.9,27.4,16.8
E00142592,7.5,24.5,43.5,24.5
E00142593,10.6,45.5,31.8,12.1
E00142594,24.2,50.8,16.1,8.9
E00142595,12.8,42.1,36.8,8.3
E00142596,14.2,47.5,29.2,9.2
E00142597,13.8,44,31.9,10.3
E00142598,20.9,42.6,27,9.5
E00142599,12,51.2,30.4,6.4
E00142600,11.1,38.5,38.5,12
E00142601,26.6,47.6,21.7,4.2
E00142602,12.9,42.7,26.6,17.7
E00142603,35.1,37.3,20.9,6.7
E00142607,8.7,47.4,31.7,12.2
E00142609,28,33.1,35.6,3.4
E00142610,29.9,41.8,20.1,8.2
E00142611,17.8,44.9,30.8,6.5
E00142612,54.3,34.8,8.7,2.2
E00142613,30.7,45.3,21.2,2.9
E00142614,25,58.8,14,2.2
E00142615,10.3,47.9,30.8,11.1
E00142616,15.5,50.9,23.6,10
E00142617,21.9,45.3,29.2,3.6
E00142618,28.2,45.2,21,5.6
E00143907,4.9,42,39.9,13.3
E00144018,6.7,49.7,38.9,4.7
E00144021,37.3,39.8,16.9,5.9
E00144022,22.4,48.7,21.2,7.7
E00144024,31.7,34.9,31.7,1.6
E00144025,14.5,40,31.7,13.8
E00165871,0,40.7,46,13.3
E00165872,26,47.2,17.9,8.9
E00165873,6.2,31.5,34.6,27.7
E00173367,4.7,43,40.7,11.6
E00173368,11.9,45.5,34.1,8.5
E00176799,10.2,41.4,40.9,7.5
E00176808,2.9,32.9,51.8,12.4
E00176824,31.9,40.7,24.2,3.3
E00176853,30,47.1,17.1,5.7
E00176892,10.1,36.4,44.2,9.3
E00180330,15.5,47.4,24.7,12.4
E00180360,39.2,38.6,19.3,2.8
E00180362,3.4,35.6,50.3,10.7
E00180375,0,17.9,60.7,21.4
E00180379,15.1,39,38.4,7.5
E00180389,20.6,42.7,28.4,8.3
E00180392,15.4,42.3,39.4,2.9
