areacd,hh_deprivation-001,hh_deprivation-002,hh_deprivation-003,hh_deprivation-004,hh_deprivation-005
E00098518,40.9,42.1,15.1,1.9,0
E00098520,37.7,36.9,20,5.4,0
E00098521,39.4,38,20.4,2.2,0
E00098522,35.2,35.2,26.6,3.1,0
E00098523,32.3,33.8,27.7,6.2,0
E00098524,52.8,31.3,15.9,0,0
E00098525,59.7,31.2,7,2.2,0
E00098526,46.6,39.1,14.3,0,0
E00098527,35,39.8,17.9,7.3,0
E00098552,42.7,29.1,21.4,6.8,0
E00098553,58.5,30.6,7.4,3.5,0
E00098558,44.7,37.1,16.7,1.5,0
E00098559,35.4,28.6,25.5,9.9,0.5
E00098560,53.6,33.6,10,2.7,0
E00098561,35.1,29.9,24.7,10.3,0
E00098562,32.6,44.2,17.1,6.2,0
E00098563,34,51.5,14.6,0,0
E00098564,35.3,41.4,13.8,9.5,0
E00098570,52.3,31.5,13.5,2.7,0
E00098629,32,32,28.9,7,0
E00098630,37.3,46.3,13.4,3,0
E00098631,35.3,38.1,17.3,9.4,0
E00098632,52.6,32.1,14.7,0.6,0
E00098633,54.3,32.9,12.9,0,0
E00098634,54.4,33.8,11.3,0.5,0
E00098635,32.3,37.3,21.7,8.1,0.6
E00098636,33.9,32.7,27.3,6.1,0
E00098637,37,40.2,19.6,3.2,0
E00098638,32.7,34.7,23.3,8.7,0.7
E00098639,44.8,35.2,17.9,2.1,0
E00098640,52.2,33.1,11.2,3.4,0
E00098644,55.2,32.5,10.4,1.9,0
E00098645,40.9,39.4,16.1,3.6,0
E00098651,45.5,33.1,14.9,6.5,0
E00098652,42.6,34.6,19.1,3.7,0
E00098653,37.5,37.5,22.2,2.8,0
E00098723,26.6,37.2,30.9,5.3,0
E00098724,56.1,32.4,8.1,3.4,0
E00098725,48.5,30.5,18.6,2.4,0
E00098726,53.2,37.4,8.8,0.6,0
E00098727,50.5,35.1,11.7,2.7,0
E00098728,54.7,29.1,13.2,3,0
E00098729,39.5,39.5,19,2,0
E00098730,45.5,31.3,14.9,7.5,0.7
E00098731,48.5,33.1,16.2,2.2,0
E00098732,34.4,33.6,21.1,10.9,0
E00098733,31.6,32.7,24.5,11.2,0
E00098734,59.4,26.3,11.5,2.8,0
E00098735,55.7,31.6,11.4,1.3,0
E00098736,42.8,39.9,15.9,1.4,0
E00098851,46.4,33.3,17,3.3,0
E00098855,54.9,33.6,11.5,0,0
E00098856,47.1,28.9,14,9.9,0
E00098857,23.9,31.6,36.8,7.7,0
E00098859,38.4,39.9,17.4,4.3,0
E00098860,50.4,38.4,11.2,0,0
E00098861,57.3,30.9,9.1,2.7,0
E00098863,29.2,33.8,30.8,6.2,0
E00098870,35.9,32.8,23.7,7.6,0
E00100064,18.4,48,25.6,8,0
E00100071,30.4,34.4,24,11.2,0
E00100072,49.7,30.3,14.5,5.5,0
E00100074,43.8,39.3,10.7,6.3,0
E00100075,30.6,31.3,24.6,11.9,1.5
E00100077,25.4,30.6,32.8,11.2,0
E00100079,44,37.3,12.7,5.4,0.6
E00100082,40.9,37.1,12.9,9.1,0
E00100184,32.6,37.8,21.5,8.1,0
E00100185,60.9,22.6,13.6,2.9,0
E00100186,38.7,42.7,16.9,1.6,0
E00100187,31.3,35.7,23.2,9.8,0
E00100188,26.3,42.3,23.4,6.6,1.5
E00100189,49.6,35.4,14.2,0.8,0
E00100190,48.3,32.2,14.4,2.5,2.5
E00100191,28.5,29.1,35.1,7.3,0
E00100192,35.5,39.5,15.3,9.7,0
E00100193,45.9,38.5,12.6,3,0
E00100194,25,27.4,36.3,10.5,0.8
E00100196,45.7,34.8,17.1,2.4,0
E00100197,29.6,36,27.2,6.4,0.8
E00100198,56.6,33.6,8.2,1.6,0
E00100199,24.6,35.2,26.8,13.4,0
E00100200,32.5,46.2,16.2,5.1,0
E00100201,32.6,35.5,22,9.2,0.7
E00100202,31.3,31.9,25,11.1,0.7
E00100204,53.3,30.8,11.8,4.1,0
E00100205,45.6,32.7,16.4,5.3,0
E00100206,38.7,39.5,19.4,2.4,0
E00100207,50,34.5,14.5,0.9,0
E00100208,54,33.3,11.1,1.6,0
E00100209,57.7,27.8,10.3,4.1,0
E00100240,44.6,32.3,18.5,4.6,0
E00100241,26.3,39.1,25.6,8.3,0.8
E00100242,40.6,36.7,17.2,5.5,0
E00100243,47.3,38.8,12.4,1.6,0
E00100244,61.3,26.6,12.1,0,0
E00100245,41.6,41.6,16.8,0,0
E00100246,52.3,36.4,10.8,0.5,0
E00100247,43.2,38.7,17.1,0.9,0
E00100248,52.5,33.1,12.7,1.7,0
E00100249,47.9,27.5,19.8,4.8,0
E00100250,38.7,36.5,18.2,6.6,0
E00100251,25.9,37,27.2,9.3,0.6
E00100252,38.2,37.4,19.8,4.6,0
E00100253,33.6,32,25,9.4,0
E00100254,57.8,25.3,13.6,3.2,0
E00100255,30.6,35.4,22.2,11.8,0
E00100256,42.4,31.6,20.9,5.1,0
E00100257,49.7,36.5,12.7,1.1,0
E00100258,34.6,28.6,27.8,7.5,1.5
E00100259,46.7,40,10,3.3,0
E00100260,45.5,43.5,9.1,1.9,0
E00100261,42.5,36.8,18.4,2.3,0
E00100262,43.7,40.3,14.3,0.8,0.8
E00100263,34.9,38.8,20.9,5.4,0
E00100264,53.2,33.1,12.1,1.6,0
E00100265,48.9,28.1,20.1,2.9,0
E00100266,31.5,40.6,18.9,8.4,0.7
E00100267,47.9,38.5,12,1.7,0
E00100268,50.7,30.1,17.1,1.4,0.7
E00100269,54.4,30.4,13.6,1.6,0
E00100270,49,34.7,14.3,2,0
E00100271,52.7,38.8,8.5,0,0
E00100272,40.4,38.6,16.7,4.4,0
E00100273,45.9,23,26,4.6,0.5
E00100289,29.8,48.2,19.9,2.1,0
E00100294,23.1,37.1,30.8,9.1,0
E00100298,47.5,39.2,10,3.3,0
E00100300,33.3,36.9,19.6,10.1,0
E00100301,52.1,38.2,7.6,2.1,0
E00100302,44.3,32.2,18.8,3.4,1.3
E00100303,34.7,33.9,21.8,8.9,0.8
E00100318,55.4,36.7,6.5,1.4,0
E00100323,58.1,30.6,9.4,1.9,0
E00100325,61.8,30.6,4.9,2.8,0
E00142473,50.4,31.7,15.4,2.4,0
E00142474,42.2,43.5,12.3,1.9,0
E00142475,25.8,35.8,27.5,10.8,0
E00142476,26.2,30.8,34.6,6.9,1.5
E00142477,31.3,33.9,25.9,8.9,0
E00142478,28.1,29.6,31.2,10.6,0.5
E00142479,13.9,30.4,28.7,24.3,2.6
E00142480,33,29,23,14,1
E00142481,46,32.3,17.7,4,0
E00142482,23.2,38.4,23.2,12.5,2.7
E00142483,32.9,36.8,19.7,10.5,0
E00142484,44.6,36.6,15.2,3.6,0
E00142485,34.6,33.6,24.3,7.5,0
E00142486,47.2,30.6,15.7,6.5,0
E00142487,49.2,31.3,19.5,0,0
E00142488,40.8,33.8,23.1,2.3,0
E00142489,40.9,43.5,13.9,1.7,0
E00142490,49.2,39.2,11.7,0,0
E00142491,51.9,33.1,12,2.3,0.8
E00142492,38,40.5,16.5,5,0
E00142493,47.4,29.2,16.7,6.2,0.5
E00142494,17.2,29.3,42.2,11.2,0
E00142495,44.9,36.4,16.8,1.9,0
