areacd,disability_3a-001,disability_3a-002
E00095622,24,76
E00095623,29.8,70.2
E00095624,29.7,70.3
E00095625,18.9,81.1
E00095626,18.7,81.3
E00095627,38.6,61.4
E00095628,22.8,77.2
E00095629,24.6,75.4
E00095630,20.2,79.8
E00095631,21.6,78.4
E00095632,19.7,80.3
E00095633,25.8,74.2
E00095634,21.9,78.1
E00095635,22,78
E00095636,22.7,77.3
E00095637,23.8,76.2
E00095661,18.7,81.3
E00095662,19.1,80.9
E00095663,14.6,85.4
E00095664,22.1,77.9
E00095665,18.2,81.8
E00095666,17,83
E00095667,16,84
E00095700,21.7,78.3
E00095701,17.2,82.8
E00095702,14.7,85.3
E00095703,17.5,82.5
E00095704,19.7,80.3
E00095705,26.4,73.6
E00095706,15.1,84.9
E00095707,21.5,78.5
E00095741,27.2,72.8
E00095742,20.8,79.2
E00095743,14.7,85.3
E00095745,22.3,77.7
E00095746,18.8,81.2
E00095747,28.9,71.1
E00095748,17,83
E00095749,20.8,79.2
E00095750,22.4,77.6
E00095751,25.1,74.9
E00095752,26.2,73.8
E00095753,17,83
E00095754,22.2,77.8
E00095755,21.9,78.1
E00095756,26.4,73.6
E00095757,16.7,83.3
E00095836,16.4,83.6
E00095837,18.3,81.7
E00095838,16,84
E00095839,15.7,84.3
E00095840,31,69
E00101825,10.8,89.2
E00101826,13.5,86.5
E00101827,15.5,84.5
E00102721,16.7,83.3
E00102726,24.2,75.8
E00102741,16.9,83.1
E00102742,15.7,84.3
E00102743,22,78
E00102748,26.5,73.5
E00102751,24.8,75.2
E00102753,26.1,73.9
E00102754,25,75
E00102758,23.7,76.3
E00102761,22.2,77.8
E00102768,18.9,81.1
E00102769,13.2,86.8
E00102770,22.8,77.2
E00102771,13.3,86.7
E00102772,19.4,80.6
E00102773,18.1,81.9
E00102776,22.8,77.2
E00102777,28.5,71.5
E00102779,18.9,81.1
E00102781,20.6,79.4
E00102784,33.8,66.2
E00102786,20.5,79.5
E00102787,14.4,85.6
E00102788,21.7,78.3
E00102789,16.6,83.4
E00102790,23.4,76.6
E00102791,18.2,81.8
E00102792,18.9,81.1
E00102793,26,74
E00102794,17,83
E00102795,16,84
E00102796,14.8,85.2
E00102797,24.8,75.2
E00102798,29.5,70.5
E00102800,26.3,73.7
E00102801,24,76
E00102802,29.2,70.8
E00102804,28.6,71.4
E00102805,17.1,82.9
E00102806,18.8,81.2
E00102807,19.3,80.7
E00102808,20.9,79.1
E00102809,25.6,74.4
E00102810,19,81
E00102811,21.4,78.6
E00102812,17.6,82.4
E00102815,22.2,77.8
E00102823,18.8,81.3
E00102824,31.1,68.9
E00102827,27.6,72.4
E00102830,17.3,82.7
E00102831,22,78
E00102833,26.5,73.5
E00102834,27.5,72.5
E00102841,27.6,72.4
E00102843,15.3,84.7
E00102845,22.2,77.8
E00102848,15.6,84.4
E00102849,19.7,80.3
E00102850,20.4,79.6
E00102851,18.3,81.7
E00102852,23.1,76.9
E00102881,16,84
E00102882,19.1,80.9
E00102883,20.7,79.3
E00102884,18.4,81.6
E00102885,19.4,80.6
E00102886,28.8,71.2
E00102887,18,82
E00102888,16.9,83.1
E00102889,19.5,80.5
E00102890,28.1,71.9
E00102891,35.9,64.1
E00102892,28.6,71.4
E00165929,16.4,83.6
E00165938,14.1,85.9
E00165940,15.9,84.1
E00172766,20,80
E00172767,30.7,69.3
E00172768,23.9,76.1
E00180153,12.7,87.3
E00180155,48.1,51.9
E00180192,22.2,77.8
E00180209,30.5,69.5
E00180221,17.3,82.7
E00180233,22.3,77.7
E00180266,18.5,81.5
E00180273,11.1,88.9
E00180277,20,80
E00180280,20.4,79.6
E00182795,12,88
E00182816,15,85
E00182861,14.6,85.4
W00004162,13.1,86.9
W00004163,21.3,78.7
W00004170,20.1,79.9
