areacd,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00095622,42.7,19.1,22.3,15.9
E00095623,44.3,23.8,10.7,21.3
E00095624,43.6,12,35.9,8.5
E00095625,61.5,20.9,0.7,16.9
E00095626,48.6,22.1,5.5,23.8
E00095627,41.2,7.2,42.5,9.2
E00095628,18.4,20,50.4,11.2
E00095629,33.6,21.4,32.8,12.2
E00095630,64.3,26.2,0,9.5
E00095631,36.3,16.1,6.5,41.1
E00095632,20.9,9.1,14.5,55.5
E00095633,15.7,7.1,10.2,66.9
E00095634,60.4,24.9,7.1,7.7
E00095635,48.4,17.6,18.9,15.1
E00095636,46.8,18.4,17,17.7
E00095637,54.5,13.6,6.1,25.8
E00095661,59,24.5,0,16.5
E00095662,58.7,19.8,3.2,18.3
E00095663,32.2,19.9,34.9,13
E00095664,49.2,26.5,1.5,22.7
E00095665,34.6,32.4,16.2,16.9
E00095666,52.5,24.6,0.8,22
E00095667,50.5,34.9,1.8,12.8
E00095700,53.4,31,0.9,14.7
E00095701,48.7,17.7,14.2,19.5
E00095702,43.1,24.3,23.6,9
E00095703,65.8,21.5,0,12.7
E00095704,54.1,21.3,4.9,19.7
E00095705,49.1,11.8,29.6,9.5
E00095706,59.1,17.4,3.5,20
E00095707,57.7,26.8,1.3,14.1
E00095741,51.8,21.4,8,18.8
E00095742,32,24.6,0.8,42.6
E00095743,45.3,33.3,4.4,17
E00095745,42.9,33.3,6.3,17.5
E00095746,20.7,17,40,22.2
E00095747,57.9,25.5,0.7,15.9
E00095748,67.9,19.9,0.6,11.5
E00095749,74.2,16.9,0,8.9
E00095750,51.3,8.8,2.7,37.2
E00095751,67.5,14.9,0.9,16.7
E00095752,31.4,17.4,0.8,50.4
E00095753,54.9,24.5,2,18.6
E00095754,63.8,20.7,3.4,12.1
E00095755,36.3,22.1,26.5,15
E00095756,36,28,1,35
E00095757,75.2,15.5,0,9.3
E00095836,50,18.3,11.9,19.8
E00095837,53,25.3,4.2,17.5
E00095838,50.4,23.3,9.8,16.5
E00095839,57.4,22.6,0.9,19.1
E00095840,33.3,21.2,22.7,22.7
E00101825,33.3,37.2,9,20.5
E00101826,50,36.5,0,13.5
E00101827,44.6,25,7.6,22.8
E00102721,56.9,27.6,0,15.4
E00102726,65.5,24.6,1.4,8.5
E00102741,52.5,41.5,0,5.9
E00102742,30.4,28.9,12.4,28.4
E00102743,62.2,28.6,0,9.2
E00102748,19.7,22.7,43.2,14.4
E00102751,19.4,21,43.5,16.1
E00102753,26.9,24.4,16.8,31.9
E00102754,61.2,18.1,0,20.7
E00102758,54.1,18.9,4.7,22.3
E00102761,30.6,16.7,11.1,41.7
E00102768,5.6,0.9,6.5,86.9
E00102769,35.5,24.7,10.8,29
E00102770,44.6,27.3,9.1,19
E00102771,44.7,33,1.9,20.4
E00102772,53.9,19.1,10.7,16.3
E00102773,54.3,27.6,1,17.1
E00102776,64.4,22.5,2.5,10.6
E00102777,49.3,20,0,30.7
E00102779,69,15.5,3.4,12.1
E00102781,58.2,24.8,0,17
E00102784,65.9,18.1,0,15.9
E00102786,52.4,21.9,0,25.7
E00102787,55,32.2,0.6,12.2
E00102788,30.3,19.2,36.4,14.1
E00102789,47.1,21.8,0,31.1
E00102790,33.6,15.4,35.6,15.4
E00102791,35.3,36,10.7,18
E00102792,47.9,15.4,0.6,36.1
E00102793,48.9,23.4,4.4,23.4
E00102794,54.5,17.8,2,25.7
E00102795,61.1,19.8,2.4,16.7
E00102796,56.2,23.3,1.4,19.2
E00102797,15,19.3,55.7,10
E00102798,53.6,17.2,6.6,22.5
E00102800,30.3,18.2,40.9,10.6
E00102801,40.4,14.9,9,35.6
E00102802,18.5,15.4,6.8,59.3
E00102804,55,10.1,8.7,26.2
E00102805,72.4,17.1,0,10.6
E00102806,61.1,18.9,4,16
E00102807,52.2,26.5,3.5,17.7
E00102808,47.1,25.7,5.7,21.4
E00102809,56.4,27.7,3,12.9
E00102810,54.5,22.4,3.8,19.2
E00102811,48.1,28.8,7.1,16
E00102812,51.4,28.1,0.5,20
E00102815,65.5,25.5,1.8,7.3
E00102823,59.2,27.2,2.4,11.2
E00102824,59.7,12.7,9.4,18.2
E00102827,47.6,29.4,0,23.1
E00102830,36.1,19.7,1.6,42.6
E00102831,56.3,30.5,0.8,12.5
E00102833,55.8,27.9,0,16.3
E00102834,49.7,22,4.4,23.9
E00102841,59.7,26.6,0,13.6
E00102843,52.2,35.4,0.5,12
E00102845,61.6,25.6,1.2,11.6
E00102848,52.7,23.1,0,24.2
E00102849,57.3,18.2,12.6,11.9
E00102850,46.2,28,3.2,22.6
E00102851,69.2,15.9,0.5,14.3
E00102852,55.6,22.2,8,14.2
E00102881,51.5,23.9,6.1,18.4
E00102882,49.5,30.6,7.4,12.5
E00102883,74.5,12.8,0,12.8
E00102884,57.8,21.8,5.7,14.7
E00102885,60.7,25,0,14.3
E00102886,29.2,15.7,10.3,44.9
E00102887,43.6,19.1,0.9,36.4
E00102888,64.9,23.2,4.3,7.6
E00102889,39.2,36.6,9.7,14.5
E00102890,53.7,10.3,2.9,33.1
E00102891,67.6,18.7,0,13.7
E00102892,46,12.8,2.8,38.4
E00165929,60.3,22.3,0.8,16.5
E00165938,52.9,37.8,0.8,8.4
E00165940,48.8,39.7,0.8,10.7
E00172766,9.8,32.8,41,16.4
E00172767,6,9.6,78.3,6
E00172768,31.4,14.3,14.3,40
E00180153,30.5,57.1,9.3,3.1
E00180155,29.2,19.4,41.7,9.7
E00180192,55.6,29,0.8,14.5
