areacd,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00095622,6.4,37.6,56.1
E00095623,6.3,38.1,55.6
E00095624,1.7,52.9,45.5
E00095625,9.4,23.5,67.1
E00095626,6.7,28.9,64.4
E00095627,5.3,61.8,32.9
E00095628,4.7,35.9,59.4
E00095629,3.8,26.7,69.5
E00095630,3.1,31.3,65.6
E00095631,8.2,44.3,47.5
E00095632,4.6,45.4,50
E00095633,6.7,65.8,27.5
E00095634,3.6,30.7,65.7
E00095635,3.1,26.5,70.4
E00095636,3.4,40,56.6
E00095637,3.8,50,46.2
E00095661,6.9,17.8,75.2
E00095662,3.1,24.6,72.3
E00095663,4.7,25.7,69.6
E00095664,6,23.1,70.9
E00095665,3.7,23,73.3
E00095666,8.6,17.2,74.1
E00095667,5.5,22,72.5
E00095700,11.2,26.7,62.1
E00095701,10.1,17.4,72.5
E00095702,3.4,29.1,67.6
E00095703,0.6,25.6,73.8
E00095704,10,23.3,66.7
E00095705,5.4,21.7,72.9
E00095706,12.3,26.3,61.4
E00095707,4.7,29.3,66
E00095741,5.3,30.1,64.6
E00095742,4.8,44.4,50.8
E00095743,8.8,24.5,66.7
E00095745,7.2,28.8,64
E00095746,3.7,18.4,77.9
E00095747,5,24.1,70.9
E00095748,5.8,24.7,69.5
E00095749,4.1,35.8,60.2
E00095750,0,46.9,53.1
E00095751,3.6,33,63.4
E00095752,0,44.2,55.8
E00095753,3.7,25,71.3
E00095754,0.8,44.1,55.1
E00095755,5.3,23.9,70.8
E00095756,7.8,32.4,59.8
E00095757,4,26.4,69.6
E00095836,10.4,24,65.6
E00095837,9,21.7,69.3
E00095838,5.3,24.4,70.2
E00095839,0.9,22.8,76.3
E00095840,4.4,23.7,71.9
E00101825,7.6,38,54.4
E00101826,5.1,20.4,74.5
E00101827,7.1,39.8,53.1
E00102721,5,29.8,65.3
E00102726,4.9,37.5,57.6
E00102741,2.5,27.5,70
E00102742,4.6,28.6,66.8
E00102743,2.6,26.3,71.1
E00102748,5.3,31.3,63.4
E00102751,4.1,26.8,69.1
E00102753,5.1,35,59.8
E00102754,5.1,41.9,53
E00102758,6,17.3,76.7
E00102761,0,27.8,72.2
E00102768,4.6,28.7,66.7
E00102769,9.8,28.3,62
E00102770,12.4,19.8,67.8
E00102771,7.7,31.7,60.6
E00102772,6.7,24,69.3
E00102773,2.9,31.1,66
E00102776,10.6,21.7,67.7
E00102777,5.5,32.9,61.6
E00102779,10.3,28.2,61.5
E00102781,2.6,23.8,73.5
E00102784,7.4,35.6,57
E00102786,2.9,35.2,61.9
E00102787,8.9,18.9,72.2
E00102788,3.1,28.6,68.4
E00102789,5.8,32.2,62
E00102790,4,32.5,63.6
E00102791,11.1,17,71.9
E00102792,2.4,35.3,62.3
E00102793,8.6,30.7,60.7
E00102794,5,26.7,68.3
E00102795,6.4,26.4,67.2
E00102796,8.1,25.7,66.2
E00102797,4.3,27.9,67.9
E00102798,2.7,33.6,63.8
E00102800,3,33.3,63.6
E00102801,3.2,46.5,50.3
E00102802,6.1,50.3,43.6
E00102804,4.7,41.9,53.4
E00102805,11.2,28.8,60
E00102806,6.9,24.7,68.4
E00102807,7,16.7,76.3
E00102808,10.6,25.5,63.8
E00102809,3.4,26.1,70.4
E00102810,6.3,19.4,74.4
E00102811,7.7,18.6,73.7
E00102812,8.1,17.2,74.7
E00102815,4.5,18.2,77.3
E00102823,2.4,29.9,67.7
E00102824,3.9,35.6,60.6
E00102827,3.4,38.1,58.5
E00102830,4,45.2,50.8
E00102831,5.6,34.1,60.3
E00102833,2.4,29.9,67.7
E00102834,0.6,44.9,54.5
E00102841,7.9,30.9,61.2
E00102843,5.8,20.7,73.6
E00102845,7.2,18.1,74.7
E00102848,6.4,27.8,65.8
E00102849,6.5,25.9,67.6
E00102850,5.4,21.5,73.1
E00102851,5.5,24,70.5
E00102852,6.7,28,65.2
E00102881,6.3,20,73.8
E00102882,6.5,20.7,72.8
E00102883,6.5,26.1,67.4
E00102884,4.8,20,75.2
E00102885,12,17.6,70.4
E00102886,6.3,53.4,40.2
E00102887,1.8,54.1,44
E00102888,3.8,28.4,67.8
E00102889,4.8,26.9,68.3
E00102890,4.6,48,47.4
E00102891,2.9,36,61.2
E00102892,1.9,52.8,45.3
E00165929,3.4,22,74.6
E00165938,6.7,15.1,78.2
E00165940,4.2,18.5,77.3
E00172766,3.4,17.6,79
E00172767,3.5,30.2,66.3
E00172768,5.7,21.4,72.9
E00180153,2.6,11.8,85.6
E00180155,2.7,65.8,31.5
E00180192,2.4,29.3,68.3
E00180209,2.8,32.9,64.3
E00180221,4.5,27.6,67.9
E00180233,3.6,27.3,69.1
E00180266,6.7,34.2,59.2
E00180273,8.8,23.4,67.9
E00180277,1,28.4,70.6
E00180280,0,34.6,65.4
E00182795,4,18,78
E00182816,3,20.5,76.5
E00182861,4.9,22.4,72.7
W00004162,7,22.4,70.6
W00004163,6.5,29.2,64.3
W00004170,3.2,31.9,64.9
