geography_code,in_full_time_education-001,in_full_time_education-002
E00005055,24.4,75.6
E00005056,14.8,85.2
E00005057,16.3,83.7
E00005058,23.8,76.2
E00005059,17.1,82.9
E00005060,23.2,76.8
E00005061,21.5,78.5
E00005062,39,61
E00005063,19.7,80.3
E00005064,24.6,75.4
E00005065,17.7,82.3
E00005066,28.2,71.8
E00005067,21.8,78.2
E00005068,20.3,79.7
E00005069,25.1,74.9
E00005070,17.3,82.7
E00005071,9.6,90.4
E00005072,16.7,83.3
E00005073,12.9,87.1
E00005074,21.3,78.7
E00005075,14.1,85.9
E00005076,17.3,82.7
E00005077,15.7,84.3
E00005078,19.1,80.9
E00005079,13.7,86.3
E00005080,17.8,82.2
E00005081,15.9,84.1
E00005082,16.9,83.1
E00005083,20.5,79.5
E00005084,16.7,83.3
E00005085,12.9,87.1
E00005086,23.9,76.1
E00005087,15.2,84.8
E00005088,20.6,79.4
E00005089,17.6,82.4
E00005090,12.5,87.5
E00005091,19.7,80.3
E00005092,11.3,88.7
E00005093,24.5,75.5
E00005094,18,82
E00005095,21.8,78.2
E00005097,18,82
E00005098,18.5,81.5
E00005099,21.1,78.9
E00005100,17.5,82.5
E00005101,20,80
E00005103,21.7,78.3
E00005104,16.3,83.7
E00005105,18,82
E00005106,17.7,82.3
E00005107,17.7,82.3
E00005108,31.4,68.6
E00005109,18.8,81.2
E00005110,19.7,80.3
E00005111,20.2,79.8
E00005112,23.7,76.3
E00005113,16.6,83.4
E00005114,23.4,76.6
E00005115,13.5,86.5
E00005116,20.1,79.9
E00005117,15.1,84.9
E00005118,18.7,81.3
E00005119,22.1,77.9
E00005120,17.6,82.4
E00005121,20,80
E00005122,21,79
E00005123,19.6,80.4
E00005124,24,76
E00005125,19.1,80.9
E00005126,20.4,79.6
E00005127,17.9,82.1
E00005128,19.2,80.8
E00005129,18.3,81.7
E00005130,10,90
E00005131,22.4,77.6
E00005322,14.7,85.3
E00005323,19.5,80.5
E00005324,19.6,80.4
E00005325,19.7,80.3
E00005326,21.9,78.1
E00005327,18,82
E00005328,14.9,85.1
E00005329,23.3,76.7
E00005330,12.2,87.8
E00005331,17.1,82.9
E00005332,18.2,81.8
E00005333,15.9,84.1
E00005334,10.4,89.6
E00005335,26.5,73.5
E00005336,27.4,72.6
E00005339,15,85
E00005340,15,85
E00005341,21.1,78.9
E00005342,22.2,77.8
E00005343,22,78
E00005344,19.3,80.7
E00005345,23,77
E00005346,19.9,80.1
E00005347,23.4,76.6
E00005348,20.8,79.2
E00005349,19.4,80.6
E00005350,20.8,79.2
E00005351,19.4,80.6
E00005352,19,81
E00005353,19.8,80.2
E00005354,19.7,80.3
E00005355,15.3,84.7
E00005356,22.4,77.6
E00005357,24.6,75.4
E00005358,19,81
E00005359,18.6,81.4
E00005360,16.5,83.5
E00005361,17.2,82.8
E00005362,21,79
E00005363,19.8,80.2
E00005441,18.3,81.7
E00005442,20.8,79.2
E00005443,14.9,85.1
E00005451,25.3,74.7
E00005452,14.2,85.8
E00005455,24,76
E00005456,26.7,73.3
E00005457,20.5,79.5
E00005458,13,87
E00005459,18.7,81.3
E00005461,25.8,74.2
E00005462,17.7,82.3
E00005463,16.4,83.6
E00005465,26.7,73.3
E00005466,9.6,90.4
E00005467,20.7,79.3
E00005469,18.3,81.7
E00005470,22.4,77.6
E00005471,13.8,86.2
E00005472,22.9,77.1
E00005473,20.6,79.4
E00005474,17.9,82.1
E00005475,13,87
E00005476,18.4,81.6
E00005477,21.2,78.8
E00005478,29.1,70.9
E00005479,22.3,77.7
E00005489,13.9,86.1
E00005493,14.8,85.2
E00005494,17.9,82.1
E00005495,22.1,77.9
E00005498,21.9,78.1
E00005508,19.5,80.5
E00005511,16.9,83.1
E00005514,16,84
E00020563,19.4,80.6
E00020664,18.8,81.2
E00020667,17.5,82.5
E00020668,27.8,72.2
E00020669,17.6,82.4
E00020670,26.4,73.6
E00020671,24.9,75.1
E00155889,14.3,85.7
E00155890,22.2,77.8
E00155891,19.9,80.1
E00155892,23.3,76.7
E00155893,16.3,83.7
E00155894,24.8,75.2
E00155895,21.9,78.1
E00155896,20.8,79.2
E00155897,24,76
E00155898,19.1,80.9
E00155900,18.1,81.9
E00155901,16,84
E00155902,18.5,81.5
E00155904,20.7,79.3
E00155907,18.8,81.2
E00155909,20,80
E00157264,17.5,82.5
E00157265,21,79
E00157266,23.9,76.1
E00157267,20.8,79.2
E00157268,19.4,80.6
E00157270,15.7,84.3
E00157271,22,78
E00157272,18.9,81.1
E00157273,21,79
E00157274,20.6,79.4
E00157275,22.1,77.9
E00157334,15.8,84.2
E00157337,15.2,84.8
E00157341,22.9,77.1
E00157343,21.6,78.4
E00157344,17.6,82.4
E00157345,22.2,77.8
E00170396,25.4,74.6
E00170397,22.7,77.3
E00170398,15.3,84.7
E00170399,23.1,76.9
E00170400,26.6,73.4
E00170402,27,73
E00170418,25.3,74.7
E00170419,24,76
E00170420,22.2,77.8
E00170423,21.8,78.2
E00170424,25.2,74.8
E00174946,16.8,83.2
E00174955,15.4,84.6
E00174956,16.5,83.5
E00180962,24.8,75.2
E00180969,21.7,78.3
E00180974,30.6,69.4
E00180986,16.4,83.6
E00180997,21,79
E00181009,26.2,73.8
E00181010,17,83
E00181015,28.4,71.6
E00181026,8.6,91.4
E00181029,25.4,74.6
E00181031,21,79
E00181039,10.9,89.1
