geography_code,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00005055,93.6,6.4,0
E00005056,97.3,2.7,0
E00005057,94.2,4.9,0.9
E00005058,98.1,1.9,0
E00005059,98.3,1.7,0
E00005060,90.1,8.8,1.1
E00005061,92.8,5.4,1.8
E00005062,90.8,6.1,3.1
E00005063,94.3,4.8,0.9
E00005064,90.8,8.3,0.9
E00005065,91.4,8,0.6
E00005066,93.1,6.4,0.6
E00005067,91.1,7.3,1.7
E00005068,98.1,1.9,0
E00005069,92.4,6.9,0.7
E00005070,96.1,3.2,0.7
E00005071,97.2,2.8,0
E00005072,91.5,8.2,0.3
E00005073,95.6,4.1,0.3
E00005074,97.5,1.9,0.6
E00005075,94.6,4.7,0.7
E00005076,97.3,2.3,0.4
E00005077,94.3,3.7,2
E00005078,95.4,4.6,0
E00005079,97.8,1.9,0.3
E00005080,97.1,2.3,0.6
E00005081,97.8,2.2,0
E00005082,95.3,4.7,0
E00005083,96.7,3.3,0
E00005084,97.9,1.8,0.3
E00005085,95.8,2.9,1.3
E00005086,95.9,3.8,0.3
E00005087,97.5,1.6,1
E00005088,97.9,1.8,0.3
E00005089,95.3,4.7,0
E00005090,96.8,3.2,0
E00005091,97,2.8,0.3
E00005092,96.4,3.6,0
E00005093,92.3,6.9,0.8
E00005094,89.5,10.2,0.4
E00005095,94.6,4.2,1.1
E00005097,95,4.8,0.2
E00005098,94.6,5.1,0.3
E00005099,83.1,14.4,2.5
E00005100,98.1,1.9,0
E00005101,96.3,3.1,0.6
E00005103,93.8,5.5,0.7
E00005104,92.7,6,1.3
E00005105,94.2,5.1,0.6
E00005106,95.3,1.9,2.8
E00005107,96.3,2.5,1.2
E00005108,95,4.2,0.8
E00005109,92.2,6.1,1.7
E00005110,92.8,5.6,1.6
E00005111,97.1,2.6,0.3
E00005112,96.7,3.3,0
E00005113,97.4,2.6,0
E00005114,97.7,2.3,0
E00005115,88.4,10.6,1
E00005116,93,6.4,0.5
E00005117,83,13.8,3.2
E00005118,78.1,18,3.9
E00005119,93,6.7,0.3
E00005120,89.2,8.6,2.2
E00005121,87.1,11.8,1.1
E00005122,89,9.6,1.4
E00005123,92.6,6.9,0.5
