geography_code,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00005055,10.6,29.1,25.1,35.2
E00005056,2.4,10.3,27,60.3
E00005057,4,7.1,59.5,29.4
E00005058,5.1,12,41.9,41
E00005059,0,8.6,45.3,46.1
E00005060,17.8,21.5,54.2,6.5
E00005061,5.4,22.4,58.5,13.6
E00005062,16.7,60,23.3,0
E00005063,0.8,8.5,50.8,39.8
E00005064,0,14.9,40.3,44.8
E00005065,0,19.9,43.2,37
E00005066,5,13.2,44.6,37.2
E00005067,0,10.9,28.2,60.9
E00005068,0.8,9.3,28.7,61.2
E00005069,1.8,24.1,67.9,6.3
E00005070,6.1,17.5,25.4,50.9
E00005071,31.2,2.8,36.7,29.4
E00005072,0,5.4,41.5,53.1
E00005073,0.8,4.2,41.5,53.4
E00005074,2.5,9.3,39,49.2
E00005075,0.8,4.1,59.3,35.8
E00005076,0.9,12.8,43.1,43.1
E00005077,3.6,32.1,50,14.3
E00005078,9.2,16.3,41.8,32.6
E00005079,1.5,27,41.6,29.9
E00005080,3.8,5.3,64.7,26.3
E00005081,1.5,42.2,50.4,5.9
E00005082,24.8,25.7,36.7,12.8
E00005083,0,13.9,41.6,44.5
E00005084,0,3.7,69.6,26.7
E00005085,14.3,25,52.7,8
E00005086,0.8,9.9,61.8,27.5
E00005087,0.8,13.4,52.8,33.1
E00005088,2.5,10.7,66.4,20.5
E00005089,0.9,37.7,41.5,19.8
E00005090,0,10.9,44.5,44.5
E00005091,0.7,17.5,58,23.8
E00005092,1.6,39.3,51.6,7.4
E00005093,16.8,15.8,51.5,15.8
E00005094,0.6,2.3,9.7,87.5
E00005095,2.2,7.3,50.4,40.1
E00005097,2.6,15.5,10.3,71.6
E00005098,0,1.6,17.6,80.8
E00005099,43.5,37.2,13.8,5.4
E00005100,1.6,6.4,58.4,33.6
E00005101,0,5.5,48.4,46.1
E00005103,0,0,83,17
E00005104,0,36.2,58,5.8
E00005105,0,23.8,65.9,10.3
E00005106,5.6,9.5,53.2,31.7
E00005107,0,1.6,58.1,40.3
E00005108,1.2,37.6,39.4,21.8
E00005109,10.6,13.1,49.4,26.9
E00005110,2.3,36.4,47.3,14
E00005111,1.5,0.8,61.5,36.2
E00005112,0.9,11,67.9,20.2
E00005113,0,1.5,80.2,18.3
