areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00133025,4.1,26.6,40.4,28.9
E00133026,12.2,42.9,26.5,18.4
E00134175,6.8,47.5,33,12.7
E00134176,4.3,31.5,42.9,21.2
E00134177,9.5,43.1,40.9,6.6
E00134178,5,40,31.7,23.3
E00134179,6.2,32.3,39.1,22.4
E00134180,9.8,74.8,14.7,0.6
E00134181,13.5,78.1,8.4,0
E00134182,4,30.2,39.6,26.2
E00142688,1.3,36.3,38.8,23.8
E00142694,8.8,26.3,41.3,23.8
E00142695,7.3,39,35.8,17.9
E00142696,5.4,32.4,37.8,24.3
E00142697,1.4,27.5,47.8,23.2
E00142698,5.1,30.9,44.1,19.9
E00142699,13.9,43.5,19.4,23.1
E00142700,4.7,41.9,44.2,9.3
E00142701,4.6,27.8,40.7,26.9
E00142702,4.5,31.8,40.9,22.7
E00142703,6.5,23.4,39,31.2
E00142704,42.9,40.3,13.6,3.2
E00142705,47,34.3,9.7,9
E00142706,5.9,37.6,40.6,15.9
E00142707,20.4,54.6,20.4,4.6
E00142708,19,44.6,27.3,9.1
E00142709,29.1,40.9,23.6,6.3
E00142710,14.7,49.1,26.4,9.8
E00142711,12.8,43.3,30.5,13.4
E00142712,1.5,35.1,46.5,16.8
E00142713,6.2,37.2,39.3,17.2
E00142715,7.5,44.2,37.5,10.8
E00142717,19,38.1,31,11.9
E00142718,7.8,36.9,42.6,12.8
E00142719,31.5,41.4,17.1,9.9
E00142720,23.4,53.1,18.8,4.7
E00142721,34.1,47.3,14,4.7
E00142722,28.1,41.3,24,6.6
E00142723,38.3,44.3,11.3,6.1
E00142724,47.8,45.5,5.1,1.7
E00142725,25.6,47.2,20.8,6.4
E00142726,21.6,50.5,20.7,7.2
E00142727,18.7,52.8,21.1,7.3
E00142729,21.4,53.8,18.8,6
E00142733,11.3,43.5,33.9,11.3
E00142734,18,46.9,26.6,8.6
E00142735,22.4,41.7,30.3,5.7
E00142736,14.4,43.8,28.8,13
E00142737,17.6,39.7,31.3,11.5
E00142741,5.7,43,34.2,17.1
E00142744,17.1,46.1,28.3,8.6
E00142747,17.2,48.3,22.8,11.7
E00142748,27.6,36.6,28.3,7.6
E00142749,19.3,46.7,27.4,6.7
E00142750,22.2,39.3,27.4,11.1
E00142751,11.6,40.5,38,9.9
E00142752,32.2,43.2,18.6,5.9
E00142753,35,43.3,17.5,4.2
E00142754,19.1,44.7,27.7,8.5
E00142755,24.2,45,25,5.8
E00142756,28.9,43,25.2,3
E00142757,10.1,40.6,36.2,13
E00142758,6.3,43.3,33.9,16.5
E00142760,11.2,47.4,33.6,7.8
E00142761,6.1,50.9,33.3,9.6
E00142763,31.6,52.1,13.7,2.6
E00142764,8.9,44.4,36.3,10.4
E00142765,25.5,54,16.8,3.6
E00142766,11,35.6,37,16.4
E00142768,36.7,39.2,20.9,3.2
E00142769,12,39.3,38,10.7
E00142770,15.5,45.9,26.6,12.1
E00142771,38.5,49.7,7.2,4.6
E00142772,31.6,46.2,18.8,3.4
E00142773,20.1,47.9,21.5,10.4
E00142774,11.9,40.1,33.9,14.1
E00142775,35.1,44.1,14.4,6.4
E00142776,22,47.5,26.2,4.3
E00142777,6.3,40.3,39,14.5
E00142826,0,32.7,43.6,23.6
E00142827,5,30,34,31
E00142828,5.7,39.3,35,20
E00142829,5.4,35.1,36.9,22.5
E00142830,12.7,35.7,32.5,19
E00142831,14.7,38.9,25.3,21.1
E00142832,4.1,27.3,38,30.6
E00142833,6.3,22.1,49.5,22.1
E00142834,4.1,36.7,38.8,20.4
E00142843,7.1,36.3,38.1,18.5
E00142844,6.6,40.4,39,14
E00142845,11,40,32.9,16.1
E00142850,2.9,37.7,38.2,21.3
E00142851,2,49,34.7,14.3
E00142857,6.1,24.5,40.8,28.6
E00142858,8.7,44.2,30.2,16.9
E00142859,8.3,29.4,34.9,27.5
E00142860,4.5,40.3,35.2,19.9
E00142861,6.8,32.2,32.2,28.8
E00142862,2.4,29.1,44.8,23.6
E00142863,8.8,36.8,35.1,19.3
E00142864,17.8,47.3,29.5,5.4
E00142865,9.2,44,35.6,11.2
E00142866,17,37.8,28.1,17
E00142867,15.9,34.5,39.3,10.3
E00142868,21.1,56.3,20.3,2.3
E00142869,10.7,46.4,33.6,9.3
E00142870,8.2,37.7,37.7,16.4
E00142871,7.6,42.7,36.3,13.4
E00142874,6.3,32.4,42.3,18.9
E00142875,13.2,47.4,21.9,17.5
E00142876,6.4,30.9,45.5,17.3
E00144160,5.8,37.4,39.2,17.5
E00144161,15.3,42.4,30.6,11.8
E00144162,31,52.6,12.3,4.1
E00144163,7.7,42.6,34.8,14.8
E00144164,21.3,50,19.7,9
E00144165,15.1,38.9,31,15.1
E00144166,10.9,44.5,33.6,10.9
E00144167,6.9,33,39.4,20.7
E00144168,6.4,37.6,38.3,17.7
E00144169,18.9,42.4,32.6,6.1
E00144174,1,22.1,45.2,31.7
E00144175,10.9,35.9,32.8,20.3
E00144176,14.3,30.4,33.9,21.4
E00144191,4.8,36.8,32,26.4
E00144192,13.8,43.8,28.5,13.8
E00144193,28.5,43.8,19.4,8.3
E00144194,21.4,33.3,31.8,13.5
E00144195,17.1,42.6,30.2,10.1
E00144196,15.6,53.3,24.4,6.7
E00144197,21.2,50,21.2,7.6
E00144198,36.3,30.6,20.2,12.9
E00144199,36.6,40.2,17,6.3
E00144200,34.1,44.2,14,7.8
E00144201,18.8,46.2,21.4,13.7
E00144202,31,37.9,24.1,6.9
E00144203,8.2,37.3,37.3,17.2
E00144204,9.8,49.1,27.6,13.5
E00144205,11.3,39.7,37.6,11.3
E00144206,9.4,50.4,33.1,7.2
E00144247,6.3,27.9,44.1,21.6
E00144248,10,39,28,23
E00144249,7.8,27.8,40,24.3
E00144251,6.4,29.8,40.4,23.4
E00144252,6,30.4,41.8,21.7
E00144253,7.5,34.2,38.3,20
E00144254,6.5,51.6,25.8,16.1
E00144255,2.1,18.1,54.3,25.5
E00144267,2.2,37.4,38.5,22
E00144268,34.2,48,13.8,3.9
E00144269,11.9,43.7,33.3,11.1
E00144270,6,42.8,36.1,15.1
E00144271,8.7,44.9,30.4,15.9
E00144272,16.7,53.6,22.5,7.2
E00144273,8.6,46.9,38.3,6.3
E00144274,2.7,29.3,34.7,33.3
E00144275,11.5,41.6,37.2,9.7
E00144276,6.5,42.8,31.2,19.6
E00144277,8.4,39.9,35.7,16.1
E00144278,9.8,32.8,34.4,23
E00144280,4.2,26.8,35.2,33.8
E00144281,4.8,25.6,39.2,30.4
E00144282,3.7,23.2,42.7,30.5
E00144283,3.4,27,40.4,29.2
