areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00133025,84.8,12.1,3.2
E00133026,73.5,17.1,9.4
E00134175,74.9,18.5,6.6
E00134176,85.4,11.2,3.4
E00134177,71.2,18.3,10.4
E00134178,74.8,18.7,6.5
E00134179,85.7,10.2,4
E00134180,58.1,31,10.8
E00134181,61,29.1,9.8
E00134182,83.4,13.6,3
E00142688,81.6,16.2,2.2
E00142694,84.1,11.6,4.2
E00142695,79.9,15.4,4.8
E00142696,85.7,11.5,2.8
E00142697,89.8,7.4,2.8
E00142698,88.3,10.5,1.2
E00142699,73.2,17.7,9.1
E00142700,73,17.1,9.9
E00142701,75.1,20.2,4.7
E00142702,76.5,17.6,5.9
E00142703,85,8.9,6.1
E00142704,76.1,14.3,9.7
E00142705,66.7,23.5,9.9
E00142706,87.8,9.9,2.3
E00142707,76.4,15.6,8
E00142708,77,18,4.9
E00142709,77.1,12.6,10.3
E00142710,75.9,18.3,5.8
E00142711,81.2,13.1,5.7
E00142712,85.7,11.5,2.8
E00142713,86.1,11.6,2.3
E00142715,79.4,16.6,4
E00142717,70.4,23.5,6.2
E00142718,92.2,5.6,2.2
E00142719,74.7,15.2,10.1
E00142720,79.1,14.4,6.5
E00142721,72.6,18.9,8.5
E00142722,72.1,18.7,9.2
E00142723,73.8,16.5,9.7
E00142724,74.5,19.6,5.8
E00142725,66.2,23.2,10.5
E00142726,73.3,15.2,11.4
E00142727,83.8,13.1,3.1
E00142729,61.3,24.8,14
E00142733,74.8,17.8,7.4
E00142734,74.8,17.8,7.4
E00142735,71.8,18.3,9.9
E00142736,73.8,20.4,5.8
E00142737,77.2,15.6,7.2
E00142741,88,8.5,3.5
E00142744,79.3,15.4,5.3
E00142747,76.1,15.8,8.2
E00142748,73.1,16.5,10.5
E00142749,82.4,12.1,5.5
E00142750,74.2,18.2,7.6
E00142751,84.2,12.7,3.1
E00142752,72.8,16.4,10.8
E00142753,72.4,15.7,11.8
E00142754,78.1,17.7,4.2
E00142755,77,15.2,7.8
E00142756,72.8,19.9,7.3
E00142757,81.3,15.2,3.5
E00142758,84.7,13.9,1.4
E00142760,79.4,15.5,5.2
E00142761,78.4,17.3,4.3
E00142763,62.9,25.9,11.2
E00142764,80.9,14.2,4.9
E00142765,80.6,15.8,3.6
E00142766,88.2,10.4,1.3
E00142768,67.9,23.2,8.9
E00142769,79.8,16.3,3.9
E00142770,84.7,11.7,3.6
E00142771,75.2,17.2,7.6
E00142772,77.7,17.4,4.9
E00142773,69.3,22.9,7.7
E00142774,83.5,14.2,2.4
E00142775,78.3,16.3,5.4
E00142776,79.9,12.5,7.5
E00142777,82.2,13.1,4.7
E00142826,86.6,10.2,3.1
E00142827,83.3,12.1,4.6
E00142828,81.3,14.7,4
E00142829,71.6,20.7,7.8
E00142830,74.1,21,4.9
E00142831,73.2,18.2,8.6
E00142832,87.3,11.1,1.6
E00142833,82.6,12.1,5.4
E00142834,72.6,21.2,6.2
E00142843,78.9,15.6,5.5
E00142844,81.4,13.1,5.5
E00142845,79.5,13.8,6.8
E00142850,82.6,13.6,3.7
E00142851,72.1,18.3,9.6
E00142857,81.7,15.7,2.6
E00142858,75.8,17.3,6.9
E00142859,82.8,15,2.2
E00142860,85.1,10.9,4
E00142861,84.6,11,4.4
E00142862,84.2,11.1,4.7
E00142863,75,16.4,8.6
E00142864,66.1,24.2,9.7
E00142865,85.9,10.1,4
E00142866,77.5,15.3,7.2
E00142867,76.9,16.2,6.9
E00142868,78.1,13.9,8.1
E00142869,75.2,17.2,7.7
E00142870,80.4,15,4.6
E00142871,71,15.5,13.5
E00142874,81.5,13,5.5
E00142875,79.4,15.8,4.8
E00142876,82.4,12.3,5.3
E00144160,80,15.4,4.6
E00144161,77.6,16.4,6
E00144162,62.3,20.6,17.1
E00144163,71.9,19.5,8.5
E00144164,71.3,19.3,9.5
E00144165,80.3,14.9,4.9
E00144166,73.5,19.3,7.1
E00144167,81,12.6,6.4
E00144168,76.5,15.2,8.4
E00144169,64.6,23.2,12.3
E00144174,82.1,16,1.9
E00144175,79.4,16.3,4.3
E00144176,79.7,13.8,6.5
E00144191,78.7,16.8,4.5
E00144192,66.5,25.2,8.3
E00144193,65.6,21.9,12.5
E00144194,77.3,16.5,6.2
E00144195,72.7,17.4,9.9
E00144196,74.4,16.4,9.2
E00144197,74.4,17.3,8.3
E00144198,79.1,14.9,6
E00144199,78.9,13.5,7.6
E00144200,73.7,18,8.3
E00144201,76.8,15.1,8.1
E00144202,62.1,29.7,8.2
E00144203,84.3,8.7,7
E00144204,73.7,18,8.3
E00144205,78.4,15.7,5.9
E00144206,74,20.3,5.7
E00144247,85.8,10.8,3.4
E00144248,82.1,12.9,5
E00144249,87.6,9,3.4
E00144251,82.8,14.1,3.1
E00144252,82.5,11.7,5.8
E00144253,77.1,15.6,7.3
E00144254,74,18.5,7.5
E00144255,85.4,12.6,2
E00144267,84,12.3,3.8
E00144268,59.6,25.6,14.8
E00144269,80.1,15.7,4.1
E00144270,86.4,10.6,3.1
E00144271,80.6,14.2,5.2
E00144272,75.1,17.4,7.5
E00144273,74.8,18.9,6.3
E00144274,84.6,15.4,0
E00144275,83.2,13.7,3.2
E00144276,86.6,10,3.4
E00144277,83.5,14.2,2.3
E00144278,81.2,12.3,6.5
E00144280,78,13.6,8.5
E00144281,86,9.4,4.5
E00144282,86,8.4,5.6
E00144283,83.2,13,3.8
E00144284,70.9,20.3,8.8
E00144335,79.8,12,8.2
E00144384,79.8,13.4,6.9
E00144386,86.9,10.7,2.4
E00144387,84.3,12.6,3.1
E00144392,72.1,23.4,4.5
E00144393,74.4,16.3,9.3
E00144394,81.7,13.3,4.9
E00144395,85.7,9.4,4.9
E00144396,74.5,18.2,7.3
E00144397,75.4,19.9,4.7
E00144398,26.2,46.9,26.9
E00144399,85.4,10.2,4.3
E00144400,74.7,17.4,7.9
E00144401,81.5,13.9,4.5
E00144402,61.4,22.4,16.1
E00144403,54.4,27,18.6
E00144404,67.1,20.6,12.3
E00144405,85,11.4,3.6
E00144406,76.7,16.7,6.7
E00144407,81.4,15.2,3.5
E00144408,80.2,14.3,5.4
E00144409,77.5,15.4,7
E00144410,74.1,18.4,7.5
E00144411,75.9,17.1,7
E00144412,72.4,19.5,8
E00144414,72.1,22.1,5.8
E00144454,79.5,17,3.5
E00144455,84.9,11.8,3.3
E00144456,85.2,10.1,4.7
E00144457,87.6,9.2,3.2
E00144458,90,8.8,1.2
E00144459,83.3,13.7,3.1
E00144460,73.3,16.5,10.2
E00144461,87.3,8.4,4.3
E00144462,83.1,13.6,3.3
E00173425,74.4,19.9,5.7
E00176779,73.4,20.2,6.4
E00176781,68.5,24.1,7.4
E00176794,90.2,7.9,1.9
E00176801,56.5,28.5,15
E00176809,88.9,9.6,1.5
E00176818,84,12.3,3.7
E00176826,62.3,31.1,6.6
E00176835,82.9,12.4,4.7
E00176849,92.3,6.2,1.5
E00176871,85.4,9.7,4.9
E00176873,91.9,6.3,1.8
E00176880,86.7,8.8,4.4
E00176896,55.5,34.3,10.2
E00176907,83.1,10.7,6.2
