areacd,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00133025,12.7,69,18.3
E00133026,7,73.7,19.3
E00134175,6.2,77.1,16.7
E00134176,11,74.5,14.5
E00134177,6.3,75.7,18
E00134178,6.9,64.8,28.2
E00134179,13.9,62.4,23.8
E00134180,2,83.9,14.1
E00134181,2.9,89.2,7.9
E00134182,8.9,72.4,18.7
E00142688,9.6,68.5,21.9
E00142694,15.9,76.8,7.2
E00142695,8.7,77.7,13.6
E00142696,6.8,79.5,13.7
E00142697,16.3,70,13.8
E00142698,15.2,75.8,9.1
E00142699,10.4,65.1,24.5
E00142700,5.2,48.3,46.6
E00142701,12.9,72,15.1
E00142702,7.6,75.9,16.5
E00142703,12,72,16
E00142704,14.3,55.5,30.3
E00142705,10.2,66.1,23.7
E00142706,11,71.2,17.8
E00142707,9.8,69.9,20.3
E00142708,8.2,73.5,18.4
E00142709,12,77.1,10.8
E00142710,14.6,71.5,13.8
E00142711,10.7,68,21.3
E00142712,5.8,78.5,15.7
E00142713,7.8,63.3,28.9
E00142715,9,82.1,9
E00142717,4.3,56.9,38.8
E00142718,8,65.2,26.8
E00142719,6.3,72.2,21.4
E00142720,19.3,53,27.7
E00142721,6.9,59.5,33.6
E00142722,12.4,57,30.6
E00142723,14.9,56.4,28.7
E00142724,13.9,51.6,34.4
E00142725,4,72.5,23.5
E00142726,11.8,68.8,19.4
E00142727,15.5,70.4,14.1
E00142729,5.2,73.9,20.9
E00142733,14.3,61.1,24.6
E00142734,7.6,82.4,9.9
E00142735,11.7,66.8,21.4
E00142736,13.7,66.7,19.7
E00142737,2.3,84.6,13.1
E00142741,20.4,58.3,21.4
E00142744,9.4,61.9,28.8
E00142747,14,59.8,26.2
E00142748,9.5,75,15.5
E00142749,8.2,70.6,21.2
E00142750,4.9,64.6,30.5
E00142751,4.5,76.1,19.3
E00142752,9.8,63,27.2
E00142753,15.7,64,20.2
E00142754,12.2,67,20.9
E00142755,9.3,54.6,36.1
E00142756,6.3,61.1,32.6
E00142757,6.6,76.2,17.2
E00142758,23.9,48.9,27.3
E00142760,7.7,77.9,14.4
E00142761,7.1,71.4,21.4
E00142763,3.3,69.1,27.6
E00142764,13.6,68.2,18.2
E00142765,9,68.5,22.5
E00142766,10.2,73.5,16.3
E00142768,9.2,71.4,19.3
E00142769,6.1,76.5,17.4
E00142770,11.5,69.2,19.2
E00142771,13.7,72.5,13.7
E00142772,14.4,49.5,36.1
E00142773,10.2,71.7,18.1
E00142774,12.4,75.2,12.4
E00142775,17.8,48.8,33.3
E00142776,18.3,64.6,17.1
E00142777,13,80,7
E00142826,23.3,56.7,20
E00142827,11.6,76.7,11.6
E00142828,11.7,77.5,10.8
E00142829,1.8,53,45.2
E00142830,14.6,70.1,15.3
