areacd,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00031549,42.2,3.4,54.4
E00031557,55.2,1.9,42.9
E00031558,47.3,0.4,52.3
E00031565,56.5,0.9,42.6
E00031569,56.7,2.8,40.5
E00031733,62.2,3.3,34.5
E00031734,59.8,5.8,34.4
E00031736,63.6,2.4,34
E00031737,54.9,2.2,42.9
E00031738,50.2,4.4,45.4
E00031739,52.3,2.3,45.5
E00031740,67.5,3,29.5
E00031741,38.9,0.6,60.6
E00031742,50.2,3.3,46.5
E00031743,56.3,3.5,40.3
E00031744,62.1,2.6,35.3
E00031745,60.7,3.3,36
E00031746,48.1,4.9,47
E00031747,61.4,2.4,36.2
E00031748,36,7.2,56.8
E00031749,58.5,1,40.4
E00031750,40.4,4.9,54.7
E00031751,46.2,2.5,51.3
E00031752,30.3,3.8,65.9
E00031753,53.1,1.2,45.8
E00031755,50.4,0,49.6
E00031756,33.3,2.9,63.7
E00031757,43.7,2.4,53.8
E00031758,63.3,2.6,34.1
E00031760,55.8,0.4,43.8
E00031761,55.3,3.7,40.9
E00031762,57.2,2.6,40.2
E00031763,47.7,0.4,51.9
E00031764,52.4,4.7,42.9
E00031765,63.6,3.3,33
E00031766,53.3,2.9,43.9
E00031767,51.1,0.4,48.5
E00031768,52.9,1.3,45.8
E00031769,49.2,1.6,49.2
E00031770,56.6,4.6,38.7
E00031771,41.4,4.4,54.2
E00031772,74.1,3.4,22.4
E00032176,54,4.3,41.7
E00032177,42.2,4.2,53.6
E00032178,49.2,6.6,44.2
E00032179,62.6,0.4,37
E00032180,56.6,3,40.4
E00032181,54.2,2.9,42.9
E00032182,73.4,1.6,25
E00032183,50.8,6,43.3
E00032184,53.3,2.4,44.3
E00032186,61.2,5.6,33.2
E00032187,66,2,32
E00032188,59,1.8,39.2
E00032189,50.6,0,49.4
E00032190,57.3,1.3,41.3
E00032191,61.6,3.5,34.9
E00032192,57.3,2.4,40.3
E00032193,39.1,1.8,59.1
E00032194,53.7,2.3,44
E00032195,68.8,3.9,27.2
E00032196,63.8,3.1,33
E00032206,62.4,3.9,33.7
E00032207,43.8,6,50.2
E00032208,59.5,3.3,37.2
E00032209,53.8,3.6,42.6
E00032210,49,5,46
E00032211,53.8,3.3,42.9
E00032221,62.7,4.2,33.1
E00032227,35.3,5.4,59.4
E00032228,59,3,38
E00032229,49.8,1.8,48.5
E00032230,47.7,4.6,47.7
E00032231,59.6,2.6,37.9
E00032232,51.4,2.8,45.8
E00032233,68.2,0.2,31.5
E00032234,59.8,2.3,37.9
E00032235,56.4,5,38.6
E00032236,49.3,1.3,49.3
E00032237,61.9,2,36.1
E00032238,55.7,3.4,40.9
E00032247,57.9,2.2,39.9
E00032248,50.7,2.8,46.4
E00032249,47.8,3.1,49.1
E00032250,56.3,3.6,40.1
E00032251,61.2,3.7,35
E00032252,59,1.3,39.7
E00032253,65.1,0.4,34.5
E00032254,57.4,5.3,37.3
E00032255,67.2,1.5,31.3
E00032256,52.3,2.2,45.5
E00032257,53.4,3.9,42.6
E00032258,59.7,2.1,38.2
E00032259,53,0.9,46.2
E00032261,47.4,2.3,50.3
E00032262,57.7,2,40.3
E00032263,61.5,3.1,35.4
E00032264,39.2,0.5,60.4
E00032265,64,2.3,33.7
E00032266,63.7,0.8,35.5
E00032267,41.3,3.6,55.1
E00032268,52.1,0.8,47.1
E00032269,50.6,0.8,48.6
E00032270,63.9,1.3,34.8
E00032271,72.4,1.4,26.2
E00032272,53.5,0.8,45.7
E00032275,38.8,0.9,60.3
E00032276,59.8,3.5,36.7
E00032277,61.7,1.6,36.6
E00032284,54.7,2,43.3
E00032410,59.9,2,38.2
E00032411,62.4,0,37.6
E00032412,60.3,4.5,35.1
E00032413,67.3,2,30.7
E00032414,55.3,3.2,41.5
E00032415,62.4,1.9,35.7
E00032416,53.7,3.5,42.7
E00032417,50,0,50
E00032418,60.5,2,37.4
E00032419,70.6,2.8,26.5
E00032420,56.6,2,41.5
E00032421,64,2.3,33.7
E00032422,52.1,3.1,44.8
E00032423,53.3,2.5,44.2
E00032424,67.9,3.2,28.8
E00032439,63.2,3.7,33.1
E00032440,57.2,2,40.8
E00032441,61.4,1.8,36.8
E00032442,60.9,4.3,34.8
E00032443,49.4,0.6,50
E00032444,70.2,3.1,26.7
E00032446,67.7,1.6,30.7
E00032447,44.3,2.7,52.9
E00032448,65.4,1.5,33.1
E00032449,58.6,1.6,39.8
E00032450,72.7,0,27.3
E00032451,64.1,0.7,35.2
E00032452,63.9,2.7,33.4
E00032453,52.3,2.1,45.6
E00032454,50.9,1.3,47.8
E00032455,44.2,1.2,54.6
E00032456,71.3,0.7,28
E00032457,55.9,1.9,42.2
E00032458,51.4,1.4,47.2
E00032459,61,1.9,37.1
E00032460,59.2,1,39.8
E00032461,60.7,3.3,36
E00032462,48.5,3,48.5
E00032463,49.6,1.7,48.7
E00032464,41.8,7.3,50.9
E00032465,65.9,3.6,30.5
E00032466,67.4,1.9,30.8
E00032467,45.6,3.4,51
E00032468,41.6,9,49.4
E00032469,56.1,3.4,40.5
E00032470,45.6,4.1,50.2
E00032471,46.4,6.3,47.3
E00032472,54.6,6.3,39.1
E00032473,50.5,7.5,42
E00032474,47.6,3.5,48.9
E00032475,8.7,5.8,85.6
E00032476,60,3.3,36.7
E00032477,49,5.8,45.2
E00032478,61.7,2.7,35.6
E00032479,57.3,0.5,42.3
E00032480,48.6,0,51.4
E00032481,57.5,4.6,37.9
E00032482,58,2.1,39.9
E00032483,59,4.3,36.7
E00032484,48.5,1.5,50
E00032485,54.7,4.5,40.8
E00032486,54,4.4,41.6
E00032487,52.7,1.2,46.1
E00032488,49.5,1.8,48.6
E00032489,64.4,3.6,32
E00032490,70.3,1.6,28
E00032491,47,3.4,49.6
E00032492,44.4,1.4,54.2
E00032493,68.6,1.3,30.1
E00032494,70.2,0,29.8
E00032495,60.4,2.2,37.3
E00032496,51.1,2.5,46.5
E00032497,70.5,3,26.5
E00032498,41,2.1,56.9
E00034486,41.7,2.1,56.2
E00034487,39.2,3.4,57.3
E00034488,55.6,0.8,43.6
E00034489,54.4,1.3,44.2
E00034490,45.2,2.3,52.5
E00034491,50,0.8,49.2
E00034492,54.5,2.2,43.3
E00034493,53.3,2.2,44.4
E00034494,54.8,1,44.2
E00034495,56.3,2.1,41.7
E00034496,38.7,0.7,60.6
E00034497,38.8,0.5,60.8
E00034498,57.8,4.3,37.8
E00034499,38.7,0.4,60.9
E00034500,52.9,3.5,43.6
E00034501,48.9,0.9,50.2
E00034502,43.6,1.3,55.1
E00034503,54.3,2.5,43.2
E00034504,51.7,0.8,47.5
E00034505,56.2,3.3,40.5
E00034506,52.7,0,47.3
E00034507,52.9,2.7,44.4
E00034508,58,1.6,40.3
E00034509,52.4,0.4,47.2
E00034510,54.4,1.8,43.8
E00034511,52.1,2.6,45.3
E00034512,41.4,4.6,54
E00034513,49,3.7,47.3
E00034514,58.4,1.5,40.1
E00034515,61.6,1.3,37.1
E00034516,58.1,3.3,38.6
E00034517,52.3,1.2,46.5
E00034518,42.1,3.7,54.2
E00034519,54.7,2.4,42.9
E00034520,67.1,2,30.8
E00034521,55.6,3.3,41.1
E00034522,53.5,2.8,43.8
E00034523,58.7,2.6,38.7
E00034524,57.4,0.4,42.2
E00034525,46.6,4.1,49.3
E00034526,49.8,5.5,44.7
E00034527,51.9,6.6,41.4
E00034528,46.3,2.7,51
E00034529,48.4,2.7,48.9
E00034530,55.9,3.8,40.4
E00034531,53,2.6,44.4
E00034532,50.2,1.8,48
E00034533,53.7,1.8,44.5
E00034534,40.4,1.2,58.4
E00034535,58.7,5.1,36.2
E00034536,52.9,2.2,44.9
E00034537,43.1,2.7,54.1
E00034538,47.3,5,47.7
E00034539,49.8,2.8,47.5
E00034540,40.7,3.7,55.6
E00034541,55.5,2.8,41.7
E00034542,61.2,3.3,35.4
E00034543,53.7,2.6,43.6
E00034544,60.3,5.2,34.5
E00034545,52.8,2.6,44.7
E00034546,54.7,1.4,43.9
E00034547,49.3,6.3,44.4
E00034548,61.9,2.2,35.9
E00034549,53.2,6.8,40
E00034550,54.3,2.7,43
E00034551,52,3.2,44.8
E00034552,67.2,2.9,29.9
E00034553,55,4,41
E00034554,48.8,3.9,47.3
E00034555,57.2,3.7,39.1
E00034556,61.2,1.9,36.9
E00034557,57.6,1.7,40.7
E00034558,57.8,5,37.3
E00034559,65.9,1.7,32.4
E00034560,45.8,4,50.2
E00034561,41.3,7.7,51
E00034562,51.8,4.2,44
E00034563,54.9,2.9,42.2
E00034564,52,5,42.9
E00034565,47.7,2.6,49.7
E00034566,47,6.4,46.5
E00034567,46.5,6.6,47
E00034568,44.7,6,49.3
E00034569,47,8,45
E00034570,48.7,4.7,46.6
E00034571,49.7,6.5,43.9
E00034572,43.4,2.2,54.4
E00034573,44.6,4.8,50.5
E00034574,44.7,5,50.2
E00034575,43.2,4.2,52.6
E00034576,52.1,2.1,45.8
E00034577,48.8,7.2,44
E00034578,39.1,6.8,54.2
E00034579,42.1,2.9,55
E00034580,34.5,6.4,59.1
E00034581,44.8,1.3,53.9
E00034582,50.4,2.7,46.9
E00034583,56.9,3.7,39.3
E00034584,53.8,3.6,42.6
E00034585,39.1,0.4,60.5
E00034591,47.7,2.3,50
E00034592,53.1,1.8,45.1
E00034593,60.3,1.5,38.2
E00034594,52.6,2.3,45.1
E00034595,50.8,1.7,47.5
E00034596,52.5,2.5,45
E00034597,56.8,1.7,41.5
E00034598,56.5,2.4,41.1
E00034599,55.1,1.3,43.6
E00034600,52.7,2.2,45.1
E00034601,52.5,0.5,47
E00034602,44.6,1.2,54.2
E00034603,33.9,1.8,64.2
E00034604,51.8,6.3,42
E00034605,58,2.6,39.4
E00034606,41.4,1,57.6
E00034607,34.6,1.7,63.7
E00034615,47.2,2.4,50.5
E00034616,44.8,0.9,54.3
E00034617,48.3,1.5,50.2
E00034618,52,0.9,47.2
E00034619,58.7,2.1,39.3
E00034620,51.6,0.4,48
E00034621,63.6,3.9,32.5
E00034622,50.5,11,38.5
E00034623,80.4,2.6,17
E00034626,71.7,3.3,25
E00034627,43.1,4.9,52
E00034628,64.7,5,30.3
E00034630,55.2,4.7,40.1
E00034631,63.7,1.7,34.6
E00034632,42.4,9.9,47.7
E00034633,53.8,3.4,42.8
E00034634,66.3,2,31.7
E00034635,68.7,4,27.4
E00034636,54.7,4.5,40.8
E00034637,52.7,3.9,43.4
E00034638,66.1,4.7,29.2
E00034639,50,3.4,46.6
E00034640,50.2,3.3,46.4
E00034641,60.8,2,37.1
E00034642,58.5,3.5,38
E00034643,52.8,7,40.1
E00034644,61.3,1.7,37
E00034645,58.4,5.1,36.5
E00034646,62.6,5.4,31.9
E00034647,46.4,2.7,50.9
E00034648,59,4.9,36
E00034649,61.6,2.2,36.2
E00034650,43.5,1.3,55.2
E00034651,55.1,2,42.9
E00034652,55,3.9,41.1
E00034653,42.2,3.9,53.9
E00034655,64,1.7,34.2
E00034656,34.9,0.5,64.7
E00034657,51.3,2.2,46.5
E00034658,30.1,0.4,69.5
E00034659,59.2,1.4,39.5
E00034660,44,2,54
E00034661,77.7,2.8,19.5
E00034662,39.1,1.3,59.5
E00034663,52.7,0.4,46.9
E00034664,47.2,3,49.7
E00034665,56.3,4.4,39.3
E00034666,45.1,3.9,51
E00034667,52.3,2.7,45
E00034668,58.6,2.1,39.3
E00034669,46.9,0.9,52.1
E00034670,59.7,2.9,37.4
