areacd,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00031549,42.1,21.4,19.8,16.7
E00031557,37.1,16.1,26.6,20.3
E00031558,23.7,23.7,36.8,15.8
E00031565,34.6,17.8,27,20.5
E00031569,36.7,22.3,27.3,13.7
E00031733,44.1,18.6,19.7,17.6
E00031734,41.5,20.1,18.9,19.5
E00031736,41,19.1,24.5,15.4
E00031737,37.3,14.4,31.4,17
E00031738,57,15.8,7,20.2
E00031739,39,24.1,17.7,19.1
E00031740,39.9,18.4,30.4,11.4
E00031741,48.6,14.3,15.7,21.4
E00031742,45.9,17.2,27,9.8
E00031743,40.9,18.1,22.8,18.1
E00031744,41.5,24.6,14.6,19.3
E00031745,48.3,13.8,17.2,20.7
E00031746,47.8,22.4,14.2,15.7
E00031747,48.4,17.4,15.5,18.7
E00031748,50,22,10,18
E00031749,40.7,17.4,19.8,22.1
E00031750,41.5,17.1,25.6,15.9
E00031751,53.5,19.8,11.6,15.1
E00031752,40.6,21.9,15.6,21.9
E00031753,40.6,14.5,22.5,22.5
E00031755,45.5,13.2,26.4,14.9
E00031756,43.3,25.6,17.8,13.3
E00031757,39.4,18.3,24.8,17.4
E00031758,52.7,16.2,16.2,15
E00031760,47.4,18,18.8,15.8
E00031761,34.7,28.8,22.9,13.6
E00031762,43.3,13.4,21.6,21.6
E00031763,39.1,13.3,35.2,12.5
E00031764,44.9,18.6,24.6,11.9
E00031765,46.7,19.3,14.8,19.3
E00031766,34.4,17.6,37.4,10.7
E00031767,30.9,23.5,31.6,14
E00031768,46.5,15.7,23.6,14.2
E00031769,32.8,23.4,34.4,9.4
E00031770,51.7,18,11.6,18.6
E00031771,50,26.8,11,12.2
E00031772,36.1,21.4,25.4,17.1
E00032176,55.2,13.8,17.2,13.8
E00032177,51.5,16.7,16.7,15.2
E00032178,48,24,14,14
E00032179,41,24.2,17.4,17.4
E00032180,48.7,17.5,13.2,20.6
E00032181,39.1,22.7,15.6,22.7
E00032182,48.9,21.2,18.3,11.5
E00032183,58.1,18.6,10.9,12.4
E00032184,52.2,17.4,14.8,15.7
E00032186,34.3,26.9,15.4,23.4
E00032187,48.7,17.8,20.8,12.7
E00032188,51.1,17.3,14.3,17.3
E00032189,45.1,22.1,16.4,16.4
E00032190,49.6,17.3,13.4,19.7
E00032191,53.5,16.4,15.1,15.1
E00032192,32.4,23.7,20.9,23
E00032193,38.4,15.1,23.3,23.3
E00032194,47.8,18.1,19.6,14.5
E00032195,43.7,22.1,18.9,15.3
E00032196,39.6,28.5,17.4,14.6
E00032206,57.5,13.1,11.5,17.9
E00032207,61,18.1,5.7,15.2
E00032208,57.8,19.3,13.7,9.3
E00032209,41.8,21.8,17.6,18.8
E00032210,55.8,23.3,6.7,14.2
E00032211,54.1,17.1,15.1,13.7
E00032221,47.9,26.4,8.6,17.2
E00032227,64.9,15.6,10.4,9.1
E00032228,52.5,20.9,9.5,17.1
E00032229,61.9,16.8,2.7,18.6
E00032230,52.4,14.3,18.1,15.2
E00032231,44.6,16.5,13.7,25.2
E00032232,42.6,18.3,18.3,20.9
E00032233,34.5,24.7,23.6,17.1
E00032234,56.5,18.3,9.2,16
E00032235,47.8,22.1,17.7,12.4
E00032236,48,18.7,14.7,18.7
E00032237,49.4,15.8,17.1,17.7
E00032238,43.1,19.2,20.8,16.9
E00032247,35,21.7,27.4,15.9
E00032248,38.9,23.1,22.2,15.7
E00032249,26.6,23.9,35.8,13.8
E00032250,36.4,25.9,24.5,13.3
E00032251,40.8,16.9,23.1,19.2
E00032252,39.4,22.5,25.4,12.7
E00032253,32.3,21.7,30.4,15.5
E00032254,32.5,28.3,25,14.2
E00032255,37.5,18.4,22.1,22.1
E00032256,29.6,27.5,28.2,14.8
E00032257,40.7,21.3,14.8,23.1
E00032258,37.1,23.4,24.6,14.9
E00032259,28.7,18.9,30.3,22.1
E00032261,24.7,30.9,28.4,16
E00032262,37.8,26.9,23.9,11.4
E00032263,35.9,26.3,25,12.8
E00032264,21,23.5,34.6,21
E00032265,32.2,20.5,32.2,15.2
E00032266,26.2,29.4,32.3,12.1
E00032267,33.3,18.5,28.4,19.8
E00032268,42.9,18.8,22.6,15.8
E00032269,35.5,21.8,26.6,16.1
E00032270,37.1,23.8,24.5,14.6
E00032271,30.4,21,34.3,14.2
E00032272,33.1,20.8,25.4,20.8
E00032275,32.9,25.9,21.2,20
E00032276,39.6,19.3,25.7,15.5
E00032277,42.7,20.7,21.3,15.3
E00032284,28.4,26.2,30.5,14.9
E00032410,43.5,25,18.5,13
E00032411,38.5,19.9,29.8,11.8
E00032412,36.8,25,22.2,16
E00032413,38.5,18.1,26.4,17
E00032414,36.9,29.5,10.7,23
E00032415,42.3,20.9,20.2,16.6
E00032416,33.1,25,30.6,11.3
E00032417,37.3,19.1,24.5,19.1
E00032418,46.3,15.6,22.4,15.6
E00032419,36.9,23.5,26.8,12.8
E00032420,40.5,27,16.2,16.2
E00032421,40.7,22.2,25.1,12
E00032422,40.3,20.1,27.6,11.9
E00032423,24.6,30,31.5,13.8
E00032424,35.8,22,30.3,11.9
E00032439,39.6,16.6,22.5,21.3
E00032440,55.6,16,13.9,14.6
E00032441,28.8,21.2,34.7,15.3
E00032442,42.4,20.6,18.2,18.8
E00032443,35.5,20.6,26.5,17.4
E00032444,43.2,24.6,16.9,15.3
E00032446,38.9,15.4,26.3,19.4
E00032447,39.8,19.4,26.5,14.3
E00032448,47,19.6,19.6,13.7
E00032449,38.4,21.2,22.6,17.8
E00032450,34.1,19.9,29.5,16.5
