areacd,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00083053,25.4,42.8,5.2,22,4.6
E00083054,22,32.2,4.8,34.3,6.6
E00083056,29,39.4,3.2,24.6,3.8
E00083057,22.4,43.4,4.3,26,3.9
E00083058,20,38.9,4.6,30.4,6.1
E00083059,30.6,35.3,5,22.8,6.2
E00083060,24.7,40,2.9,24.7,7.6
E00083061,29.4,34.5,1.2,30,4.8
E00083062,28,37.3,3.4,27.6,3.7
E00083063,30.5,37.8,3.1,24,4.6
E00083065,26.4,37.6,4.8,27.3,3.9
E00083066,30.7,42.5,3.1,19.2,4.5
E00083067,33.1,39.6,5,18,4.3
E00083068,27,40.4,3.1,26,3.6
E00083069,29.5,35.1,4.3,26.7,4.3
E00083070,24.9,42.3,2.6,24.9,5.4
E00083071,27.8,38.1,4,24.9,5.1
E00083073,28.3,43.1,1,22.4,5.2
E00083074,32.8,42,1.7,20.8,2.7
E00083075,23.8,36.6,3.4,33.5,2.6
E00083076,15.8,42.9,3.7,32.6,5
E00083077,25.6,44.9,3,23.8,2.7
E00083078,20.4,48.4,3.2,23.9,4.1
E00083079,20.1,45.8,6.6,24.3,3.1
E00083080,24.5,38.6,4,27.7,5.2
E00083082,13.9,36.3,8.8,38.1,2.9
E00083083,26.3,45.1,5.1,17.7,5.7
E00083084,22.6,44.8,4.3,22.6,5.7
E00083085,17.5,36,4.9,39.2,2.4
E00083086,20,40,4.2,32.6,3.2
E00083087,17,38.9,5.2,35.8,3.1
E00083088,23,48.6,5.1,18.7,4.7
E00083089,26.1,37.7,4.9,29.9,1.5
E00083090,18.2,36.4,3.9,38.2,3.2
E00083091,17.2,37.7,5.5,35,4.6
E00083092,18.2,43.4,3.1,31.8,3.5
E00083093,24.8,40.7,4.2,28,2.3
E00083094,10.6,35.5,4.5,44.5,4.9
E00083095,26.3,51.9,3.8,14.7,3.4
E00083096,24.3,40.6,4.2,26.4,4.6
E00083097,24,31.8,5.6,33.5,5.2
E00083098,21.8,38.7,8,29.8,1.8
E00083099,17.5,45.2,3.4,29.3,4.6
E00083100,18.9,42.5,6.4,28.8,3.4
E00083101,23.1,43.6,6.4,23.1,3.8
E00083102,31.6,39.1,4.7,20.5,4.2
E00083103,28.2,40.9,5.2,22,3.8
E00083104,30,36.8,4,25.6,3.6
E00083105,20.6,42.9,3.5,28,5
E00083106,25.1,41,4.4,25.1,4.4
E00083108,25.1,37.7,4.4,29.2,3.6
E00083109,18.3,36.3,4.6,36.5,4.3
E00083110,25.9,33.8,2.5,29.3,8.5
E00083112,21.7,34.7,4.3,36.5,2.8
E00083113,20.8,33.7,3,39.9,2.6
E00083114,19.5,26.3,7.5,40.2,6.4
E00083115,26.8,28.4,3.7,33,8.2
E00083116,21.5,37,6.3,30.9,4.3
E00083117,21.2,29.3,3.6,43.1,2.7
E00083120,25.6,34.9,2.3,29.9,7.3
E00083121,26.3,32.4,3.3,31.7,6.3
E00083122,24,34.7,4.3,30.3,6.7
E00083123,28,38.4,2.4,29.9,1.4
E00083124,27.4,39.2,3.6,22.9,6.8
E00083125,39.2,27.2,3.8,24.4,5.4
E00083127,35.6,30.7,5.3,23.2,5.3
E00083129,28.5,37,3.6,24.7,6.3
E00083130,24.5,44.6,2.8,25.1,3.1
E00083132,22.9,40.7,3.1,29,4.3
E00083134,19.2,35.7,6.1,36.2,2.9
E00083154,23.1,31.9,4.8,35.9,4.4
E00083155,20.8,32.7,9.6,30.4,6.6
E00083156,14.9,41.9,7.5,29.5,6.2
E00083157,20.1,43.5,4.8,28.1,3.5
E00083158,15.6,43.1,8,27.1,6.1
E00083159,20.3,39.8,6,27.8,6
E00083160,21.6,42.9,2.9,28.9,3.7
E00083162,25.1,34.3,4.2,31.8,4.6
E00083163,14.4,47.2,7.4,28.8,2.2
E00083164,17.1,43.8,3.6,33.8,1.8
E00083165,14.6,40.3,4.1,37.3,3.7
E00083166,15.9,39.9,3.9,34.5,5.8
E00083167,12.1,44.7,8,29.1,6.1
E00083168,18.5,34.9,3.5,40.2,2.9
E00083169,18.4,38.8,4,32.4,6.4
E00083170,18,37.5,4.3,34.4,5.9
E00083171,25.2,37.2,6.4,26.1,5
E00083172,17.5,41.1,2.4,33,6.1
E00083173,18.3,34.7,6.1,36.9,4
E00083174,16.9,40.8,3.8,34.6,3.8
E00083175,15.6,44.5,5.5,32,2.3
E00083176,11.9,46.6,6.7,32.4,2.4
E00083177,15.3,39,2.7,39.6,3.3
E00083178,15.1,43.2,6.5,31.2,4.1
E00083179,15.5,40.7,3.1,35.9,4.8
E00083180,25,41.7,5.6,24,3.8
E00083181,19,44,4.9,27.2,4.9
E00083182,15.1,37,5.5,38.7,3.8
E00083183,12.5,36.6,3.5,44.7,2.7
E00083184,11.6,42,3.9,40.9,1.7
E00083185,12.9,47.8,1.6,37.8,0
E00083186,12.5,44.1,4.7,36.9,1.7
E00083187,25.5,39.3,3.6,29.1,2.5
E00083188,16.8,39.6,5.7,30.9,7
E00083192,12.1,42.6,5.8,34.1,5.4
E00083193,14.2,42.5,4,33.6,5.8
E00083194,19.1,39.7,5.8,31.2,4.2
E00083195,23.3,33.9,6.1,32.5,4.2
E00083196,15,46.5,2.9,33.3,2.2
E00083197,11.3,40.1,3.1,41.2,4.3
E00083198,46.5,24.5,6,17,6
E00083199,18.6,43.8,4.7,28.8,4
E00083200,16.4,31.9,5.6,39,7
E00083202,15.8,39.8,4.1,35.7,4.5
E00083203,26.8,39.7,3.9,26.3,3.2
E00083204,22.1,41,4.1,26.2,6.6
E00083205,16.5,40,6.7,33.7,3.1
E00083207,11.6,39.6,5.8,38.2,4.8
E00083232,18.4,38,6.7,29.4,7.5
E00083233,16.1,38.4,6.8,35.2,3.5
E00083234,28.3,37.6,4.2,25.7,4.2
E00083235,26.8,30.6,3.5,31.8,7.3
E00083236,27.1,37.3,4.1,23.9,7.6
E00083237,22.3,31.4,7.3,34.7,4.4
E00083238,21.6,35.5,3,29.9,10
E00083239,19.6,33.8,9.8,26.4,10.5
E00083240,24.2,43.6,5.7,24.2,2.2
E00083241,18.5,45,4.9,26.7,4.9
E00083242,24,43.4,6.8,21.3,4.5
E00083243,25.4,42.7,5.4,20,6.5
E00083244,25.8,33.3,5.9,31.3,3.6
E00083245,23.8,36.3,4.1,30.3,5.4
E00083246,21.9,36,4,34.1,4
E00083247,26.6,33.5,5.2,29.8,4.9
E00083248,37.6,34.1,6.2,18.5,3.5
E00083249,29.3,31.4,3.8,31.4,4.2
E00083250,27.9,26.6,4.5,33.8,7.2
E00083251,22.2,31.3,6.8,32.1,7.6
E00083252,28.3,35.5,4.1,26.6,5.5
E00083253,19.7,35.3,4.4,33.9,6.7
E00083254,28.7,31.4,5.1,29,5.7
E00083255,26,34.2,5.4,26.5,8
E00083256,24.5,41.9,4,26.2,3.4
E00083257,21.5,40.5,4.5,28.7,4.9
E00083280,18.2,35.2,7.2,36.2,3.2
E00083281,19.3,46.8,2.3,27.1,4.6
E00083282,34.6,30.2,6.1,20.7,8.4
E00083283,12.1,39.7,2,43.3,2.8
E00083284,15.2,43.3,3.2,35.7,2.5
E00083285,19,37.6,6.9,32.5,4
E00083286,14.5,34.6,5,44.1,1.7
E00083287,9.8,32.7,5.1,50,2.3
E00083288,17.6,39.2,5.3,34.4,3.5
E00083289,13.5,28.8,4.6,52.7,0.4
E00083290,24,43.3,3.2,25.3,4.1
E00083291,25.6,40.4,2,27.2,4.8
E00083292,14.2,48.5,5.6,26.5,5.2
E00083293,21,40.4,6.1,28,4.5
E00083294,19.3,44.5,5,25.2,6
E00083295,19,44.1,2.2,29.1,5.6
E00083296,13.6,41,3.7,39,2.7
E00083297,14,43.4,4.3,36,2.3
E00083298,19.1,45,3.1,26.9,5.9
E00083299,25.9,38.3,2.3,30.5,3
E00083300,18.1,28.1,6.1,46.1,1.6
E00083301,13.2,46.3,4.2,34.7,1.6
E00083302,13.2,35.3,4.7,43.2,3.5
E00083303,14.6,35.1,2.9,44.8,2.5
E00083304,18.2,31.8,1.8,44.7,3.5
E00083305,18,37.3,3.3,37.7,3.7
E00083306,12.9,44.4,3.1,36.4,3.1
E00083307,27.8,34.4,5.8,25.7,6.2
E00083308,17.4,46,3.5,30.7,2.4
E00083309,16.6,35.3,4.6,40.7,2.9
E00083310,16,37.6,3.8,39.1,3.5
E00083311,14.7,43.1,3.2,38.1,0.9
E00083348,12,26.5,1.8,55.6,4.1
E00083387,28.1,35.5,2.9,27.5,6.1
E00083388,22.2,42.7,1.9,27.7,5.5
E00083389,31.2,43.9,0,19.9,5
E00083390,17.7,40.9,1.4,33.8,6.3
E00083391,19.2,40.8,2.8,29.2,8
E00083392,25.6,34.5,4.3,29.1,6.6
E00083393,17.1,36.5,4.7,36,5.7
E00083394,20.8,48.8,5.4,22.6,2.4
E00083395,28.8,39.7,4.7,22.5,4.4
E00083396,26.9,34.1,5.7,26.2,7.2
E00083397,23.3,31.4,2.3,25.9,17.2
E00083398,24,41.2,5.1,25.5,4.2
E00083399,24.7,40.7,2.5,25,7.1
E00083400,27.2,39.8,4.5,24.6,3.9
E00083401,29.6,32.7,2.3,31.7,3.6
E00083402,31.1,36.3,5.5,23.1,4
E00083403,20.5,34.1,8,34.7,2.8
E00083404,26,38.1,3.5,27,5.5
E00083406,22.4,40.2,1.8,31.3,4.3
E00083407,19.1,41.4,2.3,34.6,2.6
E00083408,18.6,40.5,6.1,28.7,6.1
E00083409,24.2,33.1,6.8,29.5,6.4
E00083410,19.7,41.1,3.1,31.6,4.5
E00083411,31.7,30,3.8,27.9,6.7
E00083412,23.9,31.9,4.4,30.7,9.1
E00083413,28.2,32.5,3.6,29.8,6
E00083722,8.1,29.4,2.6,57.1,2.9
E00083723,5,35.5,2.5,54.8,2.2
E00083731,6.8,37.2,3.8,50,2.3
E00083732,10.9,29.7,4.2,54,1.3
E00089568,5.8,33.7,4.1,55.3,1
E00089569,4.9,22.6,0.8,70.6,1.1
E00089570,11.7,21.2,1.8,62.5,2.8
E00089571,4.6,28.2,4.2,61.5,1.5
E00089572,5.1,27.3,2.4,63.6,1.7
E00089573,4.3,22.8,2.8,67.6,2.5
E00089582,21.2,41,8.6,25.9,3.2
E00089583,26.1,36.2,9.5,25.6,2.5
E00089584,5.7,35.5,2.7,55.4,0.7
E00089585,11.1,34.1,6,46.8,2
E00089586,10,35,6.2,46.5,2.3
E00089587,7.5,34.4,7.5,48.7,1.8
E00089588,13.4,38.5,7.6,37.4,3.1
E00089590,17.1,31,2.8,46.8,2.4
E00089591,12.9,27.8,2.3,54.8,2.3
E00089592,9.4,46,6.3,35.5,2.8
E00089593,4.8,37.4,5.8,48.9,3.2
E00089594,18.2,29.6,6.3,42.7,3.3
E00089596,15.5,29.9,6.2,47.4,1
E00089598,10.8,39.2,3.5,43.4,3.2
E00089599,14.8,47.8,4.8,30.1,2.4
E00089600,6.2,40.8,4.2,46.1,2.6
E00089601,8.7,33.7,3.6,52.4,1.6
E00089605,9.1,40,3.4,44.1,3.4
E00089608,5.3,28.7,2,63.2,0.8
E00089618,9.4,34,2.4,51,3.1
E00089650,9.2,41.5,6.5,41.2,1.5
E00089651,7,37.9,2.2,51.8,1.1
