areacd,hh_deprivation-001,hh_deprivation-002,hh_deprivation-003,hh_deprivation-004,hh_deprivation-005
E00083053,29.8,33.6,23.7,13,0
E00083054,39,43.4,12.5,5.1,0
E00083056,33.6,37.4,25.2,3.7,0
E00083057,38.7,36.1,23.5,0.8,0.8
E00083058,43.5,38.8,9.5,8.2,0
E00083059,34.6,45.6,14,5.9,0
E00083060,27,45.2,17.5,10.3,0
E00083061,32.5,38.3,20.8,7.5,0.8
E00083062,34.1,43.7,15.6,6.7,0
E00083063,35.8,39.2,19.2,4.2,1.7
E00083065,38.1,31.3,22.4,8.2,0
E00083066,39.7,26,25.2,9.2,0
E00083067,33.8,34.6,22.3,9.2,0
E00083068,35.9,37.4,20.6,6.1,0
E00083069,35,35.8,22.8,6.5,0
E00083070,30.1,40.7,20.3,8.1,0.8
E00083071,34.6,35.5,22.4,6.5,0.9
E00083073,27.7,39.3,26.8,6.3,0
E00083074,20.7,45,22.5,9.9,1.8
E00083075,44.4,38.3,11.3,6,0
E00083076,47.9,35.3,10.9,5.9,0
E00083077,28.2,38.2,30,3.6,0
E00083078,39.5,33.3,16.3,9.5,1.4
E00083079,40.4,43.4,11.8,4.4,0
E00083080,32.3,42.5,18.9,6.3,0
E00083082,45,31.5,18,4.5,0.9
E00083083,20,40,25.9,12.9,1.2
E00083084,32.2,34.7,27.1,5.9,0
E00083085,48.6,30.8,15.8,4.8,0
E00083086,39.8,37.6,18,4.5,0
E00083087,34.4,42.7,17.7,5.2,0
E00083088,29.8,46.8,14.5,8.9,0
E00083089,32.8,37.7,21.3,7.4,0.8
E00083090,40.6,34.1,20.3,4.3,0.7
E00083091,44.2,31.9,16.7,6.5,0.7
E00083092,43,34.4,15.6,5.5,1.6
E00083093,31.8,39.3,23.4,2.8,2.8
E00083094,51.2,35.7,8.5,4.7,0
E00083095,30,37.7,25.4,6.9,0
E00083096,25.6,37.6,25.6,9.4,1.7
E00083097,44.6,33.9,11.6,8.9,0.9
E00083098,38.6,31.6,22.8,6.1,0.9
E00083099,25,41.7,30,2.5,0.8
