areacd,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00083053,76.5,12.4,11.1
E00083054,62.8,30.7,6.5
E00083056,74.6,19.2,6.2
E00083057,70.8,24.2,5.1
E00083058,62.1,29.4,8.5
E00083059,59.8,29.1,11.1
E00083060,65.8,29.8,4.4
E00083061,72.9,24.9,2.3
E00083062,69.6,28.6,1.9
E00083063,73.1,22,4.9
E00083065,68.5,22.8,8.7
E00083066,75.5,18.3,6.2
E00083067,76.4,16.3,7.3
E00083068,78.9,13.5,7.5
E00083069,68.6,25,6.4
E00083070,74.4,19.5,6.1
E00083071,69.5,20.2,10.2
E00083073,72.5,22.6,4.9
E00083074,73,19.2,7.9
E00083075,68.7,24.7,6.6
E00083076,81.5,14,4.6
E00083077,75.1,22,2.9
E00083078,70.8,18,11.2
E00083079,76.8,12.6,10.6
E00083080,62.8,26.5,10.7
E00083082,61,29.8,9.1
E00083083,65.1,14.5,20.4
E00083084,73,13.8,13.2
E00083085,73.2,16.4,10.4
E00083086,67.9,18.8,13.3
E00083087,75.8,17.3,6.9
E00083088,62.9,23.8,13.3
E00083089,58.6,32.1,9.3
E00083090,80.5,8.9,10.6
E00083091,78.4,10.3,11.3
E00083092,77.7,12.8,9.5
E00083093,72.8,12.6,14.6
E00083094,70.3,22.9,6.8
E00083095,66.3,13,20.7
E00083096,70.5,19,10.5
E00083097,78,12.3,9.7
E00083098,72.4,13.5,14.1
E00083099,60.4,24,15.6
E00083100,74.3,18.1,7.6
E00083101,69.4,18.6,12
E00083102,69.2,13.2,17.6
E00083103,66.1,21.8,12.2
E00083104,74.1,14.6,11.3
E00083105,65.5,20.4,14
E00083106,65.5,18.9,15.5
E00083108,64.6,28.2,7.2
E00083109,83.4,14.8,1.8
E00083110,72.6,23.7,3.7
E00083112,58.7,31.6,9.8
E00083113,52,42,6.1
E00083114,46.8,48.3,4.8
E00083115,65.1,31,3.9
E00083116,65.2,31.8,3
E00083117,46.4,48.3,5.3
E00083120,64.1,31.1,4.8
E00083121,64.7,29.6,5.7
E00083122,79.6,17.8,2.7
E00083123,70.5,20.9,8.5
E00083124,65.1,33,2
E00083125,61.8,32.8,5.5
E00083127,53.6,42.4,4
E00083129,83.2,12.1,4.7
E00083130,76.2,11.1,12.8
E00083132,69.9,20.8,9.3
E00083134,61,35.3,3.7
E00083154,49.4,45.8,4.8
E00083155,60.7,33.8,5.5
E00083156,76.6,14.7,8.7
E00083157,75.1,14.2,10.7
E00083158,78.6,11.3,10.1
E00083159,71.2,18.9,9.9
E00083160,84.1,10.6,5.3
E00083162,70.4,25.5,4.1
E00083163,74.7,17.3,8
E00083164,81.4,10.3,8.4
E00083165,79.7,16.5,3.8
E00083166,66.5,22.3,11.3
E00083167,81.5,9.7,8.7
