areacd,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00083053,54.1,5.8,40.1
E00083054,65.9,7,27.1
E00083056,50.3,3.8,45.9
E00083057,54.9,4.3,40.8
E00083058,59,5.1,35.9
E00083059,53,5.7,41.3
E00083060,49.6,4.1,46.3
E00083061,55.6,3.6,40.7
E00083062,63.2,3.4,33.4
E00083063,53.1,4.9,42
E00083065,56.9,6.1,37.1
E00083066,56.2,4.5,39.3
E00083067,52.3,4.3,43.3
E00083068,54.6,5.1,40.3
E00083069,58.3,4.9,36.7
E00083070,61.8,5,33.2
E00083071,51.4,5,43.5
E00083073,53.1,4.2,42.7
E00083074,56,4.8,39.2
E00083075,55.3,3.9,40.8
E00083076,56.8,5.6,37.6
E00083077,54.6,4.3,41.2
E00083078,60.3,2.9,36.8
E00083079,58.7,4.8,36.5
E00083080,57.1,6.7,36.1
E00083082,69.1,5.9,25
E00083083,56.3,4,39.7
E00083084,62.7,7.9,29.4
E00083085,65.3,3.8,30.9
E00083086,65.3,5.2,29.5
E00083087,63.2,5.3,31.6
E00083088,65.8,3.1,31.1
E00083089,57,5.2,37.8
E00083090,59.1,6.1,34.8
E00083091,60.4,3.7,35.9
E00083092,69.1,5.6,25.3
E00083093,65,4.2,30.8
E00083094,70.4,4.4,25.2
E00083095,51.7,6.4,41.9
E00083096,58,9.2,32.8
E00083097,58.2,0,41.8
E00083098,66.4,5.4,28.3
E00083099,60.8,7.6,31.6
E00083100,69.1,4.8,26.1
E00083101,63,5,32.1
E00083102,59.4,6.9,33.6
E00083103,54.6,3.8,41.6
E00083104,59.7,4.8,35.5
E00083105,60.8,5.7,33.6
E00083106,64.9,6.3,28.7
E00083108,60.9,5.7,33.4
E00083109,54.1,3.3,42.6
E00083110,43.5,3.7,52.8
E00083112,63.9,4,32.1
E00083113,65.6,5,29.5
E00083114,65.7,5.2,29.1
E00083115,61.4,3.7,34.9
E00083116,60.2,6.9,33
E00083117,69.2,4,26.7
E00083120,54.9,7.4,37.7
E00083121,60.2,7,32.8
E00083122,53.4,5.7,40.9
E00083123,54,4.2,41.8
