areacd,occupancy_rating_bedrooms_6a-001,occupancy_rating_bedrooms_6a-002,occupancy_rating_bedrooms_6a-003,occupancy_rating_bedrooms_6a-004,occupancy_rating_bedrooms_6a-005
E00083053,11.4,16.7,45.5,15.9,10.6
E00083054,20.3,23.1,33.6,21.7,1.4
E00083056,23.4,28,21.5,18.7,8.4
E00083057,15.4,28.5,35,12.2,8.9
E00083058,20.1,20.8,38.9,13.4,6.7
E00083059,27,27,34.3,10.9,0.7
E00083060,17.7,31.5,26.6,14.5,9.7
E00083061,24.4,15.1,32.8,22.7,5
E00083062,12.6,26.7,35.6,16.3,8.9
E00083063,29.4,23.5,26.1,14.3,6.7
E00083065,16.4,23.1,45.5,11.9,3
E00083066,21.4,23.7,32.1,16,6.9
E00083067,14.5,22.1,45,13,5.3
E00083068,15,32.3,30.8,17.3,4.5
E00083069,12.1,24.2,37.1,22.6,4
E00083070,16.4,21.3,37.7,17.2,7.4
E00083071,20,28.2,38.2,7.3,6.4
E00083073,16.8,28.3,37.2,13.3,4.4
E00083074,7.9,28.1,30.7,23.7,9.6
E00083075,20.3,30.1,29.3,14.3,6
E00083076,19.5,31.4,33.1,13.6,2.5
E00083077,23.4,19.8,29.7,14.4,12.6
E00083078,13.8,33.1,41.4,10.3,1.4
E00083079,20.7,31.9,44.4,3,0
E00083080,16.8,27.2,47.2,8,0.8
E00083082,18,28.8,32.4,18.9,1.8
E00083083,4.7,22.1,54.7,17.4,1.2
E00083084,4.3,24.1,56,12.9,2.6
E00083085,28.8,33.6,30.1,6.2,1.4
E00083086,13.6,32.6,45.5,7.6,0.8
E00083087,20.4,23.5,40.8,12.2,3.1
E00083088,8.9,29,45.2,14.5,2.4
E00083089,14.9,29.8,45.5,7.4,2.5
E00083090,23,25.2,44.6,6.5,0.7
E00083091,24.1,24.8,35.8,12.4,2.9
E00083092,24,33.3,31,8.5,3.1
E00083093,10.1,38.5,39.4,11,0.9
E00083094,1.6,25.6,57.4,14.7,0.8
E00083095,10,22.3,56.2,6.2,5.4
E00083096,12,17.9,49.6,17.1,3.4
E00083097,23.2,26.8,42,7.1,0.9
E00083098,13.3,33.6,40.7,10.6,1.8
E00083099,7.4,22.3,49.6,16.5,4.1
E00083100,18.9,33.3,39.6,6.3,1.8
E00083101,7.6,23.7,50.8,12.7,5.1
E00083102,15,31.9,42.5,9.7,0.9
E00083103,18.7,23.1,44.8,12.7,0.7
E00083104,19,24.1,49.1,6,1.7
E00083105,18.2,24.8,40.5,14.9,1.7
E00083106,11.4,35,37.4,13.8,2.4
E00083108,12.7,27.1,38.6,18.7,3
E00083109,36.4,26.4,28.7,7,1.6
E00083110,40.6,23.3,23.3,11.3,1.5
E00083112,17.3,27.1,36.1,15.8,3.8
E00083113,13.3,19.6,39.2,25.9,2.1
E00083114,7.2,20.8,46.4,21.6,4
E00083115,16.5,24.7,34.2,15.2,9.5
E00083116,10.5,22.6,42.1,19.5,5.3
E00083117,9.6,14.2,56.6,16.9,2.7
E00083120,26,26.8,29.1,12.6,5.5
E00083121,14.7,24.5,38.5,15.4,7
E00083122,27.6,31.4,28.6,9.5,2.9
E00083123,14.3,11.8,61.3,10.1,2.5
E00083124,24.3,17.9,34.3,18.6,5
E00083125,15.7,15.7,28.1,22.5,18
E00083127,12.5,12.5,44.2,24.2,6.7
E00083129,19.8,25.4,38.1,14.3,2.4
E00083130,11.8,18.1,46.5,15.7,7.9
E00083132,8.9,17.9,47.6,21.4,4.2
E00083134,15.8,25.5,39.4,15.8,3.6
E00083154,10.4,29.6,47,11.3,1.7
E00083155,26.2,20.5,32.8,13.1,7.4
E00083156,20.2,24.6,49.1,5.3,0.9
E00083157,22.8,32.3,32.3,8.7,3.9
E00083158,18.1,27.6,41.4,11.2,1.7
E00083159,22.8,35.4,37.8,3.9,0
E00083160,27,27,36,6.3,3.6
E00083162,25.2,22.1,41.2,7.6,3.8
E00083163,24.2,38.3,33.3,4.2,0
E00083164,32.4,32.4,29.6,4.6,0.9
E00083165,40.3,29,26.6,4,0
E00083166,25.6,24.8,40.5,6.6,2.5
E00083167,34.9,34.1,22.2,7.9,0.8
E00083168,24.3,33.6,30.3,11.8,0
E00083169,9.9,36.6,44.3,7.6,1.5
E00083170,26,26,32.8,10.7,4.6
E00083171,7.5,21.7,56.6,13.2,0.9
E00083172,13.2,28.9,38.2,16.4,3.3
E00083173,17.6,34,34,13.2,1.3
E00083174,10.3,37.5,44.1,8.1,0
E00083175,36.2,38.8,19.8,4.3,0.9
E00083176,15.9,34.1,41.3,6.3,2.4
E00083177,41.1,29.1,24.5,4,1.3
E00083178,30.3,34.4,29.5,4.1,1.6
E00083179,35,30,24.2,10,0.8
E00083180,33.3,19.8,35.7,6.3,4.8
E00083181,30,29.2,34.2,5,1.7
E00083182,6.8,15.5,66.2,9.5,2
E00083183,33.6,32.7,29.2,1.8,2.7
E00083184,23.2,43.9,23.2,9.8,0
E00083185,33.9,35.8,28.4,1.8,0
E00083186,12.3,28.3,45.7,9.4,4.3
E00083187,28.3,26.3,28.9,10.5,5.9
E00083188,10.8,40.5,39.2,7.4,2
E00083192,6.5,21.8,58.1,12.9,0.8
E00083193,12.9,34.5,43.1,8.6,0.9
E00083194,23.2,21.6,32.8,14.4,8
E00083195,29.4,22.2,33.3,11.1,4
E00083196,21.6,36.8,33.6,6.4,1.6
E00083197,16.2,30.9,44.1,8.1,0.7
E00083198,7.4,13.3,68.9,9.6,0.7
E00083199,5.4,22.4,49,20.4,2.7
E00083200,6.7,29.8,48.1,14.4,1
E00083202,4.1,12.4,49.7,33.1,0.7
E00083203,11.1,17.5,46,22.2,3.2
E00083204,21.6,24.6,42.5,8.2,3
E00083205,11.8,29.9,44.4,12.5,1.4
E00083207,7.5,23.3,57.1,11.3,0.8
E00083232,17.4,39.7,35.5,5.8,1.7
E00083233,23.1,34.3,29.4,13.3,0
E00083234,13.6,21.8,41.8,20.9,1.8
E00083235,8.7,31.2,42.8,13,4.3
E00083236,15.2,9.5,45.5,27.5,2.4
E00083237,39.5,26.9,25.2,4.2,4.2
E00083238,13.3,26.7,41.3,12.7,6
E00083239,11.9,18.9,49.7,15.4,4.2
E00083240,16.8,29.9,41.1,10.3,1.9
E00083241,15,30,39.2,11.7,4.2
E00083242,10.4,19.1,56.5,13,0.9
