areacd,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00083053,18.3,33.6,28.2,19.8
E00083054,13.6,31.4,32.1,22.9
E00083056,0.9,7.5,41.1,50.5
E00083057,14.9,25.6,34.7,24.8
E00083058,5.4,11.5,64.2,18.9
E00083059,16.1,8,37.2,38.7
E00083060,8.7,29.9,40.9,20.5
E00083061,19,12.4,41.3,27.3
E00083062,6.8,20.5,43.2,29.5
E00083063,4.2,22.7,46.2,26.9
E00083065,14.9,9.7,69.4,6
E00083066,7.6,4.6,71.8,16
E00083067,15.7,9.4,69.3,5.5
E00083068,1.5,1.5,85.7,11.3
E00083069,12.4,7.4,66.9,13.2
E00083070,3.3,4.9,81.1,10.7
E00083071,10.2,12,60.2,17.6
E00083073,3.6,5.4,84.8,6.3
E00083074,4.5,43.8,38.4,13.4
E00083075,3,8.2,67.2,21.6
E00083076,5,20.8,44.2,30
E00083077,15.3,10.8,30.6,43.2
E00083078,5.6,28,55.9,10.5
E00083079,3.7,32.6,55.6,8.1
E00083080,22.4,27.2,42.4,8
E00083082,8.9,23.2,55.4,12.5
E00083083,2.4,68.2,15.3,14.1
E00083084,17.6,56.3,20.2,5.9
E00083085,6.8,26.7,57.5,8.9
E00083086,0.8,28,67.4,3.8
E00083087,5.2,24.7,63.9,6.2
E00083088,14.5,41.1,40.3,4
E00083089,15.6,29.5,41,13.9
E00083090,7.2,33.1,41,18.7
E00083091,9.4,19.6,40.6,30.4
E00083092,3.9,24,60.5,11.6
E00083093,10.3,35.5,48.6,5.6
E00083094,22.3,41.5,32.3,3.8
E00083095,38.5,9.2,42.3,10
E00083096,14.5,41,42.7,1.7
E00083097,15.2,28.6,39.3,17
E00083098,17.5,31.6,43.9,7
E00083099,14.9,31.4,43.8,9.9
E00083100,4.5,36.6,52.7,6.3
E00083101,11.7,46.7,38.3,3.3
E00083102,23.9,25.7,46.9,3.5
E00083103,22.6,15.8,50.4,11.3
E00083104,3.4,38.8,50.9,6.9
E00083105,11.7,27.5,51.7,9.2
E00083106,9.8,36.1,46.7,7.4
E00083108,11.3,36.9,39.9,11.9
E00083109,0.8,2.3,49.2,47.7
E00083110,3,5.3,62.4,29.3
E00083112,9.6,28.1,48.1,14.1
E00083113,28.9,30.3,33.8,7
E00083114,41.6,28,22.4,8
E00083115,10.1,23.4,41.1,25.3
E00083116,24.6,15.7,45.5,14.2
E00083117,43.2,29.1,19.1,8.6
E00083120,1.6,11.8,59.8,26.8
E00083121,2.1,9.8,71.3,16.8
E00083122,2.9,1.9,73.1,22.1
E00083123,46.2,23.1,10.3,20.5
E00083124,8.6,10.8,41,39.6
E00083125,6.6,6.6,60.4,26.4
E00083127,20.2,35.3,22.7,21.8
E00083129,10.3,25.4,35.7,28.6
E00083130,16.7,32.5,27,23.8
E00083132,28.4,23.7,38.5,9.5
E00083134,18,22.8,35.3,24
E00083154,3.5,63.2,21.1,12.3
E00083155,9,32,36.9,22.1
E00083156,27,17.4,45.2,10.4
E00083157,3.9,11,70.9,14.2
E00083158,24.1,9.5,56.9,9.5
E00083159,17.2,25,50,7.8
E00083160,4.5,6.3,73.9,15.3
E00083162,15.3,30.5,38.2,16
E00083163,13.6,22,56.8,7.6
E00083164,0.9,6.6,66,26.4
E00083165,2.4,4,79,14.5
E00083166,17.9,17.9,43.9,20.3
E00083167,3.1,11,63.8,22
E00083168,0.7,44.4,32.5,22.5
E00083169,19.2,38.5,36.2,6.2
E00083170,5.3,21.4,58,15.3
E00083171,35.8,21.7,30.2,12.3
E00083172,16.3,45.1,33.3,5.2
E00083173,6.3,34.6,34.6,24.5
E00083174,17.4,48.6,26.8,7.2
E00083175,2.6,17.2,57.8,22.4
E00083176,20.6,28.6,46,4.8
E00083177,4.7,12,50,33.3
E00083178,5.7,3.3,75.4,15.6
E00083179,1.7,7.6,76.5,14.3
E00083180,8.9,5.7,71.5,13.8
E00083181,15,4.2,65,15.8
E00083182,67.1,21.5,10.1,1.3
E00083183,2.7,18.6,45.1,33.6
E00083184,0,41,43.4,15.7
E00083185,2.7,17.9,55.4,24.1
E00083186,12.6,40.7,34.1,12.6
E00083187,1.9,27.7,50.3,20
E00083188,12.1,49.7,29.5,8.7
E00083192,43,28.9,21.1,7
E00083193,12.4,48.8,33.1,5.8
E00083194,3.2,29.8,38.7,28.2
E00083195,7.2,4.8,48,40
E00083196,8.9,29.3,40.7,21.1
E00083197,21.9,33.6,34.3,10.2
E00083198,69.4,16.4,9.7,4.5
E00083199,27.4,56.8,9.6,6.2
E00083200,16.3,46.2,35.6,1.9
E00083202,71.6,14.9,13.5,0
E00083203,23.3,39.2,19,18.5
E00083204,12.7,11.2,66.4,9.7
E00083205,22.2,45.8,30.6,1.4
E00083207,43.6,40.6,12.8,3
E00083232,5.7,42.3,34.1,17.9
E00083233,2.8,41.3,37.8,18.2
E00083234,18.3,36.7,41.3,3.7
E00083235,12.9,41,39.6,6.5
E00083236,51.2,7.7,31.6,9.6
E00083237,4.2,16.9,53.4,25.4
E00083238,10,21.3,57.3,11.3
E00083239,27,34.8,29.1,9.2
E00083240,14.8,25.9,48.1,11.1
E00083241,0.8,14.9,77.7,6.6
E00083242,30.4,31.3,31.3,7
E00083243,23.1,17.9,52.1,6.8
E00083244,3.5,6.4,79.4,10.6
E00083245,2.9,5,78.6,13.6
E00083246,3.8,23.3,48.4,24.5
E00083247,2.1,4.3,78.6,15
E00083248,9.4,19.7,52,18.9
E00083249,43.3,18.7,26.9,11.2
E00083250,48.5,23.8,18.5,9.2
E00083251,23,42.9,21.5,12.6
E00083252,6.3,16.7,49.3,27.8
E00083253,7,5.6,54.5,32.9
E00083254,3.3,30.8,37.5,28.3
E00083255,6.7,6.7,59,27.6
E00083256,15.2,8.6,44.8,31.4
E00083257,35.2,32,24.8,8
E00083280,7.8,51,32.4,8.8
E00083281,16,27.4,51.9,4.7
E00083282,53.3,22.4,22.4,1.9
E00083283,33.3,25.5,34.8,6.4
E00083284,2.5,29.4,49.6,18.5
E00083285,0.8,27.4,50,21.8
E00083286,65.6,28.8,4.8,0.8
E00083287,19,50,18.1,12.9
E00083288,0.8,80.2,12.7,6.3
E00083289,1.6,0.8,40.7,56.9
E00083290,19.6,29.9,44.9,5.6
E00083291,4.3,29.3,39.7,26.7
E00083292,24.2,19.7,53.8,2.3
E00083293,22.6,19.5,54.1,3.8
E00083294,17.8,44.9,37.3,0
E00083295,57.5,17.7,14.2,10.6
E00083296,11.3,14.3,63.9,10.5
E00083297,2.7,0.9,77.7,18.8
E00083298,0,37.3,49.3,13.4
E00083299,50.4,5.3,35.3,9
E00083300,3.6,9.1,38.2,49.1
E00083301,5.9,83.3,10.8,0
E00083302,0,6.7,49.6,43.7
E00083303,17.3,49.6,29.1,3.9
E00083304,46.4,47.3,0.9,5.4
E00083305,18,24.3,29.7,27.9
E00083306,1.7,68.1,12.9,17.2
E00083307,37,15.7,29.1,18.1
E00083308,0.8,13.3,72.5,13.3
E00083309,16.4,21.3,32,30.3
E00083310,16.6,65.8,12.8,4.8
E00083311,7.8,17.5,47.6,27.2
E00083348,1.3,2.5,38.2,58
E00083387,6.9,6.9,70.7,15.5
E00083388,0.8,2.4,65.4,31.5
E00083389,1.8,5.5,68.8,23.9
E00083390,10.9,16.3,53.1,19.7
E00083391,17.3,17.3,50.9,14.5
E00083392,15,22.5,32.5,30
E00083393,40.5,42.2,15.5,1.7
E00083394,3.8,58.2,28.5,9.5
E00083395,34.5,23.6,36.4,5.5
E00083396,3.1,22.7,44.5,29.7
E00083397,8.6,6,56.9,28.4
E00083398,4,4,58.1,33.9
E00083399,2.7,4.5,72.7,20
E00083400,6.9,3.1,66.9,23.1
E00083401,3.3,39.1,43.7,13.9
E00083402,2.6,39.7,31,26.7
E00083403,75.2,10.6,13.3,0.9
E00083404,15.7,19.1,53.9,11.3
E00083406,0.9,12.5,68.8,17.9
E00083407,7.3,16.8,54,21.9
E00083408,2.4,21,63.7,12.9
E00083409,20.5,21.4,44.6,13.4
E00083410,3.3,28.1,51,17.6
E00083411,28.7,13.9,47.8,9.6
E00083412,5.3,22.9,56.5,15.3
E00083413,21.7,17.4,44.3,16.5
E00083722,2.8,22.2,10.4,64.6
E00083723,11,20.5,19.2,49.3
E00083731,1.4,49,23.1,26.5
E00083732,5.1,65.2,9.4,20.3
E00089568,0.8,1.6,11.6,86
E00089569,0.8,4.9,12.2,82.1
E00089570,0.7,20.3,14.7,64.3
E00089571,0.8,3.8,19.8,75.6
E00089572,2.2,8.6,11.5,77.7
E00089573,0,12.8,10.4,76.8
E00089582,3.7,25.7,50.7,19.9
E00089583,36.6,42.3,17.1,4.1
E00089584,0.8,4.7,13.4,81.1
E00089585,7.6,18.2,47.7,26.5
E00089586,0,11.3,34.7,54
E00089587,0,9.8,50.8,39.4
E00089588,23,50,20.1,6.9
E00089590,13,37.4,10.7,38.9
E00089591,0.8,8.5,25.6,65.1
E00089592,0.7,1.4,69.7,28.2
E00089593,0,12.8,32.4,54.7
E00089594,0,12.6,19.7,67.7
E00089596,1.4,9.2,32.6,56.7
E00089598,0.7,2.1,31.4,65.7
E00089599,25.8,30,29.2,15
E00089600,1.4,8.3,23.4,66.9
E00089601,2,3.3,15.8,78.9
E00089605,0.7,12.2,36.5,50.7
E00089608,1.6,13.7,25,59.7
E00089618,8.7,8.7,17.4,65.2
E00089650,4.6,10,47.7,37.7
E00089651,4.7,17.8,24,53.5
E00089652,4.8,15.9,44.1,35.2
E00089653,15,36.2,41.7,7.1
E00089654,5.6,29,33.9,31.5
E00089655,0,35.1,46.5,18.4
E00089656,2.1,14.3,49.3,34.3
E00089732,0.8,0.8,4.5,93.9
E00089783,2.5,6.7,17.6,73.1
E00089784,0.8,0.8,9.8,88.6
E00089785,20,13.9,20,46.1
E00089795,4.9,21.8,9.9,63.4
E00089796,0,5.6,13.6,80.9
E00089797,0.8,28.1,49.2,21.9
E00089798,0,3.2,11.2,85.6
E00089799,4.6,35.9,29.8,29.8
E00089800,8.9,10.1,31,50
E00089801,31.8,56.4,9.5,2.2
E00089802,0.8,0,7.6,91.5
E00089803,3.1,14.7,68.1,14.1
E00089804,4.5,14.3,28.6,52.6
E00089805,0,0.8,5.8,93.4
E00089806,20.2,38.4,14.8,26.6
E00089807,2.4,1.2,9.5,87
E00089808,0,4,25.6,70.4
E00089809,6.5,47.1,31.9,14.5
E00089810,2,8.8,23.8,65.3
E00089811,11.2,24.5,18.1,46.3
E00089812,1.1,19.1,44.9,34.8
E00089813,15.3,22.1,48.9,13.7
E00089814,9.6,11.2,49.2,29.9
E00089815,6.1,36.7,31.1,26.1
E00089816,8,50,31.2,10.9
E00089817,4.4,9.8,11.6,74.2
E00089818,36.2,32.3,15,16.5
E00089819,24.1,13.5,51.1,11.3
E00089820,2.2,43.9,46.8,7.2
E00089821,0.7,18,48,33.3
E00089822,5.8,13.2,27.3,53.7
E00089823,0,0.7,29.4,69.9
E00089824,1.6,0,44.2,54.3
E00089825,2.4,8.5,18.9,70.1
E00089826,22,10.2,44.9,22.8
E00089827,0,0.6,5.2,94.2
E00089828,4.2,22.5,26.1,47.2
E00089829,0.9,7.8,23.3,68.1
E00089830,12.2,16.9,20.9,50
E00089831,3.9,8.5,16.3,71.3
E00089832,15.4,14.5,59.8,10.3
E00089833,2.8,6.3,26.8,64.1
E00089834,27.1,37.1,30,5.7
E00089835,0,4.4,48.9,46.7
E00089836,15.3,43.5,18.3,22.9
E00089837,27.6,39.3,26.2,6.9
E00089838,0.8,15.1,52.4,31.7
E00089839,25,38.5,17.8,18.8
E00089840,14.2,13.4,61.2,11.2
E00089841,29.5,4.9,36.9,28.7
E00089842,0,5.6,42.4,52
E00089843,7.2,24,32,36.8
E00089844,2.1,4.9,39.9,53.1
E00089845,0.8,22.1,42,35.1
E00089846,8.5,23.9,60.6,7
E00089847,28,17.8,47.1,7
E00089848,9.7,22.1,63.7,4.4
E00089849,0.9,24.8,51.4,22.9
E00089850,13.6,14.4,62.1,9.8
E00089851,8.8,21.2,57.7,12.4
E00089852,2.8,11.9,52.4,32.9
E00089853,4.2,20.3,54.2,21.2
E00089854,4.6,18.5,60,16.9
E00089855,14.4,16.8,51.2,17.6
E00089856,3.4,32.8,42,21.8
E00089857,24.8,11.4,40,23.8
E00089858,28.3,21.7,42.5,7.5
E00089859,31.8,30.3,24.2,13.6
E00089860,6.8,61,21.5,10.7
E00089861,9.7,2.4,66.9,21
E00089862,16.3,23,53.3,7.4
E00089884,4.4,16.3,35.6,43.7
E00089885,4.8,16.7,53.6,25
E00089886,0,9.2,54.6,36.2
E00089889,28.5,17.2,26.5,27.8
E00089890,17.8,35.7,33.1,13.4
E00089891,2.2,25.4,18.2,54.1
E00089892,0,0.7,22,77.3
E00089893,10.7,15.6,27.9,45.9
E00089894,0.7,12.2,41.2,45.9
E00089895,0,5.6,18.4,76
E00089896,0,2.9,20,77.1
E00089897,4.8,18.3,18.3,58.7
E00089898,3,22.8,22.8,51.3
E00089899,22.4,14.2,51.5,11.9
E00089900,6.8,20.9,32.4,39.9
E00089901,0.7,6.6,19,73.7
E00089902,4,2.6,35.8,57.6
E00089903,10.7,18.7,29.9,40.6
E00089904,14.5,24.8,40.2,20.5
E00089906,3.6,21.8,36.4,38.2
E00089907,0.8,0.8,5.9,92.4
E00089908,0,0,13.9,86.1
E00089909,14.5,35.5,32.6,17.4
E00089910,4.1,19.9,10.5,65.5
E00089911,1.8,22.2,17.4,58.7
E00089912,0,4.4,50,45.6
E00089913,9.1,15.5,25.5,50
E00089914,34.8,29.4,26.7,9
