geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00006949,20,42.2,32.6,5.2
E00006950,13,52,30.1,4.9
E00006951,9.4,46.2,36.8,7.5
E00006952,30.4,36.3,20.6,12.7
E00006953,13.9,39.3,36.9,9.8
E00006954,12,56,28,4
E00006955,14.3,48.7,29.4,7.6
E00006956,13.6,52.3,25.8,8.3
E00006957,13.8,40.4,26.6,19.3
E00006958,14.3,45.2,23.8,16.7
E00006959,12.9,44.8,36.2,6
E00006960,16.4,41.4,32.8,9.5
E00006961,20.5,45.5,25,9.1
E00006962,18.1,33.6,37.9,10.3
E00006963,17.1,45,27.1,10.7
E00006965,12.1,43.1,27.6,17.2
E00006966,12.6,48.7,26.9,11.8
E00006967,45,44.1,5.4,5.4
E00006969,12,41.6,29.6,16.8
E00006970,8.7,49.6,30.7,11
E00006971,29.9,36.8,25.6,7.7
E00006972,13.3,45.2,32.6,8.9
E00006973,22.4,38.8,18.4,20.4
E00006974,6.4,45.6,36.8,11.2
E00006975,10.8,45.8,30.8,12.5
E00006976,24.6,44.2,23.2,8
E00006977,18,42.9,29.3,9.8
E00006978,46.8,43.3,10,0
E00006979,29.5,56.1,13.7,0.7
E00006980,29.4,41.3,23,6.3
E00006981,20,45.4,26.2,8.5
E00006982,19.3,49.6,25.2,5.9
E00006983,15.4,45.3,24.8,14.5
E00006984,23.1,54.5,15.7,6.6
E00006985,29.5,48.1,14,8.5
E00006986,40.1,51,6.8,2
E00006987,33.1,53.5,11.8,1.6
E00006988,16.3,57,23,3.7
E00006989,24.3,41.2,29.4,5.1
E00006990,32.5,50.8,15.1,1.6
E00006991,20.2,41.1,28.7,10.1
E00006992,10.7,40.2,39.3,9.8
E00006993,18.9,42.6,26.2,12.3
E00006994,11.8,42.9,37.8,7.6
E00006995,11.3,40.9,34.8,13
E00006996,16.3,43.3,32.7,7.7
E00006997,28.8,43.2,17.6,10.4
E00006998,13.7,48.4,26.6,11.3
E00006999,17.5,38.1,29.4,15.1
E00007000,19.1,53,23.5,4.3
E00007001,20.8,44.2,28.3,6.7
E00007002,30.1,41.7,23.3,4.9
E00007004,19.4,59.7,18.5,2.4
E00007005,12.7,57.1,19.8,10.3
E00007007,17.9,52.8,15.4,13.8
E00007009,45.5,44.7,7.6,2.3
E00007010,41.7,47.2,11.1,0
E00007011,52.9,39.4,6.7,1
E00007012,11.9,41.3,36.5,10.3
E00007015,20.8,53.3,21.7,4.2
E00007016,20.7,34.3,20,25
E00007019,20,57.6,17.6,4.8
E00007020,17.5,61.1,17.5,4
E00007021,33.3,51.2,12.2,3.3
E00007022,16.1,60.5,19.4,4
E00007023,28.3,52.5,17.2,2
E00007024,39.2,45.6,12,3.2
E00007025,34.2,42.3,20.7,2.7
E00007027,38.9,45.8,12.2,3.1
E00007028,32.6,56.5,7.2,3.6
E00007075,34.4,38.4,22.4,4.8
E00007076,57.6,37.4,3.4,1.5
E00007092,45,37.6,16.5,0.9
E00007093,67.4,29.3,2.2,1.1
E00007094,52.1,39.4,7,1.4
E00007096,54.5,30.7,14.8,0
E00007098,79.3,19,1.1,0.6
E00007099,42.4,46.2,9.5,1.9
E00007100,28.5,49.6,16.8,5.1
E00007101,55.2,31,11.2,2.6
E00007102,30.1,55.8,10.6,3.5
E00007103,38.8,41.7,15.5,3.9
E00007105,64,28.8,7.2,0
E00007106,56.5,31.5,12.1,0
E00007107,56.6,31.6,8.1,3.7
E00007108,25.6,47.1,19,8.3
E00007109,35.2,40.8,16.8,7.2
E00007110,30.3,39.5,18.5,11.8
E00007111,37.2,44.1,14.5,4.1
E00007112,45.4,46.4,7.2,1
E00007113,28.1,47.4,17.5,7
E00007114,50,40.3,8.3,1.4
E00007115,49.3,38.4,10.3,2.1
E00007116,50,37.5,11.7,0.8
E00007117,35.7,32.2,22.6,9.6
E00007119,49.2,40.8,9.2,0.8
E00007120,52.1,40.5,6.6,0.8
E00007122,48.7,37.6,9.4,4.3
E00007124,20.6,49.2,23,7.1
E00007125,18.9,45.1,24.6,11.5
E00007126,19.7,43.9,24.2,12.1
E00007127,29.1,43,18.6,9.3
E00007128,29.1,48.5,19.4,3
E00007129,44.9,36.7,10.2,8.2
E00007130,22.2,37,30.4,10.4
E00007131,23.6,43.3,20.5,12.6
E00007132,30.6,38.8,24.8,5.8
E00007133,30.6,50,15.3,4.1
E00007134,38.8,44,11.2,6
E00007135,51.7,40.6,7,0.7
E00007136,44.4,37,11.9,6.7
E00007137,26.9,46.2,21.5,5.4
E00007138,22.4,42.4,27.2,8
E00007139,39.5,44.5,12.6,3.4
E00007140,32.6,41.7,20.8,4.9
E00007141,29,48.6,16.8,5.6
E00007142,51.2,30.6,15.7,2.5
E00007143,20.8,40.8,21.7,16.7
E00007144,25.8,47.7,20.3,6.3
E00007146,36.6,45.2,15.1,3.2
E00007147,18.4,43,28.9,9.6
E00007148,24,44.6,21.5,9.9
E00007149,54.3,37.1,7.6,1
E00007150,48,44.1,6.9,1
E00007151,49.5,34,14.6,1.9
E00007152,54.8,41.3,3.8,0
E00007153,22.2,42.2,24.4,11.1
E00007154,47.7,37.5,12.5,2.3
E00007155,20.2,47.1,22.7,10.1
E00007156,30.9,44.1,15.4,9.6
E00007157,30.9,43.4,21.1,4.6
E00007158,17.1,46.5,22.5,14
E00007159,54.9,41.8,2,1.3
E00007160,21.6,44.6,22.3,11.5
E00007161,28.4,47.8,21.6,2.2
E00007162,29.7,36.9,26.1,7.2
E00007163,16.7,37.3,34.1,11.9
E00007164,33.1,36.3,18.5,12.1
E00007165,23,43.2,22.3,11.5
E00007166,31.4,43.8,19,5.8
E00007167,55.6,36.8,6.8,0.8
E00007168,31.7,50.4,14.6,3.3
E00007170,36.8,41.7,17.6,3.9
E00007171,61.9,34,4.1,0
E00007172,35.5,47.8,15.9,0.7
E00007173,27,45.4,23,4.6
E00007174,31,38.8,22.4,7.8
E00007175,59.3,27.4,11.5,1.8
E00007176,35.4,37.8,16.5,10.2
E00007177,24.4,46.6,23.8,5.2
E00007179,33.6,47.9,12.1,6.4
E00007180,41.8,43.4,9.8,4.9
E00007181,46.7,43.8,7.1,2.4
E00007182,24.6,54.9,18,2.5
E00007183,19.2,51.7,23.3,5.8
E00007184,27.5,48.9,16.8,6.9
E00007185,35.2,45.9,13.9,4.9
E00007186,39.2,40.8,15.4,4.6
E00007187,30,50.6,15.6,3.8
E00007188,22.4,49,23.8,4.8
E00007189,40.3,39.6,13.4,6.7
E00007191,16.3,46.9,27.9,8.8
E00007204,31.2,39.4,22,7.3
E00007207,44.1,37.3,14.9,3.7
E00007209,11.9,44.1,33.1,11
E00007218,37.8,40,20,2.2
E00007220,43,37,15.6,4.4
E00007221,22.5,49.2,23.5,4.8
E00007222,13.4,44,30.6,11.9
E00007223,47.3,37.2,9.3,6.2
E00007226,22.6,54.1,12.8,10.5
E00007227,23.1,41.5,23.8,11.5
E00007232,36.2,47.8,13.8,2.2
E00007233,13.5,38.7,32.4,15.3
E00007235,12.4,39.7,29.8,18.2
E00007239,22.8,51.8,18.4,7
E00007245,15.2,50.5,26.3,8.1
E00007246,17.4,47.7,23.9,11
E00007247,13.8,45,33,8.3
E00007248,17.3,42.7,32.7,7.3
E00007249,40.6,34.4,21.1,3.9
E00007250,58.4,36.2,4,1.3
E00007251,43.6,44.4,10.3,1.7
E00007252,59,35,5,1
E00007253,23.5,42.3,18.8,15.4
E00007254,60.7,33.6,4.7,0.9
E00007255,34.9,43.4,15.5,6.2
E00007256,17.1,41.1,25.6,16.3
E00007257,28.5,42.3,22.6,6.6
E00007258,25.2,39.6,27,8.1
E00007259,27.7,39.4,24.1,8.8
E00007260,24.3,45.7,25,5
E00007261,24.1,37.9,26.2,11.7
E00007262,14,44.6,28.9,12.4
E00007263,21.1,49.6,23.6,5.7
E00007264,30.1,48.8,16.3,4.9
E00007265,28.6,50.5,17.1,3.8
E00007266,43.2,43.9,11,1.9
E00007267,41,43.9,11.5,3.6
E00007268,31.9,51.7,12.9,3.4
E00007269,41,32,19.7,7.4
E00007272,32.3,40.9,12.6,14.2
E00007281,20.2,42.1,30.7,7
E00007282,20.5,40.9,33.9,4.7
E00007283,39.1,45.7,14.1,1.1
E00007284,48.9,37.4,5.3,8.4
E00007285,40.5,41.4,15.5,2.6
E00007286,36.5,34.9,19.8,8.7
E00007287,37.7,47.2,11.3,3.8
E00007288,45.5,42.1,9.7,2.8
E00007289,41.2,35.1,14.5,9.2
E00007290,48.6,36.8,9,5.6
E00007291,56.1,32.6,9.8,1.5
E00007292,53.1,32.8,7.8,6.3
E00007335,19.8,45,22.1,13
E00007336,64.3,31.6,3.1,1
E00007337,53.4,34.6,12,0
E00007338,43.5,40.6,10.9,5.1
E00007339,26.8,47.2,16.3,9.8
E00007340,22,44.1,24.6,9.3
E00007341,32.3,42.1,17.3,8.3
E00007342,43.5,35.5,15.9,5.1
E00007343,46.9,36.9,13.1,3.1
E00007344,47.6,46.9,4.2,1.4
E00007345,38.8,41.1,15.5,4.7
E00007346,27.9,36.7,24.5,10.9
E00007347,46.7,41,8.6,3.8
E00007348,28.8,47.7,18.9,4.5
E00007349,38.3,50.5,5.6,5.6
E00007350,36.6,47.3,14.5,1.5
E00007351,36,43.2,20.8,0
E00007352,62.5,33.3,4.2,0
E00007353,65.7,31.3,2,1
E00007354,13.3,50.4,26.7,9.6
E00007355,23.9,56.5,15.9,3.6
E00007356,21.5,36.2,33.1,9.2
E00007357,19.1,49.3,23.5,8.1
E00007358,21.4,35.9,30.3,12.4
E00007359,27.9,49.5,18.9,3.6
E00007360,46.3,45.4,8.3,0
E00007361,28.2,39.3,28.2,4.3
E00007362,23.2,45.2,21.3,10.3
E00007363,24.1,50.9,15.5,9.5
E00007364,34.1,31,26.2,8.7
E00007365,32.6,47.1,15.2,5.1
E00007366,27.7,43.7,23.5,5
E00007367,16.3,47.3,28.7,7.8
E00007368,40.3,37.8,12.6,9.2
E00007369,28.1,43,19.8,9.1
E00007370,24.5,51.1,18,6.5
E00007371,22.5,44.1,27.9,5.4
E00007372,27.5,45.1,18.3,9.2
E00007373,57.1,31.4,9.6,1.9
E00007374,32.7,44.4,17.6,5.2
E00007375,23.9,40.8,21.8,13.4
E00007376,47.9,42.1,8.3,1.7
E00007378,28.1,44.5,19.5,7.8
E00007379,35.8,45,16.7,2.5
E00007381,46.4,36.8,12,4.8
E00007382,60,35.7,3.5,0.9
E00007383,45.8,41.5,10.6,2.1
E00007384,53.8,36.6,6.9,2.8
E00007385,39,49.2,7.6,4.2
E00007386,31.3,45.5,17.2,6
E00007387,32.1,42.9,18.8,6.3
E00007388,38.9,41.6,11.5,8
E00007389,47.3,40.5,11.5,0.8
E00007390,37.5,41.7,16.7,4.2
E00007391,32.6,53.5,10.9,3.1
E00007392,29,45.2,20,5.8
E00007393,56.1,36,7,0.9
E00007394,45.5,38.9,10.2,5.4
E00007395,39.2,33.3,22.5,5
E00007396,42.2,39.3,15.6,3
E00007397,37.2,43.8,16.8,2.2
E00007398,50,35,8.6,6.4
E00007399,44.6,39.2,13.8,2.3
E00007400,42.7,42.7,12.6,2.1
E00007401,48.7,40,9.6,1.7
E00007402,51.3,38.7,8.4,1.7
E00007403,30.4,44.9,16.7,8
E00007404,47.1,37.7,11.6,3.6
E00007405,42.9,45.7,7.1,4.3
E00007406,32.6,48.5,13.6,5.3
E00007407,53.1,35.9,9.4,1.6
E00007408,44.4,41.6,10.1,3.9
E00007409,46.4,45,7.1,1.4
E00007410,52.9,36.8,7.7,2.6
E00007411,41.9,44.2,13.2,0.8
E00007412,42.4,38.4,13.9,5.3
E00007413,43.5,42.7,12.1,1.6
E00007414,51.7,40.8,5.8,1.7
E00007415,41.4,43.2,14.4,0.9
E00007424,17.3,42.1,31.6,9
E00007425,19.8,40.5,33.1,6.6
E00007459,24.8,38,28.9,8.3
E00007460,28.1,47.1,19.8,5
E00007461,42.6,34.2,17.4,5.8
E00007462,31.3,46.9,17,4.8
E00007463,37.1,34.3,23.1,5.6
E00007464,26.4,44.2,20.9,8.5
E00007469,18.6,57.9,15,8.6
E00007472,44.6,36.9,12.3,6.2
E00007473,37.7,49,9.9,3.3
E00007474,29.7,49.3,18.1,2.9
E00007475,61.8,34.1,4.1,0
E00007476,49.7,34.3,10.5,5.6
E00007477,37.1,52.8,9,1.1
E00007478,26.2,49.2,19,5.6
E00007479,56.3,35.4,5.7,2.5
E00007480,49.1,45.4,3.7,1.9
E00007482,57,36.9,5.4,0.7
E00007484,42.4,40,11.2,6.4
E00007486,46.2,42,10.5,1.4
E00007487,35.6,44.2,17.2,3.1
E00007488,34.1,39.3,21.5,5.2
E00007489,47.5,39.3,8.2,4.9
E00007492,24.3,44.1,19.9,11.8
E00007493,22.4,49.3,24.6,3.7
E00007494,49.7,38.5,9.1,2.8
E00007495,22,43.9,22.8,11.4
E00007496,30,42.5,18.3,9.2
E00007497,42.6,40.1,14.8,2.5
E00007498,42.1,32.1,20.7,5
E00007499,52.9,28.2,16.7,2.2
E00007500,16.2,52.8,23.9,7
E00007501,30.2,47.7,14.8,7.4
E00007502,36.4,42.1,18.7,2.8
E00007503,47.1,37.2,12.4,3.3
E00007504,40.4,44.7,12.3,2.6
E00007505,25.4,56.2,14.6,3.8
E00007506,31.8,47.7,16.7,3.8
E00007507,42,40.3,14.7,3
E00007508,22.1,58,15.3,4.6
E00007509,48.7,36.7,12,2.7
E00007510,29.4,36,12.5,22.1
E00007511,22.3,43,25.6,9.1
E00007512,42.9,36.5,14.7,5.8
