geography_code,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00006949,90.9,3.8,2.1,3.2
E00006950,94,3.8,0.9,1.3
E00006951,94.9,3.3,0.7,1.1
E00006952,88.1,3.3,1.1,7.4
E00006953,87.5,5.4,3.3,3.9
E00006954,91.6,5.2,1,2.3
E00006955,91.5,5.4,0.3,2.7
E00006956,92.3,3.7,2.2,1.9
E00006957,91.7,4.8,1,2.5
E00006958,90.7,5.2,0.6,3.5
E00006959,89.1,7.5,0.7,2.6
E00006960,86.6,7.4,4.2,1.8
E00006961,88.8,4.5,3.6,3.1
E00006962,88.7,6.7,2.5,2.1
E00006963,94.6,2.3,1.7,1.4
E00006965,92.3,3.4,1.9,2.5
E00006966,95.7,2.7,0.3,1.3
E00006967,95.2,3,1.2,0.6
E00006969,88.3,6.3,1.8,3.6
E00006970,90.4,7,0,2.6
E00006971,92.7,3.1,2.8,1.4
E00006972,88.5,7.2,2,2.3
E00006973,84.8,5.6,0.7,8.9
E00006974,88.5,6.8,2.2,2.5
E00006975,90.2,4.1,1.9,3.8
E00006976,92.2,2.8,2.8,2.2
E00006977,91.9,2,1.7,4.3
E00006978,91.7,4,1.8,2.5
E00006979,90,4.8,2,3.2
E00006980,91.7,5.7,1.7,1
E00006981,91,5.4,1.9,1.6
E00006982,90.7,7.4,0.7,1.1
E00006983,91.8,4.1,1.6,2.5
E00006984,91.4,4.3,2,2.3
E00006985,94.9,2.4,1.4,1.4
E00006986,87.5,6.3,3.1,3.1
E00006987,94,3.5,1.4,1.1
E00006988,89.7,5.4,1.1,3.7
E00006989,93,4,0.8,2.2
E00006990,93.6,3.4,0.5,2.5
E00006991,93.1,4.8,1.2,0.9
E00006992,89.3,4.9,2.9,2.9
E00006993,91,4.5,1.4,3.1
E00006994,94.6,2.8,1.3,1.3
E00006995,91.6,4.6,1.1,2.8
E00006996,91.1,5.6,0.8,2.4
E00006997,88.8,5,3.8,2.4
E00006998,89.9,6.2,0.7,3.3
E00006999,92.7,4.4,0.6,2.3
E00007000,92.5,4.2,0.4,3
E00007001,92.2,2.5,3.1,2.2
E00007002,91.7,4.7,1.7,2
E00007004,91.2,3.4,1.7,3.7
E00007005,90.3,6.1,1,2.6
E00007007,94.2,5.2,0.6,0
E00007009,92.2,1.6,4.5,1.6
E00007010,92.2,3.9,0.7,3.2
E00007011,91.8,4.3,3.3,0.5
E00007012,93.8,3.5,0.6,2.1
E00007015,93.4,3.3,1.7,1.7
E00007016,89,4.9,4.7,1.4
E00007019,94.2,3.2,1.3,1.3
E00007020,91.2,4.1,2,2.7
E00007021,93.8,2.9,3.3,0
E00007022,94.3,3.3,1.2,1.2
E00007023,94.8,2.1,1.6,1.6
E00007024,92,6.8,0.8,0.4
E00007025,94.8,2.6,1.7,0.9
E00007027,90.3,7.6,0.7,1.4
E00007028,85.8,7.6,3.6,2.9
E00007075,92.3,3.2,2.3,2.3
E00007076,93.2,2.3,2.3,2.3
E00007092,90.4,4.1,1.4,4.1
E00007093,94.7,1.3,1.3,2.6
E00007094,91.7,3,2.1,3.3
E00007096,87.4,4.3,3.9,4.3
E00007098,90.2,2.3,2.7,4.7
E00007099,90.2,4.5,2.7,2.7
E00007100,91.9,3.8,2.4,1.9
E00007101,94.7,2.5,2.1,0.7
E00007102,94.3,1.8,2.1,1.8
E00007103,92.5,2.2,3,2.2
E00007105,90.5,3,2.4,4.1
E00007106,92.9,3.1,1.9,2.2
E00007107,92.9,2.2,2.6,2.2
E00007108,91.6,3.2,2,3.2
E00007109,93.2,2.6,1.7,2.6
E00007110,93.7,2.1,1,3.1
E00007111,92.7,3,2.3,2.1
E00007112,93.5,1.8,2.8,1.8
E00007113,93.1,4.5,1.5,0.9
E00007114,94,2.3,2.6,1
E00007115,95.9,2.4,0.9,0.9
E00007116,91.5,2.9,2.9,2.6
E00007117,90.1,4.2,3,2.7
E00007119,91.4,3.2,3.8,1.6
E00007120,92.4,2.5,3.2,1.9
E00007122,96.1,2,0.8,1.2
E00007124,91,3.9,1.2,3.9
E00007125,93.9,3.7,1.2,1.2
E00007126,94,3.4,1.4,1.2
E00007127,93.8,1.8,3.1,1.3
E00007128,93.5,3,2.3,1.3
E00007129,92.5,2.5,2.9,2.2
E00007130,94.5,2.7,1,1.9
E00007131,94,3.1,1.3,1.6
E00007132,94.4,1,2,2.7
E00007133,89.4,5.2,2.8,2.6
E00007134,91.6,2.8,2.8,2.8
E00007135,94.1,2.4,0.9,2.7
E00007136,93,2,2,3
E00007137,94.2,3.1,1.7,1.1
E00007138,89.9,4.9,1.5,3.7
E00007139,80.6,6.4,7.4,5.7
E00007140,93.3,2.7,1.6,2.4
E00007141,89.1,4.8,3,3
E00007142,87.4,5,4,3.6
E00007143,92.2,3,0.8,4.1
E00007144,92.9,3,1.9,2.2
E00007146,94.5,2.9,2.1,0.4
E00007147,94.4,1.2,2.1,2.4
E00007148,93.1,3.8,0.9,2.2
E00007149,93.1,2.8,0.9,3.2
E00007150,94.6,2.7,0.5,2.3
E00007151,91.7,1.7,2.2,4.3
E00007152,93.7,1.7,3.4,1.1
E00007153,92.8,2.1,1.8,3.3
E00007154,90.3,4.9,3.1,1.7
E00007155,89.8,3.9,2.6,3.6
E00007156,92.8,2.3,3.1,1.8
E00007157,92.8,3.4,1.4,2.4
E00007158,90.5,4.3,2.2,3
E00007159,92.8,3.1,2.2,1.9
E00007160,90.4,3.8,4.1,1.8
E00007161,91.6,2.1,2.6,3.7
E00007162,89.7,4.6,2.1,3.6
E00007163,93.7,2.4,1.6,2.4
E00007164,92.4,1.8,2.3,3.5
E00007165,94.9,2.5,1.5,1
E00007166,90,4.3,1.8,4
E00007167,91.4,4.3,1.6,2.6
E00007168,89.5,3.4,2.2,4.9
E00007170,90.4,3.1,1.8,4.7
E00007171,89.9,2.4,3.6,4
E00007172,90.5,3.5,3,3
E00007173,92.1,3.4,2.3,2.3
E00007174,89.7,4.7,2.8,2.8
E00007175,93.5,2.3,1.5,2.7
E00007176,89.3,3.6,3.1,4.1
E00007177,93.3,4.1,1.2,1.4
E00007179,93.9,1.8,1.6,2.6
E00007180,90.4,2.3,2.3,5
E00007181,90,4.9,3.6,1.5
E00007182,92.7,3.6,2.2,1.5
E00007183,93.3,3.4,1.1,2.2
E00007184,92.2,3.1,1.4,3.4
E00007185,87.7,5.3,2.6,4.3
E00007186,91.5,4.4,2,2
E00007187,93.5,2.4,2.2,1.9
E00007188,91.7,5.5,1,1.8
E00007189,92.3,3.6,2.4,1.8
E00007191,92.4,1.9,2.5,3.2
E00007204,89.9,4.9,2.6,2.6
E00007207,90.9,2,4.3,2.8
E00007209,92,3.4,1.5,3.1
E00007218,85.9,10,2.5,1.7
E00007220,91.8,3.8,1,3.4
E00007221,89.1,3.9,3.6,3.4
E00007222,88.4,4.9,3.2,3.5
E00007223,93,5.1,1.2,0.8
E00007226,91.8,6.2,1,1
E00007227,91.7,5.3,1,2
E00007232,92.9,3.1,1.8,2.2
E00007233,91.3,5.7,0.8,2.3
E00007235,92.6,3.4,0.9,3.1
E00007239,91.4,7.2,1,0.5
E00007245,87.9,8.6,2.2,1.3
E00007246,92.1,4.3,0.7,2.9
E00007247,94.3,2.8,1.4,1.4
E00007248,94,2,1.7,2.3
E00007249,95.8,1.8,0.8,1.6
E00007250,93.4,2.5,1.9,2.2
E00007251,90.7,3.1,4.8,1.4
E00007252,95.2,0.7,2.6,1.5
E00007253,92.1,2.8,1.6,3.5
E00007254,92.9,2,3,2
E00007255,91,2.6,2.9,3.5
E00007256,93.5,4.6,1.6,0.3
E00007257,89.2,5.1,2.4,3.2
E00007258,90.1,2.1,3.6,4.2
E00007259,88.8,3.4,3.7,4.2
E00007260,87.4,7.9,2.2,2.5
E00007261,89.1,4.2,2.3,4.4
E00007262,92.6,3.8,0.5,3
E00007263,94.1,2.2,2,1.7
E00007264,95.8,2.1,0.3,1.8
E00007265,91.4,4.4,1.3,2.9
E00007266,97,0.8,0.8,1.4
E00007267,94.7,4.3,0.3,0.8
E00007268,95.9,1.8,1.2,1.2
E00007269,89.6,4.9,3.3,2.3
E00007272,93.5,2.4,2,2
E00007281,89.9,3.5,4.4,2.2
E00007282,94.3,2.5,1,2.2
E00007283,94.5,1.2,1.6,2.8
E00007284,93.9,2.4,1.4,2.4
E00007285,92.5,3.2,2.9,1.4
E00007286,91.6,4.5,1.9,1.9
E00007287,91.3,4.5,1.6,2.6
E00007288,96.6,1.7,1,0.8
E00007289,91.3,2.6,5.8,0.3
E00007290,93.4,3.6,2,1
E00007291,93.7,2.5,1.9,1.9
E00007292,90,3.6,3.2,3.2
E00007335,92.8,3.8,1.9,1.4
E00007336,90.7,6.8,2.5,0
E00007337,89.3,2,3.2,5.5
E00007338,92.4,2.4,1.8,3.5
E00007339,92.5,1.9,2.4,3.1
E00007340,94.1,2.8,1.9,1.2
E00007341,92.7,2.8,1.5,3
E00007342,93.8,1.7,2.2,2.4
E00007343,91.9,3.8,3.5,0.9
E00007344,96.5,1.4,1.8,0.4
E00007345,90.1,2.8,2.5,4.6
E00007346,88.5,3.6,4.5,3.3
E00007347,93.3,3.4,0.5,2.9
E00007348,91.1,3.8,2.2,3
E00007349,93.8,3.6,1.1,1.4
E00007350,94.1,2.8,2.3,0.8
E00007351,93,2.3,1.3,3.4
E00007352,93.6,2.5,2.5,1.3
E00007353,94.3,3.4,2.3,0
E00007354,92.1,4.6,1.4,1.9
E00007355,91.5,3,2.4,3
E00007356,89.8,5.1,1.6,3.5
E00007357,94.2,3,0.5,2.3
E00007358,90.6,4.5,1.3,3.7
E00007359,96.2,2.4,0.7,0.7
E00007360,94.2,1.9,1.9,1.9
E00007361,92.6,1.6,1.9,3.9
E00007362,89.1,4.1,2.7,4.1
E00007363,90,3.4,3.4,3.1
E00007364,91.8,3,1.5,3.6
E00007365,91.2,3.5,0.3,5.1
E00007366,93.7,2.5,1.6,2.2
E00007367,87.6,7.7,0.9,3.8
E00007368,95.1,2.3,1,1.6
E00007369,95.3,1.2,0.6,2.9
E00007370,94.7,2.8,1.3,1.3
E00007371,92.2,2.5,0.9,4.4
E00007372,89.8,6.2,1.5,2.5
E00007373,94.5,2.2,2.2,1.2
E00007374,93.8,3.1,1.2,1.9
E00007375,90,5.2,3.2,1.6
E00007376,95.5,1,3.5,0
E00007378,93.7,2.1,1.3,2.9
E00007379,92.2,2.9,2.9,2
E00007381,92.3,4.8,1.2,1.8
E00007382,92.5,1.9,2.6,3
E00007383,93.6,2.9,2,1.5
E00007384,93.2,2.4,1.6,2.7
E00007385,91.5,5,1.9,1.6
E00007386,91.5,3.2,2.9,2.4
E00007387,90.5,4.7,2.2,2.5
E00007388,94.2,3.8,0.6,1.5
E00007389,94.4,1.9,1.3,2.4
E00007390,89.3,3.8,4.1,2.8
E00007391,92.3,2.3,2,3.4
E00007392,91.8,3,3,2.3
E00007393,96.4,0.8,1.6,1.2
E00007394,92.4,3.4,1.7,2.5
E00007395,89.8,6.2,1.9,2.2
E00007396,93.7,2,1.4,2.9
E00007397,91.3,2.5,4.7,1.5
E00007398,92.7,1.3,2.6,3.4
E00007399,93,2.7,2.2,2.2
E00007400,91.8,1.3,3.7,3.2
E00007401,93,2.1,0.4,4.6
E00007402,91.6,3.3,1,4
E00007403,88.9,6.8,1.8,2.4
E00007404,92.7,2.4,1.8,3.1
E00007405,93.9,2.1,1.4,2.6
E00007406,94.2,2.7,1.9,1.2
E00007407,93.9,0.6,2.3,3.2
E00007408,92.5,2.6,2,3
E00007409,93.2,4.5,0.5,1.8
E00007410,95.9,0.8,1.9,1.4
E00007411,91.6,2.8,1.4,4.2
E00007412,91.8,2.3,3.2,2.7
E00007413,91.6,2.6,2.9,2.9
E00007414,92.9,2.2,1.5,3.3
E00007415,87.8,6.6,2.4,3.1
E00007424,90.4,3.6,1.7,4.4
E00007425,91.4,1.5,3.6,3.6
E00007459,92.7,4.2,1.4,1.7
E00007460,93.3,2.1,2.4,2.1
E00007461,92.1,2.7,3.5,1.7
E00007462,91.9,2.1,2.6,3.3
E00007463,91.5,2.8,3.5,2.3
E00007464,90.9,3.4,2.6,3.1
E00007469,89.9,5.4,1.1,3.6
E00007472,93,3.2,1.6,2.2
