geography_code,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00006949,81,13.5,5.5
E00006950,86.1,10.6,3.3
E00006951,88.7,8.6,2.7
E00006952,70.4,15.5,14.1
E00006953,87.6,7.3,5.1
E00006954,88.2,10,1.8
E00006955,90.7,7.2,2.2
E00006956,87.2,8.9,3.9
E00006957,85.6,11.7,2.8
E00006958,85.1,11.2,3.7
E00006959,82.9,13.5,3.6
E00006960,77.8,17.4,4.8
E00006961,81.6,15.9,2.4
E00006962,83.9,11.4,4.7
E00006963,87.6,8.7,3.7
E00006965,84.5,13.7,1.8
E00006966,91.7,6.7,1.6
E00006967,75.9,18.4,5.7
E00006969,84.4,12.1,3.5
E00006970,88.8,8.3,3
E00006971,81,13.1,5.9
E00006972,84.4,12.6,3
E00006973,80.2,15.5,4.3
E00006974,86.1,10.5,3.4
E00006975,86.7,8.6,4.6
E00006976,85.5,8.4,6.1
E00006977,82.4,11.6,5.9
E00006978,75.9,17.5,6.6
E00006979,77.8,14.9,7.3
E00006980,86.4,9.4,4.2
E00006981,83.3,11.8,4.8
E00006982,84,13.1,2.8
E00006983,76.4,11.9,11.7
E00006984,85.2,10.8,4
E00006985,85.4,10.7,4
E00006986,81.8,12.8,5.4
E00006987,77.4,13.4,9.2
E00006988,80.4,14.6,5
E00006989,85.6,9.7,4.6
E00006990,83.4,11.7,4.9
E00006991,70.1,20.1,9.9
E00006992,87.2,8.8,4
E00006993,80.9,13.8,5.3
E00006994,88.9,7.2,3.9
E00006995,87.5,11.2,1.3
E00006996,81.1,12.8,6
E00006997,82,13.5,4.5
E00006998,85.1,8.4,6.5
E00006999,85,10,5
E00007000,88,9.2,2.8
E00007001,81.3,14.9,3.8
E00007002,86.1,8.2,5.7
E00007004,89.1,6.9,4.1
E00007005,88.4,8.6,3
E00007007,86.9,10.9,2.2
E00007009,76.4,17.4,6.2
E00007010,64.1,10.5,25.3
E00007011,74.1,16.4,9.5
E00007012,80,14.9,5.1
E00007015,87.8,9.6,2.6
E00007016,85.9,9.5,4.6
E00007019,90.7,6.6,2.7
E00007020,85.5,9.7,4.8
E00007021,81.4,9.5,9.1
E00007022,89.9,8.5,1.7
E00007023,87.9,6.8,5.3
E00007024,86.4,11,2.6
E00007025,82.1,10.4,7.6
E00007027,82.1,13.1,4.8
E00007028,78.8,15.8,5.5
E00007075,81.1,13.2,5.8
E00007076,83.2,12.1,4.7
E00007092,68.3,22.6,9.1
E00007093,69.9,21.1,9
E00007094,82.3,12.6,5.1
E00007096,78.3,13.7,8
E00007098,39.5,33.8,26.6
E00007099,87.5,9.2,3.3
E00007100,80.1,12.6,7.3
E00007101,84.4,9.3,6.3
E00007102,78.7,14.5,6.8
E00007103,79.6,13.1,7.3
E00007105,79.9,13.1,7
E00007106,84.6,11.7,3.7
E00007107,78.5,14.5,7.1
E00007108,81.1,12.8,6.1
E00007109,84.4,11,4.6
E00007110,81.3,13.9,4.7
E00007111,82.6,10.1,7.4
E00007112,81.8,9.5,8.7
E00007113,82.5,11.1,6.4
E00007114,82.5,12,5.5
E00007115,80.9,13.4,5.7
E00007116,78.5,14.9,6.6
E00007117,80.1,13,6.9
E00007119,79.8,14.1,6.2
E00007120,82.8,11,6.1
E00007122,80.9,12.2,6.8
E00007124,84.6,8.6,6.8
E00007125,81.8,10.5,7.7
E00007126,82.1,11.9,6
E00007127,85.7,9.9,4.4
E00007128,86.9,7.9,5.1
E00007129,86,7.5,6.5
E00007130,83.9,11.5,4.6
E00007131,80.3,13.2,6.5
E00007132,82.4,10.4,7.2
E00007133,84.4,11.5,4.1
E00007134,83.1,9.8,7.1
E00007135,82.3,11,6.6
E00007136,73.4,19.5,7.1
E00007137,81.9,11.9,6.2
E00007138,83.6,11.8,4.6
E00007139,73.3,10.8,15.9
E00007140,82.3,13,4.8
E00007141,78.9,13.7,7.4
E00007142,74.6,13.6,11.9
E00007143,84.2,9.8,5.9
E00007144,84.5,10.1,5.4
E00007146,87.9,10.6,1.5
E00007147,82.1,14,4
E00007148,77.9,13.8,8.3
E00007149,81.4,10.6,8.1
E00007150,81.4,12.4,6.2
E00007151,79.9,11.4,8.7
E00007152,80,11,9
E00007153,85.3,11.4,3.3
E00007154,79.6,11.1,9.3
E00007155,83.6,12.3,4.2
E00007156,84.1,12.2,3.7
E00007157,85.1,10,4.9
E00007158,78.5,16.2,5.4
E00007159,78.1,13.7,8.1
E00007160,84,11.3,4.7
E00007161,78,15.8,6.3
E00007162,81.3,12.6,6
E00007163,89.8,9,1.2
E00007164,82.7,10.8,6.5
E00007165,87,9.7,3.3
E00007166,82.6,12.4,5.1
E00007167,77.9,13.6,8.5
E00007168,79.1,13.8,7.1
E00007170,86.5,8.8,4.7
E00007171,68.2,19.9,11.9
E00007172,78.7,11.9,9.4
E00007173,85.8,10.3,3.9
E00007174,84.1,11.2,4.7
E00007175,77.5,16.3,6.2
E00007176,83.7,9.8,6.5
E00007177,86.6,10.4,3
