geography_code,disability_3a-001,disability_3a-002
E00006949,14.3,85.7
E00006950,7.6,92.4
E00006951,9.6,90.4
E00006952,28.4,71.6
E00006953,13.9,86.1
E00006954,11.7,88.3
E00006955,10.6,89.4
E00006956,11.3,88.7
E00006957,12.2,87.8
E00006958,11,89
E00006959,14.3,85.7
E00006960,22.1,77.9
E00006961,18.6,81.4
E00006962,13.5,86.5
E00006963,12.6,87.4
E00006965,16.1,83.9
E00006966,6.7,93.3
E00006967,15.2,84.8
E00006969,12.1,87.9
E00006970,9.5,90.5
E00006971,13.4,86.6
E00006972,9.3,90.7
E00006973,11.4,88.6
E00006974,12.8,87.2
E00006975,14.2,85.8
E00006976,13.4,86.6
E00006977,13.8,86.2
E00006978,20,80
E00006979,20.2,79.8
E00006980,12.2,87.8
E00006981,13.8,86.2
E00006982,9.9,90.1
E00006983,27,73
E00006984,11.1,88.9
E00006985,13.2,86.8
E00006986,16,84
E00006987,25.2,74.8
E00006988,12.9,87.1
E00006989,9.6,90.4
E00006990,11.7,88.3
E00006991,30.8,69.2
E00006992,11.9,88.1
E00006993,17.4,82.6
E00006994,11.7,88.3
E00006995,12,88
E00006996,11.7,88.3
E00006997,15.1,84.9
E00006998,17.4,82.6
E00006999,15.3,84.7
E00007000,10.6,89.4
E00007001,14.5,85.5
E00007002,11.4,88.6
E00007004,13.4,86.6
E00007005,12,88
E00007007,13.4,86.6
E00007009,19.6,80.4
E00007010,32.7,67.3
E00007011,28.4,71.6
E00007012,12.7,87.3
E00007015,11.6,88.4
E00007016,11.5,88.5
E00007019,9.9,90.1
E00007020,14.9,85.1
E00007021,18.3,81.7
E00007022,10.5,89.5
E00007023,14.5,85.5
E00007024,15.8,84.2
E00007025,13.3,86.7
E00007027,15.7,84.3
E00007028,18.5,81.5
E00007075,14.6,85.4
E00007076,12.6,87.4
E00007092,23,77
E00007093,21.1,78.9
E00007094,15.9,84.1
E00007096,20.6,79.4
E00007098,49,51
E00007099,9.4,90.6
E00007100,14.1,85.9
E00007101,13,87
E00007102,15,85
E00007103,16.3,83.7
E00007105,14.9,85.1
E00007106,15.1,84.9
E00007107,17.2,82.8
E00007108,14.5,85.5
E00007109,12.6,87.4
E00007110,15.9,84.1
E00007111,14.6,85.4
E00007112,16.4,83.6
E00007113,13.6,86.4
E00007114,15.1,84.9
E00007115,11.1,88.9
E00007116,13.6,86.4
E00007117,15.9,84.1
E00007119,17.6,82.4
E00007120,15.1,84.9
E00007122,16.9,83.1
E00007124,17.1,82.9
E00007125,15.5,84.5
E00007126,13.2,86.8
E00007127,11.3,88.7
E00007128,11.9,88.1
E00007129,12,88
E00007130,14.1,85.9
E00007131,18.3,81.7
E00007132,14.7,85.3
E00007133,16,84
E00007134,16.3,83.7
E00007135,16.6,83.4
E00007136,19.6,80.4
E00007137,13,87
E00007138,14.8,85.2
E00007139,24,76
E00007140,15.5,84.5
E00007141,19.3,80.7
E00007142,25.5,74.5
E00007143,14.2,85.8
E00007144,14.3,85.7
E00007146,9.1,90.9
E00007147,12.1,87.9
E00007148,19.1,80.9
E00007149,19.2,80.8
E00007150,13.8,86.3
E00007151,13.8,86.2
E00007152,20.7,79.3
E00007153,10.7,89.3
E00007154,19.9,80.1
E00007155,15.6,84.4
E00007156,13.6,86.4
E00007157,13.3,86.7
E00007158,13.6,86.4
E00007159,16,84
E00007160,11.9,88.1
E00007161,16.1,83.9
E00007162,14.9,85.1
E00007163,8.3,91.7
E00007164,12.7,87.3
E00007165,8.7,91.3
E00007166,11.5,88.5
E00007167,20.9,79.1
E00007168,16.6,83.4
E00007170,12.9,87.1
E00007171,28.2,71.8
E00007172,19.9,80.1
E00007173,12.9,87.1
E00007174,13.5,86.5
E00007175,16.1,83.9
E00007176,14.8,85.2
E00007177,11.5,88.5
E00007179,14.4,85.6
E00007180,17.8,82.2
E00007181,15,85
E00007182,11.1,88.9
E00007183,12.5,87.5
E00007184,13.2,86.8
E00007185,23.1,76.9
E00007186,15.7,84.3
E00007187,8.6,91.4
E00007188,11.4,88.6
E00007189,12.7,87.3
E00007191,14.8,85.2
E00007204,19.3,80.7
E00007207,13.9,86.1
E00007209,11.8,88.2
E00007218,13.8,86.2
E00007220,16.4,83.6
E00007221,15.1,84.9
E00007222,16.1,83.9
E00007223,10.3,89.7
E00007226,7.4,92.6
E00007227,12.3,87.7
E00007232,15.1,84.9
E00007233,12.7,87.3
E00007235,13.5,86.5
E00007239,11.3,88.7
E00007245,18,82
E00007246,10.5,89.5
E00007247,9.4,90.6
E00007248,13.7,86.3
E00007249,12.3,87.7
E00007250,13.8,86.2
E00007251,10.5,89.5
E00007252,15.7,84.3
E00007253,11.8,88.2
E00007254,22.1,77.9
E00007255,17.3,82.7
E00007256,12.7,87.3
E00007257,15.6,84.4
E00007258,15.4,84.6
E00007259,21.2,78.8
E00007260,14,86
E00007261,15.2,84.8
E00007262,8.8,91.2
E00007263,12.5,87.5
E00007264,10.6,89.4
E00007265,7.9,92.1
E00007266,11.8,88.2
E00007267,6.7,93.3
E00007268,10,90
E00007269,13.7,86.3
E00007272,10.2,89.8
E00007281,15.3,84.7
E00007282,8.2,91.8
E00007283,13.1,86.9
E00007284,15.2,84.8
E00007285,11.3,88.7
E00007286,16.9,83.1
E00007287,11.6,88.4
E00007288,10.2,89.8
E00007289,14,86
E00007290,19.9,80.1
E00007291,19.5,80.5
E00007292,12.1,87.9
E00007335,12.6,87.4
E00007336,13.1,86.9
E00007337,12.7,87.3
E00007338,15,85
E00007339,12.5,87.5
E00007340,11.1,88.9
E00007341,11.4,88.6
E00007342,20.7,79.3
E00007343,10.3,89.7
E00007344,18.2,81.8
E00007345,18.5,81.5
E00007346,12.1,87.9
E00007347,16.7,83.3
E00007348,14.7,85.3
E00007349,10.2,89.8
E00007350,21.2,78.8
E00007351,11.7,88.3
E00007352,17.6,82.4
E00007353,13.7,86.3
E00007354,9.7,90.3
E00007355,13.2,86.8
E00007356,15.7,84.3
E00007357,11.6,88.4
E00007358,13.4,86.6
E00007359,8.3,91.7
E00007360,13.4,86.6
E00007361,19.9,80.1
E00007362,15.3,84.7
E00007363,16.3,83.7
E00007364,16,84
E00007365,12.6,87.4
E00007366,12.4,87.6
E00007367,12.3,87.7
E00007368,13.1,86.9
E00007369,12,88
E00007370,10.9,89.1
E00007371,16.8,83.2
E00007372,20.1,79.9
E00007373,12,88
E00007374,13.7,86.3
E00007375,13.5,86.5
E00007376,12.6,87.4
E00007378,11.8,88.2
E00007379,13,87
E00007381,15.1,84.9
E00007382,10.3,89.7
E00007383,13.3,86.7
E00007384,17,83
E00007385,11.9,88.1
E00007386,12.1,87.9
E00007387,10.6,89.4
E00007388,13.3,86.7
E00007389,9.9,90.1
E00007390,10.5,89.5
E00007391,11.2,88.8
E00007392,9.9,90.1
E00007393,13.5,86.5
E00007394,15,85
E00007395,10.6,89.4
E00007396,11.2,88.8
E00007397,12,88
E00007398,13.3,86.7
E00007399,15.1,84.9
E00007400,13.3,86.7
E00007401,17.3,82.7
E00007402,15.4,84.6
E00007403,18,82
E00007404,14.4,85.6
E00007405,13.1,86.9
E00007406,10.3,89.7
E00007407,12.3,87.7
E00007408,14.9,85.1
E00007409,12.5,87.5
E00007410,15.2,84.8
E00007411,12.5,87.5
E00007412,10.3,89.7
E00007413,11.1,88.9
E00007414,19.6,80.4
E00007415,16.6,83.4
E00007424,14.2,85.8
E00007425,10.4,89.6
E00007459,15.5,84.5
E00007460,13.6,86.4
E00007461,14.5,85.5
E00007462,14.6,85.4
E00007463,12.4,87.6
E00007464,12.4,87.6
E00007469,11.6,88.4
E00007472,12.2,87.8
E00007473,10.6,89.4
E00007474,12.6,87.4
E00007475,14.2,85.8
E00007476,11.5,88.5
E00007477,12.9,87.1
E00007478,13,87
E00007479,16.1,83.9
E00007480,17.4,82.6
E00007482,15.7,84.3
E00007484,13.7,86.3
E00007486,11.6,88.4
E00007487,10.6,89.4
E00007488,10.3,89.7
E00007489,15.1,84.9
E00007492,17.9,82.1
E00007493,11.1,88.9
E00007494,16.5,83.5
E00007495,13.5,86.5
E00007496,14.4,85.6
E00007497,16.6,83.4
E00007498,12.9,87.1
E00007499,14.5,85.5
E00007500,11.1,88.9
E00007501,14.9,85.1
E00007502,12.6,87.4
E00007503,16.5,83.5
E00007504,15.5,84.5
E00007505,15.2,84.8
E00007506,14.7,85.3
E00007507,14.8,85.2
E00007508,10.6,89.4
E00007509,13.8,86.3
E00007510,10.1,89.9
E00007511,14,86
E00007512,13.2,86.8
E00007513,26.2,73.8
E00007514,15.4,84.6
E00007515,19.9,80.1
E00007516,17,83
E00007517,17.8,82.2
E00007518,16.8,83.2
E00007519,17.8,82.2
E00007520,12.3,87.7
E00007521,14.1,85.9
E00007522,17.5,82.5
E00007523,8.2,91.8
E00007524,15.9,84.1
E00007525,13.8,86.2
E00007526,10.9,89.1
E00007527,26.1,73.9
E00007529,11.1,88.9
E00007530,13.1,86.9
E00007531,13.5,86.5
E00007532,13.1,86.9
E00007533,11,89
E00007534,11.7,88.3
E00007535,10.2,89.8
E00007536,12.4,87.6
E00007537,8.9,91.1
E00007538,13.8,86.2
E00007622,13.5,86.5
E00007623,12.1,87.9
E00007624,12.4,87.6
E00007625,11.1,88.9
E00007626,12.8,87.2
E00007627,7.7,92.3
E00007629,11.4,88.6
E00007630,7.6,92.4
E00007631,16.9,83.1
E00007632,24.1,75.9
E00007633,15.3,84.7
E00007634,15.5,84.5
E00007636,12.2,87.8
E00007637,12.8,87.2
E00007638,9.3,90.7
E00007639,20.4,79.6
E00007640,12.4,87.6
E00007641,12.1,87.9
E00007642,11.5,88.5
E00007644,11.3,88.7
E00007645,8.5,91.5
E00007646,12,88
E00007647,14,86
E00007648,17,83
E00007649,11.6,88.4
E00007650,11,89
E00007651,11.1,88.9
E00007652,12.1,87.9
E00007654,23.4,76.6
E00007655,15.4,84.6
E00007656,13.7,86.3
E00007657,13.7,86.3
E00007658,7.9,92.1
E00007659,13.2,86.8
E00007660,12.2,87.8
E00007661,21.8,78.2
E00007662,15.1,84.9
E00007663,14.1,85.9
E00007664,13.6,86.4
E00007665,12.3,87.7
E00007666,10,90
E00007667,9.4,90.6
E00007669,22.6,77.4
E00007670,13.7,86.3
E00007671,14.6,85.4
E00007672,20.3,79.7
E00007673,9.3,90.7
E00007674,13.8,86.2
E00007675,13.6,86.4
E00007676,18.1,81.9
E00007677,16.5,83.5
E00007678,19.4,80.6
E00007679,11.4,88.6
E00007680,10,90
E00007681,9.7,90.3
E00007682,10.7,89.3
E00007683,14,86
E00007684,14.4,85.6
E00007685,14,86
E00021875,11.5,88.5
E00021876,16.5,83.5
E00021878,10.7,89.3
E00021882,18.7,81.3
E00021883,14.8,85.2
E00021885,16.7,83.3
E00021887,40,60
E00021898,17.6,82.4
E00021900,21.9,78.1
E00021901,10.1,89.9
E00021902,8.8,91.2
E00021903,15,85
E00021904,31.5,68.5
E00021905,15,85
E00021906,17.8,82.2
E00021907,26.5,73.5
E00021908,9.9,90.1
E00021909,14.1,85.9
E00021910,19,81
E00021911,16.4,83.6
E00021912,31,69
E00021913,12.1,87.9
E00021914,13.2,86.8
E00021915,13.3,86.7
E00021917,19.1,80.9
E00021918,20,80
E00021920,12.1,87.9
E00021921,13.7,86.3
E00021922,14.7,85.3
E00021923,14.1,85.9
E00021924,11.6,88.4
E00021925,18.1,81.9
E00021926,19.3,80.7
E00021928,6.3,93.7
E00021929,11.9,88.1
E00021930,13.9,86.1
E00021931,14.5,85.5
E00021932,18.5,81.5
