geography_code,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00008155,24.2,27.4,25.8,22.6
E00008156,26.7,36.6,14.5,22.1
E00008158,36.5,20.6,19.8,23
E00008188,30.3,36.9,14.8,18
E00008189,30,44.5,10,15.5
E00008302,51.2,29.3,15.4,4.1
E00008305,25.7,45.7,10.7,17.9
E00016398,31.3,39.3,13.4,16.1
E00016402,30.3,19.7,28.7,21.3
E00016403,23.9,32.4,18.3,25.4
E00016404,20.7,25,16.4,37.9
E00016405,26.2,34.6,14.6,24.6
E00016407,44,36.9,12.8,6.4
E00016409,27,20.4,27,25.5
E00016410,21.8,32.7,19.1,26.4
E00016411,34.6,30.8,17.3,17.3
E00016412,28.9,29.9,17.6,23.5
E00016413,27.5,29.2,18.3,25
E00016414,35.8,27.6,11.9,24.6
E00016415,30.4,28,18.4,23.2
E00016416,29.6,29.6,14.8,25.9
E00016417,31.1,28.1,13.3,27.4
E00016419,23.7,15.3,22.9,38.1
E00016420,15.7,26.1,20,38.3
E00016421,39.7,21.6,18.1,20.7
E00016422,18.7,24.6,23.4,33.3
E00016423,23.9,26.5,19.7,29.9
E00016424,27,27,17.4,28.7
E00016426,30.3,31.8,19.7,18.2
E00016427,33.6,19.7,23,23.8
E00016431,29.5,43.4,13.5,13.5
E00016432,30.8,25.6,16,27.6
E00016436,33.3,32.8,17.5,16.4
E00016437,17,19.6,18.3,45.1
E00016438,41.2,35.1,14.5,9.2
E00016440,21.1,28.4,18.9,31.6
E00016441,50,16.3,11.4,22.3
E00016442,21.6,29.5,18.7,30.2
E00016722,28.7,28.7,17.3,25.3
E00016724,33,26.4,19.8,20.8
E00020298,26.6,33.9,21,18.5
E00020415,39.6,39.6,7.3,13.4
E00020416,31.3,49.7,15,4.1
E00020417,33.8,47.7,12.6,6
E00020418,38.7,29,15.3,16.9
E00020419,27.7,35.9,16.9,19.5
E00020421,31.8,30.5,17.2,20.5
E00020422,37.4,32.5,16.3,13.8
E00020423,25.2,28.2,17.5,29.1
E00020424,39.6,36.9,14.4,9
E00020425,20.1,50.6,13,16.2
E00020426,28.9,47.1,17.4,6.6
E00020427,40.5,41.5,9.8,8.3
E00020428,23.7,49.1,17.5,9.6
E00020429,28.3,30.8,16.7,24.2
E00020431,43.8,21.5,16.5,18.2
E00020432,32.6,36.1,16.7,14.6
E00020433,43,24.3,11.2,21.5
E00020434,33.6,54.6,10.1,1.7
E00020435,25.9,31.9,23,19.3
E00020436,38.3,38.3,18.1,5.3
E00020437,32.7,48.3,10.9,8.2
E00020439,25.4,26.8,18.3,29.6
E00020440,29.7,35.2,18.6,16.6
E00020442,24.3,23.4,13.5,38.7
E00020443,37.4,43,11.7,7.8
E00020444,23.1,44.8,18.4,13.7
E00020445,22.9,24.4,22.1,30.5
E00020447,36.5,30.5,13.2,19.8
E00020448,42.7,26.8,17.1,13.4
E00020449,28.6,34.5,21,16
E00020451,24.8,34.6,19.5,21.1
E00020452,44.2,32.7,15.4,7.7
E00020453,30.2,48.2,13.7,7.9
E00020454,30.3,46.5,7.1,16.2
E00020455,45,23.2,17.2,14.6
E00021218,24.7,31.2,21.9,22.3
E00021219,28.1,35.2,20.3,16.4
E00021220,31.9,40.1,13.7,14.3
E00021223,33.5,37.3,11.5,17.7
E00021224,26.9,25.7,17.1,30.3
E00021225,39.4,31.4,10.9,18.3
E00021227,30.6,28.1,19,22.3
E00021228,23.9,23.1,25.4,27.6
E00021229,21.7,27.4,19.7,31.2
E00021230,37.5,28.1,14.1,20.3
E00021231,41.4,32.4,10.8,15.3
E00021239,30.7,39.6,12.4,17.3
E00021240,45.9,30.9,17.9,5.3
E00021241,27.3,34.5,20,18.2
E00021243,33.1,23.8,13.9,29.1
E00021244,49.7,21.1,13,16.1
E00021245,32.1,28.6,15.2,24.1
E00021246,19.9,19.9,19.1,41.2
E00021247,14,18.7,25.2,42.1
E00021248,20.5,31.1,17.4,31.1
E00021249,43.8,31.3,17.7,7.3
E00021251,24.8,31.2,13.8,30.3
E00021252,25,41.1,17.9,16.1
E00021253,38.1,26.1,17.2,18.7
E00021254,29.2,28.1,24,18.8
E00021255,25.5,40.9,18.2,15.5
E00021256,25.8,40.2,17.5,16.5
E00021257,20.8,46.2,22.6,10.4
E00021258,25.7,18.1,16,40.3
E00021259,18,35.5,17.5,29
E00021422,49.4,16.5,12.9,21.2
E00021425,31.3,50,13.4,5.2
E00021426,18.9,25.2,11.7,44.1
E00021427,30.4,53.6,11.2,4.8
E00021510,34,42.7,15.5,7.8
E00021511,30.9,51.1,12.8,5.3
E00021516,21,41,17.1,21
E00021517,28.8,27.3,11.4,32.6
E00021518,27.1,40.3,11.6,20.9
E00021519,19.9,33.3,18.9,27.9
E00021520,34,27.8,17.5,20.6
E00021521,22.6,34.4,22.6,20.4
E00021522,20.3,21.1,18.8,39.8
E00021524,22.8,23.8,16.9,36.5
E00021525,36.2,29.2,13.8,20.8
E00021526,33.8,38.8,14.4,12.9
E00021527,32.8,28.1,21.1,18
E00021528,26.2,16.7,27.4,29.8
E00021529,64.9,16.5,8.2,10.3
E00021532,25.4,37.7,17.2,19.7
E00021533,38.2,45,15.3,1.5
E00021534,53.3,36.1,8.2,2.5
E00021536,27.5,39.2,15,18.3
E00021537,26.5,36.8,22.6,14.2
E00021539,27.9,38,22.5,11.6
E00021541,51.1,40.6,6,2.3
E00021542,38.4,39.5,12.8,9.3
E00021543,27.9,52.2,15.4,4.4
E00021544,18.9,53.3,24.4,3.3
E00021546,34.4,43,20.4,2.2
E00021547,30.2,26.4,17.1,26.4
E00021549,26,22,15.4,36.6
E00021550,21.3,23.9,25.5,29.3
E00021552,19.3,31.8,19.3,29.5
E00021553,28.7,12.2,14.8,44.3
E00021554,31.1,40.2,12.3,16.4
E00021555,27.9,21.3,19.1,31.6
E00021556,24.6,50,15.9,9.5
E00021557,33.3,41.8,18,6.9
E00167079,30,42.7,15.5,11.8
E00167080,22.3,25.4,16.9,35.4
E00167081,33,33,16.5,17.4
E00167110,26.8,36.8,16.3,20.1
E00167111,32.3,55.5,9.7,2.6
E00167113,17.9,32.1,10.7,39.3
E00167114,24.2,21.2,15.9,38.6
E00167116,29.9,28,11.2,30.8
E00167118,23.1,47.9,23.9,5.1
E00167119,28.3,31.5,19.7,20.5
E00167121,38.6,42.9,10.7,7.7
E00167122,43.6,40.6,8.3,7.5
E00167125,24,45.3,20,10.7
E00167131,54.1,14.8,18,13.1
E00167133,40.8,22.4,17.1,19.7
E00167134,37.5,39.1,15.6,7.8
E00167135,29.7,44.1,16.6,9.7
E00167137,36.8,47.9,7.7,7.7
E00167142,31.8,41.3,16.1,10.7
E00167145,28.8,42.5,23.8,5
E00167146,33.3,38,17.5,11.1
E00167147,15.2,24,27.2,33.6
E00167148,40.4,46.2,10.6,2.9
E00167149,35.2,43.1,14.8,6.9
E00167151,34.2,49.5,10.7,5.6
E00167152,60.8,34.2,4.3,0.7
E00167157,42.2,44.1,9.9,3.7
E00167158,35.4,46.5,9.7,8.3
E00167159,48.4,38.2,8.3,5.1
E00167162,33.9,42.9,15.3,7.9
E00167163,29.5,27.6,20,22.9
E00167164,32.1,26.8,21.4,19.6
E00167165,28.7,50.8,12.3,8.2
E00167170,20.8,45.5,26,7.8
E00167182,35.4,18.5,20,26.2
E00167183,29.4,45.6,20.6,4.4
E00167220,35.1,32.1,12.5,20.2
E00167248,58,35.6,5.5,0.9
E00167249,45.3,44.9,6.7,3.1
E00167250,20,5.7,14.3,60
E00167262,15.2,41.3,23.9,19.6
E00167488,34.2,33.3,17.8,14.6
E00167489,33.1,46.8,15.1,5
E00173943,35.7,26.6,18.2,19.5
E00173947,40,22.1,15.8,22.1
E00173948,33.3,45.3,6.7,14.7
E00176497,25.8,29,19.4,25.8
E00176500,35.2,39.8,13.6,11.4
E00176505,40.4,33.8,7.4,18.4
E00176535,27.5,42.7,17,12.9
E00176547,43.3,44.3,9.3,3.1
E00176579,35.5,47.4,13.2,3.9
E00176590,17.7,40.3,14.5,27.4
E00177519,22.6,30.1,28.8,18.5
E00177570,34.6,42,8.6,14.8
E00177580,27.6,31.6,18,22.8
E00177600,18.6,51.7,19.5,10.2
E00177617,10.2,34.7,20.4,34.7
E00177653,26.9,44.3,12.6,16.2
E00177661,6.8,61.4,25,6.8
E00182141,37.6,39.6,10.7,12.1
E00182162,25.4,59.7,9,6
E00182178,33.1,44.6,18.1,4.2
E00182199,35.2,51.3,12.3,1.3
E00182215,33.7,48.4,9.5,8.4
