geography_code,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00008155,77,13.9,2.5,6.6
E00008156,79.2,10.8,2.3,7.7
E00008158,69.3,25.2,1.6,3.9
E00008188,77.2,11.4,5.7,5.7
E00008189,78,11.9,0.9,9.2
E00008302,81.3,12.2,1.6,4.9
E00008305,78,9.9,2.1,9.9
E00016398,78.3,10.4,1.7,9.6
E00016402,68.3,17.9,6.5,7.3
E00016403,70.5,8.9,12.3,8.2
E00016404,66.4,18.1,3.4,12.1
E00016405,57.7,21.5,4.6,16.2
E00016407,68.1,13.5,0.7,17.7
E00016409,70.5,17.3,2.9,9.4
E00016410,80,13.6,0.9,5.5
E00016411,67.1,12,1.9,19
E00016412,73.7,14.7,4.2,7.4
E00016413,72.1,16.4,2.5,9
E00016414,83.1,8.8,1.5,6.6
E00016415,74.4,12,3.2,10.4
E00016416,68.3,18.3,1.9,11.5
E00016417,75.4,11.9,3.7,9
E00016419,67.5,20.8,5.8,5.8
E00016420,66.1,18.6,4.2,11
E00016421,68.3,9.2,7.5,15
E00016422,73.7,14,3.5,8.8
E00016423,70.1,17.1,4.3,8.5
E00016424,67.9,15.2,4.5,12.5
E00016426,77.1,6.9,6.1,9.9
E00016427,61.7,18.3,5.8,14.2
E00016431,70.7,10.6,1.6,17.1
E00016432,64.2,19.5,2.5,13.8
E00016436,70.9,9.5,5.8,13.8
E00016437,75.2,17.8,2.5,4.5
E00016438,54.2,9.9,2.3,33.6
E00016440,68.4,10.5,9.5,11.6
E00016441,72,15.1,1.6,11.3
E00016442,68.6,13.9,10.2,7.3
E00016722,75.5,13.2,4.6,6.6
E00016724,63.2,19.8,2.8,14.2
E00020298,65.6,12.8,4.8,16.8
E00020415,56.4,12.9,1.2,29.4
E00020416,67.3,13.6,1.4,17.7
E00020417,68.2,14.6,2.6,14.6
E00020418,83.1,5.6,3.2,8.1
E00020419,69,13.7,2.5,14.7
E00020421,80.8,7.9,0.7,10.6
E00020422,75.2,8.3,2.5,14
E00020423,70.9,15.5,3.9,9.7
E00020424,67,6.4,0.9,25.7
E00020425,60.1,20.9,0,19
E00020426,66.9,15.7,0.8,16.5
E00020427,76.7,11.7,0.5,11.2
E00020428,59.6,21.1,2.6,16.7
E00020429,68.3,21.7,0,10
E00020431,83.5,8.3,2.5,5.8
E00020432,70.1,12.5,3.5,13.9
E00020433,68.9,13.2,0.9,17
E00020434,83.9,8.5,0,7.6
E00020435,72.6,11.1,3,13.3
E00020436,68.1,8.5,0,23.4
E00020437,74.5,10.7,2,12.8
E00020439,88.7,5.7,2.1,3.5
E00020440,74.5,13.1,1.4,11
E00020442,82.6,9.2,1.8,6.4
E00020443,70.5,9.7,1.8,18.1
E00020444,71.2,12.3,0.9,15.6
E00020445,77.7,10.8,1.5,10
