geography_code,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00008155,36.8,13.2,34.6,15.4
E00008156,36.4,11.7,40.1,11.7
E00008158,44.1,11,30.9,14
E00008188,35.9,15.2,36.6,12.4
E00008189,46.1,5.9,43.1,4.9
E00008302,23.9,8,61.1,7.1
E00008305,20.9,7.7,68.9,2.6
E00016398,47.3,13,28.1,11.6
E00016402,38,13.2,23.3,25.6
E00016403,43.4,15.2,15.2,26.2
E00016404,39.6,8.7,41.3,10.4
E00016405,41.5,9.2,38.7,10.6
E00016407,37,8.9,42.5,11.6
E00016409,43.6,11.7,30.7,14.1
E00016410,32.5,7.7,48.5,11.3
E00016411,35.6,9.4,40.3,14.7
E00016412,46.2,7.6,33.1,13.1
E00016413,43.7,9.6,36.3,10.4
E00016414,42.1,6.7,40.2,11
E00016415,41.8,14.2,24.6,19.4
E00016416,47.6,11.1,22.2,19
E00016417,41.8,8.2,28.7,21.3
E00016419,40.1,20.9,23.3,15.7
E00016420,43.7,20,14.8,21.5
E00016421,53,12.8,17.9,16.2
E00016422,51,9.2,27,12.8
E00016423,42.6,9.2,29.8,18.4
E00016424,45.5,16.3,17.1,21.1
E00016426,50.3,11.3,25.8,12.6
E00016427,45.6,16.7,20.2,17.5
E00016431,30.6,12.2,47.9,9.3
E00016432,37.9,11.7,37.9,12.5
E00016436,32.5,8.5,49.6,9.4
E00016437,49.6,11.8,23.1,15.5
E00016438,37.3,10.8,41.1,10.8
E00016440,48.3,13.6,20.3,17.8
E00016441,38.1,10.2,29,22.7
E00016442,50.4,13.7,23,12.9
E00016722,41.8,8.8,34.7,14.7
E00016724,34.1,8.2,45.9,11.8
E00020298,27.4,5.8,57.4,9.5
E00020415,24.5,7.7,59.9,8
E00020416,25,5.4,64.7,4.9
E00020417,27.8,5.2,62.4,4.6
E00020418,40.2,5.5,38.6,15.7
E00020419,31.3,4.6,53.3,10.9
E00020421,37.7,5.4,43.7,13.2
E00020422,24.8,5.6,56.5,13
E00020423,40,9.6,39.3,11.1
E00020424,22.8,9,62.9,5.4
E00020425,28.8,6.5,57.6,7.2
E00020426,21.4,6.3,67.7,4.7
E00020427,29.4,6.4,57.4,6.8
E00020428,21.5,3.2,68.8,6.5
E00020429,23,5,62.5,9.5
E00020431,50.8,6.8,28,14.4
E00020432,44.2,8.5,33.9,13.3
E00020433,42.3,13.5,34.2,9.9
E00020434,22.9,4.2,69.3,3.6
E00020435,33.3,6.1,50.6,10
E00020436,21.8,6.8,65.4,6
E00020437,28.8,5.6,59.5,6
E00020439,47.5,11.4,21.5,19.6
E00020440,39.8,7.6,46,6.6
E00020442,37.2,8.5,37.8,16.5
