geography_code,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00032500,17.6,51.8,30.6
E00032508,12.5,46.2,41.3
E00032510,5.7,52.8,41.5
E00032511,16.7,39.8,43.5
E00032512,4.1,53.1,42.9
E00032513,11.2,49.3,39.5
E00032514,8.5,52.1,39.3
E00032515,11.8,54.2,34
E00032516,11,58.7,30.3
E00032517,8.3,41,50.7
E00032518,4.3,59.5,36.2
E00032520,4.6,53.2,42.2
E00032521,10.5,60,29.5
E00032522,6.4,48.1,45.5
E00032523,12.9,60,27.1
E00032524,14.4,55.8,29.8
E00032525,15.5,47.6,36.9
E00032526,7.6,58.1,34.3
E00032528,9.3,57.4,33.3
E00032529,10.5,51.6,37.9
E00032530,12.5,44.3,43.2
E00032531,13.3,54.4,32.2
E00032532,10.3,42.7,47
E00032533,11.9,44.1,44.1
E00032534,9.2,43,47.9
E00032607,9.8,51.2,39
E00032608,5.9,61.3,32.8
E00032609,12.4,48.6,39
E00032610,12.2,42.9,44.9
E00032611,9.5,51.5,39
E00032612,15.3,34.4,50.4
E00032613,9.2,48,42.9
E00032614,13.4,52.2,34.3
E00032615,8.6,42.2,49.1
E00032616,8,44,48
E00032617,12.8,67.9,19.3
E00032618,15.7,38.9,45.4
E00032619,19.7,44.4,35.9
E00032620,11.4,46.6,42
E00032621,10.3,49.3,40.4
E00032622,14.4,46.8,38.7
E00032623,9.9,44.3,45.8
E00032624,14.3,44.8,41
E00032625,12.7,42.4,44.9
E00032626,8.5,52.1,39.4
E00032629,8.3,65.1,26.6
E00032630,8.7,72.2,19.1
E00032631,15.5,56,28.4
E00032632,10.9,47.7,41.4
E00032633,8.4,56.5,35.1
E00032634,15.7,45.1,39.2
E00032635,15.3,50.8,33.9
E00032636,7.5,66.7,25.8
E00032648,6.1,71.1,22.8
E00032669,15.4,37.6,47
E00032670,16.7,45,38.3
E00032671,13.3,43.4,43.4
E00032672,11.4,52.5,36.1
E00032673,16.2,47.6,36.2
E00032674,15.6,35.8,48.6
E00032675,8.3,50,41.7
E00032676,12.1,37.9,50
E00032677,8.6,48.6,42.9
E00032678,9.6,58.5,31.9
E00032679,10.4,56.6,33
