geography_code,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00032500,69.2,18.1,12.7
E00032508,72,17.2,10.8
E00032510,67.8,19.3,13
E00032511,73.9,13.9,12.2
E00032512,67.1,18.7,14.2
E00032513,75.3,17.1,7.6
E00032514,62.9,20.4,16.7
E00032515,75.9,12.2,11.9
E00032516,77.4,13.7,8.9
E00032517,70.6,17.6,11.8
E00032518,72.3,14.4,13.3
E00032520,73.4,18.1,8.5
E00032521,73.5,16.3,10.1
E00032522,65.7,19.1,15.2
E00032523,78.2,13.5,8.3
E00032524,77,14.6,8.4
E00032525,80.6,11.7,7.8
E00032526,71.7,14.7,13.5
E00032528,74.9,15.2,9.9
E00032529,71.1,19.4,9.5
E00032530,85.1,10.6,4.3
E00032531,68.6,16,15.4
E00032532,74.4,15.9,9.6
E00032533,74.3,14.3,11.3
E00032534,72.5,14.9,12.6
E00032607,71.1,13.6,15.4
E00032608,68.6,18.3,13.1
E00032609,68.9,20.4,10.7
E00032610,68.9,17.5,13.5
E00032611,65.6,17.4,16.9
E00032612,73.8,12.5,13.6
E00032613,76.2,14.1,9.7
E00032614,69,19,12
E00032615,68.1,14.7,17.2
E00032616,75.2,13.9,10.9
E00032617,76.7,15.4,7.9
E00032618,78.6,13,8.3
E00032619,76.4,13.3,10.4
E00032620,68.2,20.7,11.1
E00032621,70.2,17.8,12
E00032622,72.6,14.9,12.5
E00032623,67.5,17.1,15.4
E00032624,70.2,19.4,10.5
E00032625,65.1,19.6,15.3
E00032626,67.5,19.5,13
E00032629,77.8,13.7,8.5
E00032630,80,14.8,5.2
E00032631,87.5,8.1,4.4
E00032632,77.3,12.6,10.1
E00032633,66.6,16.7,16.7
E00032634,83.9,12.2,3.9
E00032635,76.2,13.5,10.2
E00032636,72,15.1,12.9
E00032648,80.9,12.5,6.6
E00032669,75.5,14.2,10.3
E00032670,78.6,11.6,9.8
E00032671,72,17,11
E00032672,69.3,18.8,11.9
E00032673,72.3,17.3,10.3
E00032674,77.8,13.2,9
E00032675,72.4,14.2,13.4
E00032676,79,9.7,11.4
E00032677,76.3,12.3,11.4
E00032678,77.5,13.7,8.8
E00032679,73.7,15.7,10.6
E00032680,71.2,19.6,9.1
E00032681,66,19.9,14.1
E00032682,73.1,12.5,14.4
E00032683,67.1,16.8,16.1
E00032684,64.1,21.2,14.7
E00032685,73.2,18.8,8
E00032710,69.3,15,15.7
E00032711,77.2,14.2,8.5
E00032712,73.6,16.5,9.9
E00032713,76.1,15.5,8.4
E00032714,73.6,16.2,10.2
E00032715,69.5,18.3,12.2
E00032716,70.1,15.7,14.2
E00032717,72.5,14.7,12.7
E00032718,81.4,11.7,6.9
E00032719,70.1,16.3,13.5
E00032720,87.4,10.1,2.6
E00032721,77.2,11.2,11.6
E00032722,73.5,15.2,11.3
E00032723,76.4,12.4,11.2
E00032724,73.7,17,9.3
E00032725,72.1,17.7,10.2
E00032726,72.6,15,12.4
E00032727,87,8.3,4.7
E00032729,73,14,13
E00032730,70.9,16.6,12.5
E00032731,64.2,23,12.8
E00032889,72.4,15.2,12.4
E00032890,83.4,10.7,5.8
E00032891,81.9,13.9,4.2
E00032893,75,17,8
E00032894,76.1,13.3,10.6
E00032895,81.5,11,7.5
E00032896,69.6,18.4,12
E00032897,69.6,18.5,11.8
E00032898,70.2,17.7,12.1
E00032899,73.4,11.1,15.6
E00032900,76.8,14.8,8.4
E00032902,83.2,11.2,5.6
E00032903,67.6,21,11.4
E00032904,79.4,13.5,7.1
E00032905,83,12,5
E00032906,79.1,13.9,7
E00032907,73.4,16.9,9.7
E00032908,79.4,11.1,9.5
E00032910,88.1,9.5,2.4
E00032911,76,12.4,11.7
E00032961,64.3,18.6,17.1
E00032962,82.8,8.9,8.3
E00032963,81.3,11.8,6.9
E00032964,78.2,14.8,7
E00032965,69.8,17.3,12.9
E00032966,73.3,14.8,11.9
E00032967,73.8,15.8,10.4
E00032968,74.3,16.6,9.1
E00032969,73.2,16.7,10.1
E00032970,80.8,10.6,8.6
E00032971,75.3,14.8,9.9
E00032972,70.5,15,14.5
E00032973,73.2,12.6,14.2
E00032974,81.9,12.7,5.4
E00032975,76.8,17.3,5.9
E00032976,76.8,13.3,9.9
E00032977,80.8,12.3,6.9
E00032978,84,10.8,5.3
E00032979,79.4,13,7.6
E00032980,70.6,15.4,14
E00032981,82.4,11.2,6.4
E00032982,75.8,15.9,8.3
E00032983,70.3,17.4,12.3
E00032984,78.7,12.3,9
E00033165,56.2,24.7,19.2
E00033166,63.1,20.6,16.3
E00033167,79.5,14.9,5.6
E00033168,75.6,15.2,9.2
E00033169,82.6,10.9,6.5
E00033170,79.5,13.8,6.7
E00033428,76.5,14.4,9.2
E00033432,71.9,15.6,12.5
E00033435,70.1,14.2,15.6
E00033436,80.1,13,6.8
E00033437,72.8,18.5,8.7
E00033440,74.1,12.2,13.7
E00033441,78.6,14.2,7.1
E00033442,78.7,12.6,8.7
E00033443,77.2,13.8,9
E00033444,72.7,15.2,12.1
E00033445,71.8,16.7,11.5
E00033446,73.6,15.8,10.6
E00033447,62.6,19,18.4
E00033457,73.7,15.6,10.7
E00033458,80.1,12.2,7.7
E00033459,69.9,17.8,12.3
E00033460,85.1,8.4,6.4
E00033462,79,13.3,7.7
E00033463,68.1,20,11.9
E00033464,72.3,16.8,11
E00033466,78.2,12.5,9.2
E00033468,72.4,15,12.6
E00033470,74.2,14.3,11.5
E00033471,68.7,19.5,11.8
E00033472,78.9,10.1,10.9
E00033473,70.1,18.7,11.2
E00033474,71,16.1,12.9
E00033475,72.8,15.2,11.9
E00033476,67,17.4,15.6
E00033477,81,11,8
E00033478,69.7,15.8,14.5
E00033479,76,13.1,10.8
E00033480,80.7,14.1,5.2
E00033481,72.9,16,11.2
E00033482,75.2,14.2,10.6
E00033483,67.7,18.9,13.4
E00033484,81.3,11.1,7.5
E00033485,75.6,15.9,8.5
E00033486,78.9,14.6,6.6
E00033487,58.9,21,20.1
E00033488,72.3,13.4,14.3
E00033489,72.2,18.1,9.7
E00033490,68.9,16,15.2
E00033491,79.3,12.4,8.3
E00033492,66,18.9,15.2
E00033493,68.7,15.8,15.5
E00033494,75.8,17.5,6.7
E00033495,72.9,16.1,10.9
E00033496,75.5,15.4,9.1
E00033497,70.4,19.7,9.9
E00033502,84.4,9.4,6.3
E00033503,83.1,12,4.9
E00033504,74,15.9,10.1
E00033505,78.7,13.9,7.4
E00033506,74.2,18.2,7.5
E00033507,66.2,20.8,13
E00033508,68.8,17.3,13.9
E00033509,74.4,17.8,7.8
E00033510,72.4,17.5,10.2
E00033511,76.5,17.3,6.2
E00033512,67.4,17.1,15.5
E00033513,79.7,13.3,7
E00033514,68,12.3,19.6
E00033515,74.1,18.5,7.3
E00033516,74,18.6,7.4
E00033517,75.3,14,10.7
E00033518,77.4,14.9,7.7
E00033519,72.7,16.4,10.9
E00033520,66.9,21.8,11.3
E00033521,71.6,16.9,11.4
E00033522,70.4,17.2,12.4
E00033523,80.9,13.4,5.7
E00033524,74,15.7,10.2
E00033530,86.5,9.9,3.6
E00033531,79.7,15.1,5.1
E00033532,81.1,13.5,5.4
E00033533,82.8,12.7,4.5
E00033562,77.8,14.5,7.6
E00033563,78.6,14.3,7.1
E00033564,69.8,19.5,10.7
E00033565,76.5,13.2,10.3
E00033566,66.3,22.6,11.1
E00033567,85.7,10,4.4
E00033568,76.5,13.8,9.7
E00033569,69.6,20.4,10
E00033571,80.9,10.1,8.9
E00033630,69.8,14.7,15.5
E00033659,71.8,15,13.3
E00033660,71.1,14.8,14.1
E00033695,72.5,13.4,14.1
