areacd,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00000181,49.2,12,38.8
E00000184,66.7,2.5,30.9
E00000185,66.9,3.3,29.7
E00000189,60,5.1,34.9
E00000191,65.7,6.3,28
E00000192,72.1,2.6,25.3
E00000193,64.6,5.3,30
E00000194,53.4,3.2,43.5
E00000195,49.2,3.9,46.8
E00000196,49.8,4.4,45.8
E00000197,63.2,3.3,33.5
E00000514,54.7,8.1,37.3
E00000538,66.8,3.9,29.3
E00011205,58.2,5.6,36.2
E00011206,65.7,5.6,28.7
E00011207,57.2,6,36.8
E00011228,30.1,4.1,65.8
E00011239,39.8,6.6,53.6
E00011245,53.2,2.6,44.2
E00011246,58.1,2.7,39.2
E00011247,61.8,0.4,37.8
E00011248,66.8,0.7,32.5
E00011249,48.5,3.9,47.6
E00011250,61.9,2.4,35.6
E00011251,52.1,0,47.9
E00011252,49.1,1.4,49.5
E00011253,59.5,3.2,37.2
E00011254,55.3,4.7,40
E00011255,56,4.5,39.6
E00011256,63,2.5,34.5
E00011257,64.1,3.5,32.4
E00011258,60,1.4,38.6
E00011259,61.5,2.3,36.2
E00011260,35,1.3,63.8
E00011261,53.8,3.1,43
E00011262,48.8,3.8,47.4
E00011263,53.4,3.2,43.3
E00011264,60.7,2.4,36.9
E00011265,50.4,2.4,47.2
E00011266,59.6,1.7,38.7
E00011267,54.3,0,45.7
E00011268,60.6,2.4,37
E00011269,59.7,4.1,36.2
E00011270,60.6,3.6,35.8
E00011271,57.5,3,39.5
E00011272,54.1,2.2,43.7
E00011273,50.9,2.6,46.5
E00011274,66.4,0.4,33.2
E00011275,63.3,5,31.7
E00011276,61.5,3.5,35
E00011277,58.8,2.2,39
E00011278,61.9,6.5,31.6
E00011279,51.2,4.2,44.6
E00011280,57.3,0.9,41.8
E00011281,54.5,1.6,43.9
E00011282,55.8,4,40.2
E00011283,71.7,2.2,26.1
E00011284,54.8,1.1,44.1
E00011285,55.6,1.1,43.2
E00011286,57.7,3,39.3
E00011287,54.1,5,40.9
E00011288,60.6,2.9,36.6
E00011289,64.5,1.8,33.6
E00011290,64.6,3.1,32.3
E00011291,63.9,3.2,32.9
E00011292,44.7,4,51.3
E00011293,63,3.1,33.9
E00011294,58.4,2.3,39.3
E00011295,66.7,1.7,31.6
E00011296,62.3,3.5,34.2
E00011297,63,6.5,30.5
E00011299,60.8,4.5,34.7
E00011300,59.9,4,36
E00011301,62.4,3.9,33.7
E00011302,64.7,3.8,31.5
E00011303,61.7,3.1,35.2
E00011304,53.2,5.1,41.8
E00011305,58.3,3,38.7
E00011306,60.3,5.4,34.2
E00011307,60.4,3.7,35.9
E00011308,68.5,4.4,27.1
E00011309,61.8,3.6,34.7
E00011310,50.3,2,47.7
E00011311,57.6,3,39.5
E00011312,52.6,4.8,42.5
E00011313,56.7,7.9,35.3
E00011314,62.4,3.4,34.2
E00011315,61.9,4,34.1
E00011316,60.9,4.6,34.5
E00011317,59.8,2.7,37.5
E00011318,57,3.3,39.7
E00011319,62.7,5.6,31.7
E00011320,30.9,3.1,66
E00011321,55.8,2.7,41.6
E00011322,54.5,4.3,41.2
E00011323,50,3.5,46.5
E00011324,53.4,5.1,41.5
E00011325,63.3,1.3,35.4
E00011326,53.7,1.2,45.1
E00011327,57.1,2.4,40.4
E00011328,58.4,1.7,39.9
E00011329,56.3,1.9,41.8
E00011330,63.5,2.5,34
E00011331,62,2.5,35.4
E00011332,45.5,4,50.5
E00011333,61.4,2.5,36
E00011334,58.6,2.4,39
E00011335,52,2,46.1
E00011336,54,2.3,43.7
E00011337,55.8,1.9,42.3
E00011338,50.4,1.5,48.2
E00011339,54.1,2.4,43.5
E00011340,53.5,4.8,41.7
E00011341,55.7,3.7,40.5
E00011342,45.4,0.7,53.9
E00011343,66,4.4,29.6
E00011344,65.2,3.8,31
E00011345,58,2.9,39.1
E00011346,56,2.3,41.6
E00011347,61.4,2.4,36.2
E00011348,49.8,3.8,46.4
E00011349,47.3,2.5,50.2
E00011350,60.7,5.1,34.2
E00011351,63.5,3.1,33.5
E00011352,64.7,4.2,31.1
E00011353,51.9,1.7,46.3
E00011354,65.6,2.9,31.5
E00011355,60.4,1.8,37.8
E00011356,61.8,2.5,35.7
E00011357,55.4,1.8,42.8
E00011358,56.9,3.8,39.2
E00011359,60.9,5.7,33.5
E00011360,58.1,2.9,39
E00011361,64.3,4.9,30.7
E00011362,55.2,6.1,38.7
E00011363,53.1,5.4,41.4
E00011364,55.7,6.5,37.8
E00011365,62.8,6.2,31
E00011367,63.3,1.5,35.3
E00011368,46.1,3.2,50.8
E00011369,64.9,6,29.1
E00011370,58.6,5.5,35.9
E00011371,55,3.1,41.9
E00011372,55.1,8.2,36.7
E00011373,60.7,4,35.3
E00011374,53.3,2.2,44.5
E00011375,60.5,3.6,35.9
E00011376,59.8,5.9,34.3
E00011377,58.6,5.4,36
E00011378,68.6,2.4,29
E00011379,57.1,3.9,39
E00011380,54.4,5.8,39.8
E00011381,58.5,2.8,38.7
E00011382,58.3,8.3,33.3
E00011384,59.5,4.3,36.2
E00011385,61.4,3.5,35
E00011386,59.5,5.7,34.8
E00011387,54.2,6.6,39.2
E00011388,61.8,6.7,31.5
E00011389,60.4,2.8,36.8
E00011390,67.3,7.1,25.7
E00011391,67.2,4.4,28.4
E00011392,44.5,9.8,45.7
E00011393,59.4,2.3,38.4
E00011394,56.5,4.7,38.8
E00011395,41.2,8.2,50.6
E00011396,52.5,5,42.6
E00011397,49.1,5.8,45.1
E00011398,60.2,3.2,36.6
E00011399,57.2,6.4,36.4
E00011400,38.9,4.7,56.5
E00011401,59.3,3.6,37.1
E00011402,64.2,4.4,31.4
E00011403,55.8,4.5,39.7
E00011404,47.6,3.6,48.8
E00011405,61.3,3.3,35.3
E00011406,63.9,3.9,32.3
E00011407,64.7,4.3,31
E00011408,61.8,1.7,36.5
E00011409,66.3,6.7,27
E00011410,60,6.3,33.8
E00011411,66.1,3.7,30.2
E00011412,58.5,5.6,35.9
E00011413,71.5,2,26.5
E00011414,63.5,1.5,35
E00011415,66,4.4,29.6
E00011416,64.9,2,33.1
E00011417,60.6,2.2,37.2
E00011418,58.6,1.9,39.6
E00011419,60.1,2.6,37.4
E00011420,56.7,3,40.3
E00011421,64.5,7.9,27.5
E00011422,47.8,0.5,51.7
E00011423,49.4,1.6,49
E00011424,50.6,3.1,46.3
E00011425,58.2,4.5,37.3
E00011426,40.5,1.8,57.7
E00011427,61,0.7,38.2
E00011428,47.9,1.7,50.4
E00011429,67.2,3.3,29.5
E00011430,61.7,2.9,35.4
E00011431,72.9,2.6,24.5
E00011432,47.4,3.3,49.3
E00011433,63,3.3,33.6
E00011434,60.3,1.8,37.9
E00011435,59.4,2.2,38.4
E00011436,59.8,1.9,38.3
E00011437,50.9,1.1,48
E00011438,59.1,2.2,38.7
E00011439,54.7,4.5,40.8
E00011440,59,3.1,37.9
E00011441,58.9,3,38.1
E00011442,57.9,3.9,38.2
E00011443,63.8,3.7,32.5
E00011444,58.8,3.1,38.1
E00011445,54.6,2.6,42.8
E00011446,60.6,2,37.4
E00011447,56.7,5.9,37.4
E00011448,61.5,2.2,36.3
E00011449,62.8,1.3,35.9
E00011450,64.8,2.4,32.8
E00011451,61.9,1.8,36.3
E00011452,42.7,0,57.3
E00011453,42.9,3.9,53.3
E00011454,41.7,3.5,54.8
E00011455,64.6,5.7,29.7
E00011456,50.8,2.5,46.7
E00011458,55.8,4.3,39.9
E00011459,61.9,2.6,35.5
E00011460,61.2,6.3,32.6
E00011461,55.9,3.1,41
E00011462,65.7,2.9,31.4
E00011463,51.6,2.8,45.6
E00011464,61.7,4.9,33.5
E00011465,54.5,3.8,41.6
E00011466,61,4.8,34.2
E00011467,62.2,2,35.9
E00011468,59,4.5,36.5
E00011469,62.1,5.7,32.2
E00011470,62.6,3.4,34
E00011471,55.6,4.2,40.2
E00011472,49.6,4.8,45.6
E00011473,62.2,4.1,33.8
E00011474,61.1,4.3,34.7
E00011475,56.9,4.3,38.8
E00011476,55.1,2,42.9
E00011477,70,5.2,24.8
E00011478,76,6.2,17.8
E00011479,60.3,0.5,39.2
E00011480,53.4,5,41.6
E00011481,68.6,5.4,26
E00011482,68.2,2.6,29.2
E00011483,63.7,2.8,33.5
E00011484,49.5,1.5,49
E00011485,57.9,1.8,40.4
E00011486,61.4,4,34.6
E00011487,63.5,1.5,35
E00011488,65,3.5,31.5
E00011490,76.5,3.9,19.6
E00011492,48.7,2.6,48.7
E00011495,50.7,1.8,47.5
E00011497,46.8,4.3,48.8
E00011522,48.8,5.2,46
E00011524,61.9,3.7,34.4
E00011529,58.1,4.2,37.7
E00011532,53.8,3.2,43
E00011533,57.1,5.3,37.5
E00011534,54.1,2.2,43.7
E00011535,52.8,5.2,42
E00011536,41.7,6.3,52.1
E00011537,45.7,5.5,48.8
E00011538,59.7,4.8,35.5
E00011539,56.2,5.8,38
E00011540,56.1,3.3,40.6
E00011541,52.9,6.7,40.3
