areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00000181,83.3,1.4,15.3
E00000184,86.5,0,13.5
E00000185,87.1,2.8,10.1
E00000189,83.2,2.4,14.3
E00000191,80.1,1.3,18.6
E00000192,71.8,2.6,25.6
E00000193,79.6,3.2,17.2
E00000194,90.9,0.8,8.2
E00000195,82.9,3.3,13.9
E00000196,85.9,1.8,12.2
E00000197,77.7,3,19.3
E00000514,69.5,3,27.4
E00000538,68.8,2.8,28.4
E00011205,77.9,2.1,20
E00011206,82.9,2.1,15
E00011207,83.3,1.7,15
E00011228,89.4,1.3,9.3
E00011239,82.3,1.2,16.5
E00011245,91.5,1,7.5
E00011246,93.8,3.1,3.1
E00011247,95,1.9,3.1
E00011248,93,0,7
E00011249,96.6,0.4,3
E00011250,95.6,1.7,2.8
E00011251,96.4,1.3,2.3
E00011252,93.5,0.9,5.6
E00011253,95.2,2.4,2.4
E00011254,96,0.7,3.3
E00011255,93.2,1.5,5.3
E00011256,88.3,1.9,9.7
E00011257,94.5,0.6,4.9
E00011258,88.8,1.1,10.1
E00011259,97.6,0,2.4
E00011260,93.5,1.2,5.3
E00011261,97.3,0.3,2.4
E00011262,95.2,0.3,4.5
E00011263,96.1,1.2,2.7
E00011264,91.9,3.5,4.5
E00011265,97.6,1,1.4
E00011266,92.1,1.7,6.2
E00011267,97.1,0.7,2.3
E00011268,97.1,1,1.9
E00011269,91.7,1.2,7
E00011270,91.4,2.9,5.7
E00011271,91.1,1.7,7.2
E00011272,98.5,0.8,0.8
E00011273,94.9,1.2,3.9
E00011274,93.7,1.6,4.7
E00011275,90.3,0.7,9
E00011276,95.1,0,4.9
E00011277,97.6,0,2.4
E00011278,97.8,0.4,1.8
E00011279,97.3,0,2.7
E00011280,88.5,2.4,9
E00011281,95,1.1,3.9
E00011282,87.6,1.2,11.2
E00011283,85.8,1.9,12.3
E00011284,90.4,2.8,6.8
E00011285,98.7,0,1.3
E00011286,88.9,1.8,9.3
E00011287,81.9,1.6,16.5
E00011288,87.1,2,10.8
E00011289,91.5,0.8,7.8
E00011290,90.8,2.4,6.8
E00011291,89.4,3.9,6.7
E00011292,91.9,2.2,5.9
E00011293,90.2,1.5,8.2
E00011294,94.8,1.7,3.4
E00011295,86.4,2.2,11.4
E00011296,82.1,3.6,14.4
E00011297,69.9,2,28.2
E00011299,91.1,0.9,8
E00011300,84,2.6,13.4
E00011301,89,1.5,9.5
E00011302,91.4,2.9,5.8
E00011303,92.3,1.6,6.1
E00011304,85.3,1.4,13.3
E00011305,92,2.1,5.9
E00011306,89.9,3.1,7.1
E00011307,93.3,1.3,5.4
E00011308,90.5,1.2,8.3
E00011309,91.7,0,8.3
E00011310,91.4,0.5,8.1
E00011311,91,2.1,6.9
E00011312,95.1,0.8,4.2
E00011313,92.5,1,6.6
E00011314,83.7,2.9,13.5
E00011315,90.7,2.2,7.1
E00011316,89.7,1.4,8.8
E00011317,88.3,2,9.7
E00011318,92.5,2,5.5
E00011319,91.3,1.5,7.2
E00011320,97.5,0.8,1.7
E00011321,90.8,2.3,6.9
E00011322,82.6,0.3,17.1
E00011323,90.7,0.4,8.9
E00011324,93,0.9,6.1
E00011325,93.1,0.7,6.2
E00011326,90.6,0.8,8.6
E00011327,90.9,1.7,7.4
E00011328,93.1,0.4,6.6
E00011329,94.5,0.3,5.1
E00011330,94.9,0,5.1
E00011331,91.9,2.7,5.4
E00011332,93.7,0.8,5.4
E00011333,93.5,2.2,4.3
E00011334,94.4,0.8,4.7
E00011335,92,2.3,5.7
E00011336,90.5,1.7,7.8
E00011337,95,1.9,3
E00011338,95.1,1.5,3.4
E00011339,89.9,2.3,7.8
E00011340,92.3,1,6.7
E00011341,92.9,0.6,6.5
E00011342,96.8,0.3,2.9
E00011343,92.3,1.8,5.9
E00011344,87.3,3.5,9.2
E00011345,91.2,0,8.8
E00011346,89.6,1.9,8.5
E00011347,93.6,0.2,6.2
E00011348,91.2,2.9,5.9
E00011349,92.5,1.4,6
E00011350,95.4,1.4,3.1
E00011351,93.2,2.6,4.2
E00011352,93.5,2,4.5
E00011353,93.4,2.3,4.3
E00011354,90.4,2.5,7.1
E00011355,88,1.7,10.2
E00011356,94.2,1.2,4.7
E00011357,93.2,1.3,5.6
E00011358,95.9,1.3,2.9
E00011359,86.6,3,10.4
E00011360,90.5,2.7,6.9
E00011361,81.6,3.7,14.7
E00011362,82.4,2.4,15.2
E00011363,85.6,0.8,13.6
E00011364,85.2,1.3,13.5
E00011365,89,0.3,10.7
E00011367,93.2,0,6.8
E00011368,87.3,2.8,9.8
E00011369,87.5,3.7,8.8
E00011370,85,2.8,12.2
E00011371,91,1.6,7.3
E00011372,89.8,0,10.2
E00011373,84.3,1.6,14.1
E00011374,88.9,2.9,8.2
E00011375,81,3.1,16
E00011376,83.2,1.8,14.9
E00011377,84.9,2.3,12.8
E00011378,93.1,0.3,6.5
E00011379,82.4,1,16.6
E00011380,87.8,0.4,11.9
E00011381,91.8,0.3,7.9
E00011382,87.4,0.6,12
E00011384,87.3,2.8,9.8
E00011385,83.8,1.2,15
E00011386,95.6,0,4.4
E00011387,92.2,0.9,7
E00011388,90,0.4,9.6
E00011389,86.1,1.1,12.8
E00011390,84.3,0.6,15.2
E00011391,79,4.1,16.8
E00011392,76,6,18
E00011393,84.1,2.4,13.5
E00011394,85.5,3.3,11.2
E00011395,91.5,0.9,7.5
E00011396,87.8,1.5,10.7
E00011397,89.4,1.1,9.5
E00011398,81.8,2.3,15.9
E00011399,92.2,0,7.8
E00011400,92.9,0.3,6.8
E00011401,84.9,5.3,9.7
E00011402,86.2,2.8,11
E00011403,85.1,1.3,13.6
E00011404,88.3,0.6,11
E00011405,83.9,2.2,13.9
E00011406,84.9,4,11.1
E00011407,89.8,0.8,9.4
E00011408,84.2,1.7,14.2
E00011409,84,1.7,14.3
E00011410,81.1,3.3,15.6
E00011411,93.4,0.7,5.9
E00011412,90.6,1.3,8.1
E00011413,91.1,2.4,6.6
E00011414,93.9,1.2,4.8
E00011415,73.6,4.3,22
E00011416,90.8,1.4,7.8
E00011417,95.7,0.3,4
E00011418,93.6,0.6,5.8
E00011419,90.1,0.3,9.6
E00011420,94.9,1,4.1
E00011421,88.5,3.7,7.8
E00011422,97,0,3
E00011423,93.9,0.7,5.4
E00011424,95,0.7,4.3
E00011425,93.9,0,6.1
E00011426,96.3,0.8,2.9
E00011427,90.4,1.5,8.1
E00011428,95.6,1.1,3.3
E00011429,88.3,1.5,10.2
E00011430,90.7,0.6,8.7
E00011431,90.4,2.4,7.2
E00011432,88.7,2.8,8.5
E00011433,90.2,0.9,8.9
E00011434,96.9,1.2,1.9
E00011435,93.5,1.3,5.3
E00011436,90.9,1.2,7.9
E00011437,91.6,1.9,6.4
E00011438,95.6,0.6,3.8
E00011439,94,1,5
E00011440,88,1.6,10.4
E00011441,91,2.5,6.4
E00011442,94.6,0.7,4.6
E00011443,83.9,4,12.1
E00011444,93.9,0.5,5.6
E00011445,95.5,0,4.5
E00011446,97.3,1.1,1.6
E00011447,95.6,2.6,1.8
E00011448,97.4,1.4,1.2
E00011449,92.7,3,4.3
E00011450,84.9,3.1,12
E00011451,95.5,0,4.5
E00011452,94.5,2,3.6
E00011453,88.6,1,10.4
E00011454,87.8,1.7,10.5
E00011455,88.9,2.2,8.9
E00011456,86.3,1.4,12.3
E00011458,97.4,1.3,1.3
E00011459,93.4,2.2,4.4
E00011460,89.6,1.7,8.7
E00011461,93.4,0.7,5.9
E00011462,86.4,3.4,10.2
E00011463,91.4,1,7.6
E00011464,88.9,0.6,10.5
E00011465,78.6,2.7,18.7
E00011466,88.9,1,10.1
E00011467,93.5,2.9,3.6
E00011468,89.6,2.4,8
E00011469,89.3,0.9,9.9
E00011470,80.6,2.4,17
E00011471,88.4,1.3,10.3
E00011472,87.8,0,12.2
E00011473,76.4,1.4,22.2
E00011474,93.9,0.3,5.8
E00011475,85.6,1.3,13.2
E00011476,88.3,1.6,10.1
E00011477,84.1,2.8,13.1
E00011478,86.8,1.6,11.6
E00011479,94.8,1.7,3.4
E00011480,81.4,3.3,15.2
E00011481,86.1,1.5,12.5
E00011482,93.5,1.5,5
E00011483,86.2,1.1,12.8
E00011484,88,1.3,10.7
E00011485,92.7,0.8,6.6
E00011486,84.4,1.6,14.1
E00011487,91.5,3.3,5.2
E00011488,83.9,2.1,14
E00011490,82.6,2.4,15
E00011492,94.1,0.6,5.2
E00011495,90.5,1.6,7.9
E00011497,90.9,0.2,8.9
E00011522,94.5,0,5.5
E00011524,90.8,0,9.2
E00011529,87.7,1.7,10.5
E00011532,85.7,3,11.3
E00011533,86,2.5,11.5
E00011534,87.7,1.9,10.4
E00011535,87.3,1.2,11.5
E00011536,85.4,2.8,11.8
E00011537,85.7,1.6,12.7
E00011538,77.7,1.5,20.8
E00011539,86.9,1.6,11.5
E00011540,84.3,2.4,13.3
E00011541,80.9,5.4,13.7
E00011542,88,0.2,11.8
E00011543,89,1.6,9.3
E00011544,84.9,1.1,14
E00011545,83.8,3.6,12.6
E00011546,79.7,2.1,18.2
E00011547,78.9,3.9,17.2
E00011548,82.1,1.7,16.2
E00011549,83.3,2.1,14.5
E00011551,96.6,1.1,2.3
E00011552,90.8,2,7.3
E00011553,88.4,2.9,8.7
E00011554,83.1,3.8,13.2
E00011555,87.8,2.8,9.5
E00011556,79.1,4.8,16.1
E00011558,88,0.5,11.5
E00011559,82.4,1.3,16.3
E00011560,81.5,1.7,16.8
E00011561,91.2,1.2,7.6
E00011562,90.4,0,9.6
E00011563,80,2.3,17.6
E00011564,84.5,2,13.5
E00011565,83.3,2.3,14.4
E00011566,78.6,1.4,20.1
E00011567,77.9,2.7,19.3
E00011568,83.7,0.6,15.7
E00011569,88.6,2.9,8.5
E00011570,89.9,2.8,7.3
E00011571,88,2,10
E00011572,84.4,4.1,11.5
E00011573,94.4,2.1,3.4
E00011574,89.8,0.5,9.7
E00011575,92.6,1.5,5.9
E00011576,91.3,1.9,6.8
E00011577,81.6,3.6,14.8
E00011578,93.7,1.2,5.1
E00011579,86,2.8,11.1
E00011580,83.7,2.4,13.9
E00011581,96.1,1.3,2.6
E00011582,95.2,1.6,3.2
E00011583,93.8,0.3,6
E00011584,82.4,2.8,14.9
E00011585,93.8,0.3,5.9
E00011586,75.5,4.9,19.6
E00011587,91.4,0.9,7.7
E00011588,87.2,5.1,7.7
E00011589,87.6,1.7,10.7
E00011590,93.8,0.8,5.3
E00011591,90.2,0.3,9.5
E00011592,91.4,3.5,5.1
E00011593,86.1,2.1,11.7
E00011594,93.7,1.1,5.1
E00011595,92.4,2.6,5
E00011596,92.7,0.3,7
E00011597,91.5,0.4,8.1
E00011598,93.6,0.3,6.1
E00011599,92.5,2.1,5.4
E00011601,92.7,1.6,5.8
E00011602,96.4,0.3,3.3
E00011603,93.8,0.5,5.7
E00011604,94.7,1.1,4.3
E00011605,95.6,0.8,3.6
E00011606,92.4,1,6.6
E00011607,93.6,0.3,6.1
E00011608,93.1,0.3,6.6
E00011609,92.9,1.9,5.2
E00011610,75.5,2.9,21.5
E00011652,95.5,0.8,3.8
E00011655,93.8,0.8,5.4
E00011656,87.2,0.6,12.3
E00011657,97.7,0.8,1.4
E00011659,96.7,1.5,1.8
E00011660,89.6,2.7,7.7
E00011664,91.9,1,7.1
E00011666,93.6,1.5,4.9
E00011668,92.8,1.4,5.8
E00011669,87,3.8,9.2
E00011670,92.9,0.6,6.5
E00011672,95.3,0.7,4.1
E00011673,95,1.9,3.1
E00011674,92.1,0.9,7
E00011675,87.3,2.5,10.2
E00011677,87.2,3.3,9.5
E00011678,94.2,0,5.8
E00011679,91.7,2.2,6.1
E00011680,92.5,4.1,3.5
E00011681,93.8,2.4,3.8
E00011682,92.9,0.7,6.4
E00011683,87.8,1.5,10.7
E00011684,95.4,0.9,3.7
E00011685,94.2,2.4,3.4
E00011686,86.9,2.1,11
E00011687,95.6,0.7,3.7
E00011688,95.9,1.3,2.8
E00011689,91.8,1.3,6.9
E00011691,79.2,0.6,20.2
E00011692,74.8,2.6,22.6
E00011693,79.8,3.3,16.9
E00011694,82.4,1.6,16
E00011696,93.2,1.7,5.1
E00011697,95.3,0,4.7
E00011698,93.9,1.8,4.3
E00011699,86.8,2.8,10.5
E00011700,94.3,0,5.7
E00011701,91.2,0.3,8.5
E00011702,93.9,1.4,4.8
E00011703,93.9,0,6.1
E00011704,91.2,1.6,7.2
E00011705,93.5,1,5.4
E00011706,91.4,1.5,7.1
E00011707,93.4,0.7,5.9
E00011708,87.9,1.9,10.2
E00011709,88.8,0.8,10.4
E00011710,96.9,0.6,2.5
E00011711,96.3,1,2.7
E00011712,88.9,1.8,9.4
E00011713,92.5,1.4,6.1
E00011714,88.3,3.5,8.2
E00011715,79,0,21
E00011716,76.7,3.6,19.7
E00011717,77.3,2.4,20.2
E00011718,85.1,0,14.9
E00011719,85.1,1.2,13.7
E00011720,84.6,1.2,14.2
E00011721,83.1,2.3,14.6
E00011722,76.6,2.3,21.1
E00011723,86.2,4,9.8
E00011724,80.3,3.3,16.5
E00011725,88.1,0.6,11.3
E00011726,87,1.8,11.3
E00011727,93.9,1,5.1
E00011728,81.3,2.7,16
E00011729,90.4,0.6,9
E00011730,79.6,4.6,15.9
E00011731,84.1,2.1,13.9
E00011732,97.1,1,1.9
E00011733,70,2.5,27.6
E00011734,88.1,0.6,11.4
E00011735,92.9,1.1,6.1
E00011736,89.9,2.4,7.7
E00011737,91.6,0,8.4
E00011739,91.4,0.7,7.9
E00011740,93.6,0.6,5.8
E00011741,98.6,0.3,1
E00011743,72.1,2.7,25.2
E00011744,93.6,1.6,4.8
E00011745,93.6,2.3,4.1
E00011746,91.4,2.7,5.9
E00011747,92.4,0.4,7.3
E00011748,89.7,1.5,8.7
E00011749,82.3,4.9,12.8
E00011750,84,0.9,15.2
E00011751,93.6,1,5.4
E00011753,76.4,3.3,20.3
E00011754,78,2.6,19.4
E00011755,89.8,2.1,8.1
E00011756,67.4,5,27.6
E00011757,81.8,4.4,13.8
E00011758,75.3,2.4,22.3
E00011759,85.9,2.2,11.9
E00011761,77.1,3.3,19.6
E00011762,70.5,2.5,27
E00011766,65.6,3,31.4
E00011767,87.4,3.7,9
E00011768,78.5,1.2,20.4
E00011769,78.8,5.8,15.4
E00011770,84.7,1.6,13.7
E00011771,84.9,1.1,14
E00011772,69,3.3,27.7
E00011773,81.2,2.8,16
E00011774,72.8,2.1,25.1
E00011775,76.8,3.7,19.5
E00011776,88.6,1.6,9.8
E00011777,72.7,1.9,25.3
E00011778,88.2,1.4,10.4
E00011779,97.5,0.8,1.7
E00011780,91.7,1.3,7
E00011781,86.3,1.6,12
E00011782,91.6,0.8,7.6
E00011783,94.6,0.3,5.1
E00011784,81.2,7.8,11
E00011785,73.2,1.6,25.1
E00011786,94.7,0.4,4.9
E00011787,86.5,1,12.5
E00011788,94.8,1.8,3.4
