areacd,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00000181,85.8,7.5,0.8,5.8
E00000184,81.5,8.4,3.4,6.7
E00000185,86,8.4,0,5.6
E00000189,88.6,7,2.6,1.8
E00000191,80.5,7.8,2.3,9.4
E00000192,75.6,7.9,6.3,10.2
E00000193,82.4,6.9,2.3,8.4
E00000194,85.8,7.9,0.8,5.5
E00000195,84.4,5.9,3,6.7
E00000196,90,2.9,1.4,5.7
E00000197,79.7,6.8,5.1,8.5
E00000514,75.2,9.5,7.6,7.6
E00000538,69.9,4.9,8.7,16.5
E00011205,73.9,12.6,7.6,5.9
E00011206,83.2,4,2.5,10.4
E00011207,74.6,13.1,2.3,10
E00011228,98.4,0.8,0,0.8
E00011239,89.7,2.1,0,8.2
E00011245,92.4,2.1,2.8,2.8
E00011246,93.8,4.6,0.8,0.8
E00011247,94.5,3.1,1.6,0.8
E00011248,91.1,5.7,0.8,2.4
E00011249,98.4,0.8,0,0.8
E00011250,96.1,3.1,0.8,0
E00011251,97.7,2.3,0,0
E00011252,95.2,3.2,0.8,0.8
E00011253,97.3,2,0,0.7
E00011254,97,1.5,0.8,0.8
E00011255,96,3.2,0,0.8
E00011256,91.4,3.4,2.6,2.6
E00011257,91.3,4.7,2.4,1.6
E00011258,89.7,4.3,2.6,3.4
E00011259,96.9,0.8,0,2.4
E00011260,96.8,2.4,0.8,0
E00011261,96.7,2.5,0,0.8
E00011262,97.1,1.4,0.7,0.7
E00011263,95.9,2.1,0.7,1.4
E00011264,94.5,3.1,2.3,0
E00011265,98.3,0.9,0,0.9
E00011266,97.5,0.8,0,1.7
E00011267,98.5,0.8,0,0.8
E00011268,96.6,3.4,0,0
E00011269,93.4,2,0.7,4
E00011270,91.5,6.2,0.8,1.5
E00011271,90.4,7.4,1.5,0.7
E00011272,97.3,0.9,0.9,0.9
E00011273,97,1.5,0.7,0.7
E00011274,94.7,1.8,1.8,1.8
E00011275,91.6,0,3.4,5
E00011276,95,0.8,2.5,1.7
E00011277,99.2,0,0.8,0
E00011278,96.2,2.8,0.9,0
E00011279,97.9,0,0,2.1
E00011280,97.4,0.9,0.9,0.9
E00011281,95.8,1.7,0,2.5
E00011282,89.4,3,6.1,1.5
E00011283,89.6,7,1.7,1.7
E00011284,93.6,3.6,1.4,1.4
E00011285,96.8,1.6,0,1.6
E00011286,91.4,4.7,0,3.9
E00011287,76.5,9.8,1.3,12.4
E00011288,83.5,8.3,2.3,6
E00011289,94.2,2.9,0,2.9
E00011290,93,4.2,0.7,2.1
E00011291,90,6.2,1.5,2.3
E00011292,92.1,4.4,0.9,2.6
E00011293,86.5,7.1,1.6,4.8
E00011294,96.2,1.5,0.8,1.5
