areacd,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00000181,91,5.1,1.2,2.7
E00000184,90.1,5.4,1.2,3.3
E00000185,95,3,1,1
E00000189,90.8,3.3,2.9,2.9
E00000191,94.5,4.2,1,0.3
E00000192,92.1,4.1,1.3,2.5
E00000193,94.3,2.5,1.6,1.6
E00000194,88.9,5.2,2.3,3.5
E00000195,93.8,2.3,0.9,3
E00000196,93.6,1.9,1,3.5
E00000197,91.3,5.4,2.4,0.9
E00000514,91.7,4.3,2.7,1.3
E00000538,92.8,3.8,1,2.4
E00011205,88.7,3.6,3.6,4.1
E00011206,90,6.1,2,2
E00011207,90.9,4.1,1.8,3.1
E00011228,95.4,2,2.6,0
E00011239,85.6,2.8,5.1,6.5
E00011245,92.7,3.3,1.3,2.6
E00011246,91.6,5.7,1.1,1.6
E00011247,89.8,6.1,2,2
E00011248,86.3,8.3,0.6,4.8
E00011249,88.5,4.6,1.2,5.8
E00011250,92.8,4.9,0,2.3
E00011251,92.2,3.7,1.4,2.7
E00011252,86.4,10.2,0.6,2.8
E00011253,94,5.2,0.2,0.5
E00011254,90.5,6.8,1.2,1.5
E00011255,87.3,7.4,2.2,3.1
E00011256,91.5,4.1,1,3.4
E00011257,91.7,4,3,1.3
E00011258,90.4,5.4,2.7,1.5
E00011259,92.7,3.3,1.3,2.7
E00011260,91.5,3,1.2,4.3
E00011261,91.9,6,0.9,1.2
E00011262,91.4,6.1,1.2,1.2
E00011263,92.6,4.2,1,2.2
E00011264,89.5,6.3,1.4,2.8
E00011265,90.3,6.8,0.4,2.5
E00011266,90,7,1.5,1.5
E00011267,90.9,4.9,1,3.1
E00011268,92.3,4.9,0.7,2.1
E00011269,89.6,5.3,2.5,2.5
E00011270,91.4,4.3,1.8,2.5
E00011271,89.1,5,3.2,2.6
E00011272,88.5,6.7,2.8,2
E00011273,90.3,5.2,1,3.5
E00011274,91.6,3.7,1.7,3
E00011275,90.3,6.3,2.5,0.8
E00011276,92.1,2.1,2.1,3.6
E00011277,92,5.1,1,1.9
E00011278,94.6,3.1,1.6,0.8
E00011279,95.2,2.4,1.9,0.5
E00011280,94.8,3.7,0.7,0.7
E00011281,88.5,5.4,1.1,5
E00011282,94.1,3,1.7,1.3
E00011283,90.8,5.4,1.1,2.7
E00011284,91.8,2.7,1.8,3.6
E00011285,91.6,4.1,1,3.4
E00011286,89,5.2,1,4.9
E00011287,91.9,3.4,1.2,3.4
E00011288,92.7,4.3,0.9,2.1
E00011289,95.4,2.5,1.3,0.8
E00011290,92,5.2,0.3,2.6
E00011291,93.7,3.3,2.4,0.6
E00011292,91.1,4.7,1.6,2.7
E00011293,94.9,2.2,1.9,1
E00011294,87.9,5,2.1,5
E00011295,90.9,4.9,3,1.1
E00011296,90.3,5,1.4,3.3
E00011297,92.7,2.2,3,2.2
E00011299,90.2,5.1,1.3,3.5
E00011300,94.4,3,1,1.5
E00011301,90.4,5.8,1.9,1.9
E00011302,88.4,4.9,1.8,4.9
E00011303,85.8,9.1,2.3,2.8
E00011304,88.8,5.2,0.9,5.2
E00011305,89.9,3,3.9,3.3
E00011306,89.4,3,2.6,5
E00011307,90.1,3.9,2.5,3.5
E00011308,93.6,3.4,1.3,1.7
E00011309,93.4,0.3,2.5,3.8
E00011310,95.3,1.2,2.9,0.6
E00011311,89.5,5.6,1.6,3.3
E00011312,89.6,6,1.6,2.8
E00011313,92.4,3.6,2.2,1.8
E00011314,90.1,3.8,3.2,2.9
E00011315,91.4,4.3,0.4,3.9
E00011316,90.3,2.4,3.5,3.8
E00011317,88.3,7.5,1.8,2.5
E00011318,93.9,3.4,1.8,0.9
E00011319,91.7,4.1,1,3.2
E00011320,93.6,3.6,1.8,0.9
E00011321,91.2,2.4,2.8,3.6
E00011322,89.9,5.1,1.4,3.7
E00011323,91.8,5,0.9,2.3
E00011324,92.5,4.2,1.2,2.1
E00011325,93.5,2.3,1.5,2.7
E00011326,87.9,7,2.5,2.5
E00011327,92,4.4,1.8,1.8
E00011328,91.6,4.2,1.5,2.7
E00011329,90.8,4.8,1.7,2.7
E00011330,89.4,6.9,1.2,2.5
E00011331,92.9,3.8,1.8,1.5
E00011332,92.2,3.5,0.4,3.9
E00011333,88.5,5.5,2.9,3.1
E00011334,90.8,4.5,1.8,3
E00011335,89.4,5.7,1.4,3.5
E00011336,92,3,2.7,2.4
E00011337,89.7,6,1.7,2.6
E00011338,91.1,4.4,1.9,2.5
E00011339,91.1,4.6,1.5,2.8
E00011340,93.2,2.6,2,2.3
E00011341,89.5,5.2,2.3,2.9
E00011342,86.7,7.5,2,3.7
E00011343,93.2,2.7,1.9,2.2
E00011344,93.9,3.9,2.2,0
E00011345,95.8,1.8,0.5,1.8
E00011346,87.9,6.9,1.3,3.9
E00011347,90,3.8,2.9,3.3
E00011348,95.3,3.4,0.3,1.1
E00011349,87.6,4.5,2.6,5.2
E00011350,94.9,2.7,1.5,0.9
E00011351,93.2,4.4,0.7,1.7
E00011352,89.9,5.3,2.9,1.9
E00011353,90.7,3.9,1.2,4.2
E00011354,94.4,1.9,1.7,1.9
E00011355,94.9,3.6,0.5,1
E00011356,92.4,3.1,0.6,4
E00011357,91.1,4.8,1.6,2.4
E00011358,91.5,4.4,1.4,2.7
E00011359,89.5,6.5,2.5,1.5
E00011360,92.1,3,2.8,2.1
E00011361,92.9,2.3,3.1,1.7
E00011362,92.6,3.5,3.2,0.6
E00011363,92.1,2.6,2,3.3
E00011364,92,2.9,2.2,2.9
E00011365,94.2,2.3,1,2.6
E00011367,90.8,4.3,2.1,2.8
E00011368,90,4.3,1.9,3.8
E00011369,89.8,4.7,1.8,3.7
E00011370,90.3,4.7,2.2,2.7
E00011371,92.5,3.4,2.5,1.7
E00011372,93,1,3,3
E00011373,87.2,5.6,2.5,4.7
E00011374,92.8,3.4,0.8,3
E00011375,92.7,3.3,1.2,2.7
E00011376,88.1,4.4,3,4.4
E00011377,91.3,2.9,1.3,4.5
E00011378,94.4,1.9,1.1,2.6
E00011379,92.9,2.3,2,2.8
E00011380,94.1,0.4,4.6,0.8
E00011381,86.2,3.7,5.5,4.6
E00011382,96.4,2.9,0.7,0
E00011384,91.8,3,2.7,2.5
E00011385,93.2,3.2,1.6,1.9
E00011386,93.3,3.1,1.8,1.8
E00011387,93.4,5.1,0.5,1
E00011388,95,0.9,0.9,3.2
E00011389,92.5,3.6,1.2,2.7
E00011390,94.2,2.4,2.1,1.2
