areacd,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00000181,1.7,14,65.3,19
E00000184,0,1.7,66.7,31.6
E00000185,1.9,4.7,71,22.4
E00000189,1.8,15,69.9,13.3
E00000191,1.6,67.7,19.7,11
E00000192,0,44.9,52,3.1
E00000193,3.8,53.4,33.6,9.2
E00000194,0,7.9,82.5,9.5
E00000195,6.6,29.9,47.4,16.1
E00000196,25.9,18.7,43.9,11.5
E00000197,2.6,15.5,71.6,10.3
E00000514,5.7,20,62.9,11.4
E00000538,4.9,9.7,65,20.4
E00011205,0.8,5,71.4,22.7
E00011206,22.3,26.2,33.7,17.8
E00011207,0,2.3,64.6,33.1
E00011228,87.8,10.6,1.6,0
E00011239,26.8,55.7,15.5,2.1
E00011245,2.1,53.1,26.6,18.2
E00011246,0,3.8,33.6,62.6
E00011247,0.8,8.7,63.8,26.8
E00011248,0.8,5,72.7,21.5
E00011249,0.8,16.7,64.2,18.3
E00011250,0,1.6,34.6,63.8
E00011251,0.8,18,49.6,31.6
E00011252,0,4,22.6,73.4
E00011253,0.7,4.9,15.4,79
E00011254,0.8,0.8,12.9,85.6
E00011255,0,2.4,73,24.6
E00011256,0.9,17.5,65.8,15.8
E00011257,1.5,23.7,67.9,6.9
E00011258,9.3,28.8,36.4,25.4
E00011259,0,3.2,74.4,22.4
E00011260,30.2,65.1,4.8,0
E00011261,0,4.2,33.3,62.5
E00011262,8,13.9,47.4,30.7
E00011263,0.7,12.3,72.6,14.4
E00011264,1.6,11,70.1,17.3
E00011265,0.9,25,37.9,36.2
E00011266,0.8,2.4,75.6,21.1
E00011267,2.3,27.3,45.5,25
E00011268,0,2.5,55.9,41.5
E00011269,1.3,27.9,46.1,24.7
E00011270,0,37.7,51.5,10.8
E00011271,2.2,33.3,54.8,9.6
E00011272,0,1.8,73.4,24.8
E00011273,0.7,0.7,80.6,17.9
E00011274,0,2.6,59.6,37.7
E00011275,2.5,71.7,25,0.8
E00011276,0,16.8,67.2,16
E00011277,0,3.1,64.6,32.3
E00011278,0,2.9,67,30.1
E00011279,20,36,40,4
E00011280,0.9,5.2,67.2,26.7
E00011281,0,23.3,47.5,29.2
E00011282,5.3,32.6,40.2,22
E00011283,3.5,22.6,67.8,6.1
E00011284,5.7,28.4,36.9,29.1
E00011285,2.4,25.4,53.2,19
E00011286,7.1,3.1,74.8,15
E00011287,4.5,8.9,64.3,22.3
E00011288,7.5,9,65.4,18
E00011289,43.2,34.5,19.4,2.9
E00011290,0,11.3,64.8,23.9
E00011291,3.1,22.7,52.3,21.9
E00011292,21.9,3.5,45.6,28.9
E00011293,0.8,5.6,85.6,8
E00011294,0.8,5.3,72.2,21.8
E00011295,5.3,0,84.2,10.5
E00011296,0,3.2,58.7,38.1
E00011297,12.8,12.8,69.5,5
E00011299,0.8,2.5,81.1,15.6
E00011300,0,3.5,78.3,18.2
E00011301,0,3.4,82.4,14.3
E00011302,1.6,4,78.2,16.1
E00011303,20.5,34,30.8,14.7
E00011304,11.3,4.9,70.4,13.4
E00011305,0.7,68.7,23.8,6.8
E00011306,0.9,1.8,80.7,16.7
E00011307,3.4,24.4,66.4,5.9
E00011308,0.9,7.8,75.9,15.5
E00011309,5,32.8,56.3,5.9
E00011310,61.5,11.9,22,4.6
E00011311,0.8,0,89.8,9.4
E00011312,0,1.8,86.4,11.8
E00011313,11,72.4,14.2,2.4
E00011314,1.6,27.4,63.7,7.3
E00011315,0,8.7,78.3,13
E00011316,1.5,31.8,61.4,5.3
E00011317,16.5,22,40.2,21.3
E00011318,14.2,8.5,58.2,19.1
E00011319,0.9,4.3,82.8,12.1
E00011320,63.2,16.2,14.7,5.9
E00011321,17.6,42.4,39.2,0.8
E00011322,16.3,58.9,24.1,0.7
E00011323,32.8,5,54.6,7.6
E00011324,0.8,1.7,31.1,66.4
E00011325,0,0.5,75.2,24.3
E00011326,0,7.2,17.6,75.2
E00011327,2.4,38.7,41.1,17.7
E00011328,6.7,30.3,39.5,23.5
E00011329,1.6,11.2,60.8,26.4
E00011330,2.4,11.9,54,31.7
E00011331,11,26.2,25.6,37.2
E00011332,29.4,53.8,7,9.8
E00011333,0,3.7,8.8,87.5
E00011334,1.4,20.4,56.5,21.8
E00011335,0,9.1,30.9,60
E00011336,2.4,13.4,7.1,77.2
E00011337,1.5,9.8,18.2,70.5
E00011338,0.8,2.5,77.9,18.9
E00011339,1.7,11.2,17.2,69.8
E00011340,1.7,19,40.5,38.8
E00011341,0,10.7,32,57.4
E00011342,0,33.8,39.6,26.6
E00011343,5.2,15.6,52.6,26.7
E00011344,1.5,17.6,38.9,42
E00011345,0,18,67.6,14.4
E00011346,5.6,21.4,24.6,48.4
E00011347,8.7,19,52.7,19.6
E00011348,0,6.1,21.4,72.5
E00011349,39.1,1.7,8.7,50.4
E00011350,0,3.3,62.8,33.9
E00011351,0,0.8,69.7,29.4
E00011352,1.5,7.5,55.6,35.3
E00011353,2.3,17.8,20.9,58.9
