areacd,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00000181,76.7,13.1,10.3
E00000184,78.5,15.3,6.2
E00000185,81.6,8.5,9.8
E00000189,78.9,14,7
E00000191,70.9,21.1,8
E00000192,65.2,26.4,8.3
E00000193,71.3,20,8.7
E00000194,84.3,8,7.7
E00000195,65.1,14.8,20
E00000196,70.9,13,16.1
E00000197,69.7,20.7,9.6
E00000514,56.9,31.5,11.6
E00000538,60.4,30.3,9.3
E00011205,70.1,21.6,8.3
E00011206,68.6,17.5,14
E00011207,77.6,16.3,6.2
E00011228,69.6,10.1,20.3
E00011239,62,18,20
E00011245,83.1,8.1,8.8
E00011246,93.2,3.6,3.1
E00011247,89.7,3.4,6.9
E00011248,86,7.6,6.4
E00011249,90.3,3.4,6.3
E00011250,92.3,3.9,3.9
E00011251,88.6,3.2,8.1
E00011252,90.8,4.4,4.7
E00011253,94.9,3.6,1.4
E00011254,89.7,2.1,8.2
E00011255,86.4,6.8,6.8
E00011256,79.7,11.9,8.4
E00011257,86.2,8.9,4.9
E00011258,84.1,8.9,7
E00011259,87.2,3.3,9.5
E00011260,76.5,8.2,15.3
E00011261,94.7,3,2.4
E00011262,89.2,3.9,6.9
E00011263,88.8,2.7,8.5
E00011264,87.9,4.2,7.8
E00011265,95.9,1.4,2.7
E00011266,87.2,5.9,6.9
E00011267,87.3,2,10.8
E00011268,90.9,1.6,7.4
E00011269,82,5.8,12.1
E00011270,85.1,6.9,8
E00011271,79.6,9.9,10.5
E00011272,91.7,0.8,7.5
E00011273,85.3,5.4,9.3
E00011274,88.8,3.8,7.3
E00011275,79,9.7,11.2
E00011276,88.5,4.3,7.2
E00011277,94.6,1.8,3.6
E00011278,91,3.2,5.8
E00011279,79,4,17
E00011280,84.5,11.4,4.1
E00011281,85.7,2.9,11.5
E00011282,78.4,11.9,9.7
E00011283,82.8,11.9,5.2
E00011284,86.6,8,5.4
E00011285,89.2,2.2,8.6
E00011286,81.3,7.3,11.5
E00011287,73.5,17.4,9.2
E00011288,79.4,12.8,7.8
E00011289,84.4,7.8,7.8
E00011290,84.6,8.9,6.5
E00011291,86.1,10.8,3
E00011292,80.8,7,12.2
E00011293,82.9,11.4,5.7
E00011294,88.2,4.9,6.9
E00011295,82.4,11.8,5.9
E00011296,76.5,18.9,4.6
E00011297,61.1,30.8,8.1
E00011299,82.7,8.8,8.5
E00011300,74.9,15.8,9.3
E00011301,81.4,12.7,5.9
E00011302,83.2,7.2,9.6
E00011303,81,5.8,13.2
E00011304,77.6,13.5,8.8
E00011305,77.4,8.5,14.1
E00011306,78.6,9.2,12.2
E00011307,79.1,11.4,9.4
E00011308,84.7,8.6,6.7
E00011309,80.2,7.4,12.4
E00011310,70.4,9.7,19.9
E00011311,81.2,8.2,10.6
E00011312,83,7.2,9.8
E00011313,75.1,7.5,17.4
E00011314,72.3,16,11.7
E00011315,83.3,7.4,9.3
E00011316,78,11,11
E00011317,83.6,10.7,5.7
E00011318,82,8.1,9.9
E00011319,84.8,9.2,6
E00011320,83.9,2.5,13.6
E00011321,78.2,6.5,15.3
E00011322,67.2,19.1,13.7
E00011323,79.6,7.1,13.3
E00011324,87.6,6.9,5.5
E00011325,85.9,5.7,8.5
E00011326,89.6,8,2.4
E00011327,82.3,8.2,9.6
E00011328,85.8,7.3,6.9
E00011329,83.8,6.7,9.5
E00011330,90.9,4.2,4.8
E00011331,89.7,7.1,3.2
E00011332,84.9,7.1,7.9
E00011333,94.6,4.8,0.6
E00011334,88.2,3.7,8.1
E00011335,92,5.4,2.7
E00011336,90.5,7.7,1.7
E00011337,92,4.1,3.9
E00011338,91.7,2.8,5.5
E00011339,88.4,6.6,4.9
E00011340,85.5,8.8,5.7
E00011341,88.9,4.8,6.3
E00011342,90,1.9,8.1
E00011343,86,6.9,7.1
E00011344,87.9,7.3,4.8
E00011345,86.3,7.1,6.6
E00011346,84.5,7.9,7.6
E00011347,88.2,7.1,4.7
E00011348,87.9,7,5.1
E00011349,89.4,5.3,5.3
E00011350,89.7,3.7,6.6
E00011351,91,4.8,4.2
E00011352,89.6,5.5,5
E00011353,93.7,3.7,2.6
E00011354,85.2,7.3,7.5
E00011355,87.5,10.8,1.7
E00011356,87.6,5.8,6.6
E00011357,93.1,4.1,2.8
E00011358,87.5,3.8,8.6
E00011359,82,11.8,6.2
E00011360,94.5,3.8,1.8
E00011361,68,16.5,15.5
E00011362,66.4,15.8,17.9
E00011363,65.4,16,18.6
E00011364,68.2,19.1,12.7
E00011365,72.4,13.4,14.2
E00011367,81.1,9.1,9.7
E00011368,72.5,11.1,16.3
E00011369,78.8,12.9,8.3
E00011370,68.5,14.5,17.1
E00011371,75.3,8.4,16.3
E00011372,68.4,14.9,16.7
E00011373,75.1,13.4,11.5
E00011374,69.8,12.5,17.8
E00011375,71.2,18.4,10.5
E00011376,71.2,17.4,11.4
E00011377,70.2,14.3,15.5
E00011378,79,8.6,12.4
E00011379,65.5,17.9,16.6
E00011380,65.1,12.6,22.3
E00011381,75.1,10.7,14.2
E00011382,63.3,14.4,22.3
E00011384,72,13.6,14.4
E00011385,67.6,17.9,14.5
E00011386,74.3,4,21.7
E00011387,62.3,7.5,30.3
E00011388,77.8,10.4,11.7
E00011389,81.7,14.1,4.2
E00011390,76.7,15.3,8
E00011391,68.8,17.9,13.2
E00011392,51.7,19.9,28.4
E00011393,75.4,12.6,11.9
E00011394,71.1,12.9,16
E00011395,64.8,9.3,25.9
E00011396,69.9,11.4,18.8
E00011397,74.4,12.5,13.2
E00011398,68.5,20.6,10.9
E00011399,79.6,7,13.5
E00011400,73.1,6.8,20.1
E00011401,77.1,11.6,11.3
E00011402,75.1,12.7,12.3
E00011403,65.7,14.6,19.7
E00011404,70,10.7,19.3
E00011405,70.7,16.8,12.5
E00011406,74.1,15.7,10.1
E00011407,75.8,8.8,15.4
E00011408,76.1,15.7,8.2
E00011409,75.3,18.5,6.3
E00011410,72.6,18.6,8.8
E00011411,86.4,7,6.6
E00011412,86,8.1,5.9
E00011413,87.1,9.2,3.7
E00011414,86.5,4.8,8.7
E00011415,68.8,18.8,12.5
E00011416,88.8,6.8,4.4
E00011417,85.7,7.9,6.4
E00011418,90.4,4.2,5.5
E00011419,85.1,10.1,4.8
E00011420,88.1,4.4,7.5
E00011421,74.3,9.8,15.9
E00011422,91.8,4.7,3.4
E00011423,83.7,3.7,12.5
E00011424,85.9,5.9,8.2
E00011425,79.8,6,14.2
E00011426,84.6,4.1,11.2
E00011427,87.6,5.5,7
E00011428,87.5,3.7,8.8
E00011429,79.9,12,8.1
E00011430,85.3,9.8,4.9
E00011431,78.4,11.4,10.2
E00011432,84.5,7.8,7.8
E00011433,81.2,9.9,8.9
E00011434,91,2.5,6.5
E00011435,85,4.5,10.5
E00011436,83,9.7,7.3
E00011437,88,7.1,4.9
E00011438,85.3,3.1,11.6
E00011439,90,5,5
E00011440,80.6,12.2,7.2
E00011441,82.8,11.9,5.3
E00011442,80.5,6.4,13.1
E00011443,79.7,13.6,6.7
E00011444,86.3,6.7,7
E00011445,86.4,4.9,8.8
E00011446,91,2.1,6.9
E00011447,94.5,0.7,4.8
E00011448,96.7,0.7,2.6
E00011449,89.6,4.7,5.8
E00011450,80.2,13.3,6.5
E00011451,85.6,5.9,8.5
E00011452,82.2,3.2,14.6
E00011453,74.3,10.4,15.3
E00011454,72.7,12.6,14.7
E00011455,79.6,11.1,9.3
E00011456,70.3,13,16.7
E00011458,89.4,1.7,8.9
E00011459,90.3,5.6,4
E00011460,82,10.2,7.7
E00011461,86.1,4.6,9.2
E00011462,71.2,18.4,10.4
E00011463,86.4,7.3,6.3
E00011464,80.4,12.6,7.1
E00011465,67.2,16.4,16.4
E00011466,79.5,9.4,11.1
E00011467,92.1,3,4.9
E00011468,74.7,9.1,16.2
E00011469,74.9,11.8,13.3
E00011470,69.2,18.2,12.6
E00011471,69.5,10.1,20.5
E00011472,78.2,12.3,9.5
E00011473,63.9,24.5,11.6
E00011474,87.6,5.8,6.6
E00011475,81.6,9.7,8.8
E00011476,76.1,12.6,11.3
E00011477,76.2,16.7,7.1
E00011478,83.2,10.3,6.5
E00011479,85.8,5.6,8.6
E00011480,71.5,15.6,13
E00011481,75.2,16.8,8
E00011482,83.7,7.7,8.6
E00011483,74.1,17,8.9
E00011484,76.8,14.6,8.6
E00011485,85.4,8.5,6.2
E00011486,76,16.9,7.1
E00011487,85.2,6.7,8.2
E00011488,71.9,18.3,9.8
E00011490,73.3,19.8,6.9
E00011492,85.2,5.2,9.6
E00011495,82.7,8.5,8.8
E00011497,79,8.4,12.5
E00011522,73,5.5,21.5
