areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00000181,82.6,13.5,4
E00000184,84.4,11.9,3.7
E00000185,88,10.4,1.6
E00000189,80.7,14,5.3
E00000191,88.5,9.6,1.9
E00000192,90.3,7.4,2.3
E00000193,86.7,10.1,3.2
E00000194,77.5,17.9,4.7
E00000195,75.3,17.9,6.8
E00000196,78.9,13.1,8
E00000197,90.1,7.1,2.7
E00000514,83.5,10.7,5.8
E00000538,89.2,8.6,2.2
E00011205,84,9.9,6.1
E00011206,86.9,8.3,4.8
E00011207,84.6,9.8,5.6
E00011228,48.6,35.1,16.2
E00011239,85.9,9,5.1
E00011245,78.7,16.1,5.2
E00011246,88.9,8,3.1
E00011247,83.4,11.6,5
E00011248,83.8,11.3,4.9
E00011249,80.1,15,4.9
E00011250,89.7,10,0.3
E00011251,86.1,9.7,4.2
E00011252,88.8,8.8,2.4
E00011253,93.2,5.6,1.2
E00011254,84.8,9.3,5.8
E00011255,83.3,12,4.7
E00011256,86.4,10.1,3.6
E00011257,84.8,10.7,4.6
E00011258,84.8,12.6,2.6
E00011259,84.7,11.1,4.2
E00011260,70.8,19,10.1
E00011261,90.3,7.1,2.7
E00011262,81.3,14.6,4.2
E00011263,86,10.3,3.6
E00011264,86.7,10.4,2.9
E00011265,88.4,8.5,3.1
E00011266,89.3,6.9,3.8
E00011267,82.8,11.4,5.8
E00011268,87.4,10.6,1.9
E00011269,82.3,12.1,5.6
E00011270,85.9,10.3,3.7
E00011271,85.6,10.2,4.2
E00011272,84.9,12.8,2.3
E00011273,85,11.4,3.6
E00011274,89.6,7,3.5
E00011275,82.5,12.7,4.9
E00011276,85,12.6,2.3
E00011277,87.3,9.6,3
E00011278,85,11.3,3.6
E00011279,75.4,17,7.6
E00011280,89.2,9.1,1.7
E00011281,80.6,12.9,6.5
E00011282,80.3,16.1,3.6
E00011283,87,8.9,4.1
E00011284,81.4,13.8,4.9
E00011285,80.8,15.7,3.5
E00011286,80.4,15.7,3.9
E00011287,81.5,14,4.6
E00011288,81.2,14.2,4.6
E00011289,86.3,9.8,3.9
E00011290,89.1,9.6,1.4
E00011291,88.5,8.4,3.1
E00011292,77.4,15.2,7.4
E00011293,87.2,9.5,3.4
E00011294,84.7,12.1,3.2
E00011295,85,12,2.9
E00011296,82.1,12.5,5.4
E00011297,87,10.3,2.7
E00011299,86.4,8.9,4.7
E00011300,83.5,12,4.5
E00011301,84.5,12.5,3
E00011302,80.4,15.9,3.7
E00011303,82.3,11.3,6.3
E00011304,80.1,15.5,4.4
E00011305,80.9,11.2,8
E00011306,82.8,11.7,5.5
E00011307,82.3,13.7,4
E00011308,91.4,5.8,2.8
E00011309,83.1,10.7,6.2
E00011310,70.3,16.8,13
E00011311,85.8,11.8,2.4
E00011312,82.8,11.5,5.7
E00011313,80.7,14.1,5.2
E00011314,81,14.1,4.9
E00011315,82.6,13,4.4
E00011316,83.4,11.8,4.8
E00011317,84.3,14.4,1.3
E00011318,84.3,12.8,2.8
E00011319,84.5,11.3,4.2
E00011320,62.8,24,13.2
E00011321,75.5,14.9,9.6
E00011322,78,13.7,8.3
E00011323,75.7,17.3,7.1
E00011324,83.4,14.5,2
E00011325,88,9.2,2.8
E00011326,84.2,13.1,2.7
E00011327,81.6,14,4.4
E00011328,87.3,9.1,3.6
E00011329,80.9,14,5.1
E00011330,84.9,10.9,4.2
E00011331,89,7.8,3.2
E00011332,77.8,13.4,8.8
E00011333,90.9,6.9,2.2
E00011334,84.4,12.8,2.8
E00011335,87.6,9,3.3
E00011336,85.6,12.1,2.3
E00011337,86,10.7,3.3
E00011338,84.7,12.3,3.1
E00011339,83.9,10.4,5.8
E00011340,85.4,9.8,4.7
E00011341,79.7,15.5,4.8
E00011342,82.8,11.7,5.5
E00011343,86.5,10.4,3.1
E00011344,86.9,9.9,3.2
E00011345,86.5,10,3.4
E00011346,82.4,12.9,4.7
E00011347,82.2,13.6,4.2
E00011348,88.1,10.5,1.4
E00011349,76.3,16.5,7.2
E00011350,86.5,11.2,2.3
E00011351,87.5,11.5,1
E00011352,86.6,9.9,3.5
E00011353,85.8,9,5.2
E00011354,90.2,7.6,2.3
E00011355,91.7,6.1,2.2
E00011356,89.2,7.6,3.2
E00011357,87.3,9.6,3
E00011358,85.4,11.1,3.5
E00011359,84.8,11.3,3.9
E00011360,87.8,9.8,2.4
E00011361,81.8,10.4,7.8
E00011362,81.5,13.1,5.4
E00011363,81.6,14.2,4.2
E00011364,79.9,14.8,5.4
E00011365,85.2,10.7,4.2
E00011367,84.5,13.7,1.8
E00011368,68.5,18.7,12.8
E00011369,84.4,11.7,3.8
E00011370,80.2,14.7,5.1
E00011371,77.4,14.7,7.9
E00011372,85.7,10.9,3.4
E00011373,81.6,14.1,4.3
E00011374,73.9,16.4,9.6
E00011375,82.7,11.6,5.7
E00011376,85.6,10.5,3.9
E00011377,82.3,10.2,7.6
E00011378,86.2,10.7,3.1
E00011379,80.5,14.4,5.1
E00011380,83,13,4.1
E00011381,78.4,14.6,7
E00011382,84.2,13.9,1.9
E00011384,79.1,14.5,6.5
E00011385,83.7,9.6,6.6
E00011386,86.4,8.8,4.8
E00011387,74.6,16.2,9.2
E00011388,83.5,13,3.5
E00011389,83.9,11,5.1
E00011390,81,14.3,4.7
E00011391,82,13.8,4.2
E00011392,88.5,8.2,3.3
