geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00012720,36.4,45.5,11.7,6.5
E00012742,15.1,42.1,28.9,13.8
E00012744,23.8,56.3,15,5
E00156342,27.5,56.4,14.8,1.3
E00156343,25.9,60,13.3,0.7
E00156350,7.9,45.4,34.2,12.5
E00156378,33.3,36.4,23.2,7.1
E00156379,17.7,31.5,36.3,14.5
E00156381,11.6,50,26.8,11.6
E00156382,11.7,45,36.7,6.7
E00156386,17.5,55.3,21.1,6.1
E00156387,18,48.6,25.2,8.1
E00156390,14.2,42.6,31.4,11.8
E00156392,29,44.4,17.2,9.5
E00156394,8.3,43.1,31.9,16.7
E00156396,19.4,46.3,24.6,9.7
E00156397,12,29.6,38.4,20
E00156399,14.5,36.8,35.9,12.8
E00156485,5.5,23.4,40.6,30.5
E00156487,5.7,26,44.7,23.6
E00156497,5.1,27.8,40.5,26.6
E00156498,8.1,32.3,33.9,25.8
E00156499,6.4,31.8,42.7,19.1
E00156541,9.3,37.7,29.8,23.2
E00156542,12.3,31.1,33,23.6
E00156544,10.6,45.5,28.5,15.4
E00156546,3.8,40.6,37.6,18
E00156547,10.8,47.5,29.1,12.7
E00156549,13,41.5,30.1,15.4
E00156551,13.4,41.2,31.9,13.4
E00156553,9.2,42.5,28.3,20
E00156554,14.8,33.6,35.2,16.4
E00156555,7.1,31.4,46.4,15
E00156559,7.3,34.4,43,15.2
E00156560,5.8,35.8,33.6,24.8
E00156562,11.3,42.6,31.9,14.2
E00156565,20.3,37.3,29.7,12.7
E00156566,6.4,36,39.2,18.4
E00156567,9.5,38.8,36.7,15
E00156568,12.5,44.2,26.7,16.7
E00156569,9.9,41.1,36.9,12.1
E00156570,34.1,37.4,18.7,9.8
E00156571,10.3,29.1,35,25.6
E00156572,10,41.4,37.1,11.4
E00156573,25,47.5,21.7,5.8
E00156574,42.4,36.7,17.3,3.6
E00156575,12,38.4,33.6,16
E00156576,16.1,36.2,32.9,14.8
E00156577,6.9,33.6,38.2,21.4
E00156578,2.1,28.6,50.7,18.6
E00156579,22.3,51.2,16.9,9.6
E00156580,32.3,43.9,18.7,5.2
E00156581,15.4,45.5,28,11.2
E00156582,13.1,36.5,35,15.3
E00156583,6.8,30.3,46.2,16.7
E00156584,13.1,37.9,34,15
E00156585,7,34,35,24
E00156586,11.6,43.8,33.9,10.7
E00156587,13,24.4,42.3,20.3
E00156588,7.3,39,37.4,16.3
E00156590,16.2,44.1,28.7,11
E00156591,16.8,43,32.2,8.1
E00156592,12.7,40.5,37.3,9.5
E00156594,18.6,45.7,31.4,4.3
E00156595,16.5,42,29.5,11.9
E00156596,14.9,46.3,29.1,9.7
E00156597,30.3,36.6,20.4,12.7
E00156598,19.7,45.3,26.5,8.5
E00156599,13.7,35.9,31.6,18.8
E00156600,7.7,35.9,38.5,17.9
E00156601,13.2,49,30.5,7.3
E00156602,13.8,45.7,29.3,11.2
E00156603,16.9,43.7,27.5,12
E00156604,5.5,48.4,35.2,10.9
E00156605,3.6,29.5,50,17
E00156606,11.5,38.2,37.4,13
E00156607,13.8,40.8,35.4,10
E00156608,9.2,35.8,37.6,17.4
E00156609,10.4,44,31.2,14.4
E00156610,12.6,46.2,33.6,7.6
E00156611,21.2,38,32.1,8.8
E00156612,9.8,40.2,39.4,10.6
E00156613,9.2,37.5,32.5,20.8
E00156614,9.8,42.3,34.1,13.8
E00156615,14.9,38.1,28.4,18.7
E00156616,16.4,39.3,33.6,10.7
E00156617,8.6,41.4,35,15
E00156618,13.5,43.6,27.8,15
E00156619,3.6,34.5,38.2,23.6
E00156620,11.9,37.3,40.5,10.3
E00156621,8.4,41.1,40.2,10.3
E00156622,8.8,45.6,36,9.6
E00156623,10.7,39.7,34.4,15.3
E00156624,8.3,45.4,30.6,15.7
