geography_code,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00012720,37.5,35.1,3.5,21.5,2.4
E00012742,23,36.9,4.7,32.9,2.5
E00012744,26.7,35.6,6.2,28.1,3.4
E00156342,48.6,30.5,7.6,10,3.3
E00156343,44,29,9.8,14,3.1
E00156350,21.5,40.2,5.9,30.5,2
E00156378,29.3,31.1,4.3,31.1,4.3
E00156379,24.7,45.2,3.4,23.2,3.4
E00156381,10.8,45.9,3,38.1,2.2
E00156382,8.9,43.2,3,44.9,0
E00156386,7,42,5,42.5,3.5
E00156387,16.6,39.6,3.7,38.7,1.4
E00156390,13,42.8,5.7,37,1.5
E00156392,21.7,41.4,4.1,30.3,2.5
E00156394,18.3,45.5,6.3,26.9,3
E00156396,21.8,42.5,5.5,27.6,2.5
E00156397,23.6,48.5,2.9,21.7,3.2
E00156399,10.1,42.1,2.6,42.1,3.1
E00156485,15.4,40.7,4.9,37,2
E00156487,17.8,28.6,7.8,43.1,2.6
E00156497,11.4,37.3,6.3,41.1,3.8
E00156498,19.6,35.7,5,33.2,6.4
E00156499,14.6,49.8,6.4,27.9,1.4
E00156541,17.2,47.2,5.2,27.6,2.8
E00156542,14.3,51.3,7.6,23.5,3.4
E00156544,22.2,38.7,4.5,34.2,0.4
E00156546,19.5,43.4,5.6,27.7,3.7
E00156547,19.4,49.2,7.6,22.5,1.3
E00156549,29,37.8,6.7,22.7,3.8
E00156551,23.5,44.9,8.6,19.3,3.7
E00156553,18.3,49.6,5,24.8,2.3
E00156554,18.6,41.5,4.3,32.2,3.5
E00156555,17.4,51.1,5.7,24.1,1.8
E00156559,14.5,48.9,9.2,24,3.4
E00156560,16.5,48.2,4.2,27.5,3.6
E00156562,22.6,43.4,5.1,26.3,2.6
E00156565,21.4,45.4,3.3,27.7,2.2
E00156566,16.3,42.8,7,32.7,1.2
E00156567,10.4,45.8,5.5,33.1,5.2
E00156568,17.2,46.4,4.8,27.2,4.4
E00156569,13.9,50,3.7,30.1,2.4
E00156570,23.1,46.6,5.3,19.7,5.3
E00156571,21.4,47.3,5.3,22.1,3.8
E00156572,21.9,43.5,6.8,24.1,3.6
E00156573,25.3,43.1,5.3,24.9,1.3
E00156574,25.5,36.4,6.4,28.6,3.2
E00156575,18.3,41,4.9,33.2,2.6
E00156576,19.4,48.7,4.1,24.8,2.9
E00156577,12.3,54,6,25.5,2.3
