geography_code,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00012720,33.7,66.3
E00012742,44.9,55.1
E00012744,39.7,60.3
E00156342,31.6,68.4
E00156343,44.6,55.4
E00156350,47.5,52.5
E00156378,38.2,61.8
E00156379,51,49
E00156381,39.3,60.7
E00156382,53.2,46.8
E00156386,39.8,60.2
E00156387,53.4,46.6
E00156390,44.2,55.8
E00156392,33.2,66.8
E00156394,52.5,47.5
E00156396,41.7,58.3
E00156397,49,51
E00156399,42,58
E00156485,54.6,45.4
E00156487,63.8,36.2
E00156497,59.5,40.5
E00156498,58.8,41.2
E00156499,59.5,40.5
E00156541,45.3,54.7
E00156542,55.8,44.2
E00156544,52.9,47.1
E00156546,54.1,45.9
E00156547,42.5,57.5
E00156549,59.6,40.4
E00156551,49.2,50.8
E00156553,50,50
E00156554,56.2,43.8
E00156555,55.6,44.4
E00156559,56,44
E00156560,53.4,46.6
E00156562,47.1,52.9
E00156565,42.6,57.4
E00156566,61.3,38.7
E00156567,51.1,48.9
E00156568,53.8,46.2
E00156569,52.4,47.6
E00156570,36.1,63.9
E00156571,51.3,48.7
E00156572,48,52
E00156573,37.8,62.2
E00156574,27.1,72.9
E00156575,54.7,45.3
E00156576,47.6,52.4
E00156577,52.7,47.3
E00156578,58.5,41.5
E00156579,40.1,59.9
E00156580,28.8,71.2
E00156581,49.5,50.5
E00156582,58.3,41.7
E00156583,52.7,47.3
E00156584,43.7,56.3
E00156585,49.8,50.2
E00156586,57,43
E00156587,59.7,40.3
E00156588,53.6,46.4
E00156590,47.9,52.1
E00156591,54.5,45.5
E00156592,45.2,54.8
E00156594,44.6,55.4
E00156595,50.3,49.7
E00156596,52.7,47.3
E00156597,34,66
E00156598,35.7,64.3
E00156599,57.1,42.9
E00156600,51.3,48.7
E00156601,47.9,52.1
E00156602,49.8,50.2
E00156603,47.5,52.5
E00156604,61.7,38.3
E00156605,56.6,43.4
E00156606,49.6,50.4
E00156607,52.4,47.6
E00156608,40.2,59.8
E00156609,53.9,46.1
E00156610,54.2,45.8
E00156611,44.2,55.8
E00156612,48.7,51.3
E00156613,55.1,44.9
E00156614,56.3,43.7
E00156615,49.3,50.7
E00156616,59.8,40.2
E00156617,47.8,52.2
E00156618,51.7,48.3
E00156619,32.6,67.4
E00156620,56.6,43.4
E00156621,62,38
E00156622,47.3,52.7
E00156623,53,47
E00156624,49.6,50.4
E00156625,60.1,39.9
E00156626,53,47
E00156627,46.7,53.3
E00156628,68.4,31.6
E00156629,56.4,43.6
E00156630,41.9,58.1
E00156631,50,50
E00156632,30.3,69.7
E00156633,45.1,54.9
E00156634,57.1,42.9
E00156655,51.4,48.6
E00156657,63.3,36.7
E00156658,50.4,49.6
E00156659,44.2,55.8
E00156660,58.3,41.7
E00156661,59,41
E00156662,48,52
E00156663,56.5,43.5
E00156664,55.9,44.1
E00156668,54,46
E00156669,38,62
E00156670,40.1,59.9
E00156672,43.5,56.5
E00156673,44.5,55.5
E00156674,54.6,45.4
E00156675,45.6,54.4
E00156676,45.9,54.1
E00156677,54.7,45.3
E00156678,52.3,47.7
E00156679,41.9,58.1
E00156680,61.2,38.8
E00156681,43.6,56.4
E00156682,59.4,40.6
E00156683,46.6,53.4
E00156684,52.7,47.3
E00156685,59.2,40.8
E00156686,45.4,54.6
E00156687,58.5,41.5
E00156688,50.4,49.6
E00156689,60.7,39.3
E00156690,57.5,42.5
E00156691,45.2,54.8
E00156692,40.4,59.6
E00156693,48.9,51.1
E00156694,46.3,53.7
E00156695,64.5,35.5
E00156696,60.4,39.6
E00156697,45.4,54.6
E00156698,64.9,35.1
E00156699,58,42
E00156700,26.2,73.8
E00156701,63.7,36.3
E00156724,61.1,38.9
E00156725,47,53
E00156726,55.8,44.2
E00156727,45.3,54.7
E00156728,39.7,60.3
E00156729,48.3,51.7
E00156730,44.6,55.4
E00156731,26.8,73.2
E00156732,45.2,54.8
E00156733,45.7,54.3
E00156734,53.1,46.9
E00156735,52.6,47.4
E00156736,48.3,51.7
E00156737,43.8,56.2
E00156740,51.9,48.1
E00156741,50.9,49.1
E00156742,39.9,60.1
E00156743,41.3,58.7
E00156744,43.5,56.5
E00156745,44.4,55.6
E00156746,31.2,68.8
E00156747,61.5,38.5
E00156748,47.3,52.7
E00156749,41.5,58.5
E00156750,37.6,62.4
E00156751,36.3,63.7
E00156752,48.2,51.8
E00156753,44.4,55.6
E00156754,33.5,66.5
E00156755,44,56
E00156756,61,39
E00156757,52.9,47.1
E00156758,29.8,70.2
E00156759,50.2,49.8
E00156760,35.3,64.7
E00156761,34.3,65.7
E00156762,50,50
E00156763,20.7,79.3
E00156764,58.4,41.6
E00156765,40.9,59.1
E00156766,54.2,45.8
E00156767,51,49
E00156768,46.6,53.4
E00156769,40.6,59.4
E00156770,42.9,57.1
E00156771,52.6,47.4
E00156772,60.7,39.3
E00156773,42.7,57.3
E00156774,45.6,54.4
E00156775,59,41
E00156777,42.5,57.5
E00156778,49.3,50.7
E00156779,41.7,58.3
E00156780,50.9,49.1
E00156790,45.6,54.4
E00156791,49.8,50.2
E00156792,39.2,60.8
E00156794,38.2,61.8
E00166034,34.1,65.9
E00167804,51.2,48.8
E00167805,37.1,62.9
E00167806,36.9,63.1
E00168863,47.3,52.7
E00180580,39.2,60.8
E00180601,34.7,65.3
E00180602,34.6,65.4
E00180610,35.2,64.8
E00180612,37.1,62.9
E00180618,31.4,68.6
E00180622,45.9,54.1
E00180627,37.8,62.2
E00180646,57.4,42.6
