geography_code,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00012720,29.7,31,24.1,15.2
E00012742,2,9.3,63.6,25.2
E00012744,42,22.2,19.8,16
E00156342,36.2,57.9,3.9,2
E00156343,37,56.3,6.7,0
E00156350,24,38,25.3,12.7
E00156378,39.2,18.6,38.1,4.1
E00156379,12.2,22.8,53.7,11.4
E00156381,5.3,37.2,45.1,12.4
E00156382,4.9,32,38.5,24.6
E00156386,31,31.9,24.8,12.4
E00156387,3.7,32.1,45.9,18.3
E00156390,18.3,31.4,36.1,14.2
E00156392,40.2,26.6,23.1,10.1
E00156394,1.4,18.9,51,28.7
E00156396,23.1,20.1,50,6.7
E00156397,2.4,15.4,59.3,22.8
E00156399,12.6,24.4,48.7,14.3
E00156485,3.1,12.5,32.8,51.6
E00156487,2.4,11.8,31.5,54.3
E00156497,2.5,19,32.9,45.6
E00156498,5.6,12.1,33.1,49.2
E00156499,11.6,39.3,25.9,23.2
E00156541,7.3,39.7,28.5,24.5
E00156542,2.8,13.1,49.5,34.6
E00156544,16.3,24.4,39,20.3
E00156546,2.3,29.5,46.5,21.7
E00156547,14.6,39.2,30.4,15.8
E00156549,4.9,30.9,48,16.3
E00156551,7.5,33.3,42.5,16.7
E00156553,2.5,25.8,50.8,20.8
E00156554,1.6,15.6,60.2,22.7
E00156555,5.8,21.7,49.3,23.2
E00156559,0.7,6.7,67.8,24.8
E00156560,0.8,16.5,47.4,35.3
E00156562,15.7,34.3,37.1,12.9
E00156565,5.1,11,70.3,13.6
E00156566,0,6.4,79.2,14.4
E00156567,18.4,20.4,38.8,22.4
E00156568,12.9,34.5,29.3,23.3
E00156569,3.4,31.7,51.7,13.1
E00156570,35.5,24.8,33.1,6.6
E00156571,1.7,25.6,41.9,30.8
E00156572,8.6,41.4,36.4,13.6
E00156573,21.7,27,39.1,12.2
E00156574,43.5,20.3,23.9,12.3
E00156575,3.3,38.5,37.7,20.5
E00156576,6.1,25.7,48.6,19.6
E00156577,0.8,25.4,50.8,23.1
E00156578,0.7,12.9,59,27.3
E00156579,21.2,52.7,12.7,13.3
E00156580,36.4,22.1,33.1,8.4
E00156581,13.3,23.8,34.3,28.7
E00156582,4.4,26.3,27.7,41.6
E00156583,1.4,23.2,47.8,27.5
E00156584,10.5,37.9,35.9,15.7
E00156585,9,19,37,35
E00156586,0,15,61.9,23
E00156587,0,9.7,29.8,60.5
E00156588,0.8,8.1,52,39
E00156590,16.8,28.5,29.2,25.5
E00156591,10.1,28.2,49.7,12.1
E00156592,10.7,29.6,40.9,18.9
