geography_code,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00012720,77.8,1.3,20.9
E00012742,76.4,4.2,19.4
E00012744,68.8,2.8,28.4
E00156342,95.2,0,4.8
E00156343,97.9,0,2.1
E00156350,92,0.4,7.6
E00156378,85.1,1,13.9
E00156379,89.5,2.3,8.2
E00156381,82.6,2.7,14.8
E00156382,87.3,3.1,9.6
E00156386,78.8,5.2,16
E00156387,90.5,1.8,7.7
E00156390,88.3,1.7,10
E00156392,83.2,1.5,15.4
E00156394,88,1.2,10.8
E00156396,79.9,0.6,19.5
E00156397,91.6,2.5,5.8
E00156399,89.8,2.6,7.5
E00156485,91.1,2,7
E00156487,91.8,3.3,4.9
E00156497,86.9,0,13.1
E00156498,89.4,2.7,8
E00156499,91,0.4,8.6
E00156541,90.7,0.7,8.6
E00156542,90.1,1,8.9
E00156544,86.9,1.4,11.7
E00156546,91.8,0.6,7.6
E00156547,93,0.5,6.4
E00156549,89.9,0.3,9.8
E00156551,90.3,2.8,6.9
E00156553,88,3.2,8.7
E00156554,88.3,3.1,8.6
E00156555,94.4,0.6,5.1
E00156559,94,1.2,4.7
E00156560,86,3.4,10.6
E00156562,86.6,3.2,10.2
E00156565,83.2,3.9,12.9
E00156566,94.4,1.2,4.3
E00156567,86.8,1.9,11.4
E00156568,88.2,2,9.9
E00156569,91.2,1.1,7.8
E00156570,88.4,2.3,9.3
E00156571,91.5,2.3,6.2
E00156572,85.8,3.2,11
E00156573,88.4,0.3,11.3
E00156574,89.3,2.3,8.4
E00156575,90.9,1.5,7.6
E00156576,94.1,1.5,4.3
E00156577,90.7,2.5,6.8
E00156578,82.7,1.7,15.7
E00156579,86.2,2.6,11.3
E00156580,94.3,0,5.7
E00156581,90.9,0.9,8.2
E00156582,97.1,1,2
E00156583,91.2,2.5,6.2
E00156584,92,1.6,6.5
E00156585,94,3.7,2.2
E00156586,95.7,2.5,1.8
E00156587,88.4,2.4,9.1
E00156588,89.3,2.2,8.5
E00156590,83.6,2.6,13.8
E00156591,80.1,4.8,15.1
E00156592,79.5,4.8,15.8
E00156594,75.2,4.2,20.5
E00156595,80,3.7,16.3
E00156596,84.8,0.9,14.3
E00156597,89.7,1.6,8.7
E00156598,84.1,0.8,15.1
E00156599,77.2,5.5,17.3
E00156600,85.1,1.7,13.2
E00156601,77.5,3.6,18.9
E00156602,83.8,2.9,13.2
E00156603,85.2,1.5,13.3
E00156604,87,4.4,8.6
E00156605,86.6,2.2,11.2
E00156606,93.3,0.3,6.3
E00156607,86.6,2.3,11.1
E00156608,88,3.4,8.6
E00156609,76.1,5.7,18.2
E00156610,87.5,3.1,9.4
E00156611,72,2.3,25.8
E00156612,83.9,3.1,13
E00156613,88.6,4,7.4
E00156614,89.5,1.2,9.3
E00156615,90.6,1.9,7.5
E00156616,87.3,3.1,9.6
E00156617,91.3,0,8.7
E00156618,87.8,2.1,10.1
E00156619,90.3,1.7,8
E00156620,86.7,2.3,11
E00156621,88.6,2.4,9
E00156622,87.7,2.3,9.9
E00156623,88.7,1.6,9.7
E00156624,90.5,1.1,8.3
E00156625,88.8,1.2,10
E00156626,89.1,1.2,9.7
E00156627,79.2,3,17.7
E00156628,92.3,1.5,6.2
E00156629,89,2.8,8.2
E00156630,90.3,0.5,9.2
E00156631,91.5,1.5,7
E00156632,66.8,3.5,29.7
E00156633,90.1,1,8.9
E00156634,92.1,1.3,6.7
E00156655,95,0.7,4.3
E00156657,96.9,0,3.1
E00156658,96.4,1.5,2.1
E00156659,96.4,0.4,3.2
E00156660,88.5,6.4,5.1
E00156661,94.1,2.1,3.8
E00156662,97.1,0.4,2.5
E00156663,93.5,3.4,3.1
E00156664,94.9,0.3,4.8
E00156668,92.3,0.9,6.8
E00156669,87.3,3.8,8.9
E00156670,83.1,3.4,13.6
E00156672,90.4,1.1,8.4
E00156673,91.5,2.6,5.9
E00156674,91.8,0,8.2
E00156675,95,0,5
E00156676,93.3,1.1,5.5
E00156677,97.2,0.3,2.4
E00156678,93.8,2,4.2
E00156679,89.3,4.4,6.3
E00156680,89.7,1.5,8.8
E00156681,81.7,4,14.3
E00156682,90.3,1.5,8.3
E00156683,90.7,3.5,5.8
E00156684,92.2,1.3,6.5
E00156685,94.7,0,5.3
E00156686,89,1.3,9.7
E00156687,87.6,4.1,8.3
E00156688,89.6,2.7,7.7
E00156689,93.3,3,3.7
E00156690,88.2,3.4,8.4
E00156691,87.5,5.9,6.6
E00156692,90,2.1,7.9
E00156693,81.7,1.1,17.3
E00156694,91.6,3.8,4.6
E00156695,94,3.5,2.5
E00156696,90.1,3.7,6.2
E00156697,93.4,1.7,4.9
E00156698,94.9,1,4.1
E00156699,78.7,2.7,18.6
E00156700,78,7.2,14.8
E00156701,93.3,3.4,3.4
E00156724,92.3,2,5.7
E00156725,82.2,2.7,15.1
E00156726,83,1.2,15.7
E00156727,84.7,5,10.3
E00156728,74,2.8,23.2
E00156729,79.6,5.2,15.2
E00156730,77.1,2.9,20
E00156731,79.8,3.3,16.9
E00156732,74.8,2.3,22.9
E00156733,90.2,4.7,5.1
E00156734,85.9,5.2,8.9
E00156735,84.3,5.3,10.3
E00156736,89.1,4.7,6.2
E00156737,95.6,0.6,3.8
E00156740,82.9,3.9,13.2
E00156741,74.8,7,18.2
E00156742,76.5,2.1,21.5
E00156743,71.7,3.7,24.5
E00156744,66.5,4.6,28.9
E00156745,88,5,7
E00156746,71.3,5.4,23.3
E00156747,87.7,2.8,9.5
E00156748,57.1,3.3,39.6
E00156749,50.9,4.5,44.6
E00156750,83.3,1.6,15.1
E00156751,78.3,3.6,18.1
E00156752,64.3,4.8,31
E00156753,84.3,0.9,14.7
E00156754,88.9,3.9,7.1
E00156755,94.3,0.5,5.2
E00156756,91.5,1.3,7.2
E00156757,89.8,0.7,9.5
E00156758,90.7,3.4,5.9
E00156759,91.7,1.3,7
E00156760,84.9,1.5,13.5
E00156761,84.5,4.6,10.8
E00156762,92.9,0.3,6.8
E00156763,94.4,1.2,4.3
E00156764,81.4,4.1,14.5
E00156765,89.3,4.7,6
E00156766,94.2,2.6,3.2
E00156767,91.3,1.8,6.9
E00156768,84.3,4.1,11.6
E00156769,91.4,1.9,6.7
E00156770,90.7,1.5,7.8
E00156771,85.7,3.9,10.4
E00156772,93.7,1.7,4.6
E00156773,87.2,1.3,11.5
E00156774,85.2,4.5,10.3
E00156775,89,5.1,5.9
E00156777,80.5,2.8,16.7
E00156778,84.7,0.6,14.7
E00156779,72.1,2.4,25.5
E00156780,78.5,3.3,18.2
E00156790,86.5,2.7,10.8
E00156791,86,1.8,12.2
E00156792,79.6,2.9,17.5
E00156794,83.3,3.3,13.4
E00166034,69.1,3,27.9
E00167804,78.9,2.8,18.3
E00167805,83,2.9,14.1
E00167806,78.1,3.6,18.3
E00168863,51.8,7.5,40.7
E00180580,66.3,3.2,30.5
E00180601,55.2,6,38.8
E00180602,70.3,5.7,23.9
E00180610,75.5,7,17.5
E00180612,48.5,1.9,49.6
E00180618,54.5,1.6,43.9
E00180622,59.5,5.2,35.3
E00180627,53.2,5.4,41.5
E00180646,76.9,4.8,18.3
