geography_code,country_of_birth_3a-001,country_of_birth_3a-002
E00012720,62.5,37.5
E00012742,59.9,40.1
E00012744,53.6,46.4
E00156342,90.5,9.5
E00156343,93.8,6.2
E00156350,87,13
E00156378,79.2,20.8
E00156379,84.3,15.7
E00156381,79.5,20.5
E00156382,81.5,18.5
E00156386,73.5,26.5
E00156387,78.7,21.3
E00156390,83,17
E00156392,76,24
E00156394,80.1,19.9
E00156396,74.4,25.6
E00156397,84.6,15.4
E00156399,85.4,14.6
E00156485,86.9,13.1
E00156487,79.3,20.7
E00156497,75.4,24.6
E00156498,75.4,24.6
E00156499,79.4,20.6
E00156541,83.5,16.5
E00156542,84.8,15.2
E00156544,81.4,18.6
E00156546,83.1,16.9
E00156547,83.2,16.8
E00156549,84.3,15.7
E00156551,87,13
E00156553,85.2,14.8
E00156554,84.3,15.7
E00156555,86.1,13.9
E00156559,87.6,12.4
E00156560,78.7,21.3
E00156562,78.4,21.6
E00156565,70.9,29.1
E00156566,88.3,11.7
E00156567,77.1,22.9
E00156568,78.2,21.8
E00156569,80.9,19.1
E00156570,80.2,19.8
E00156571,84.4,15.6
E00156572,78.6,21.4
E00156573,77.1,22.9
E00156574,82.9,17.1
E00156575,84.5,15.5
E00156576,86.3,13.7
E00156577,82.8,17.2
E00156578,75.2,24.8
E00156579,78.4,21.6
E00156580,89.2,10.8
E00156581,86.8,13.2
E00156582,90.6,9.4
E00156583,88.7,11.3
E00156584,84.5,15.5
E00156585,85.9,14.1
E00156586,88.1,11.9
E00156587,79.2,20.8
E00156588,80.3,19.7
E00156590,74.6,25.4
E00156591,67.2,32.8
E00156592,71.8,28.2
E00156594,59,41
E00156595,67.3,32.7
E00156596,62.1,37.9
E00156597,78.5,21.5
E00156598,77.5,22.5
E00156599,70.3,29.7
E00156600,72,28
E00156601,67.7,32.3
E00156602,67.2,32.8
E00156603,71.2,28.8
E00156604,79.2,20.8
E00156605,73.9,26.1
E00156606,80.7,19.3
E00156607,76.4,23.6
E00156608,83.3,16.7
E00156609,64.2,35.8
E00156610,75.4,24.6
E00156611,62.4,37.6
E00156612,69.7,30.3
E00156613,84.7,15.3
E00156614,82.7,17.3
E00156615,85.8,14.2
E00156616,83.2,16.8
E00156617,81.7,18.3
E00156618,78.7,21.3
E00156619,86.4,13.6
E00156620,80.9,19.1
E00156621,75.7,24.3
E00156622,82.2,17.8
E00156623,81.6,18.4
E00156624,87.1,12.9
E00156625,79.6,20.4
E00156626,82.1,17.9
E00156627,72.3,27.7
E00156628,85.3,14.7
E00156629,84.9,15.1
E00156630,84.5,15.5
E00156631,85.1,14.9
E00156632,57.8,42.2
E00156633,85.1,14.9
E00156634,78.2,21.8
E00156655,88.4,11.6
E00156657,91.5,8.5
E00156658,93.6,6.4
E00156659,91.3,8.7
E00156660,89.7,10.3
E00156661,90.6,9.4
E00156662,94.5,5.5
E00156663,89.1,10.9
E00156664,89.7,10.3
E00156668,90,10
E00156669,81,19
E00156670,75.1,24.9
E00156672,83.4,16.6
E00156673,88.9,11.1
E00156674,87.7,12.3
E00156675,91.6,8.4
E00156676,86.4,13.6
E00156677,90.1,9.9
E00156678,90.8,9.2
E00156679,83.7,16.3
E00156680,87.4,12.6
E00156681,75.9,24.1
E00156682,82.7,17.3
E00156683,88.8,11.2
E00156684,87.9,12.1
E00156685,89,11
E00156686,86.8,13.2
E00156687,84.5,15.5
E00156688,83.1,16.9
E00156689,88.3,11.7
E00156690,85.2,14.8
E00156691,82.4,17.6
E00156692,83.6,16.4
E00156693,77.6,22.4
E00156694,89.5,10.5
E00156695,92.8,7.2
E00156696,85.8,14.2
E00156697,87.9,12.1
E00156698,88.1,11.9
E00156699,63.7,36.3
E00156700,74.3,25.7
E00156701,87,13
E00156724,92.4,7.6
E00156725,82.9,17.1
E00156726,79.1,20.9
E00156727,77.2,22.8
E00156728,65.7,34.3
E00156729,73.1,26.9
E00156730,66.7,33.3
E00156731,72.5,27.5
E00156732,71.2,28.8
E00156733,80.4,19.6
E00156734,82.7,17.3
E00156735,82.9,17.1
E00156736,85.9,14.1
E00156737,90.6,9.4
E00156740,80.6,19.4
E00156741,67,33
E00156742,67.6,32.4
E00156743,61.8,38.2
E00156744,57.6,42.4
E00156745,85.1,14.9
E00156746,60.6,39.4
E00156747,82.1,17.9
E00156748,50.5,49.5
E00156749,42.9,57.1
E00156750,77,23
E00156751,70.1,29.9
E00156752,62.4,37.6
E00156753,79.4,20.6
E00156754,85.1,14.9
E00156755,88.3,11.7
E00156756,83.4,16.6
E00156757,83.5,16.5
E00156758,85.6,14.4
E00156759,87.7,12.3
E00156760,79.8,20.2
E00156761,80.3,19.7
E00156762,86.8,13.2
E00156763,84.8,15.2
E00156764,71,29
E00156765,88.2,11.8
E00156766,85.6,14.4
E00156767,83.1,16.9
E00156768,81.1,18.9
E00156769,85.6,14.4
E00156770,83.4,16.6
E00156771,80.5,19.5
E00156772,88,12
E00156773,79.2,20.8
E00156774,80.9,19.1
E00156775,82.5,17.5
E00156777,70.2,29.8
E00156778,70.3,29.7
E00156779,59.8,40.2
E00156780,65.9,34.1
E00156790,74.7,25.3
E00156791,74.7,25.3
E00156792,69,31
E00156794,78.8,21.2
E00166034,55.8,44.2
E00167804,61.3,38.7
E00167805,66.7,33.3
E00167806,69.7,30.3
E00168863,42.3,57.7
E00180580,53.2,46.8
E00180601,48.1,51.9
E00180602,62.1,37.9
E00180610,60.6,39.4
E00180612,40.5,59.5
E00180618,48,52
E00180622,40.8,59.2
E00180627,41.5,58.5
E00180646,62.4,37.6
