geography_code,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00155231,86.3,10.9,2.8
E00155232,90.3,7.1,2.6
E00155233,90.7,8.4,0.9
E00155234,86.8,12.3,1
E00155235,88.4,8,3.6
E00155236,91,9,0
E00155237,91.6,5.7,2.7
E00155238,88.2,9.1,2.7
E00155239,94.3,4.9,0.8
E00155240,89.4,7.9,2.7
E00155241,89.2,8.8,1.9
E00155242,90.1,8.5,1.4
E00155243,87.7,9.7,2.5
E00155244,86.9,7.2,5.9
E00155245,92.6,5.5,1.9
E00155246,85.9,11.7,2.3
E00155247,88.5,8.2,3.2
E00155248,91.7,6.9,1.4
E00155249,78.3,15.7,6
E00155250,94.2,4.4,1.5
E00155251,91.1,7.7,1.2
E00155252,90.1,9,0.9
E00155253,92.4,6.7,0.9
E00155254,89,8.9,2.1
E00155255,87.9,9.6,2.5
E00155256,92.4,6,1.6
E00155257,91.9,6.8,1.3
E00155259,89.8,8.3,2
E00155260,88.6,8.6,2.8
E00155261,90.4,5.8,3.8
E00155262,87.5,6.7,5.8
E00155263,90.3,8.6,1.2
E00155264,87.1,12.2,0.6
E00155303,84,13,3
E00155304,86.6,7.9,5.5
E00155305,91.7,8.3,0
E00155306,87.9,7.5,4.5
E00155307,88.2,7.7,4.1
E00155309,90.3,8.5,1.2
E00155310,83.1,10.8,6.1
E00155311,92.9,5.8,1.3
E00155312,84.6,10.2,5.1
E00155313,79.3,14.5,6.2
E00155314,90.3,8.6,1.1
E00155315,93.8,4.7,1.5
E00155316,92.9,5.4,1.7
E00155317,91.6,7.4,1.1
E00155318,73,20.7,6.3
E00155319,91.2,7.6,1.2
E00155320,96.1,3.1,0.8
E00155321,94,5.2,0.8
E00155322,88.4,9.4,2.1
E00155323,83.9,9.9,6.3
E00155324,92.4,5.7,1.8
E00155325,91.8,8.2,0
E00155326,89,8.9,2.1
E00155327,90.5,7.6,1.9
E00155328,89.8,8.7,1.5
E00155329,90.1,8.4,1.5
E00155330,89.3,7.9,2.8
E00155331,93.7,5.6,0.8
E00155332,95.3,4.7,0
E00155333,92.9,5.7,1.3
E00155334,88.7,9.9,1.4
E00155335,91.9,6.1,2
E00155336,91.7,5.3,2.9
E00155337,81.7,11.5,6.8
E00155338,88.9,8.4,2.7
E00155339,93.5,4.4,2.1
E00155340,90.1,7.8,2.2
E00155341,89.4,9.7,1
E00155342,92.5,4.8,2.7
E00155343,91.4,5.4,3.2
E00155344,90.5,8.1,1.4
E00155345,87.5,8.4,4
E00155346,83.6,11.3,5.1
E00155347,90.4,7,2.6
E00155348,92.7,5.7,1.5
E00155349,82.7,12.5,4.8
E00155350,92.6,6.1,1.3
E00155351,89.9,9.6,0.5
E00155352,78.6,10.5,10.8
E00155353,90.1,7.6,2.3
E00155354,91.1,6.3,2.5
E00155355,89.5,9.6,0.9
E00155356,91.1,6.4,2.5
E00155357,89.7,7,3.3
E00155358,90.8,5,4.1
E00155359,94.5,4.1,1.5
E00155368,94.5,3.2,2.3
E00155369,91.1,8,1
E00155370,80.6,15,4.3
E00155371,89.8,8.2,2
E00155372,91,7.8,1.2
E00155373,85.5,10.5,4
E00155374,89.4,7.8,2.9
E00155375,89.6,9.5,0.9
E00155376,83,9.3,7.7
E00155378,90.2,6.4,3.5
E00155379,85.4,10,4.6
E00155381,89,7.7,3.2
E00155382,91.9,7,1.1
E00155384,88.7,8.1,3.2
E00155385,89.7,7.1,3.2
E00155386,88.6,9.1,2.3
E00155387,90,9.3,0.7
E00155388,88.1,9.3,2.6
E00155389,89.5,8.8,1.6
E00155390,89.4,8.4,2.3
E00155391,92.8,6.2,0.9
E00155392,83.7,12.7,3.6
E00155393,86.3,9.9,3.8
E00155394,88.6,9,2.3
E00155395,76.6,15.5,7.9
E00155396,86.6,10,3.3
E00155397,86.7,10.6,2.7
E00155398,85.3,12.5,2.3
E00155399,82.6,14.8,2.6
E00155400,83.6,12,4.4
E00155401,86.2,9.2,4.6
E00155402,84.7,10.5,4.9
E00155403,60.4,28.6,11
E00155404,88.1,9.8,2.1
E00155405,89.8,9.3,0.9
E00155406,89.9,7.6,2.5
E00155407,91.1,7.5,1.4
E00155409,80.9,14.4,4.7
E00155410,88.8,9.6,1.6
E00155412,90.9,7.5,1.6
E00155413,87.2,8.4,4.5
E00155415,81.3,15,3.7
E00155416,94.4,5.6,0
E00155417,86.1,10.2,3.7
E00155418,62.7,23.1,14.1
E00155419,90.2,8.1,1.6
E00155420,91.9,6.9,1.2
E00155421,87.5,7.9,4.6
E00155422,82.2,11.8,5.9
E00155426,86.3,9.3,4.4
E00155427,92,6.9,1.1
E00155428,88.5,10,1.5
E00155429,84.6,8.9,6.4
E00155430,90.8,6,3.2
E00155435,91.1,8,0.9
E00155440,86.8,10.6,2.6
E00155441,74.1,18.4,7.5
E00155448,86.5,10.8,2.7
E00155454,85.4,13.1,1.5
E00155455,85.6,10,4.4
E00155456,81,12.6,6.5
E00155457,87.3,10.8,2
E00155458,90.1,8.9,1
E00155459,86.6,11.2,2.2
E00155460,77.8,15,7.3
E00155461,86.6,10.4,3
E00155462,83.1,13,3.9
E00155463,87.1,10.6,2.3
E00155464,81.2,11.9,6.8
E00155465,89.7,9.5,0.8
E00155466,69.1,23,7.8
E00155467,93,5.8,1.2
