geography_code,sex-001,sex-002
E00155231,51,49
E00155232,50.6,49.4
E00155233,50.2,49.8
E00155234,48.8,51.2
E00155235,46.2,53.8
E00155236,48.7,51.3
E00155237,51.4,48.6
E00155238,53.6,46.4
E00155239,50,50
E00155240,50.2,49.8
E00155241,55,45
E00155242,48.6,51.4
E00155243,52.7,47.3
E00155244,49.9,50.1
E00155245,51.4,48.6
E00155246,56,44
E00155247,50.9,49.1
E00155248,51.5,48.5
E00155249,53.2,46.8
E00155250,50.3,49.7
E00155251,50.6,49.4
E00155252,54.2,45.8
E00155253,52.2,47.8
E00155254,51.1,48.9
E00155255,54.5,45.5
E00155256,52.1,47.9
E00155257,54,46
E00155259,50,50
E00155260,51.5,48.5
E00155261,53.8,46.2
E00155262,53.4,46.6
E00155263,51.7,48.3
E00155264,50.2,49.8
E00155303,56.6,43.4
E00155304,53.3,46.7
E00155305,46.8,53.2
E00155306,50.4,49.6
E00155307,48,52
E00155309,48.6,51.4
E00155310,41.3,58.7
E00155311,49.7,50.3
E00155312,50,50
E00155313,38.3,61.7
E00155314,47.8,52.2
E00155315,52.2,47.8
E00155316,55.5,44.5
E00155317,50.5,49.5
E00155318,50,50
E00155319,51.1,48.9
E00155320,49.6,50.4
E00155321,52.2,47.8
E00155322,49.8,50.2
E00155323,47.3,52.7
E00155324,48.5,51.5
E00155325,48.8,51.3
E00155326,52.8,47.2
E00155327,48.9,51.1
E00155328,47.3,52.7
E00155329,49.7,50.3
E00155330,48.2,51.8
E00155331,50.7,49.3
E00155332,51.1,48.9
E00155333,49.5,50.5
E00155334,45.8,54.2
E00155335,51.3,48.7
E00155336,49.6,50.4
E00155337,50.9,49.1
E00155338,47.9,52.1
E00155339,50.6,49.4
E00155340,50.9,49.1
E00155341,51.2,48.8
E00155342,51.3,48.7
E00155343,49.5,50.5
E00155344,54.1,45.9
E00155345,49,51
E00155346,52.1,47.9
E00155347,47.4,52.6
E00155348,47.3,52.7
E00155349,51.7,48.3
E00155350,55.7,44.3
E00155351,48.4,51.6
E00155352,57.8,42.2
E00155353,52.8,47.2
E00155354,50.3,49.7
E00155355,47.1,52.9
E00155356,48.3,51.7
E00155357,53,47
E00155358,51.4,48.6
E00155359,53.5,46.5
E00155368,53.9,46.1
E00155369,54.1,45.9
E00155370,48,52
E00155371,52.7,47.3
E00155372,51.9,48.1
E00155373,52.3,47.7
E00155374,55.1,44.9
E00155375,50.5,49.5
E00155376,51.7,48.3
E00155378,50.4,49.6
E00155379,47.5,52.5
E00155381,50.2,49.8
E00155382,51.5,48.5
E00155384,52.3,47.7
E00155385,49.5,50.5
E00155386,49.9,50.1
E00155387,52.4,47.6
E00155388,52.8,47.2
E00155389,57.6,42.4
E00155390,53.4,46.6
E00155391,51.7,48.3
E00155392,51.3,48.7
E00155393,50.5,49.5
E00155394,50,50
E00155395,52.2,47.8
E00155396,48.1,51.9
E00155397,47.5,52.5
E00155398,50.3,49.7
E00155399,47.8,52.2
E00155400,53.5,46.5
E00155401,50.2,49.8
E00155402,48.4,51.6
E00155403,54.5,45.5
E00155404,52.7,47.3
E00155405,52.1,47.9
E00155406,54.2,45.8
E00155407,52.6,47.4
E00155409,55,45
E00155410,47.6,52.4
E00155412,47.8,52.2
E00155413,49.5,50.5
E00155415,52.5,47.5
E00155416,52.7,47.3
E00155417,52.5,47.5
E00155418,49,51
E00155419,53.4,46.6
E00155420,49.3,50.7
E00155421,53.5,46.5
E00155422,55.2,44.8
E00155426,52,48
E00155427,46.8,53.2
E00155428,47.8,52.2
E00155429,51.7,48.3
E00155430,50.5,49.5
E00155435,50.2,49.8
E00155440,52.2,47.8
E00155441,51.9,48.1
E00155448,47.3,52.7
E00155454,50.7,49.3
E00155455,58,42
E00155456,50.2,49.8
E00155457,49.3,50.7
E00155458,50.5,49.5
E00155459,54.3,45.7
E00155460,57.2,42.8
E00155461,53,47
E00155462,56.4,43.6
E00155463,51.3,48.7
E00155464,52.9,47.1
E00155465,51.5,48.5
E00155466,53.7,46.3
E00155467,51.4,48.6
E00155468,49.2,50.8
E00155469,53.2,46.8
E00155470,51.2,48.8
E00155471,46.3,53.7
E00155472,48.7,51.3
E00155473,53.1,46.9
E00155474,50,50
E00155475,52.5,47.5
E00155476,46.6,53.4
E00155477,49.4,50.6
E00155478,51.7,48.3
E00155479,53,47
E00155480,49,51
E00155481,49.9,50.1
E00155482,44.6,55.4
E00155483,48,52
E00155484,49.5,50.5
E00155485,49.7,50.3
E00155486,48.1,51.9
E00155487,53.5,46.5
E00155488,47.6,52.4
E00155489,48.5,51.5
E00155490,49.3,50.7
E00155491,49.7,50.3
E00155492,48.9,51.1
E00155493,52.6,47.4
E00155495,45.6,54.4
