geography_code,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00155231,11.6,27.9,3,54.5,3
E00155232,6.5,35.2,5.7,50.2,2.4
E00155233,9.5,40.8,5,44.3,0.4
E00155234,6.8,40.1,3.4,47.5,2.3
E00155235,11.1,40.2,0,44.7,4
E00155236,5.7,33,3.3,55.2,2.8
E00155237,9.3,27.3,3.1,57.7,2.6
E00155238,9.4,25.6,1.4,61.4,2.2
E00155239,6.1,36.9,2.2,54.5,0.4
E00155240,12.9,32.7,2.7,49.2,2.4
E00155241,12,32.5,3.3,52.2,0
E00155242,6.4,36.9,2.5,52.8,1.4
E00155243,10.3,31.6,4.7,51.8,1.6
E00155244,19.2,42.1,6.1,31.3,1.3
E00155245,4.2,33.4,3.1,57.2,2
E00155246,9,29.9,4,55.2,2
E00155247,10,27.4,2.8,57.3,2.5
E00155248,7.4,29.1,2.5,59.2,1.8
E00155249,12.5,36.2,4.5,42.6,4.2
E00155250,8.2,25.8,4.5,59.5,2.1
E00155251,7.3,28.8,2.3,59.6,1.9
E00155252,6.1,28.7,3.1,60.2,1.9
E00155253,5.7,28.5,3,62.7,0
E00155254,4,26.4,3.3,63.4,2.9
E00155255,11.8,27.2,2.8,57.5,0.8
E00155256,7,24,1.4,66.6,1
E00155257,3.7,27.2,0.8,65.8,2.5
E00155259,4.4,22.1,2.9,69.6,1
E00155260,5.6,23.3,1.3,68.4,1.3
E00155261,3.5,21.7,0.9,72.2,1.7
E00155262,7.5,26.4,2.3,61.2,2.6
E00155263,5,21.7,0.8,70.8,1.7
E00155264,4,27.8,1.6,65.3,1.2
E00155303,15.3,31.6,1.3,48.5,3.3
E00155304,10.5,26.5,3.1,58,1.9
E00155305,5.8,39.8,2,50.7,1.7
E00155306,13.7,34.7,4.6,42.5,4.6
E00155307,13.4,32.6,3.2,48.7,2.1
E00155309,6.1,34.3,1.9,57.3,0.5
E00155310,10.2,30.9,2.9,53.9,2.1
E00155311,6.1,44.2,0.3,48.5,0.9
E00155312,14.9,39.1,7,39.1,0
E00155313,11.3,39.5,5.6,39.5,4
E00155314,5.3,28.4,4.3,57.4,4.6
E00155315,6.2,39.3,1.2,50.2,3.1
E00155316,5,20.9,2.7,69.8,1.6
E00155317,4.8,38.2,0.9,53.7,2.4
E00155318,13.5,44.7,1.9,35,4.9
E00155319,1,31.3,0.3,65.6,1.7
E00155320,5.3,25.9,1.1,66.9,0.8
E00155321,2.2,21,1.4,75.4,0
