geography_code,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00155231,22.7,17.4,17.4,42.4
E00155232,47.7,20.1,19.5,12.8
E00155233,21.6,14.4,33.6,30.4
E00155234,50.4,20.4,15.9,13.3
E00155235,54.5,26.8,14.6,4.1
E00155236,21.4,21.4,29.1,28.2
E00155237,7.1,8.9,20.5,63.4
E00155238,19.5,23.5,16.8,40.3
E00155239,10.3,21.3,25.7,42.6
E00155240,0.6,14.8,45.8,38.7
E00155241,22.5,46.5,25.6,5.4
E00155242,0,4.7,25.8,69.5
E00155243,0,7.5,36.7,55.8
E00155244,1.5,3.6,72.3,22.6
E00155245,3.8,6.3,34.2,55.7
E00155246,9.6,11.5,26,52.9
E00155247,28.9,46.4,16.3,8.4
E00155248,0.7,7.5,51.5,40.3
E00155249,49.1,45.1,3.5,2.3
E00155250,11.5,30.5,24.4,33.6
E00155251,0,0,23.1,76.9
E00155252,0.8,32,35.9,31.3
E00155253,0.8,18,25.8,55.5
E00155254,2.1,45.8,14.6,37.5
E00155255,1.6,28.7,20.2,49.6
E00155256,6.1,35.4,17,41.5
E00155257,0.8,46.3,20.3,32.5
E00155259,34.5,29.3,16.4,19.8
E00155260,1.4,11.5,14.4,72.7
E00155261,6.3,27.8,11.1,54.8
E00155262,5.2,56.1,8.7,30.1
E00155263,0.7,2.6,6,90.7
E00155264,3.2,38.7,4.8,53.2
E00155303,41.9,33.8,13.8,10.6
E00155304,4.3,53.6,25.4,16.7
E00155305,4,44.4,34.1,17.5
E00155306,49.2,38.5,5.4,6.9
E00155307,37.3,29.1,28.2,5.5
E00155309,3.7,55.1,28,13.1
E00155310,33.5,43,15.7,7.8
E00155311,27,22.6,27.7,22.6
E00155312,41.3,42.1,11.9,4.8
E00155313,54.9,35.2,6.6,3.3
E00155314,39,33.1,18.6,9.3
E00155315,14.3,24.1,33.1,28.6
E00155316,5.3,9,48.9,36.8
E00155317,2.8,34.3,32.9,30.1
E00155318,75.6,20,1.9,2.5
E00155319,34.1,33.5,15.9,16.5
E00155320,15.8,8.3,25.8,50
E00155321,0.7,0.7,27.9,70.6
E00155322,3.8,29.5,40,26.7
E00155323,23.1,35,20.5,21.4
E00155324,4.8,16.4,14.4,64.4
E00155325,22.2,36.5,30.2,11.1
E00155326,7.6,27.1,16.9,48.3
E00155327,10.9,39.7,28.2,21.2
E00155328,25.3,41.6,25.3,7.8
E00155329,6.3,26,34.6,33.1
E00155330,16.2,40.8,33.3,9.6
E00155331,16.9,35.8,26.4,20.9
E00155332,32.8,28.5,16.8,21.9
E00155333,11,38.6,31.5,18.9
E00155334,45.3,35.4,9.9,9.5
E00155335,0,37.8,20.9,41.3
E00155336,2.3,7.5,17.3,72.9
E00155337,31.6,19.5,35.3,13.5
E00155338,36.6,40.5,5.3,17.6
E00155339,0.7,5.4,17,76.9
E00155340,25.4,50.8,8.5,15.4
E00155341,23.2,12.6,17.9,46.3
E00155342,3.9,9.9,11.2,75
E00155343,0.8,2.4,7.9,88.9
E00155344,32.2,34.5,22.2,11.1
E00155345,28.4,35.1,25.4,11.2
E00155346,35.7,19.4,22.5,22.5
E00155347,44.4,26.7,16.3,12.6
E00155348,44.9,25.4,6.8,22.9
E00155349,62.7,17.6,8.5,11.1
E00155350,34.8,47.7,8.3,9.1
E00155351,56.3,26.8,4.5,12.5
E00155352,50.3,34.5,6.2,9
E00155353,22.1,35,7.9,35
E00155354,0,5.5,16.4,78.2
E00155355,47.2,43.5,6.7,2.6
E00155356,65.1,29.4,4,1.6
E00155357,0.9,16.2,13.7,69.2
E00155358,42.7,26.4,14.5,16.4
E00155359,11.5,33.6,39.3,15.6
E00155368,5.1,23.4,20.4,51.1
E00155369,4.6,30.5,46.6,18.3
E00155370,18,21.8,54.1,6
E00155371,16.2,29.9,22.2,31.6
E00155372,0.9,4.3,37.6,57.3
E00155373,0,1.5,87,11.5
E00155374,3.7,62.6,17.8,15.9
E00155375,0,3.2,23.8,73
E00155376,23.9,5.1,64.1,6.8
E00155378,0.9,5.2,69.8,24.1
E00155379,27.1,2.8,36.4,33.6
E00155381,0,6.6,17.2,76.2
E00155382,6.3,4.9,31,57.7
E00155384,7.5,35.8,18.7,38.1
E00155385,3.4,16,25.2,55.5
E00155386,2.8,19.4,44.4,33.3
E00155387,0.9,7.2,28.8,63.1
E00155388,29.6,31.1,37,2.2
E00155389,0,15.1,37.8,47.1
E00155390,7.3,37.9,40.3,14.5
E00155391,14.3,11.3,18,56.4
E00155392,30.5,33.6,31.3,4.7
E00155393,24.7,44.5,16.4,14.4
E00155394,1.8,14.4,40.1,43.7
E00155395,0.9,15.9,75.7,7.5
E00155396,17.9,14.1,41,26.9
E00155397,0.9,19.4,47.2,32.4
E00155398,7.1,9.9,37.6,45.4
E00155399,4.9,15.4,45.5,34.3
E00155400,4,24.8,39.2,32
E00155401,2.4,24,49.6,24
E00155402,8.9,28.9,28.9,33.3
E00155403,20.9,70.3,7,1.7
E00155404,26.9,18.5,23.1,31.5
E00155405,1.7,10.1,31.9,56.3
E00155406,0,11.7,44.5,43.8
E00155407,0,3.9,46.5,49.6
E00155409,5.4,15.4,56.9,22.3
E00155410,6.6,5.7,35.2,52.5
E00155412,8.1,3.4,37.8,50.7
E00155413,0,12.1,50,37.9
E00155415,0.8,9.3,62.8,27.1
E00155416,0,5.5,42.5,52
E00155417,1.7,9.5,49.1,39.7
E00155418,47.1,26.8,17.4,8.7
E00155419,3,16.3,40.7,40
E00155420,0.8,0,17.9,81.3
E00155421,4.2,17.5,24.2,54.2
E00155422,14.3,17.6,40.3,27.7
E00155426,8.1,16.2,35.3,40.4
E00155427,3.1,4.7,29.7,62.5
E00155428,2.9,18.6,25.7,52.9
E00155429,3.1,15.6,28.1,53.1
E00155430,0,12.5,36.4,51.1
E00155435,4.8,13.1,34.5,47.6
E00155440,0.9,12.5,39.3,47.3
E00155441,25,47.3,16.1,11.6
E00155448,0,10.3,20.7,69
E00155454,8,22.3,28.6,41.1
E00155455,2.2,4.5,17.2,76.1
E00155456,11.7,42.2,23.4,22.7
E00155457,2.4,23.6,36.6,37.4
E00155458,0,15,59.4,25.6
E00155459,12,7.7,33.3,47
E00155460,5.2,20.3,46.5,27.9
E00155461,5.3,24.5,28.5,41.7
E00155462,20.5,35.9,22.2,21.4
E00155463,6.3,9,25.7,59
E00155464,16.1,35.5,35.5,12.9
E00155465,3.8,56.2,28.6,11.4
E00155466,48.5,28.5,18.5,4.6
E00155467,4.8,32.2,39.7,23.3
E00155468,3,31.1,44.4,21.5
E00155469,7.7,52.9,27.7,11.6
E00155470,3.6,9.4,28.1,59
E00155471,3.2,4,65.9,27
E00155472,50.8,20.8,23.3,5
E00155473,5.9,35.9,49.7,8.5
E00155474,7,42.6,46.1,4.3
E00155475,30.8,5.4,50.8,13.1
E00155476,3,18.5,65.9,12.6
E00155477,24.4,22.9,48.9,3.8
E00155478,39.1,22.7,28.9,9.4
E00155479,12.9,73.3,10.3,3.4
E00155480,16.5,30.4,46.2,7
E00155481,15.2,6.8,53.8,24.2
E00155482,13.2,20.9,51.2,14.7
E00155483,3.8,32.1,35.1,29
E00155484,1.6,2.3,69,27.1
E00155485,0.9,3.5,67.3,28.3
E00155486,38.1,26.6,22.3,12.9
E00155487,2.3,30.2,51.9,15.5
E00155488,2.5,5.9,73.7,17.8
E00155489,9,8.2,59.8,23
E00155490,9.5,29.3,41.4,19.8
E00155491,26.1,22.5,23.9,27.5
E00155492,0,13.6,43.2,43.2
E00155493,3.1,13.8,77.7,5.4
E00155495,1.6,49.6,30.9,17.9
E00155497,3.2,25.4,61.9,9.5
